candidate_id,distribution,finite,no_arbitrage_valid,call_strike_monotonicity,put_strike_monotonicity,strike_convexity,normalized_price_min,normalized_price_max,atm_price_min,atm_price_max,skew_proxy,smile_curvature,term_structure,slow_variance_contribution,fast_variance_contribution,runtime_seconds,pricing_error,evidence_kind,noise_level,noise_model,retained_from_clean_pricing_failure
490,interior_train,True,True,True,True,True,1.6432422691536885e-06,0.487125858839312,0.03756195555026622,0.34400158162633304,9.019369676193769,1.3303969847555166,0.30643962607606684,0.5904707473415982,0.4095292526584019,0.07454099999995378,,clean_pricing,,,
509,interior_train,True,True,True,True,True,1.9277266005701676e-08,0.4313422504459996,0.028364103913559476,0.29298356600889747,9.421094416179116,1.7534875098090765,0.264619462095338,0.5862723158161656,0.41372768418383443,0.07419389999995474,,clean_pricing,,,
531,interior_train,True,True,True,True,True,3.11147854858973e-06,0.4852893138916711,0.0389722091947354,0.3412291521992002,8.966988449536657,1.30043094439975,0.3022569430044648,0.7375224627932924,0.2624775372067075,0.07450619999872288,,clean_pricing,,,
551,interior_train,True,True,True,True,True,1.02230502577072e-06,0.3923544624985486,0.037304302010222015,0.25438615970861117,8.98518976729872,1.4419886467486975,0.21708185769838917,0.7981269438822649,0.20187305611773504,0.07405370000014955,,clean_pricing,,,
575,interior_train,True,True,True,True,True,2.524637843208666e-06,0.4847687523671837,0.03790540309990718,0.3400346239703474,9.00785180147409,1.348780895023566,0.3021292208704402,0.728398600232388,0.271601399767612,0.0754733000012493,,clean_pricing,,,
596,interior_train,True,True,True,True,True,7.4372380865384e-07,0.41866145873834215,0.035424406422134,0.28092114019318204,9.182298073755305,1.5036004622464674,0.24549673377104803,0.4463799885958376,0.5536200114041624,0.07430980000026466,,clean_pricing,,,
617,interior_train,True,True,True,True,True,1.3212716254429324e-08,0.4342957622332295,0.02765696259743457,0.2985061585791775,9.541097375371727,1.8126157525407152,0.27084919598174295,0.436373268556623,0.563626731443377,0.07556959999965329,,clean_pricing,,,
635,interior_train,True,True,True,True,True,7.0750684244558214e-09,0.4471062627795756,0.026508937816032727,0.3091829099710744,9.585613539369376,1.7715621898081082,0.28267397215504164,0.6412191728971639,0.35878082710283615,0.07427639999878011,,clean_pricing,,,
657,interior_train,True,True,True,True,True,8.233991451334077e-08,0.45976255439577485,0.029375012235319388,0.319234628388881,9.432057036077452,1.6057179132019712,0.2898596161535616,0.4386100118542388,0.5613899881457611,0.0743001999999251,,clean_pricing,,,
675,interior_train,True,True,True,True,True,2.131595238097361e-09,0.43304272174193004,0.02715738019990276,0.29390004342308446,9.397783383241993,1.8061738588897285,0.2667426632231817,0.7193628758522802,0.2806371241477198,0.07411309999952209,,clean_pricing,,,
693,interior_train,True,True,True,True,True,4.366077533290991e-08,0.3948413421798844,0.03148908365932343,0.25625774359145304,9.313924304953716,1.7743064145144416,0.2247686599321296,0.2748503096136262,0.7251496903863737,0.07423320000089006,,clean_pricing,,,
715,interior_train,True,True,True,True,True,1.0641318610282723e-07,0.41014641214576614,0.03078132294297788,0.2748050389780164,9.46602879840723,1.6750532139603322,0.2440237160350385,0.35191391920898607,0.6480860807910139,0.07441070000095351,,clean_pricing,,,
737,interior_train,True,True,True,True,True,4.435224423673389e-06,0.422911772989616,0.04010838680838809,0.28371058999977145,9.015976419176404,1.364923204593076,0.24360220319138337,0.5825258101295808,0.4174741898704191,0.07402489999913087,,clean_pricing,,,
757,interior_train,True,True,True,True,True,3.537340603116945e-06,0.43156448986327717,0.03797106500599547,0.29551555152108505,9.322921058269998,1.4701234298858168,0.2575444865150896,0.4981457926511654,0.5018542073488346,0.07462440000017523,,clean_pricing,,,
776,interior_train,True,True,True,True,True,3.1685441361162246e-06,0.44014962276836783,0.036431813648186095,0.3022792218756576,9.327292951832703,1.4192510818443083,0.2658474082274715,0.5808647316188594,0.4191352683811406,0.07528280000042287,,clean_pricing,,,
800,interior_train,True,True,True,True,True,9.945274918266024e-07,0.4587594270932584,0.03522748162715608,0.31954272442541404,9.278564705282385,1.4445354964045336,0.28431524279825793,0.7894468246953709,0.21055317530462914,0.07737730000008014,,clean_pricing,,,
821,interior_train,True,True,True,True,True,1.433031829378706e-06,0.43294694640988013,0.03584070245997126,0.2950248047213192,9.261764450438385,1.4505579995457438,0.2591841022613479,0.5671039458685418,0.4328960541314581,0.0747882000014215,,clean_pricing,,,
842,interior_train,True,True,True,True,True,7.604680334338809e-08,0.3887124456036197,0.03208544942063987,0.24736336944007384,9.307276984308253,1.809129368554288,0.21527792001943397,0.3002121981101018,0.6997878018898982,0.07439650000014808,,clean_pricing,,,
863,interior_train,True,True,True,True,True,2.1019576209369007e-07,0.48506864460569105,0.03341419060961066,0.34092446356154565,9.04117078226524,1.3921761737667566,0.307510272951935,0.8406612176740008,0.15933878232599916,0.0744966000002023,,clean_pricing,,,
885,interior_train,True,True,True,True,True,1.007315447623114e-06,0.49254363390431477,0.03488440926255251,0.34859801042359284,9.184749271125831,1.3961174596642891,0.3137136011610403,0.6383372377475585,0.3616627622524416,0.074900700001308,,clean_pricing,,,
903,interior_train,True,True,True,True,True,1.5436758388887028e-07,0.4533922465200375,0.030779851899848224,0.31346084731220386,9.462483861279374,1.6772608368663597,0.28268099541235564,0.23489719874519463,0.7651028012548053,0.07414989999961108,,clean_pricing,,,
925,interior_train,True,True,True,True,True,2.538497909654325e-09,0.3713115116655108,0.027506713788547615,0.22117627179167507,9.486314210972882,2.0349864264689295,0.19366955800312746,0.34287771793196997,0.65712228206803,0.07411109999884502,,clean_pricing,,,
944,interior_train,True,True,True,True,True,4.236560111792187e-07,0.47007237815790986,0.03385946838542914,0.32703839925511047,9.224843998689416,1.5121341271272755,0.29317893086968133,0.39116508403993744,0.6088349159600626,0.07403100000010454,,clean_pricing,,,
965,interior_train,True,True,True,True,True,9.850872490346774e-07,0.4851263532003469,0.033927099766682005,0.3415015549021472,9.307344931310588,1.515426447665611,0.30757445513546516,0.32980052747167155,0.6701994725283285,0.07424180000089109,,clean_pricing,,,
984,interior_train,True,True,True,True,True,4.71241335262107e-06,0.4572135699456915,0.04077212953500101,0.3144741019157275,8.889684436302275,1.3057786982558781,0.27370197238072647,0.6472532572126177,0.3527467427873822,0.07386629999928118,,clean_pricing,,,
1005,interior_train,True,True,True,True,True,4.478792391182651e-08,0.44559893478384865,0.031729373080380936,0.3036350132403644,9.133255969744177,1.6160203100207085,0.2719056401599835,0.672878577970405,0.32712142202959493,0.07384089999868593,,clean_pricing,,,
1024,interior_train,True,True,True,True,True,6.072326641515247e-08,0.4163014215190121,0.030135314821268012,0.28154095025353276,9.532010183350316,1.7182350833344842,0.25140563543226474,0.27730368301401287,0.7226963169859871,0.07563789999949222,,clean_pricing,,,
1042,interior_train,True,True,True,True,True,1.691080725692018e-06,0.4784316629208517,0.03798055548224887,0.33448332028580097,8.962934387795485,1.328494868198291,0.2965027648035521,0.678162686337025,0.3218373136629749,0.08252519999950891,,clean_pricing,,,
1062,interior_train,True,True,True,True,True,1.253537888601386e-08,0.419909328907397,0.027482443318230167,0.28342318196302585,9.517666477376345,1.7507141226988878,0.25594073864479566,0.5565940547870083,0.4434059452129916,0.07737730000008014,,clean_pricing,,,
1085,interior_train,True,True,True,True,True,1.567387281795618e-06,0.4547982741887408,0.033800577614924165,0.3162008201131126,9.45245378723014,1.4830412093925815,0.28240024249818846,0.5536981282528157,0.4463018717471843,0.07626349999918602,,clean_pricing,,,
1104,interior_train,True,True,True,True,True,3.6478713305143627e-06,0.4330151926007008,0.04007175866979864,0.29252844355523683,9.006082706124452,1.4195415531585454,0.2524566848854382,0.529343893789763,0.47065610621023696,0.0762574999989738,,clean_pricing,,,
1124,interior_train,True,True,True,True,True,4.4721922080270817e-07,0.4621429921983122,0.03478344489024053,0.3212055305309282,9.117011690540167,1.4317062638320266,0.28642208564068766,0.5099701352937444,0.4900298647062557,0.07571950000055949,,clean_pricing,,,
1143,interior_train,True,True,True,True,True,1.0492292482666698e-05,0.46834206569442943,0.043126795584651774,0.32392266172376116,8.828083780568981,1.2793113081153464,0.2807958661391094,0.5879796567219802,0.4120203432780199,0.07483849999880476,,clean_pricing,,,
1163,interior_train,True,True,True,True,True,1.4487922328498826e-09,0.43612320344888145,0.02585081132489215,0.2963982972737429,9.324005487345538,1.7365010443580573,0.27054748594885075,0.7943587679528631,0.20564123204713694,0.07518339999842283,,clean_pricing,,,
1183,interior_train,True,True,True,True,True,3.6710188676636334e-06,0.4440238632674369,0.03902714371547369,0.30511763672543163,9.134827913550495,1.3830489273491509,0.26609049300995796,0.48666456710869044,0.5133354328913096,0.07425449999936973,,clean_pricing,,,
1203,interior_train,True,True,True,True,True,3.617344930262334e-09,0.4244867728330932,0.029394549720154543,0.28595609847954284,9.30394024923162,1.8872898797777502,0.2565615487593883,0.20266243675283935,0.7973375632471608,0.07408610000129556,,clean_pricing,,,
1221,interior_train,True,True,True,True,True,7.27086954270817e-07,0.5121313660123455,0.03644645234770323,0.3637549604136289,8.840563893331911,1.2784938379288988,0.3273085080659257,0.9008674456285658,0.0991325543714342,0.07484699999986333,,clean_pricing,,,
1242,interior_train,True,True,True,True,True,4.754584296051689e-08,0.39555715972972655,0.031513209206974084,0.2575861706259341,9.215178965168363,1.644215631304391,0.22607296141896,0.8120986787358839,0.18790132126411607,0.07417510000050243,,clean_pricing,,,
1263,interior_train,True,True,True,True,True,2.4835069638129424e-06,0.4811817452041733,0.03884989680033847,0.33637769679942303,8.907710549946408,1.3246824049123447,0.2975277999990846,0.5829922778014826,0.41700772219851756,0.07445019999977376,,clean_pricing,,,
1284,interior_train,True,True,True,True,True,4.5335052050177185e-08,0.44346770152460624,0.030903820531172174,0.3047437181699423,9.34132990800964,1.6766223495276478,0.2738398976387701,0.17746060886148532,0.8225393911385146,0.07514649999939138,,clean_pricing,,,
1305,interior_train,True,True,True,True,True,1.6522926671314052e-09,0.4794685466099706,0.02768214371630265,0.3350905418178381,9.122556011318792,1.5970550178417682,0.3074083981015354,0.47874218468194246,0.5212578153180576,0.07603759999983595,,clean_pricing,,,
1322,interior_train,True,True,True,True,True,6.037950701482941e-06,0.4164341196275002,0.040256605308819714,0.280818738263713,9.132704458403921,1.3557096220225304,0.2405621329548933,0.6853821990654768,0.3146178009345233,0.07587830000011309,,clean_pricing,,,
1343,interior_train,True,True,True,True,True,1.9665538530944104e-07,0.3861192905776834,0.029545807106135483,0.24035440949526815,9.722551547150275,1.9018044974401107,0.21080860238913268,0.2956897492717555,0.7043102507282445,0.07425789999979315,,clean_pricing,,,
1361,interior_train,True,True,True,True,True,1.8547038865790454e-06,0.42239807853557315,0.036761046272388784,0.2866209303467023,9.292201772248369,1.4116223491508535,0.24985988407431348,0.7941474791022435,0.20585252089775655,0.07889939999950002,,clean_pricing,,,
1382,interior_train,True,True,True,True,True,6.229122249123975e-09,0.4271203227719731,0.028467932652030896,0.2879720507065662,9.431961879547835,1.9198937799444522,0.25950411805453527,0.21625436418219485,0.7837456358178052,0.07412870000007388,,clean_pricing,,,
1402,interior_train,True,True,True,True,True,1.1814677208121794e-07,0.49698357349908634,0.032209423782058766,0.35099441189568564,9.068974909887011,1.4786541275355845,0.3187849881136269,0.6369990835419889,0.3630009164580111,0.07419019999906595,,clean_pricing,,,
1424,interior_train,True,True,True,True,True,1.5101597578848214e-06,0.44744784945909016,0.036318011851309465,0.30844825957290595,9.200904271597047,1.396555825411049,0.2721302477215965,0.8994638179082795,0.10053618209172059,0.0751682999998593,,clean_pricing,,,
1443,interior_train,True,True,True,True,True,1.2349232747510542e-12,0.3793251679755301,0.02126317383874486,0.23002553621136904,9.686155021946114,2.22131766967329,0.2087623623726242,0.5687968742982987,0.4312031257017014,0.07560780000130762,,clean_pricing,,,
1466,interior_train,True,True,True,True,True,1.1855684505235331e-08,0.4157204291714018,0.028523232554045777,0.2794438221638425,9.497276363687625,1.8567311479916597,0.25092058960979674,0.23409525129730646,0.7659047487026935,0.07456920000004175,,clean_pricing,,,
1486,interior_train,True,True,True,True,True,6.93480717472994e-07,0.4401188061343207,0.035172367689953535,0.30063066973780883,9.146779836742695,1.435301229823878,0.2654583020478553,0.8612381474111508,0.13876185258884918,0.07450220000100671,,clean_pricing,,,
1509,interior_train,True,True,True,True,True,4.0923478650256585e-09,0.3669203435183671,0.027987269351106788,0.20713579824426495,9.569523968966895,1.9927163343210843,0.17914852889315816,0.44007862422036126,0.5599213757796387,0.07536479999907897,,clean_pricing,,,
1527,interior_train,True,True,True,True,True,1.4077386367716827e-09,0.4422514241291319,0.02756412966218605,0.3003243947394115,9.092468937502417,1.7128065038952514,0.2727602650772255,0.41610761708405913,0.5838923829159408,0.07512810000116588,,clean_pricing,,,
1548,interior_train,True,True,True,True,True,8.229546089921769e-07,0.5044812854395145,0.036100540660804654,0.35816922253681005,9.002994988714427,1.3997239808681243,0.3220686818760054,0.43535395733757754,0.5646460426624225,0.07444050000049174,,clean_pricing,,,
1571,interior_train,True,True,True,True,True,6.956577796586316e-06,0.47940283747018997,0.041223670163880045,0.33770775745704684,8.979219323090831,1.2639982381953416,0.2964840872931668,0.5792119687035373,0.42078803129646275,0.07453910000003816,,clean_pricing,,,
1592,interior_train,True,True,True,True,True,4.323201998062132e-06,0.44277183589177826,0.03999288105656106,0.30311941073306486,9.015674787343222,1.3365109206750887,0.2631265296765038,0.6368974223222373,0.3631025776777626,0.07496320000063861,,clean_pricing,,,
1611,interior_train,True,True,True,True,True,1.1925891669761768e-08,0.4085367505024504,0.027644682354188533,0.2707201149828669,9.629365237002652,1.839054303654713,0.24307543262867837,0.7331579296701809,0.2668420703298192,0.07425549999970826,,clean_pricing,,,
1629,interior_train,True,True,True,True,True,1.0408243426240916e-07,0.4653637849925454,0.033058862856127365,0.32214113694892776,9.071514243727847,1.5343805557332502,0.2890822740928004,0.48873735803352913,0.5112626419664709,0.07416709999961313,,clean_pricing,,,
1651,interior_train,True,True,True,True,True,1.6829465924672605e-06,0.4264451526495944,0.037107579113507115,0.28980092878941827,9.212371891198956,1.453989341292015,0.25269334967591117,0.5054746697544189,0.49452533024558104,0.0745478999997431,,clean_pricing,,,
1675,interior_train,True,True,True,True,True,7.394499547785926e-08,0.45698618911015143,0.031117218734017557,0.3160438822763752,9.230474694670924,1.5244162023799461,0.2849266635423576,0.8209421920396682,0.17905780796033174,0.07424340000034135,,clean_pricing,,,
1699,interior_train,True,True,True,True,True,4.242160702290221e-06,0.4640803499908583,0.03896455275851054,0.3234203625385593,9.10412442670954,1.3510965606706762,0.2844558097800488,0.6900221410084717,0.30997785899152835,0.07461220000004687,,clean_pricing,,,
1720,interior_train,True,True,True,True,True,5.3965167552405544e-08,0.42731920634414733,0.029894111850728464,0.29214497432498404,9.625455249211676,1.8685732535061774,0.26225086247425555,0.20491157267486498,0.7950884273251351,0.0750343999989127,,clean_pricing,,,
1739,interior_train,True,True,True,True,True,1.1559698103269511e-06,0.4478607111494021,0.036945290285990494,0.3068096620764038,9.075622751059612,1.4497028605031517,0.26986437179041334,0.4490697118804971,0.550930288119503,0.07534290000148758,,clean_pricing,,,
1756,interior_train,True,True,True,True,True,3.8347647375758244e-06,0.44593610679737367,0.039427108704321936,0.30590760186183913,9.025541343571994,1.3487418216300355,0.2664804931575172,0.5239157386415227,0.47608426135847715,0.07451030000083847,,clean_pricing,,,
1775,interior_train,True,True,True,True,True,6.03087497239585e-07,0.4225302988948276,0.03353984648764183,0.28646113844057325,9.334271705061198,1.5313939955019293,0.25292129195293145,0.6650393555009904,0.3349606444990095,0.07441579999976966,,clean_pricing,,,
1794,interior_train,True,True,True,True,True,7.665673694816632e-06,0.5220996488447686,0.041174680072441135,0.3743447467692596,8.918833441180126,1.2201647615865454,0.3331700666968185,0.625101328307832,0.37489867169216795,0.07460670000000391,,clean_pricing,,,
1817,interior_train,True,True,True,True,True,1.0060337763206917e-06,0.4380838599143472,0.03558592116849326,0.2995581482326013,9.212464960703343,1.4286221552415412,0.26397222706410806,0.6267826507305709,0.3732173492694291,0.07477099999960046,,clean_pricing,,,
1835,interior_train,True,True,True,True,True,4.520238355780748e-06,0.4624911993847951,0.03891487611991451,0.32188139847802577,9.05659390260849,1.2962775942211735,0.28296652235811126,0.693563408832961,0.3064365911670391,0.07443090000015218,,clean_pricing,,,
1855,interior_train,True,True,True,True,True,6.662639324872543e-07,0.47525851947280273,0.034047031953559855,0.33428936857732383,9.295013111820857,1.477604581477145,0.300242336623764,0.3824745392798712,0.6175254607201288,0.07516849999956321,,clean_pricing,,,
1880,interior_train,True,True,True,True,True,1.2181227265273264e-06,0.41334040193670873,0.03537696678941082,0.2768966226559637,9.272435373369419,1.5071884307053267,0.24151965586655288,0.577225628707026,0.422774371292974,0.07497330000114744,,clean_pricing,,,
1901,interior_train,True,True,True,True,True,4.3870052863326236e-07,0.46361034756769315,0.035132787002852266,0.3216977508724766,9.092194964962218,1.4614867639738094,0.2865649638696243,0.6810639792367753,0.31893602076322464,0.07441850000031991,,clean_pricing,,,
1922,interior_train,True,True,True,True,True,6.929042260139795e-07,0.44908509135366825,0.03583386113433207,0.3067602346715656,9.078073276460671,1.5048729864378885,0.27092637353723353,0.5534497591137035,0.44655024088629636,0.07445030000053521,,clean_pricing,,,
1943,interior_train,True,True,True,True,True,2.0459165800446045e-06,0.4834143305979519,0.03868721235132583,0.3386658654544283,8.895593753404945,1.3087477012270128,0.29997865310310246,0.535365449806289,0.464634550193711,0.0742019999997865,,clean_pricing,,,
1964,interior_train,True,True,True,True,True,4.2319407498325746e-08,0.4009423794173169,0.03134660293925556,0.2638896484735679,9.253671223628373,1.6790123967758177,0.23254304553431232,0.6687373586017974,0.33126264139820266,0.07400559999950929,,clean_pricing,,,
1984,interior_train,True,True,True,True,True,2.6411165379158775e-08,0.4493567075952838,0.02910136100917917,0.31105200774022,9.428129146518295,1.6229023309855464,0.28195064673104087,0.8448952798986036,0.15510472010139642,0.07445000000006985,,clean_pricing,,,
2005,interior_train,True,True,True,True,True,1.2091447842976777e-11,0.4482402117868686,0.022039853183162563,0.3064638520780095,9.521358835649067,2.0436469646729165,0.284423998894847,0.452131737712038,0.547868262287962,0.07499680000000808,,clean_pricing,,,
2025,interior_train,True,True,True,True,True,2.038900603906768e-08,0.4173550949889557,0.02881850235267663,0.28255599395191056,9.517929607742388,1.7680108614657115,0.2537374915992339,0.4831569067389743,0.5168430932610256,0.07443869999951858,,clean_pricing,,,
2043,interior_train,True,True,True,True,True,4.533431120421483e-06,0.45773046385817023,0.03693382322836378,0.3197342606316432,9.424843090033526,1.3602692745235103,0.2828004374032794,0.7943491585544037,0.20565084144559623,0.07458570000017062,,clean_pricing,,,
2060,interior_train,True,True,True,True,True,2.057490405604767e-08,0.4042611281799741,0.02751157478103913,0.2613896046252065,9.85192812773483,1.9313050770511282,0.23387802984416736,0.5334390426782137,0.46656095732178615,0.07406369999989693,,clean_pricing,,,
2080,interior_train,True,True,True,True,True,1.1652601301648247e-08,0.43619867615870034,0.028135490629962234,0.2962145747543313,9.260528183403977,1.6743220164003247,0.26807908412436904,0.684904431492586,0.3150955685074141,0.07452160000138974,,clean_pricing,,,
2101,interior_train,True,True,True,True,True,6.944291044419515e-09,0.4486872129713744,0.029555265265577405,0.3081839157025992,9.198491887463277,1.685896851330341,0.2786286504370218,0.4804504304448622,0.5195495695551378,0.0743441000013263,,clean_pricing,,,
2122,interior_train,True,True,True,True,True,4.3158295071066277e-07,0.42678609898476805,0.03380695185219068,0.29001912775262,9.284484043058171,1.4971021194002248,0.25621217590042933,0.6106949369899427,0.3893050630100573,0.07459500000004482,,clean_pricing,,,
2143,interior_train,True,True,True,True,True,1.2758114790756281e-06,0.48147999113066575,0.03592160316651039,0.3405675142142801,9.251869384341887,1.4287213973156696,0.3046459110477697,0.41886595584361724,0.5811340441563827,0.0749350999994931,,clean_pricing,,,
2162,interior_train,True,True,True,True,True,1.1541183376095887e-06,0.4410099628582107,0.03554037473640399,0.3031095297425106,9.275971040830896,1.4426546383897687,0.2675691550061066,0.6790993224624676,0.3209006775375324,0.07448140000087733,,clean_pricing,,,
2182,interior_train,True,True,True,True,True,1.1514593580841392e-08,0.4101536932840918,0.02894212669259538,0.2740731560345797,9.451961466395147,1.78066038457996,0.24513102934198433,0.47291594675410253,0.5270840532458974,0.07524059999923338,,clean_pricing,,,
2201,interior_train,True,True,True,True,True,3.553272748035852e-07,0.4921842277960489,0.0335499354508994,0.34892524568301153,9.175575957547998,1.4199106635980243,0.3153753102321121,0.7232405668392581,0.276759433160742,0.07415429999855405,,clean_pricing,,,
2217,interior_train,True,True,True,True,True,9.923714117121562e-10,0.40304388012466263,0.026905420423459957,0.2662368263310004,9.423150948268301,1.8699334130380407,0.23933140590754043,0.680151671648727,0.31984832835127297,0.0750064999992901,,clean_pricing,,,
2237,interior_train,True,True,True,True,True,2.0490490186375608e-07,0.4489941246831789,0.034011918363626915,0.30717160281058575,9.174589466696716,1.6571529156241525,0.2731596844469588,0.4001221982427447,0.5998778017572554,0.07444099999884202,,clean_pricing,,,
2257,interior_train,True,True,True,True,True,1.1058632466642848e-07,0.4501155116856519,0.030755798700962202,0.3111365483317124,9.379433143301569,1.5706856379106853,0.2803807496307502,0.59224765002139,0.40775234997861004,0.073912100000598,,clean_pricing,,,
2277,interior_train,True,True,True,True,True,1.0647567506794076e-07,0.40612682661417765,0.03333810167008764,0.26847490619073766,9.131526901231112,1.6034389539972267,0.23513680452065003,0.45822664912598193,0.5417733508740179,0.07569139999941399,,clean_pricing,,,
