step,component,weight,raw_loss,scaled_loss,raw_grad_l2,scaled_grad_l2,scaled_grad_max,scaled_grad_mean
0,teacher,1.0,1.0938485464953383e-10,0.2734621366238345,1.3313906419088062e-08,33.28476604772015,9.572077904937302,0.005763191726896881
0,iv,1.0,8.027336365529413e-07,0.20068340913823532,4.655475818547679e-06,1.1638689546369196,0.26260028957797055,0.00021794548354123127
0,pde,1.0,0.00021123076117447064,0.21123076117447065,0.024307502112875273,24.307502112875273,6.304565235548315,0.004295764640155499
0,convexity,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100,teacher,1.0,1.1503839488695645e-10,0.28759598721739105,2.9308936433758777e-08,73.27234108439693,22.85793638427998,0.012617824164051212
100,iv,1.0,1.5791037035870796e-06,0.3947759258967699,4.349393913812197e-06,1.0873484784530492,0.35207126635778635,0.00019519886288680595
100,pde,1.0,0.00022057691540163546,0.22057691540163546,0.02492448670115779,24.92448670115779,7.14358723757015,0.0049405443684623265
100,convexity,1.0,6.44293544887901e-06,6.44293544887901e-07,5.564113127596973e-06,5.564113127596973e-07,1.8338938319801792e-07,9.871387163267583e-11
200,teacher,1.0,1.0094267649258764e-10,0.25235669123146903,2.4097671761132933e-08,60.24417940283232,16.478839826540863,0.011094857768275854
200,iv,1.0,9.842969139534438e-07,0.24607422848836094,2.432003798721283e-06,0.6080009496803208,0.1527214499718746,0.00012082831578457028
200,pde,1.0,0.0005433796347748127,0.5433796347748127,0.027709904935131355,27.709904935131355,8.313092951810752,0.005439642349002155
200,convexity,1.0,1.5360618135501965e-06,1.5360618135501965e-07,2.1323401617637004e-06,2.1323401617637004e-07,5.266447361279989e-08,3.928912311809588e-11
300,teacher,1.0,1.1814213846835923e-10,0.295355346170898,1.885912406500122e-08,47.14781016250304,20.349573704270956,0.008563858246526342
300,iv,1.0,1.003791651947134e-06,0.2509479129867835,3.961284817978367e-06,0.9903212044945917,0.2728742086863069,0.00019916113274072775
300,pde,1.0,0.00043013205740117854,0.43013205740117855,0.027848009200195128,27.84800920019513,8.058185405861925,0.005625889675739426
300,convexity,1.0,1.501815435851757e-06,1.501815435851757e-07,1.3357832405363834e-06,1.3357832405363835e-07,4.156583935621088e-08,2.650820902132843e-11
400,teacher,1.0,9.870953049960935e-11,0.24677382624902333,2.9126561733377946e-08,72.81640433344485,31.32399139866535,0.014302285303497234
400,iv,1.0,1.6811650032878069e-06,0.42029125082195173,7.400198623809924e-06,1.850049655952481,0.51692079837729,0.000386822571881522
400,pde,1.0,0.00042925696161892374,0.42925696161892374,0.03845386903753235,38.45386903753235,11.606739445665623,0.009208426360022101
400,convexity,1.0,0.0,0.0,0.0,0.0,0.0,0.0
500,teacher,1.0,1.0628119987439468e-10,0.26570299968598665,2.7786800885425707e-08,69.46700221356426,31.238073288161683,0.013473520410411015
500,iv,1.0,4.164896351956716e-06,1.041224087989179,1.6368588589850178e-05,4.092147147462544,1.2783228392974035,0.0008545960957112991
500,pde,1.0,0.0011407489452910757,1.1407489452910757,0.007286920897484893,7.286920897484894,2.199435625778582,0.001855688331522778
500,convexity,1.0,0.0,0.0,0.0,0.0,0.0,0.0
600,teacher,1.0,1.0368573693717912e-10,0.25921434234294777,9.262586826765962e-09,23.1564670669149,6.473815403695917,0.00526314263232287
600,iv,1.0,8.910267444183053e-07,0.22275668610457633,1.9525226484677125e-06,0.48813066211692807,0.12484924512597173,0.00011922468785347699
600,pde,1.0,0.0005075866721012199,0.5075866721012199,0.008935744700397442,8.935744700397443,2.22039946823081,0.0021720798343554545
600,convexity,1.0,0.0,0.0,0.0,0.0,0.0,0.0
700,teacher,1.0,9.08169863594635e-11,0.22704246589865873,1.2346744882293659e-08,30.86686220573414,13.052410812068544,0.006440121494410759
700,iv,1.0,1.835779537987401e-06,0.4589448844968502,6.462486532636551e-06,1.6156216331591378,0.5728266273394458,0.00036157025535726807
700,pde,1.0,0.00029743081672808263,0.29743081672808264,0.00771138385866485,7.71138385866485,2.592332254609268,0.002151124073358597
700,convexity,1.0,0.0,0.0,0.0,0.0,0.0,0.0
800,teacher,1.0,9.324409040780136e-11,0.23311022601950335,7.283032972274019e-09,18.207582430685044,7.641030981335405,0.003951800692379888
800,iv,1.0,3.573290149555453e-06,0.8933225373888632,1.314055426771765e-05,3.2851385669294126,0.8024657467467418,0.0007585124538297031
800,pde,1.0,0.0005499655406041547,0.5499655406041547,0.015003404288570582,15.003404288570582,4.418694012692267,0.004676289492533311
800,convexity,1.0,0.0,0.0,0.0,0.0,0.0,0.0
900,teacher,1.0,1.2201889645321127e-10,0.3050472411330281,2.0384475531129215e-08,50.96118882782303,18.366465627508198,0.01108058676110919
900,iv,1.0,1.612215542994817e-06,0.4030538857487042,3.372093478140688e-06,0.843023369535172,0.22601812420836176,0.00023946716850301017
900,pde,1.0,0.00012430249765530967,0.12430249765530967,0.013727335491924267,13.727335491924267,3.360417720183893,0.0039562930128850165
900,convexity,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,teacher,1.0,1.2623297876790626e-10,0.3155824469197656,3.10910534321449e-08,77.72763358036224,30.895652415047593,0.017176828653400717
1000,iv,1.0,1.1050523491047802e-06,0.27626308727619503,8.627002393940483e-06,2.1567505984851207,0.5253509407621353,0.0005147416058074737
