start_index,start_strategy,optimizer_success_is_unique_recovery_proof,initial_kappa_slow,initial_theta_slow,initial_sigma_slow,initial_rho_slow,initial_v0_slow,initial_kappa_fast,initial_theta_fast,initial_sigma_fast,initial_rho_fast,initial_v0_fast,success,optimizer_status,optimizer_message,nfev,loss,price_rmse,price_mae,max_abs_price_error,parameter_rmse,parameter_mae,max_relative_parameter_error,boundary_near,boundary_reasons,predicted_kappa_slow,predicted_theta_slow,predicted_sigma_slow,predicted_rho_slow,predicted_v0_slow,predicted_kappa_fast,predicted_theta_fast,predicted_sigma_fast,predicted_rho_fast,predicted_v0_fast,runtime_seconds,surface_id,wall_seconds_all_starts
2,disclosed_target_perturbation,False,0.7019664208299964,0.049044600385259,0.1327843876752488,-0.0001976863196299,0.0431633407755659,5.848443486868328,0.087364960585393,0.3441586372084675,-0.2716020146585953,0.0168641837022677,False,0,The maximum number of function evaluations is exceeded.,300,6.257658325065655e-16,8.075526543234588e-08,6.097998086485035e-08,1.622750573915255e-07,0.2308315828700849,0.1001099496617832,6.08520353716286,False,,1.2677730431630754,0.0634370769657049,0.1252198423560494,-0.0219090277094918,0.0465959610728773,4.851730567470086,0.0677632916403264,0.3778591651097432,-0.2309018611391837,0.0176516793772437,129.29506030000084,R2_FINAL_interior_train_008990,588.5681048000006
2,disclosed_target_perturbation,False,1.1348904090209488,0.1340063165030848,0.3721148318206723,-0.7221963103909701,0.0655134775248227,6.22322688246431,0.0822894008172809,0.4514455462713965,0.303980980427491,0.0537080793519269,False,0,The maximum number of function evaluations is exceeded.,300,5.2583265034089344e-14,7.490028754860378e-07,6.12927361132165e-07,1.3778843026557297e-06,0.1417838086467165,0.0800318323302644,0.3757934484854896,False,,0.5827316680598422,0.139243862060636,0.3122538341739732,-0.5805045339335091,0.068511936541002,5.312851798894042,0.0720164581717675,0.4848525931375904,0.2566843175941269,0.0629481990805399,120.8709275000001,R2_FINAL_interior_train_008991,596.0980775999997
1,deterministic_broad_start,False,1.802563356462888,0.0574712483454201,0.248037912870657,0.0180289096489065,0.2170189861272879,9.595190170183407,0.0178918552084903,0.2388030977115153,-0.4696664325607068,0.0427072994227378,False,0,The maximum number of function evaluations is exceeded.,300,1.597662191708407e-13,2.306383179636029e-06,1.4641285577488009e-06,5.004374074246698e-06,1.5500427187076502,0.5251372157959272,1.6678960097230116,False,,1.282335577492662,0.0471468783018823,0.2907054994196362,-0.0366911629205598,0.1352780322026128,9.349654425688293,0.0233024728283237,0.3793903728563844,-0.3866654771447575,0.0338726802296976,194.75993030000063,R2_FINAL_interior_train_008992,614.109289
0,neutral_transform_midpoint,False,1.525,0.1275,0.3142991830589858,0.475,0.1525,6.762505,0.101,0.5868855184710715,0.0,0.126,False,0,The maximum number of function evaluations is exceeded.,300,5.418773270775589e-16,7.837365133845978e-08,5.413386130470599e-08,1.871797152830368e-07,0.0234308768062358,0.0119116800452967,0.1852190467857974,False,,1.045480853835141,0.055409429754463,0.196402481805371,-0.3606367438845899,0.0603848359379874,4.617177397381272,0.071015695159949,0.6283894863000464,-0.2737304302764952,0.0674023634770184,270.67458200000146,R2_FINAL_interior_train_008993,598.1193138000017
2,disclosed_target_perturbation,False,1.1764531521412562,0.0554620177953757,0.1687855604532082,-0.6964232625147497,0.0398849578628745,6.542156797678175,0.0376876418436253,0.4602396337428024,0.0670468941929595,0.0547451379933919,False,0,The maximum number of function evaluations is exceeded.,300,1.8099050825722903e-16,1.902812538852496e-08,1.3230285011989197e-08,4.48323285162644e-08,0.0135955465551602,0.0081874725902549,0.0410697100833661,False,,0.993116083049145,0.0472854112793015,0.1263296333482784,-0.6586260787667617,0.0386917201183596,5.3375157342993225,0.0329554682897493,0.4328367093908402,0.0591934982968245,0.0687937896464242,140.71170130000064,R2_FINAL_interior_train_008995,586.9968413000006
2,disclosed_target_perturbation,False,1.0086448366654073,0.0409908099731386,0.1513819231431194,-0.2308699123608038,0.1124377118705079,6.175414339812366,0.0770722057177312,0.3740218394374911,0.1574195156622705,0.0422068242808418,False,0,The maximum number of function evaluations is exceeded.,300,2.8866865082680135e-15,4.686118034198871e-07,3.577859026826502e-07,9.629556387835692e-07,0.3266735169202859,0.1210632764790925,0.2058596302466714,False,,0.8771456982703276,0.0362818785483297,0.1287847802818224,-0.1589206199977363,0.1196032684814359,6.033958776617528,0.0630705282591168,0.4267040287288654,0.1422968670551389,0.0429669417074649,128.23897570000008,R2_FINAL_interior_train_008996,595.3347931999997
2,disclosed_target_perturbation,False,1.250452340676452,0.0703840917226928,0.1497883304062108,-0.2413717695256502,0.149729728519902,4.723205305611934,0.0829850162969883,0.4982622301973101,-0.2620573604926303,0.0268785547849766,True,1,`gtol` termination condition is satisfied.,10,9.133184916777072e-24,2.063329836718111e-11,2.0600587902208645e-11,2.221156591986073e-11,1.641503193822677e-07,7.773099372013203e-08,4.052755128618743e-07,False,,1.0390438677749687,0.0581844069436061,0.1148535690220872,-0.1943275484550232,0.1480263542347104,3.7066421645630423,0.0752854152569434,0.4803579958981108,-0.2164004659181015,0.0344650900894654,3.679658699998981,R2_FINAL_interior_train_008997,481.0321312000015
2,disclosed_target_perturbation,False,0.4708277620562235,0.0869208808354652,0.131326914390039,0.1112680536906779,0.1307527768812375,6.419701743991866,0.0677861536362978,0.1928625052557371,0.1219727148792829,0.0236801420143481,True,1,`gtol` termination condition is satisfied.,252,4.356676103928272e-18,1.1465640119069608e-08,9.03653212258604e-09,2.4195358605538786e-08,0.3336380637611127,0.1268923190917619,0.4725620926400959,False,,0.547039130073466,0.0674503305456927,0.1044263774477732,0.0793453474286081,0.135161962484935,6.273530795529716,0.056390074598145,0.2242560817194008,0.1063562074179964,0.0231036771861978,107.65183929999876,R2_FINAL_interior_train_008998,562.7876583999987
2,disclosed_target_perturbation,False,0.7863355917095991,0.0332064016857326,0.0896951396389945,-0.4121873867960833,0.1033451513506726,6.9058489476934986,0.0736327688739211,0.3734556901184753,-0.0632716839020235,0.0503177261890771,False,0,The maximum number of function evaluations is exceeded.,300,8.926367112448104e-14,2.368557750531009e-06,1.683502125360281e-06,5.072335703459885e-06,1.8594290789271375,0.7269286369527908,2.089401844912243,False,,1.6795770788116469,0.0836930837386809,0.1862320357274977,-0.20643254061198,0.0884825065110366,11.498822840569831,0.0688076997084174,0.344052061188952,-0.0097180683302231,0.0803833897133941,138.2116442999995,R2_FINAL_interior_train_008999,568.0341562999984
2,disclosed_target_perturbation,False,0.4298771176498611,0.13626567256181,0.2481576007531439,-0.1385725207624046,0.0705348556128654,4.921174604275193,0.0328544804803361,0.3889175208255744,-0.3549978921498979,0.0124889074760819,False,0,The maximum number of function evaluations is exceeded.,300,5.1872382831296634e-18,7.066821679529602e-09,4.443205095516767e-09,1.9834459408230032e-08,0.0135954327398225,0.0069811617211765,0.1092783799428468,False,,0.3761553108356911,0.1174125900573964,0.2003399159483509,-0.1092826307856782,0.0699221734589388,3.852954301511679,0.0279553870836874,0.3545112659336045,-0.2990987623778136,0.0154079199138146,146.06914249999863,R2_FINAL_interior_train_009000,569.0944178999998
2,disclosed_target_perturbation,False,0.4442345714338074,0.0913373176300787,0.213857556746063,-0.6449372863399039,0.0856001762245877,3.8070257453106575,0.0450203573858473,0.2819680120615429,-0.3501435141177396,0.0128450884305046,True,1,`gtol` termination condition is satisfied.,32,2.9865956310939856e-19,1.7783531491817254e-09,1.2150643158292951e-09,3.743323873095505e-09,0.0691301457399645,0.0259275281641021,0.103304647507296,False,,0.3609814471979271,0.081196794922899,0.1697744001513302,-0.588842091357941,0.0859386266524523,3.092806267335241,0.03634760529544,0.2758011025852218,-0.3201467092286065,0.0147317729302581,10.41354649999994,R2_FINAL_interior_train_009001,468.6618710999992
2,disclosed_target_perturbation,False,0.4298379589283516,0.0928997989036987,0.0918191496650197,-0.0772484246729878,0.1179327391717327,6.242281837283008,0.0531441532717558,0.4117001775417415,-0.5341700253719814,0.0517325185852449,False,0,The maximum number of function evaluations is exceeded.,300,5.429130296459034e-15,1.7346153731503414e-07,1.4936372880747228e-07,3.420300416223654e-07,0.3006133774750385,0.1653965126132671,10.847274788283643,True,sigma_slow:near_lower_hard_bound,0.3883392504497785,0.2306406315884895,0.0105372189809176,-0.6858447547173585,0.1123266958691762,4.369369303909428,0.0336254765028746,0.4129050507523867,-0.4171626050556355,0.0688333739843957,153.27740660000018,R2_FINAL_interior_train_009002,616.2270778000002
2,disclosed_target_perturbation,False,1.24239584749918,0.1176611754341525,0.2350141283568449,-0.4422963757603465,0.1223209057191905,2.897232703409326,0.0268630372575162,0.2868820149381138,0.2186610099584805,0.0515932817067315,False,0,The maximum number of function evaluations is exceeded.,300,1.907660894457494e-16,5.1332516292850814e-08,3.862940944898696e-08,1.0681958428904181e-07,0.0501393857373316,0.030818547810758,0.453243735861046,False,,1.108886633704497,0.0970382379625212,0.18685888824008,-0.387289755961928,0.1275268180011025,2.3382912923636443,0.024708670564113,0.2470237873525657,0.2668469693277031,0.0577633366093541,168.01012009999977,R2_FINAL_interior_train_009003,599.0214696000003
2,disclosed_target_perturbation,False,0.9700132310082504,0.1220159841289255,0.1923827833835401,-0.1730980953153924,0.1313666559982101,6.894536107061229,0.0264167817404573,0.1909883861226051,0.0784786964985704,0.0721830753236459,False,0,The maximum number of function evaluations is exceeded.,300,1.4066981980661066e-15,2.931306545420593e-07,2.389540223468601e-07,4.862843718811405e-07,0.3202886910077346,0.122204677557187,0.2548819917424399,False,,0.9714678032535782,0.1035867259661244,0.1559333911610373,-0.1290817021216121,0.1350954564865294,6.703917890240406,0.0244086372822447,0.1992621397576176,0.0753013694617995,0.084836060420944,126.67844119999972,R2_FINAL_interior_train_009004,590.9148507000009
2,disclosed_target_perturbation,False,1.0590751366918412,0.1094247616822766,0.1671920389630917,-0.0104894817631873,0.1444965300273856,3.3496281412992976,0.0736407431498021,0.3748321007198014,-0.1889238525593743,0.0390873334991887,False,0,The maximum number of function evaluations is exceeded.,300,4.082333849897131e-17,4.852861526317503e-08,3.8121463563634e-08,8.362331271882796e-08,0.066579224455229,0.0352033978816662,2.270369512263987,False,,1.044155337567933,0.0975777761093672,0.1413580191442172,0.0065816783349992,0.144418797617279,2.6589736749240807,0.0666698575149002,0.3471748310283075,-0.1703952993621399,0.0479460614973789,150.71542989999944,R2_FINAL_interior_train_009005,391.9567429000017
1,deterministic_broad_start,False,1.802563356462888,0.0574712483454201,0.248037912870657,0.0180289096489065,0.2170189861272879,9.595190170183407,0.0178918552084903,0.2388030977115153,-0.4696664325607068,0.0427072994227378,False,0,The maximum number of function evaluations is exceeded.,300,4.1242206392285055e-15,4.529503124008465e-07,3.12974381611042e-07,9.558417701782671e-07,0.8073193108362089,0.4038776071557321,2.058739827544541,False,,2.8229651985403823,0.1318222172257923,0.2496263533413468,-0.4521367809823463,0.1185093111338964,6.765012162288522,0.0102281263860231,0.3651570096171017,-0.6049409033996069,0.0236212074093589,143.0269619999999,R2_FINAL_interior_train_009006,438.8913725000002
2,disclosed_target_perturbation,False,0.64265542821174,0.0884226032934474,0.0984070049310694,-0.0709639457555083,0.1466677702587534,4.68252564351662,0.083363689707287,0.5933456238878065,0.1773957847874316,0.036227917608371,True,1,`gtol` termination condition is satisfied.,198,1.160795828019711e-16,6.917787745978648e-08,5.1348980334431364e-08,1.2411324235017673e-07,0.0429163234874578,0.0216397208671631,0.194689712885262,False,,0.6094514762699733,0.0798565035056335,0.0814104370648753,-0.0595732042143037,0.1446984547206843,3.7178666716390776,0.0765160757164901,0.5440182120211275,0.1407568629575557,0.0463106424699714,83.97318619999896,R2_FINAL_interior_train_009008,343.2443516000003
2,disclosed_target_perturbation,False,1.3709015016015729,0.0451360965350611,0.2494233532626492,-0.4875794570775842,0.0564724012531205,4.246597798852207,0.0193266573084041,0.0986849859365728,-0.5027557615068483,0.0370941101938229,False,0,The maximum number of function evaluations is exceeded.,300,2.8445145301971005e-16,4.856062998942402e-08,3.934297955199284e-08,9.629295760760217e-08,0.1460094426547343,0.063020758740558,0.2023585833449303,False,,1.2647059878221214,0.0355842394179865,0.1923944021237275,-0.4414609831224418,0.0650484358321382,3.7676449888249888,0.0150378683654408,0.0872798223778476,-0.4884944612764219,0.037620929240666,122.49746260000028,R2_FINAL_interior_train_009009,369.0289048000013
2,disclosed_target_perturbation,False,0.93978495704704,0.0527812822515892,0.1680821123465516,-0.3072746482120037,0.0622205891109824,7.165054734302826,0.0386719130520749,0.1476950301682393,0.1680231505490889,0.023386172028559,True,1,`gtol` termination condition is satisfied.,34,2.07947921711596e-18,6.296482985933744e-09,4.482544646577935e-09,1.4363052969201816e-08,0.4773351096669015,0.1714424425690412,0.2514829895693209,False,,0.8743887431910556,0.0526258498907196,0.1309139857332404,-0.2162509382288845,0.0681614479303655,7.487251900630157,0.0265779251187697,0.1731502833819646,0.1538074553249314,0.0229776804437142,13.072391399999104,R2_FINAL_interior_train_009010,301.8796893999988
2,disclosed_target_perturbation,False,1.0283013514372057,0.0689781499692172,0.2917821756119403,-0.2645686052049589,0.0769384606604874,6.58940040872649,0.0822199919645027,0.3581194515826658,-0.0131735377459787,0.0231975096621434,False,0,The maximum number of function evaluations is exceeded.,300,5.2545914413040014e-14,7.607006576003852e-07,5.516975122188405e-07,1.592628578350741e-06,1.0375052955184447,0.363658824646513,0.9766767885057692,False,,0.6489989209965529,0.0435779526833407,0.2354115654235359,-0.1849333670550784,0.0876324620123611,8.680482685410729,0.0532723511107586,0.4548394323029588,-0.0002481892440796,0.0170210203280221,124.9291532999996,R2_FINAL_interior_train_009011,414.71404099999927
