start_index,start_strategy,optimizer_success_is_unique_recovery_proof,initial_kappa_slow,initial_theta_slow,initial_sigma_slow,initial_rho_slow,initial_v0_slow,initial_kappa_fast,initial_theta_fast,initial_sigma_fast,initial_rho_fast,initial_v0_fast,success,optimizer_status,optimizer_message,nfev,loss,price_rmse,price_mae,max_abs_price_error,parameter_rmse,parameter_mae,max_relative_parameter_error,boundary_near,boundary_reasons,predicted_kappa_slow,predicted_theta_slow,predicted_sigma_slow,predicted_rho_slow,predicted_v0_slow,predicted_kappa_fast,predicted_theta_fast,predicted_sigma_fast,predicted_rho_fast,predicted_v0_fast,runtime_seconds,surface_id,wall_seconds_all_starts
0,neutral_transform_midpoint,False,1.5250000000000001,0.1275,0.31429918305898585,0.475,0.1525,6.762505,0.101,0.5868855184710715,0.0,0.126,False,0,The maximum number of function evaluations is exceeded.,300,2.625402488470002e-14,3.9522184068423175e-07,3.1839299863278825e-07,8.442536127972744e-07,0.35722793144056303,0.17576579982327148,1.401988835730081,False,,0.5787057324477265,0.12582419763572741,0.17822126963961815,-0.7464700046282627,0.061347327067755,1.7877037494041237,0.0508158674087587,0.17959191696219792,-0.24543794405214447,0.039462180784837576,270.65645010000117,R2_FINAL_interior_train_009001,468.6618710999992
1,deterministic_broad_start,False,1.8025633564628878,0.05747124834542011,0.24803791287065705,0.01802890964890657,0.21701898612728798,9.595190170183407,0.01789185520849032,0.2388030977115153,-0.4696664325607068,0.04270729942273789,False,0,The maximum number of function evaluations is exceeded.,300,9.088489891719022e-13,2.123824911794304e-06,1.7766263397334115e-06,3.9011705013081155e-06,1.4710668591138605,0.5245723711181828,1.6140035172452,True,v0_fast:near_lower_hard_bound,0.5203733169380338,0.0757553070037036,0.1850255115430587,-0.5162081464365919,0.09535917417086676,7.514778038059659,0.017909313653892547,0.24698846044281425,-0.6017936026514297,0.00492404378170503,187.53112820000024,R2_FINAL_interior_train_009001,468.6618710999992
2,disclosed_target_perturbation,False,0.4442345714338074,0.0913373176300787,0.21385755674606308,-0.6449372863399039,0.08560017622458774,3.8070257453106575,0.0450203573858473,0.2819680120615429,-0.3501435141177396,0.012845088430504682,True,1,`gtol` termination condition is satisfied.,32,2.9865956310939856e-19,1.7783531491817256e-09,1.2150643158292951e-09,3.743323873095505e-09,0.06913014573996454,0.025927528164102116,0.10330464750729605,False,,0.3609814471979271,0.08119679492289904,0.16977440015133027,-0.588842091357941,0.08593862665245232,3.0928062673352406,0.03634760529544008,0.27580110258522184,-0.3201467092286065,0.014731772930258168,10.413546499999939,R2_FINAL_interior_train_009001,468.6618710999992
0,neutral_transform_midpoint,False,1.5250000000000001,0.1275,0.31429918305898585,0.475,0.1525,6.762505,0.101,0.5868855184710715,0.0,0.126,False,0,The maximum number of function evaluations is exceeded.,300,1.1000243065384623e-15,2.509843793316923e-07,2.1227524467093416e-07,4.834847331380843e-07,0.19091280293357601,0.10690651818377539,0.5344186994399571,False,,1.5276396543125337,0.031616427155291775,0.09269419180777846,-0.16752900055229555,0.12956272842951616,3.3668590108739807,0.11480668159092816,0.4027928300453235,-0.22759204683455048,0.05288387224369417,269.60884930000066,R2_FINAL_interior_train_008997,481.03213120000146
1,deterministic_broad_start,False,1.8025633564628878,0.05747124834542011,0.24803791287065705,0.01802890964890657,0.21701898612728798,9.595190170183407,0.01789185520849032,0.2388030977115153,-0.4696664325607068,0.04270729942273789,False,0,The maximum number of function evaluations is exceeded.,300,1.758865226060154e-14,1.0166394311068491e-06,8.229838816653512e-07,2.1219070154288033e-06,1.4628221179776877,0.5238238451443585,1.2460257899753582,False,,0.903361940872067,0.07715499454016655,0.16393560579062108,-0.135860940426857,0.16662927124907462,8.325214575525148,0.04185723146090939,0.6431756924926781,-0.3353394756546959,0.010788088324335083,207.7069281999993,R2_FINAL_interior_train_008997,481.03213120000146
2,disclosed_target_perturbation,False,1.250452340676452,0.07038409172269287,0.14978833040621087,-0.24137176952565026,0.149729728519902,4.723205305611934,0.08298501629698837,0.4982622301973101,-0.26205736049263034,0.026878554784976666,True,1,`gtol` termination condition is satisfied.,10,9.133184916777072e-24,2.063329836718111e-11,2.0600587902208645e-11,2.2211565919860732e-11,1.6415031938226768e-07,7.773099372013203e-08,4.052755128618743e-07,False,,1.0390438677749687,0.05818440694360612,0.11485356902208728,-0.1943275484550232,0.1480263542347104,3.7066421645630427,0.07528541525694345,0.48035799589811085,-0.21640046591810155,0.0344650900894654,3.6796586999989813,R2_FINAL_interior_train_008997,481.03213120000146
0,neutral_transform_midpoint,False,1.5250000000000001,0.1275,0.31429918305898585,0.475,0.1525,6.762505,0.101,0.5868855184710715,0.0,0.126,False,0,The maximum number of function evaluations is exceeded.,300,3.877120750216689e-14,1.1452076989508358e-06,9.08693232282154e-07,1.8364745528742787e-06,1.2056405756181643,0.5380795073339818,3.1926780954668303,False,,1.5575295530731907,0.15706465478731363,0.19528019703094673,0.1226943065069796,0.04917365511656923,8.85004846699435,0.09409087323339796,0.09227462954419105,0.05676105936721794,0.11659768435381083,263.3403108000002,R2_FINAL_interior_train_008998,562.7876583999987
1,deterministic_broad_start,False,1.8025633564628878,0.05747124834542011,0.24803791287065705,0.01802890964890657,0.21701898612728798,9.595190170183407,0.01789185520849032,0.2388030977115153,-0.4696664325607068,0.04270729942273789,False,0,The maximum number of function evaluations is exceeded.,300,5.614444853174788e-14,1.347085521005562e-06,1.1090783649025936e-06,2.626099643521229e-06,1.4427627774410812,0.5212607702024734,3.0800392715415965,False,,0.5291031214138495,0.04521795876797339,0.10550722665489091,0.17378253744241431,0.1419404372396729,9.782186438498645,0.04739830300142091,0.2549453021000058,-0.2000294164898926,0.01236452037508621,191.76782790000107,R2_FINAL_interior_train_008998,562.7876583999987
2,disclosed_target_perturbation,False,0.4708277620562235,0.0869208808354652,0.131326914390039,0.11126805369067799,0.13075277688123757,6.419701743991866,0.06778615363629781,0.19286250525573717,0.12197271487928299,0.02368014201434812,True,1,`gtol` termination condition is satisfied.,252,4.356676103928272e-18,1.1465640119069608e-08,9.036532122586039e-09,2.4195358605538786e-08,0.3336380637611127,0.12689231909176196,0.4725620926400959,False,,0.547039130073466,0.06745033054569274,0.1044263774477732,0.07934534742860817,0.13516196248493506,6.273530795529716,0.056390074598145025,0.22425608171940084,0.10635620741799645,0.02310367718619786,107.65183929999876,R2_FINAL_interior_train_008998,562.7876583999987
0,neutral_transform_midpoint,False,1.5250000000000001,0.1275,0.31429918305898585,0.475,0.1525,6.762505,0.101,0.5868855184710715,0.0,0.126,False,0,The maximum number of function evaluations is exceeded.,300,1.8964465094502226e-11,2.1379722068994576e-05,1.6953079135972882e-05,4.076369928895929e-05,1.16543141084566,0.583889807527431,3.164444842587306,False,,2.4893380489433516,0.0156657642210212,0.05236211610421623,0.10479550326222042,0.12336032379441207,8.859848401673972,0.08961695384144572,0.5094387923482102,-0.22295859942698568,0.03209867968792655,241.67645970000012,R2_FINAL_interior_train_008999,568.0341562999984
