S,x,tau_days,IV_BS,IV_SH,IV_DH,IV_PINN,BS_minus_DH,SH_minus_DH,PINN_minus_DH
86.65,-0.14329316982647622,365.0,21.065356559019563,20.691671394238423,20.61954921525459,20.62272410857155,0.44580734376497233,0.07212217898383244,0.003174893316959526
86.8,-0.14156356432178688,365.0,21.065356559019616,20.6973411456716,20.62507796184399,20.628267543885002,0.44027859717562734,0.07226318382761221,0.0031895820410134945
86.95,-0.13983694518779927,365.0,21.065356559019587,20.703016997739095,20.6306110189045,20.63381476625699,0.43474554011508815,0.07240597883459543,0.0032037473524901827
87.1,-0.13811330212963427,365.0,21.065356559019552,20.70869885596636,20.636148313761183,20.63936566950907,0.4292082452583692,0.0725505422051782,0.0032173557478856196
87.25,-0.13639262490555476,365.0,21.065356559019566,20.71438662654483,20.64168977426184,20.644920148787016,0.42366678475772446,0.07269685228298783,0.003230374525173829
87.4,-0.13467490332660145,365.0,21.06535655901956,20.720080216329283,20.64723532877458,20.650478100588725,0.41812123024497794,0.07284488755470164,0.0032427718141434525
87.55,-0.13296012725623058,365.0,21.06535655901953,20.725779532835393,20.65278490618539,20.65603942279133,0.4125716528341421,0.07299462665000434,0.003254516605942115
87.7,-0.13124828660995402,365.0,21.06535655901955,20.731484484236866,20.658338435895697,20.661604014677355,0.40701812312385144,0.07314604834116878,0.0032655787816580073
87.85,-0.12953937135498522,365.0,21.065356559019566,20.737194979362908,20.66389584781977,20.667171776959663,0.4014607111997961,0.07329913154313772,0.0032759291398924972
88.0,-0.12783337150988489,365.0,21.065356559019566,20.742910927695444,20.669457072382507,20.672742611805404,0.39589948663705954,0.07345385531293758,0.0032855394228974433
88.15,-0.12613027714421207,365.0,21.065356559019584,20.748632239366447,20.675022040516545,20.678316422858874,0.3903345185030389,0.07361019884990228,0.0032943823423288165
88.3,-0.12443007837817703,365.0,21.065356559019527,20.754358825155194,20.680590683660224,20.68389311526285,0.38476587535930307,0.0737681414949698,0.0033024316026271094
88.45,-0.12273276538229701,365.0,21.06535655901957,20.760090596485686,20.686162933754723,20.689472595679245,0.3791936252648469,0.07392766273096285,0.0033096619245220893
88.6,-0.12103832837705622,365.0,21.065356559019566,20.765827465423573,20.69173872324178,20.695054772308033,0.37361783577778596,0.07408874218179307,0.003316049066253157
88.75,-0.11934675763256625,365.0,21.065356559019563,20.771569344673768,20.697317985061105,20.70063955490525,0.36803857395845796,0.07425135961266349,0.0033215698441466657
88.9,-0.11765804346823246,365.0,21.065356559019563,20.77731614757733,20.702900652647926,20.706226854799407,0.36245590637163616,0.07441549492940425,0.003326202151480828
89.05,-0.11597217625242076,365.0,21.065356559019563,20.78306778810884,20.708486659930468,20.711816584906604,0.3568698990890944,0.07458112817837304,0.003329924976135601
89.2,-0.11428914640212766,365.0,21.065356559019566,20.788824180873714,20.714075941327525,20.717408659744514,0.35128061769204066,0.0747482395461887,0.003332718416988456
89.35,-0.11260894438265437,365.0,21.065356559019566,20.794585241105096,20.71966843174566,20.7230029954447,0.3456881272739061,0.07491680935943634,0.0033345636990382843
89.5,-0.11093156070728166,365.0,21.065356559019587,20.800350884661196,20.72526406657717,20.728599509763615,0.340092492442416,0.07508681808402429,0.003335443186443854
89.65,-0.1092569859369494,365.0,21.065356559019566,20.80612102802253,20.73086278169713,20.73419812209209,0.3344937773224359,0.07525824632540079,0.0033353403949583083
89.8,-0.10758521067993743,365.0,21.065356559019563,20.811895588288813,20.736464513461122,20.739798753463603,0.3288920455584403,0.07543107482769074,0.003334240002480726
89.95,-0.10591622559154917,365.0,21.06535655901956,20.817674483176354,20.742069198702737,20.745401326560867,0.32328736031682226,0.07560528447361747,0.003332127858129752
90.1,-0.10425002137379924,365.0,21.065356559019545,20.823457631015085,20.747676774730923,20.751005765720883,0.31767978428862165,0.07578085628416176,0.00332899098996009
90.25,-0.1025865887751011,365.0,21.065356559019552,20.82924495074562,20.753287179327558,20.75661199693896,0.31206937969199444,0.07595777141806082,0.0033248176114035743
90.4,-0.10092591858996053,365.0,21.065356559019577,20.835036361916398,20.75890035074491,20.76221994787048,0.3064562082746676,0.0761360111714886,0.003319597125571505
90.55,-0.09926800165866902,365.0,21.065356559019563,20.840831784680873,20.764516227703137,20.76782954783207,0.30084033131642585,0.07631555697773607,0.003313320128931707
90.7,-0.09761282886700041,365.0,21.06535655901959,20.846631139794486,20.770134749387807,20.773440727800494,0.29522180963178357,0.07649639040667822,0.003305978412686983
90.85,-0.0959603911459112,365.0,21.06535655901957,20.852434348611823,20.775755855447297,20.77905342041069,0.2896007035722725,0.07667849316452546,0.0032975649633932846
91.0,-0.09431067947124129,365.0,21.065356559019566,20.858241333083587,20.78137948599046,20.78466755995182,0.28397707302910646,0.07686184709312727,0.0032880739613609933
91.15,-0.09266368486341922,365.0,21.065356559019545,20.864052015753895,20.78700558158375,20.790283082362375,0.27835097743579595,0.07704643417014623,0.003277500778626319
91.3,-0.09101939838716867,365.0,21.065356559019584,20.869866319757023,20.7926340832492,20.795899925223218,0.272722475770383,0.07723223650782174,0.003265841974016581
91.45,-0.0893778111512167,365.0,21.065356559019545,20.87568416881471,20.798264932461556,20.801518027749818,0.26709162655798835,0.07741923635315473,0.003253095288261676
91.6,-0.08773891430800687,365.0,21.06535655901953,20.881505487233177,20.80389807114588,20.80713733078252,0.2614584878736501,0.0776074160872966,0.0032392596366399573
91.75,-0.08610269905341174,365.0,21.065356559019563,20.887330199900017,20.80953344167506,20.81275777677589,0.2558231173445016,0.07779675822495591,0.0032243351008283128
91.9,-0.08446915662644996,365.0,21.06535655901955,20.893158232281483,20.81517098686737,20.818379309786224,0.25018557215217996,0.07798724541411417,0.003208322918855089
92.05,-0.08283827830900452,365.0,21.065356559019584,20.898989510419298,20.820810649983777,20.82400187545813,0.24454590903580709,0.07817886043552136,0.003191225474353132
92.2,-0.08121005542554317,365.0,21.06535655901956,20.904823960927793,20.826452374725648,20.82962542100944,0.23890418429391147,0.07837158620214524,0.0031730462837913365
