tau_days,ATM_IV_BS,ATM_IV_SH,ATM_IV_DH,ATM_IV_PINN,BS_minus_DH,SH_minus_DH,PINN_minus_DH
30.5062656641604,19.792880722783412,19.314349162909195,19.84144457793379,19.833920843649953,-0.04856385515037687,-0.5270954150245934,-0.0075237342838363475
30.789473684210524,19.792140089286068,19.316886795733314,19.840971836986313,19.83331102615781,-0.048831747700244676,-0.5240850412529987,-0.007660810828504339
31.07268170426065,19.79141292964637,19.319422209852153,19.840513414275815,19.832718085072074,-0.04910048462944516,-0.5210912044236622,-0.007795329203741375
31.355889724310774,19.79069887949558,19.321955407305953,19.84006921437973,19.83214196524067,-0.0493703348841521,-0.5181138070737781,-0.007927249139061843
31.6390977443609,19.78999758748582,19.32448639013404,19.839639142388922,19.831582607563806,-0.049641554903100626,-0.5151527522548811,-0.008056534825115591
31.922305764411025,19.789308714713336,19.327015160373996,19.839223103905347,19.831039949105133,-0.0499143891920113,-0.5122079435313509,-0.008183154800214254
32.20551378446115,19.788631934172518,19.329541720062345,19.83882100504074,19.830513923218454,-0.05018907086822111,-0.509279284978394,-0.008307081822284346
32.48872180451127,19.787966930237992,19.332066071233964,19.83843275241437,19.830004459686176,-0.05046582217637763,-0.5063666811804062,-0.008428292728194009
32.7719298245614,19.787313398174504,19.334588215922743,19.838058253151416,19.829511484868505,-0.05074485497691228,-0.5034700372286736,-0.008546768282911898
33.05513784461152,19.78667104367046,19.337108156161026,19.837697414881074,19.829034921858508,-0.051026371210614485,-0.5005892587200478,-0.008662493022566053
33.33834586466165,19.786039582396512,19.339625893979754,19.837350145735027,19.82857469064453,-0.05131056333851447,-0.49772425175527246,-0.00877545509049682
33.62155388471177,19.78541873958567,19.34214143140867,19.83701635434527,19.828130708274426,-0.051597614759600674,-0.4948749229365994,-0.008885646070844189
33.9047619047619,19.78480824963499,19.344654770476115,19.83669594984254,19.827702889023822,-0.05188770020754774,-0.49204117936642433,-0.008993060818717424
34.18796992481203,19.784207855726187,19.347165913209075,19.83638884185462,19.827291144563304,-0.052180986128433915,-0.48922292864554606,-0.00909769729131682
34.471177944862156,19.783617309466024,19.349674861633247,19.836094940504204,19.826895384125606,-0.052477631038179595,-0.48642007887095673,-0.009199556378597151
34.75438596491228,19.783115609138903,19.35218161777282,19.83581415640804,19.826515514671797,-0.05269854726913792,-0.48363253863522004,-0.009298641736243951
35.037593984962406,19.782673299385433,19.35468618365064,19.83554640067407,19.826151441053078,-0.05287310128863609,-0.4808602170234302,-0.009394959620991017
35.32080200501253,19.782238073004194,19.357188561288428,19.8352915849002,19.825803066170604,-0.05305351189600671,-0.4781030236117729,-0.009488518729597217
35.60401002506266,19.781809761191575,19.359688752706415,19.835049621172633,19.825470291130788,-0.0532398599810584,-0.4753608684662183,-0.009579330041844969
35.88721804511278,19.78138820046505,19.362186759923368,19.83482042206423,19.82515301539572,-0.05343222159918071,-0.47263366214086133,-0.00966740666850896
