S,tau_days,TV_BS,TV_SH,TV_DH,TV_PINN
204.5788492970454,84.45920022854165,0.002117372214217095,0.006924589141478257,0.011009206484172324,1.625260836964156e-05
205.06594179537169,84.45920022854165,0.002335209859210398,0.007304559479996223,0.011402295722654904,1.9650305700666268e-05
205.553034293698,84.45920022854165,0.0025734183756196084,0.007704782064592704,0.011810447846216595,2.3714036045981047e-05
206.0401267920243,84.45920022854165,0.002833695135899645,0.008126309358259684,0.012234337861358354,2.856504437219838e-05
206.5272192903506,84.45920022854165,0.003117859539137657,0.00857024740080783,0.012674678301759624,3.434478392755385e-05
207.01431178867688,84.45920022854165,0.003427860133202858,0.009037758493774448,0.013132221728086738,4.121793293385006e-05
207.5014042870032,84.45920022854165,0.0037657820257281046,0.009530064018068088,0.013607763408813962,4.937579972430321e-05
207.9884967853295,84.45920022854165,0.00413385458673171,0.01004844739111603,0.014102144193596752,5.9040156277746526e-05
208.47558928365578,84.45920022854165,0.004534459445009972,0.010594257170178197,0.01461625359355572,7.046754269766873e-05
208.96268178198207,84.45920022854165,0.004970138779786514,0.011168910308906765,0.015151033082847865,8.395408773467492e-05
209.4497742803084,84.45920022854165,0.005443603908353184,0.011773895574712478,0.015707479636067837,9.9840892913805e-05
209.93686677863468,84.45920022854165,0.005957744169697849,0.01241077713476829,0.016286649518073498,0.00011852003016317033
210.42395927696097,84.45920022854165,0.006515636103280678,0.01308119831844336,0.016889662342910436,0.00014044120500028885
210.91105177528726,84.45920022854165,0.007120552921274081,0.013786885565425953,0.017517705419813057,0.00016611913926867371
211.39814427361358,84.45920022854165,0.007775974271709034,0.014529652567723247,0.01817203840525747,0.0001961417290771645
211.88523677193987,84.45920022854165,0.008485596289006263,0.01531140461539153,0.018853998280455243,0.00023117903492201648
212.37232927026616,84.45920022854165,0.00925334192742246,0.016134143155557733,0.01956500467580953,0.00027199316191218656
212.85942176859248,84.45920022854165,0.01008337157193044,0.01699997057507124,0.020306565563397255,0.00031944908850835947
213.34651426691877,84.45920022854165,0.010980093920008751,0.017911095217327432,0.021080283340670167,0.00037452650217546356
213.83360676524507,84.45920022854165,0.011948177126740808,0.018869836644677687,0.021887861329639973,0.0004383326997686099
214.32069926357136,84.45920022854165,0.012992560204537165,0.01987863115773398,0.022731110715615413,0.00051211660927707
214.80779176189768,84.45920022854165,0.014118464667641408,0.02094003758402674,0.02361195795200214,0.0005972839876786661
215.29488426022397,84.45920022854165,0.015331406410456414,0.02205674334895932,0.0245324526579006,0.0006954138470651728
215.78197675855026,84.45920022854165,0.016637207807520718,0.023231570841547526,0.025494776036245597,0.0008082761578396398
216.26906925687655,84.45920022854165,0.018042010021831624,0.02446748408944446,0.026501249841523276,0.0009378508736202343
216.75616175520287,84.45920022854165,0.0195522855069247,0.0257675957577239,0.027554345925984068,0.0010863483174938051
217.24325425352916,84.45920022854165,0.021174850686999584,0.02713517448576011,0.028656696396270512,0.001256230963406301
217.73034675185545,84.45920022854165,0.0229168787981,0.028573652578604388,0.029811104409741433,0.001450236639766252
218.21743925018177,84.45920022854165,0.02478591287215537,0.030086634068976503,0.031020555643904327,0.0016714031747588857
218.70453174850806,84.45920022854165,0.026789878844496486,0.03167790316596689,0.03228823047074148,0.0019230944944400663
219.19162424683435,84.45920022854165,0.028937098764207837,0.03335143310969438,0.03361751686806887,0.002209028175421563
219.67871674516064,84.45920022854165,0.03123630408552618,0.035111395448519114,0.035012024102403935,0.002533304443924049
220.16580924348696,84.45920022854165,0.03369664901729227,0.0369621697587254,0.0364755972149809,0.002900436602182844
220.65290174181325,84.45920022854165,0.03632772390630743,0.03890835382631047,0.038012332344788645,0.003315382851747864
221.13999424013954,84.45920022854165,0.03913956862931736,0.04095477431071263,0.03962659292129405,0.0037835794711575297
221.62708673846583,84.45920022854165,0.04214268596725643,0.043106497912470704,0.041323026758630456,0.004310975292910066
222.11417923679215,84.45920022854165,0.045348054934332784,0.04536884306539531,0.043106584083153154,0.004904067411673937
222.60127173511844,84.45920022854165,0.04876714403343665,0.04774739217702625,0.04498253652423749,0.005569938042402731
223.08836423344474,84.45920022854165,0.05241192440853924,0.05024800443965745,0.04695649709769992,0.006316292433556413
223.57545673177103,84.45920022854165,0.05629488286363861,0.052876829236475,0.0490344412083059,0.007151497727094165
224.06254923009735,84.45920022854165,0.060429034717105694,0.05564032016685874,0.051222728697260696,0.008084622643452695
224.54964172842364,84.45920022854165,0.06482793645937444,0.058545249716573884,0.053528126956691166,0.00912547785644642
225.03673422674993,84.45920022854165,0.06950569818123203,0.06159872459824278,0.05595783513092541,0.01028465691011359
225.52382672507622,84.45920022854165,0.0744769957392888,0.06480820178922739,0.05851950942077051,0.011573577517061001
226.01091922340254,84.45920022854165,0.07975708262463536,0.06818150529293843,0.061221289503253444,0.01300452306600721
226.49801172172883,84.45920022854165,0.08536180150009767,0.07172684365199597,0.06407182607484037,0.01459068415512486
226.98510422005512,84.45920022854165,0.09130759537124782,0.0754528282406804,0.06708030952117414,0.01634619995750029
227.47219671838144,84.45920022854165,0.09761151835574686,0.07936849236478102,0.07025649971108182,0.01828619921577057
227.95928921670773,84.45920022854165,0.10429124601562559,0.08348331119749633,0.07361075690645284,0.020426840654838792
228.44638171503402,84.45920022854165,0.11136508521667095,0.08780722258000774,0.0771540737731773,0.022785352594573385
228.9334742133603,84.45920022854165,0.11885198347925799,0.09235064871530752,0.08089810847068628,0.025380071538762535
229.42056671168663,84.45920022854165,0.12677153778491884,0.09712451878315156,0.08485521879045752,0.028230479512298092
229.90765921001292,84.45920022854165,0.1351440028029994,0.10214029250524781,0.08903849730505449,0.0313572399157717
230.39475170833921,84.45920022854165,0.14399029850226053,0.10740998468733522,0.09346180747990278,0.0347822316653931
230.8818442066655,84.45920022854165,0.1533320171122393,0.11294619076556006,0.09813982069123343,0.038528581386427216
231.36893670499182,84.45920022854165,0.16319142940018527,0.11876211338258341,0.10308805408285152,0.042620693430365654
231.85602920331812,84.45920022854165,0.17359149022935233,0.12487159001842693,0.10832290918351423,0.04708427748955358
232.3431217016444,84.45920022854165,0.18455584336566544,0.13128912169886753,0.1138617111959166,0.051946373588351906
232.83021419997073,84.45920022854165,0.1961088255002315,0.1380299028020967,0.11972274885623241,0.057235374236849886
233.31730669829702,84.45920022854165,0.2082754694561728,0.14510985198312476,0.1259253147509891,0.06298104354173283
233.8043991966233,84.45920022854165,0.22108150654931416,0.1525456442313954,0.1324897459655681,0.06921453307922579
234.2914916949496,84.45920022854165,0.2345533680732993,0.16035474407398476,0.13943746492607764,0.07596839434679697
234.77858419327592,84.45920022854165,0.24871818588104064,0.16855543993446775,0.1467910202825052,0.08327658762383164
235.2656766916022,84.45920022854165,0.26360379203563444,0.17716687965058994,0.15457412766930353,0.09117448708618263
235.7527691899285,84.45920022854165,0.27923871750539897,0.18620910715113642,0.1628117101646962,0.09969888203586834
236.2398616882548,84.45920022854165,0.29565218987915987,0.19570310028578355,0.17152993825880755,0.10888797412461902
236.7269541865811,84.45920022854165,0.31287413007964765,0.20567080979442573,0.18075626912621418,0.1187813704686478
237.2140466849074,84.45920022854165,0.3309351480543917,0.21613519939684503,0.19051948498732457,0.12942007257177487
237.7011391832337,84.45920022854165,0.34986653742567614,0.22712028697323736,0.2008497303308094,0.14084646099451312
238.18823168156,84.45920022854165,0.36970026908256404,0.23865118679892136,0.21177854775756927,0.15310427572809635
238.6753241798863,84.45920022854165,0.3904689837003931,0.2507541527844903,0.22333891219693794,0.16623859225428753
239.1624166782126,84.45920022854165,0.4122059831749598,0.26345662266198716,0.23556526323623794,0.18029579329405873
239.64950917653888,84.45920022854165,0.4349452209608429,0.27678726304481155,0.2484935352967021,0.19532353627066504
240.13660167486518,84.45920022854165,0.45872129130545714,0.29077601527540414,0.26216118538141636,0.21137071653528353
240.6236941731915,84.45920022854165,0.48356941737279535,0.3054541419582481,0.27660721811596123,0.2284874264254819
241.1107866715178,84.45920022854165,0.5095254382529334,0.3208542740604917,0.29187220779911216,0.24672491024907842
241.59787916984408,84.45920022854165,0.5366257948559128,0.33701045844250316,0.30799831717811404,0.26613551530722573
242.0849716681704,84.45920022854165,0.564907514691008,0.3539582056621461,0.3250293126637174,0.2867726390913589
242.5720641664967,84.45920022854165,0.5944081955345253,0.3717345378737278,0.3430105757027718,0.3086906728087705
243.05915666482298,84.45920022854165,0.625165987992266,0.3903780366207441,0.3619891100297574,0.33194494141007264
243.5462491631493,84.45920022854165,0.6572195769646542,0.40992889029551993,0.3820135445264188,0.35659164030999
244.0333416614756,84.45920022854165,0.6906081620255219,0.4304289410131721,0.4031341314276416,0.38268776900878865
244.52043415980188,84.45920022854165,0.7253714367277876,0.45192173061883795,0.4254027396231154,0.41029106183717046
245.00752665812817,84.45920022854165,0.7615495668517015,0.4744525455179274,0.4488728428201951,0.4394599160603739
245.49461915645446,84.45920022854165,0.7991831676140343,0.49806845998732735,0.47359950234869874,0.47025331758923056
245.98171165478078,84.45920022854165,0.8383132798586485,0.5228183775947254,0.49963934440968194,0.5027307645561473
246.46880415310707,84.45920022854165,0.8789813452522047,0.5487530703179024,0.5270505315914388,0.5369521890218456
246.95589665143336,84.45920022854165,0.9212291805095553,0.5759252149235331,0.5558927285012059,0.5729778770857046
247.44298914975968,84.45920022854165,0.9650989506778058,0.6043894261292372,0.586227061388348,0.6108683876768949
247.93008164808597,84.45920022854165,1.0106331415083403,0.634202286038538,0.6181160716638477,0.6506844703064318
248.41717414641226,84.45920022854165,1.0578745309498867,0.665422369303471,0.6516236632527446,0.6924869820614121
248.90426664473856,84.45920022854165,1.1068661597969454,0.698110263437175,0.6868150437495901,0.7363368041217845
249.39135914306485,84.45920022854165,1.1576513015307301,0.7323285836654779,0.7237566593819191,0.7822947580777112
249.87845164139117,84.45920022854165,1.210273431390782,0.7681419816786343,0.76251612382305,0.8304215223211215
250.36554413971746,84.45920022854165,1.2647761947191918,0.8056171476164357,0.8031621409339292,0.8807775487797244
250.85263663804375,84.45920022854165,1.3212033746187184,0.8448228045987743,0.8457644215506973,0.9334229802538392
251.33972913637007,84.45920022854165,1.379598858970843,0.8858296950945579,0.8903935944750276,0.9884175686081957
251.82682163469636,84.45920022854165,1.440006606858491,0.9287105584129135,0.9371211118617734,1.0458205940605778
252.31391413302265,84.45920022854165,1.5024706144424727,0.9735400985940852,0.9860191492382273,1.1056907857979288
252.80100663134897,84.45920022854165,1.5670348803398348,1.0203949419830964,1.037160500426683,1.168086244138274
253.28809912967526,84.45920022854165,1.6337433705557125,1.0693535837820658,1.090618467678683,1.2330643644435937
253.77519162800155,84.45920022854165,1.7026399830197236,1.1204963229030394,1.1464667473661827,1.300681762975067
254.26228412632784,84.45920022854165,1.7737685117805595,1.173905184478053,1.2047793116067986,1.3709942048669164
254.74937662465413,84.45920022854165,1.847172610912633,1.2296638294343913,1.265630286233697,1.4440565343808809
255.23646912298045,84.45920022854165,1.9228957581893924,1.287857450606044,1.329093825548937,1.5199226075872572
255.72356162130674,84.45920022854165,2.0009812185793585,1.34857265493159,1.3952439843253996,1.5986452276036927
256.21065411963303,84.45920022854165,2.081472007621089,1.4118973313829857,1.4641545875469855,1.680276082507102
256.69774661795935,84.45920022854165,2.1644108547336964,1.4779205043808896,1.5358990983952268,1.7648656860192264
257.1848391162856,84.45920022854165,2.2498401665202006,1.5467321725775378,1.6105504850078276,1.8524633210511927
257.67193161461194,84.45920022854165,2.3378019901210125,1.6184231330315768,1.6881810865477682,1.943116986178623
258.15902411293825,84.45920022854165,2.428337976674793,1.6930847909556244,1.7688624791296292,2.0368733451045924
258.6461166112645,84.45920022854165,2.5214893449448175,1.7708089553887953,1.8526653421553136,2.1337776791551146
259.13320910959084,84.45920022854165,2.6172968451668823,1.8516876213281346,1.939659325612251,2.2338738428396265
259.62030160791716,84.45920022854165,2.7158007231766925,1.935812739046522,2.0299129188837743,2.3372042224972525
260.1073941062434,84.45920022854165,2.817040684872438,2.02327597152235,2.123493321614694,2.4438096980397357
260.59448660456974,84.45920022854165,2.9210558610692474,2.114168441110343,2.2204663171638557,2.553729607792202
261.08157910289606,84.45920022854165,3.027884772799303,2.20858046678296,2.320896149160912,2.6670017164239406
261.5686716012223,84.45920022854165,3.1375652971137513,2.30660129347196,2.424845401665795,2.7836621859546873
262.05576409954864,84.45920022854165,3.250134633438025,2.408318815225831,2.5323748834081528,2.903745549813815
262.5428565978749,84.45920022854165,3.3656292705340904,2.513819294074261,2.643543516558997,3.0272846899244907
263.0299490962012,84.45920022854165,3.484084954119971,2.6231870766475276,2.758408230458483,3.1543108167793985
263.51704159452754,84.45920022854165,3.605536655196692,2.7365043107296643,2.8770238606935505,3.284853452469108
264.0041340928538,84.45920022854165,3.730018539131102,2.8538506640302583,2.9994430538873935,3.4189404166201998
