tau_days,ATM_IV_DH_FAST_HEAVY,ATM_IV_PINN_FAST_HEAVY,TV_DH_FAST_HEAVY,ATM_IV_DH_SLOW_HEAVY,ATM_IV_PINN_SLOW_HEAVY,TV_DH_SLOW_HEAVY,ATM_IV_BS_fixed
293.30075187969925,20.84997201269481,20.850692400402586,7.445501218340395,24.734484760443696,24.73445776700909,8.827428520035102,20.0
295.1127819548872,20.85724100971212,20.857967996268968,7.470994218354571,24.73604365469539,24.73600293864832,8.855098621342078,20.0
296.9248120300752,20.86448827119583,20.865222137637044,7.49642439604118,24.7375621960358,24.737508298397415,8.88267351535763,20.0
298.7368421052632,20.871713826032718,20.872454845811312,7.521792262372418,24.73904119161252,24.73897464297656,8.910154111385083,20.0
300.5488721804511,20.878917704983404,20.879666143942956,7.547098320684064,24.740481429636212,24.740402750243344,8.937541304798602,20.0
302.3609022556391,20.886099940598317,20.88685605695686,7.572343066836595,24.741883679910497,24.74179337972935,8.964835977334568,20.0
304.17293233082705,20.89326056713662,20.894024611481107,7.597526989371922,24.74324869434527,24.743147273159067,8.992038997375307,20.0
305.98496240601503,20.900399620488674,20.901171835779085,7.622650569665945,24.744577207452835,24.744465154951516,9.019151220225474,20.0
307.796992481203,20.907517138101735,20.908297759684043,7.647714282077084,24.745869936828697,24.74574773270597,9.046173488381266,20.0
309.609022556391,20.914613158908367,20.91540241453618,7.672718594090766,24.747127583616535,24.746995697671228,9.073106631792715,20.0
311.42105263157896,20.92168772325803,20.92248583312177,7.697663966460233,24.74835083295868,24.74820972520022,9.099951468119283,20.0
313.23308270676694,20.928740872851165,20.929548049614795,7.722550853343568,24.749540354431996,24.749390475189596,9.126708802978916,20.0
315.04511278195486,20.93577265067629,20.936589099520475,7.747379702437257,24.750696802470305,24.75053859250542,9.15337943019076,20.0
316.85714285714283,20.94278310094922,20.943609019620858,7.772150955106155,24.751820816773204,24.75165470739475,9.179964132011802,20.0
318.6691729323308,20.94977226905502,20.9506078479225,7.796865046510298,24.75291302270242,24.752739435884727,9.206463679367532,20.0
320.4812030075188,20.95674020149217,20.95758562360589,7.821522405728326,24.75397403166533,24.75379338016855,9.232878832076818,20.0
322.29323308270676,20.963686945819113,20.964542386976838,7.846123455877851,24.755004441487223,24.754817128979223,9.259210339071233,20.0
324.10526315789474,20.970612550602574,20.971478179419364,7.870668614232756,24.756004836771154,24.75581125795171,9.28545893860887,20.0
325.9172932330827,20.977517065368428,20.97839304335067,7.895158292337568,24.75697578924755,24.756776329973842,9.311625358482967,20.0
327.7293233082707,20.98440054055426,20.98528702217728,7.919592896118965,24.757917858112467,24.75771289552562,9.337710316225317,20.0
329.5413533834586,20.99126302746372,20.992160160253,7.943972825994544,24.758831590355918,24.75862149300875,9.363714519304828,20.0
331.3533834586466,20.998104578223074,20.9990125028385,7.968298476978875,24.759717521079857,24.75950264906546,9.389638665321131,20.0
333.16541353383457,21.004925245739077,21.00584409606182,7.992570238786967,24.760576173806754,24.760356878887627,9.415483442193556,20.0
334.97744360902254,21.011725083658707,21.012654986881042,8.016788495935218,24.761408060778827,24.761184686516362,9.441249528345613,20.0
336.7894736842105,21.018504146330525,21.019445223047477,8.040953627839876,24.762213683247868,24.76198656513244,9.46693759288485,20.0
338.6015037593985,21.02526248876767,21.026214853070854,8.065066008913258,24.76299353175724,24.762762997337862,9.492548295778741,20.0
340.4135338345865,21.032000166611816,21.032963926185307,8.08912600865741,24.763748086414335,24.763514455428965,9.518082288026008,20.0
342.22556390977445,21.03871723609944,21.039692492316604,8.113133991755832,24.76447781715601,24.76424140166105,9.543540211824247,20.0
344.03759398496237,21.045413754028463,21.046400602050724,8.137090318162798,24.765183184005302,24.764944288505287,9.568922700733351,20.0
345.84962406015035,21.052089777726895,21.05308830660355,8.160995343190663,24.76586463732107,24.765623558897726,9.594230379835217,20.0
347.6616541353383,21.05874536502244,21.059755657791214,8.18484941759513,24.766522618040327,24.766279646481006,9.619463865889754,20.0
349.4736842105263,21.065380574213393,21.06640270800206,8.208652887658468,24.767157557912977,24.766912975838874,9.644623767487143,20.0
351.2857142857143,21.071995464040544,21.073029510169196,8.23240609527086,24.76776987973026,24.767523962723615,9.669710685196709,20.0
353.09774436090225,21.07859009366053,21.079636117744172,8.256109378009851,24.768359997546263,24.76811301427685,9.694725211712269,20.0
354.90977443609023,21.085164522619532,21.086222584671415,8.279763069217866,24.76892831689322,24.76868052924403,9.719667931994247,20.0
356.7218045112782,21.09171881082919,21.092788965363862,8.303367498078213,24.769475234990406,24.769226898182378,9.744539423408433,20.0
358.5338345864662,21.098253018542067,21.09933531467918,8.326922989689029,24.77000114094717,24.769752503662847,9.769340255861703,20.0
360.3458646616541,21.10476720632925,21.105861687896844,8.350429865135828,24.770506415960178,24.77025772046648,9.794070991934573,20.0
362.1578947368421,21.111261435058122,21.11236814069617,8.373888441562205,24.770991433504914,24.770742915774726,9.818732187010859,20.0
363.96992481203006,21.11773576587141,21.1188547291349,8.397299032239147,24.77145655952187,24.771208449354383,9.843324389404334,20.0
365.78195488721803,21.1241902601667,21.125321509628847,8.42066194663259,24.771902152597573,24.77165467373763,9.867848140482693,20.0
367.593984962406,21.130624979577235,21.131768538931752,8.44397749046969,24.77232856414023,24.772081934396272,9.892303974788602,20.0
369.406015037594,21.137039985952967,21.1381958741164,8.46724596580345,24.77273613855067,24.77249056991151,9.916692420158235,20.0
371.21804511278197,21.14343534134268,21.144603572555983,8.490467671076008,24.77312521338858,24.772880912138877,9.941013997837084,20.0
373.03007518796994,21.14981110797676,21.150991691906334,8.513642901180562,24.773496119534013,24.77325328636824,9.96526922259331,20.0
374.84210526315786,21.15616734825057,21.157360290088718,8.536771947521904,24.773849181344225,24.77360801147958,9.989458602828549,20.0
376.65413533834584,21.16250412470854,21.163709425273026,8.55985509807562,24.774184716806673,24.77394540009439,10.01358264068637,20.0
378.4661654135338,21.168821500028855,21.170039155861993,8.582892637446083,24.77450303768739,24.774265758722848,10.037641832158384,20.0
380.2781954887218,21.175119537008854,21.176349540475492,8.605884846923134,24.77480444967541,24.774569387906638,10.061636667188012,20.0
382.09022556390977,21.181398298550818,21.182640637935737,8.628832004537612,24.775089252523486,24.774856582358368,10.085567629772129,20.0
383.90225563909775,21.187657847648435,21.188912507252677,8.651734385115617,24.775357740184727,24.77512763109668,10.109435198060467,20.0
385.7142857142857,21.193898247373937,21.195165207610252,8.674592260331737,24.775610200945593,24.775382817577917,10.133239844452913,20.0
387.5263157894737,21.20011956086541,21.201398798352724,8.69740589876104,24.775846917555242,24.775622419824195,10.156982035694739,20.0
389.3383458646616,21.206321851315007,21.20761333897186,8.720175565930056,24.776068167351802,24.775846710547686,10.180662232969906,20.0
391.1503759398496,21.212505181957162,21.21380888909442,8.742901524366625,24.776274222384753,24.776055957272092,10.204280891992306,20.0
392.9624060150376,21.218669616057902,21.219985508469847,8.7655840336488,24.776465349534334,24.776250422450328,10.227838463095178,20.0
394.77443609022555,21.224815216903828,21.226143256958764,8.788223350452629,24.776641810627922,24.77643036357943,10.251335391318667,20.0
396.5864661654135,21.230942047792336,21.232282194521705,8.810819728599029,24.77680386255281,24.77659603331216,10.27477211649544,20.0
