S,tau_days,TV_BS,TV_SH,TV_DH,TV_PINN,BS_minus_DH,SH_minus_DH,PINN_minus_DH
81.03999999999999,365.0,1.5804806409102787,1.4562412898139525,1.4418438362677202,1.442393499653061,0.13863680464255856,0.014397453546232342,0.0005496633853407928
81.16,365.0,1.6029164711238935,1.4786022924232043,1.4640742302774257,1.4646295405380927,0.1388422408464678,0.01452806214577862,0.000555310260667019
81.28,365.0,1.6255793112205625,1.5012066842507186,1.4865474931925018,1.4871085989782165,0.13903181802806075,0.01465919105821678,0.0005611057857146662
81.4,365.0,1.6484702328149512,1.524055646795158,1.509264812557375,1.5098318613443784,0.1392054202575761,0.014790834237782935,0.0005670487870033103
81.52,365.0,1.6715902997407748,1.5471503505787703,1.5322273650608411,1.5328005029544456,0.13936293467993366,0.014922985517929144,0.0005731378936044695
81.64,365.0,1.6949405679496194,1.5704919550192038,1.5554363164074914,1.5560156879443705,0.1395042515421281,0.01505563861171244,0.0005793715368791474
81.76,365.0,1.7185220854111303,1.594081608303836,1.5788928211917836,1.5794785691419815,0.13962926421934663,0.015188787112052404,0.0005857479501978347
81.88,365.0,1.7423358920144831,1.6179204472663922,1.6025980227742864,1.6031902879434208,0.1397378692401967,0.015322424492105746,0.0005922651691343539
82.0,365.0,1.766383019471298,1.6420095972663955,1.6265530531605958,1.6271519741923368,0.1398299663107021,0.015456544105799663,0.0005989210317409732
82.12,365.0,1.7906644912197618,1.6663501720707694,1.6507590328826343,1.6513647460616512,0.13990545833712753,0.01559113918813515,0.0006057131790169201
82.24,365.0,1.8151813223302833,1.6909432737382835,1.675217070882413,1.6758297099381216,0.13996425144787028,0.015726202855870453,0.0006126390557086303
82.36,365.0,1.8399345194123515,1.7157899925063391,1.6999282643983826,1.7005479603096285,0.1400062550139689,0.015861728107956496,0.0006196959112458877
82.48,365.0,1.864925080523031,1.7408914066804435,1.7248936988541441,1.7255205796551403,0.14003138166888696,0.01599770782629939,0.0006268808009961546
82.6,365.0,1.8901539950765565,1.7662485825261385,1.7501144477498956,1.7507486383374682,0.1400395473266609,0.016134134776242925,0.0006341905875726361
82.72,365.0,1.915622243755657,1.791862574163625,1.775591572556243,1.7762331944988135,0.14003067119941393,0.01627100160738193,0.0006416219425704472
82.84,365.0,1.941330798424057,1.8177344234649075,1.8013261226105834,1.8019752939589946,0.14000467581347364,0.016408300854324098,0.0006491713484111372
82.96,365.0,1.9672806220405485,1.8438651599535336,1.8273191350161133,1.8279759701165064,0.13996148702443523,0.0165460249374203,0.0006568351003930495
83.08,365.0,1.9934726685744792,1.8702558007069983,1.8535716345433277,1.8542362438524294,0.1399010340311515,0.016684166163670522,0.0006646093091016159
83.2,365.0,2.0199078829226997,1.8969073502616907,1.8800846335341446,1.880757123436956,0.13982324938855517,0.016822716727546094,0.0006724899028114351
83.32,365.0,2.0465872008279486,1.923820800520494,1.9068591318084847,1.9075396044389181,0.139728069019464,0.016961668712009326,0.0006804726304334707
83.44,365.0,2.0735115487987543,1.950997130663003,1.9338961165736301,1.9345846696379603,0.13961543222512418,0.017101014089372812,0.000688553064330133
83.56,365.0,2.1006818440307646,1.9784373070583827,1.9611965623359728,1.96189328893957,0.1394852816947918,0.017240744722409884,0.0006967266035970976
83.68,365.0,2.128098994329606,2.006142283180835,1.988761430815429,1.989466419292965,0.1393375635141767,0.017380852365405763,0.0007049884775358617
83.8,365.0,2.155763898035225,2.0341129995276925,2.0165916708624794,2.0173050046116554,0.1391722271727458,0.017521328665213165,0.0007133337491760372
83.92,365.0,2.1836774439477704,2.0623503835401866,2.044688218377748,2.0454099756969684,0.13898922557002225,0.01766216516243846,0.0007217573192201954
84.03999999999999,365.0,2.211840511254837,2.090855349526791,2.073051996234153,2.0737822501642342,0.13878851502068423,0.017803353292638047,0.0007302539300813038
84.16,365.0,2.2402539694604835,2.1196287985892552,2.101683914201744,2.1024227323718643,0.13857005525873944,0.017944884387511184,0.0007388181701202257
84.28,365.0,2.268918678315458,2.1486716185511896,2.130584868874993,2.1313323133531763,0.1383338094404647,0.0180867496761965,0.0007474444781832013
84.4,365.0,2.2978354877492424,2.1779846838894223,2.159755743602822,2.1605118707510376,0.13807974414642032,0.01822894028660027,0.0007561271482154908
84.52,365.0,2.3270052378033883,2.20756885566779,2.189197408421103,2.1899622687552576,0.13780782938228509,0.018371447246686934,0.0007648603341543492
84.64,365.0,2.3564287585665737,2.2374249814737475,2.218910719987809,2.219684358042799,0.13751803857876466,0.018514261485938377,0.0007736380549898669
84.76,365.0,2.386106870111071,2.2675538953574446,2.248896521520691,2.2496789757207107,0.13721034859038017,0.0186573738367537,0.0007824542000198775
84.88,365.0,2.416040382430788,2.2979564177734564,2.2791556427375936,2.2799469452718446,0.13688473969319448,0.01880077503586275,0.0007913025342509705
85.0,365.0,2.446230095380898,2.3286333555252297,2.3096888997992764,2.3104890765033317,0.1365411955816218,0.01894445572595327,0.0008001767040552998
85.12,365.0,2.4766767986189664,2.3595855017119405,2.340497095254894,2.3413061654977416,0.1361797033640726,0.01908840645704668,0.0008090702428478203
85.24,365.0,2.5073812715476076,2.3908136356780942,2.37158101798985,2.372398994567035,0.1358002535577576,0.019232617688244247,0.0008179765771849645
85.36,365.0,2.538344283258862,2.422318522965642,2.4029414431764673,2.4037683322091565,0.13540284008239478,0.0193770797891748,0.0008268890326892375
85.48,365.0,2.5695665924798132,2.4541009152686817,2.4345791322269137,2.435414933067359,0.13498746025289954,0.019521783041767993,0.0008358008404454331
85.6,365.0,2.6010489475200624,2.4861615503907473,2.466494832748918,2.467339537892199,0.13455411477114465,0.01966671764182948,0.0008447051432813879
85.72,365.0,2.632792086220634,2.51850115220463,2.498689278503789,2.4995428735062,0.1341028077168449,0.01981187370084081,0.0008535950024111116
85.84,365.0,2.664796735904366,2.551120430614737,2.53116318936713,2.532025652771132,0.13363354653723603,0.019957241247607005,0.0008624634040019785
85.96,365.0,2.697063613328025,2.584020081522011,2.563917271291903,2.5647885745579235,0.13314634203612163,0.02010281023010796,0.0008713032660203623
86.08,365.0,2.729593424635843,2.6172007867913702,2.596952216274105,2.5978323237192398,0.13264120836173765,0.02024857051726503,0.0008801074451345592
86.2,365.0,2.7623868653145975,2.650663214221565,2.630268702320812,2.6311575710645227,0.13211816299378576,0.020394511900753365,0.0008888687437109688
86.32,365.0,2.7954446201504255,2.684408017517715,2.6638673934208152,2.6647649733377228,0.13157722672961025,0.02054062409689994,0.0008975799169075316
86.44,365.0,2.8287673631869694,2.7184358362661256,2.69774893951757,2.6986551731974813,0.1310184236693992,0.020686896748555395,0.0009062336799110504
86.56,365.0,2.8623557576851852,2.7527472959116612,2.731913976484695,2.7328287991998765,0.13044178120049033,0.020833319426966312,0.000914822715181618
86.68,365.0,2.896210456084736,2.7873430077376082,2.7663631261038004,2.767286465783643,0.12984732998093573,0.020979881633807818,0.0009233396798427052
86.8,365.0,2.9303320999668396,2.822223568847901,2.8010969960448375,2.8020287732578817,0.1292351039220021,0.021126572803063404,0.0009317772130441604
86.92,365.0,2.9647213200187146,2.857389562151749,2.836116179848711,2.8370563077922126,0.12860514017000346,0.02127338230303799,0.000940127943501512
