tau_days,TV_BS,TV_SH,TV_DH,TV_PINN,BS_minus_DH,SH_minus_DH,PINN_minus_DH
193.6390977443609,5.900825530822224,5.941659088762635,5.927332758908754,5.927587958700331,-0.02650722808653061,0.014326329853880715,0.00025519979157628825
195.45112781954887,5.930536661439007,5.972227372878603,5.957392601445022,5.957646646640738,-0.026855940006015544,0.014834771433580585,0.0002540451957155909
197.26315789473685,5.960098594412594,6.002678172591136,5.987341993946122,5.987594759587211,-0.0272433995335275,0.01533617864501391,0.0002527656410897805
199.0751879699248,5.9902110204569095,6.033012954540551,6.017182357005951,6.017433736216926,-0.026971336549041602,0.01583059753459981,0.00025137921097506677
200.88721804511277,6.020307177687445,6.063233151646036,6.046915078649739,6.047164981716119,-0.026607900962294373,0.016318072996296173,0.0002499030663791757
202.69924812030075,6.050252492752506,6.093340164201755,6.076541515394568,6.0767898688700726,-0.026289022642061788,0.016798648807187178,0.0002483534755048922
204.51127819548873,6.080049194470383,6.123335360927879,6.106062993265199,6.10630973910824,-0.026013798794815912,0.017272367662680033,0.0002467458430412961
206.32330827067668,6.109699457226086,6.153220079978966,6.135480808767096,6.135725903506692,-0.02578135154100991,0.01773927121186958,0.0002450947395953307
208.13533834586465,6.13920540281494,6.182995629911731,6.164796229819275,6.165039643749893,-0.02559082700433457,0.01819940009245613,0.0002434139306179972
209.94736842105263,6.168569102206578,6.212663290614051,6.1940104966485885,6.194252213053952,-0.025441394442010434,0.0186527939654626,0.00024171640536341243
211.7593984962406,6.197792577233691,6.242224314197209,6.223124822647785,6.223364837052952,-0.025332245414094068,0.01909949154942403,0.00024001440516752126
213.57142857142856,6.2268778022092075,6.271679925853069,6.252140395198874,6.252378714650361,-0.02526259298966682,0.019539530654194337,0.0002383194514870013
215.38345864661653,6.255826705475736,6.301031324677803,6.281058376463639,6.281295018836933,-0.025231670987902355,0.019972948214164177,0.00023664237329423798
217.1954887218045,6.284641170890648,6.330279684463797,6.309879904142868,6.3101148974769705,-0.025238733252219703,0.02039978032092904,0.00023499333410281764
219.00751879699249,6.313323039249941,6.359426154461156,6.338606092205895,6.338839474064076,-0.025283052955954233,0.020820062255261007,0.00023338185818122525
220.81954887218043,6.341874109654194,6.388471860110256,6.367238031591743,6.367469848448137,-0.025363921937548994,0.021233828518512965,0.00023181685639439564
222.6315789473684,6.370296140819148,6.417417903746653,6.395776790883384,6.396007097534581,-0.025480650064236166,0.021641112863268752,0.00023030665119705418
224.4436090225564,6.398590852333913,6.4462653652795465,6.424223416956288,6.424452275957399,-0.02563256462237451,0.022041948323258787,0.00022885900111102586
226.25563909774436,6.426759925869102,6.475015302845066,6.452578935602488,6.4528064167269195,-0.02581900973338591,0.02243636724257847,0.0002274811244316055
228.0676691729323,6.454805006337555,6.503668753435493,6.480844352131299,6.4810705318537,-0.026039345793743784,0.022824401304194275,0.0002261797224010209
229.8796992481203,6.483223659341336,6.532226733505375,6.50902065194785,6.509245612949338,-0.025796992606514024,0.023206081557525238,0.0002249610014883885
231.69172932330827,6.511643641397091,6.560690239555733,6.537108801110259,6.537332631805393,-0.02546515971316765,0.02358143844547378,0.00022383069513409737
233.50375939849624,6.53993902609859,6.589060248697132,6.5651097468666375,6.565332540951429,-0.02517072076804716,0.02395050183049463,0.0002227940847916443
235.3157894736842,6.5681114237845115,6.617337719192679,6.593024418172649,6.593246274192902,-0.024912994388137655,0.0243133010200296,0.00022185602025270867
237.12781954887217,6.596162410342549,6.645523590981672,6.620853726190612,6.621074747129896,-0.024691315848063056,0.02466986479106037,0.0002210209392838891
238.93984962406014,6.624093528232694,6.673618786184887,6.648598564770946,6.6488188576575515,-0.02450503653825198,0.025020221413941002,0.0002202928866053
240.75187969924812,6.651906287471898,6.7016242095920555,6.6762598109165685,6.676479486448839,-0.024353523444670344,0.02536439867548701,0.0002196755322705357
242.5639097744361,6.6796021665816605,6.729540749132551,6.703838325231304,6.704057497420643,-0.02423615864964379,0.02570242390124644,0.0002191721893387566
244.37593984962405,6.70718261350039,6.757369276329772,6.731334952352724,6.731553738183537,-0.024152338852334587,0.02603432397704797,0.00021878583081313963
246.18796992481202,6.7346490464619935,6.78511064674,6.758750521370072,6.758969040476337,-0.024101474908078124,0.026360125369928156,0.00021851910626580207
248.0,6.762002854842314,6.812765700376272,6.786085846228246,6.786304220585674,-0.024082991385931507,0.02667985414802665,0.00021837435742799727
249.81203007518798,6.789245399974803,6.840335262118069,6.8133417261179385,6.81356007975151,-0.024096326143135727,0.026993536000130547,0.00021835363357158855
251.62406015037593,6.816378015936792,6.867820142107167,6.840518945852847,6.840737404558897,-0.02414092991605532,0.027301196254319926,0.00021845870605030626
253.4360902255639,6.84340201030762,6.895221136130364,6.8676182762344995,6.867836967316918,-0.024216265926879643,0.02760285989586464,0.00021869108241823199
255.24812030075188,6.870318664899866,6.92253902598956,6.894640474404912,6.8948595264248205,-0.0243218095050457,0.0278985515846486,0.0002190520199087942
257.0601503759399,6.8971292364648775,6.949774579859625,6.921586284187898,6.921805826726351,-0.024457047723020153,0.028188295671727204,0.00021954253845368754
258.8721804511278,6.9238349573735425,6.976928552634759,6.9484564364193036,6.9486765998524405,-0.024621479045761063,0.028472116215455756,0.00022016343313691067
