t_days,tau_days,TV_BS_S_over_K_0.9,TV_SH_S_over_K_0.9,TV_DH_S_over_K_0.9,TV_PINN_S_over_K_0.9,TV_BS_S_over_K_1.0,TV_SH_S_over_K_1.0,TV_DH_S_over_K_1.0,TV_PINN_S_over_K_1.0,TV_BS_S_over_K_1.1,TV_SH_S_over_K_1.1,TV_DH_S_over_K_1.1,TV_PINN_S_over_K_1.1
103.28571428571428,626.7142857142858,6.532198813318795,6.403338250122367,6.464122056305189,6.464953592615808,11.383033133022735,11.389714527158024,11.397413475645896,11.39848608485266,7.603323546027951,7.756626313688848,7.708395347691901,7.709431443450587
105.09774436090225,624.9022556390978,6.515838292590459,6.387322933828145,6.447444293498012,6.4482793196452,11.364577412126575,11.371667553645748,11.37886121821206,11.379932723484432,7.585012057837002,7.738766138983287,7.690242578157896,7.6912705863152695
106.90977443609022,623.0902255639098,6.499454072463215,6.371288161276067,6.430747835255209,6.431586414611032,11.346090846931522,11.353594272218558,11.36028473233483,11.3613550881562,7.5666733033518305,7.7208827711889185,7.672070151959865,7.673089927053514
108.7218045112782,621.2781954887218,6.48304605443684,6.355233878182327,6.414032632680481,6.414874827162546,11.32757328638554,11.335494581925975,11.341683931797409,11.342753092380843,7.548307165264017,7.702976135243876,7.653878017920444,7.654889415791519
110.53383458646616,619.4661654135339,6.466614139337893,6.339160030087058,6.397298636688195,6.398144506746587,11.309024578193288,11.317368381191173,11.323058729817209,11.324126649109424,7.529913525427823,7.6850461557345255,7.6356661246367175,7.63666900245569
112.34586466165413,617.6541353383459,6.450158227313451,6.323066562354255,6.380545798002833,6.381395402606877,11.290444568801616,11.299215567805183,11.304409039040209,11.305475670725592,7.511492264851828,7.667092756893428,7.617434420478556,7.618428636771245
114.1578947368421,615.8421052631579,6.433678217824818,6.306953420171667,6.36377406715802,6.364627463783293,11.27183310338507,11.281036038921199,11.28573477153505,11.28680006903986,7.493043263690623,7.64911586259727,7.5991828535870845,7.600168268260859
115.96992481203007,614.0300751879699,6.417174009640984,6.290820548550731,6.346983394495982,6.347840639111069,11.253190025830984,11.262829691048687,11.267035838787226,11.268099755283867,7.4745664012363555,7.631115396364727,7.580911371873015,7.581887846243266
117.78195488721805,612.218045112782,6.400645500832292,6.27466789232657,6.33017373016662,6.331034877220077,11.234515178724452,11.244596420047447,11.248312151693085,11.249374640104461,7.456061555910132,7.61309128135429,7.562619923015081,7.563587319831761
119.59398496240601,610.406015037594,6.384092588763737,6.2584953961578655,6.313345024126835,6.314210126534157,11.215808403333133,11.226336121121644,11.229563620553773,11.23062463355781,7.4375286052532985,7.595043440362218,7.544308454458335,7.545266637932954
121.40601503759399,608.593984962406,6.367515170088433,6.24230300452692,6.296497226139821,6.297366335270311,11.19706953959163,11.20804868881371,11.210790155069105,11.211849645103356,7.418967425918748,7.576971795820281,7.525976913412485,7.526925749245169
123.21804511278195,606.781954887218,6.350913140740825,6.226090661739566,6.27963028577423,6.280503451438033,11.178298426085842,11.189734016998166,11.191991664331347,11.193049583597734,7.400377893661954,7.558876269793682,7.507625246850232,7.508564602256957
125.03007518796993,604.9699248120301,6.334286395929915,6.209858311925248,6.262744152403494,6.263621422838609,11.159494900036965,11.171391998875412,11.173168056818966,11.174224357288558,7.381759883331949,7.54075678397875,7.489253401505614,7.490183145245794
126.84210526315789,603.1578947368421,6.317634830132424,6.193605899037006,6.245838775205107,6.246720197064398,11.140658797285258,11.153022526965412,11.154319240390143,11.15537387380819,7.363113268862229,7.522613259700883,7.470861323872228,7.471781326276393
128.65413533834587,601.3458646616541,6.3009583370857785,6.177333366851513,6.22891410315983,6.229799721498159,11.12178995227357,11.134625493101263,11.135445122276415,11.136498040167375,7.34443792326153,7.5044456179122,7.452448960201483,7.453359093199289
130.46616541353384,599.5338345864661,6.284256809781146,6.161040658969146,6.211970085051096,6.2128599433123375,11.102888198030625,11.11620078842272,11.116545609076006,11.117596762748752,7.325733718604461,7.486253779189333,7.434016256500939,7.434916393649246
132.2781954887218,597.7218045112782,6.267530140456243,6.144727718814036,6.1950066694641635,6.19590080946846,11.083953366154065,11.097748303369626,11.097620606747244,11.09866994730039,7.3070005260219055,7.468037663731248,7.415563158532514,7.416453175043777
134.09022556390977,595.9097744360902,6.250778220588199,6.128394489634207,6.178023804785479,6.178922266716409,11.064985286793155,11.079267927675252,11.078670020601805,11.07971749892914,7.288238215691674,7.449797191356868,7.397089611810635,7.397969384581472
135.90225563909775,594.0977443609022,6.234000940886252,6.1120409145016295,6.161021439201993,6.1619242615937875,11.045983788631307,11.060759550359545,11.059693755297806,11.060739322093868,7.269446656828521,7.4315322815028715,7.3785955616004735,7.3794649692404874
137.71428571428572,592.2857142857142,6.217198191284376,6.0956669363123686,6.143999520700418,6.144906740425313,11.026948698868283,11.042223059722279,11.040691714832962,11.041735320598711,7.25062571767447,7.413242853221359,7.360080952916153,7.360939875776868
139.52631578947367,590.4736842105264,6.20036986093382,6.079272497786767,6.12695799706662,6.1278696493221325,11.007879843202106,11.023658343336157,11.021663802537496,11.022705397586153,7.231775265488768,7.3949288251774945,7.341545730518952,7.342394050722987
141.33834586466165,588.6616541353384,6.183515838195602,6.062857541469555,6.109896815884842,6.110812934181251,10.9887770458108,11.005065288039745,11.00260992106698,11.003649455529988,7.212895166537802,7.376590115647257,7.3229898389153085,7.323827440385795
143.15037593984962,586.8496240601504,6.166636010632836,6.046422009730101,6.092815924537096,6.093736540684911,10.969640129333612,10.986443779930365,10.98352997239519,10.984567396228245,7.193985286084843,7.358226642515014,7.304413222355084,7.305239990845234
144.9624060150376,585.0375939849624,6.149730265003049,6.029965844762547,6.075715270202597,6.076640414299995,10.950468914852191,10.967793704356932,10.964423857806665,10.965459120796028,7.175045488379762,7.33983832327117,7.285815824829548,7.28663164795249
146.77443609022555,583.2255639097745,6.1327984872503185,6.013488988586121,6.058594799856917,6.059524500277463,10.931263221871323,10.94911494591253,10.945291477889352,10.946324529658074,7.156075636648442,7.321425075009827,7.2671975900696175,7.26800235732831
148.58646616541353,581.4135338345865,6.115840562497439,5.996991383045324,6.041454460271497,6.042388743651751,10.912022868299353,10.93040738842712,10.926132732527005,10.927163522541496,7.137075593082148,7.302986814426333,7.24855846154378,7.249352064361222
150.3984962406015,579.6015037593985,6.098856375037874,5.980472969810254,6.024294198012997,6.02523308924027,10.892747670428404,10.911670914959942,10.906947520891524,10.907975998468178,7.118045218826843,7.284523457814814,7.229898382456195,7.230680714205786
152.21052631578948,577.7894736842105,6.081845808327696,5.963933690376865,6.007113959442647,6.008057481642843,10.873437442914142,10.892905407791915,10.887735741435245,10.888761855747155,7.0989843739721685,7.266034921065881,7.211217295744746,7.211988251780856
154.02255639097743,575.9774436090225,6.064808744977361,5.947373486067324,5.989913690715694,5.9908618652411905,10.854091998755312,10.874110748417943,10.868497291883028,10.869520991966928,7.079892917540473,7.247521119664032,7.192515144079049,7.193274621767731
155.8345864661654,574.1654135338346,6.047745066743463,5.930792298030328,5.972693337780738,5.973646184198413,10.83471114927288,10.855286817539046,10.849232069224229,10.85025330398752,7.060770707475498,7.228981968685286,7.17379186985837,7.174539768608295
157.64661654135338,572.3533834586466,6.030654654520354,5.914190067241501,5.955452846379239,5.956410382458543,10.81529470408893,10.836433495054433,10.829939969704672,10.830958687932624,7.041617600631181,7.210417382794564,7.1550474152096655,7.155783636503223
159.45864661654136,570.5413533834586,6.013537388331658,5.897566734503795,5.938192162044904,5.939154403746055,10.795842471105082,10.817550660053449,10.810620888818379,10.811637039181466,7.022433452760058,7.191827276243302,7.136281721985537,7.137006169410096
161.2706766917293,568.7293233082708,5.996393147321625,5.880922240447891,5.920911230103157,5.921878191565391,10.776354256480685,10.79863819080742,10.791274721299231,10.792288252360605,7.003218118501611,7.173211562866925,7.117494731762033,7.1182073110414805
163.08270676691728,566.9172932330828,5.9792218097465515,5.864256525532678,5.903609995670598,5.9045816892005805,10.756829864610529,10.779695964761338,10.77190136111248,10.772912221335648,6.9839714513705005,7.154570156082187,7.098686385836729,7.099387004862962
164.89473684210526,565.1052631578948,5.962023252965917,5.847569530045715,5.88628840365449,5.887264839714802,10.737269098102376,10.76072385852554,10.75250070144625,10.753508839202762,6.964693303744571,7.135902968884729,7.079856625226501,7.080545194091311
166.70676691729324,563.2932330827068,5.944797353433561,5.830861194103739,5.868946398752205,5.869927585950003,10.71767175775386,10.741721747867095,10.733072634702667,10.734077998280188,6.945383526852794,7.117209913846423,7.061005390665379,7.061681821692357
168.51879699248119,561.4812030075188,5.927543986688605,5.814131457653252,5.851583925450899,5.852569870526529,10.69803764252925,10.722689507701222,10.7136170524892,10.714619590099481,6.926041970762938,7.098490903112815,7.04213262260242,7.042796830379135
170.33082706766916,559.6691729323309,5.910263027346382,5.797380260470999,5.834200928026802,5.835191635842765,10.678366549535689,10.703627012082528,10.6941338456095,10.695133505396715,6.906668484369064,7.079745848400492,7.023238261199548,7.023890162609721
172.14285714285714,557.8571428571429,5.89295434908925,5.780607542164663,5.816797350544997,5.817792824074872,10.658658273999055,10.684534134196117,10.67462290405446,10.675619634103551,6.8872629153790434,7.060974660994436,7.004322246329277,7.004961760585243
173.95488721804512,556.0451127819549,5.875617824657243,5.763813242173443,5.799373136858882,5.800373377176404,10.638912609239442,10.665410746348536,10.655084116992846,10.656077865338132,6.867825110301709,7.042177251745393,6.985384517572541,6.986011566247861
175.7669172932331,554.2330827067669,5.858253325838609,5.746997299768701,5.781928230609738,5.78293323687813,10.619129346646261,10.646256719958696,10.635517372761981,10.636508087395857,6.848354914433852,7.023353531067183,6.966425014216355,6.967039521278476
177.57894736842104,552.421052631579,5.8408607234603,5.73015965405476,5.764462575226404,5.765472344687703,10.59930827565278,10.627071925548497,10.615922558858216,10.616910187740046,6.828852171847242,7.004503408934017,6.947443675251705,6.9480455670947805
179.39097744360902,550.609022556391,5.823439887378316,5.713300243969513,5.746976113924867,5.747990641889502,10.579449183710409,10.607856232733559,10.59629956192723,10.597284052992428,6.809316725375172,6.985626794877781,6.9284404393710695,6.929029644848963
181.203007518797,548.796992481203,5.805990686467866,5.696419008285254,5.729468789707974,5.730488069544441,10.559551856262473,10.588609510213477,10.576648267754251,10.577629568923488,6.789748416598982,6.966723597985318,6.9094152449661586,6.909991695425578
183.01503759398497,546.984962406015,5.788512988613517,5.679515885609505,5.711940545365055,5.712964568489774,10.53961607671745,10.569331625762302,10.55696856125411,10.557946620442706,6.77014708583453,6.9477937268956325,6.890368030125622,6.890931659439289
184.82706766917292,545.172932330827,5.771216400869356,5.662590814385823,5.694391323471614,5.695420079338995,10.519880972496226,10.550022446218598,10.537260326461094,10.538235091588568,6.7507478160886265,6.928837089797195,6.871298732632571,6.871849477232619
186.6390977443609,543.3609022556391,5.754148181653479,5.645643732894671,5.676821066389163,5.677854542481745,10.500400637180874,10.53068183747548,10.517523446518695,10.518494865518523,6.731603641882554,6.909853594425133,6.852207289962248,6.852745088873661
188.45112781954887,541.5488721804511,5.737052584193314,5.628674579254376,5.659229716264813,5.660267898083721,10.48088324773575,10.511309664470513,10.497757803669217,10.498725824498703,6.71242772286034,6.890843148058348,6.833093639279646,6.833618434153728
190.26315789473685,539.7368421052631,5.719929482933751,5.611683291422066,5.641617215031279,5.642660086086674,10.461328596729874,10.491905791175387,10.477963279243136,10.478927849893527,6.693219907002643,6.871805657516795,6.8139577174368995,6.814469452585062
192.0751879699248,537.9248120300751,5.7027787513848125,5.594669807194686,5.623983504406453,5.625031046208409,10.44173647478095,10.4724700805855,10.458139753648432,10.45910082215515,6.673980041090772,6.8527410291586115,6.794799460970992,6.795298083398386
193.88721804511277,536.1127819548872,5.685600262112354,5.577634064210002,5.606328525893435,5.6073807179428234,10.422106670529624,10.453002394709344,10.438287106359612,10.439244620812712,6.654707970693789,6.83364916887718,6.7756188061011144,6.776104265540592
195.69924812030075,534.3007518796992,5.668393886728715,5.560575999947767,5.5886522207803315,5.589709040559973,10.402438970613131,10.433502594557776,10.418405215906667,10.419359124461458,6.6354035401553695,6.814529982098353,6.756415688726186,6.7568879376720865
197.51127819548873,532.4887218045112,5.651159495883157,5.543495551730787,5.5709545301401535,5.572015953106247,10.382733159638697,10.413970540133061,10.398493959863869,10.39944421075166,6.616066592580598,6.795383373777497,6.737190044422395,6.737649038164552
199.32330827067668,530.6766917293234,5.633896959252275,5.52639265672613,5.553235394830765,5.554301394404465,10.362989020156304,10.39440609041783,10.378553214838199,10.379499756377374,6.596696969822318,6.7762092483965155,6.717941808440422,6.718387505098249
201.13533834586465,528.8646616541354,5.61660614553031,5.509267251946327,5.535494755494908,5.536565303054106,10.343206332631066,10.374809103363758,10.358582856457938,10.359525637065046,6.577294512467688,6.757007509961024,6.698670915702998,6.699103276259535
202.94736842105263,527.0526315789474,5.599286922419243,5.492119274250694,5.517732552560114,5.518807617431582,10.323384875415176,10.355179435880203,10.338582759360737,10.33952172756189,6.557859059824182,6.7377780619972505,6.679377300802166,6.67979628913827
204.7593984962406,525.2406015037594,5.581939156618865,5.474948660346628,5.499948726238858,5.501028275690495,10.303524424719217,10.335516943822531,10.318552797181708,10.3194879016241,6.538390449905663,6.718520807549208,6.660060897996651,6.660466480925148
206.57142857142856,523.4285714285714,5.564562713816738,5.457755346790964,5.482143216528619,5.483227215761996,10.283624754583109,10.315821481980404,10.298492842541263,10.29942403200493,6.518888519418127,6.6992356491755665,6.640721641209218,6.641113788509095
208.38345864661653,521.6165413533835,5.54715745867793,5.440539269991459,5.464315963211914,5.465404375355179,10.263685636846526,10.296092904065713,10.278402767032752,10.279329990442484,6.499353103745278,6.679922488946648,6.621359464023872,6.621738148474542
210.1954887218045,519.8045112781955,5.529723254834793,5.423300366208201,5.446466905856674,5.447559691957515,10.243706841118705,10.276331062700518,10.258282441209921,10.259205647647404,6.479784036933982,6.660581228441515,6.601974299683064,6.602339497098644
212.00751879699249,517.9924812030075,5.51225996487647,5.406038571555219,5.428595983816187,5.42969310283535,10.223688134747805,10.256535809404621,10.23813173457418,10.239050873290267,6.4601811516794,6.641211768744672,6.582566081085091,6.582917770348526
213.81954887218043,516.1804511278195,5.49476745033835,5.388753822002081,5.410703136229636,5.411804545034458,10.203629282789706,10.236706994583045,10.217950515561592,10.218865535988897,6.440544279310057,6.621814010443188,6.563134740781091,6.563472903878505
215.6315789473684,514.3684210526316,5.477245571691432,5.371446053375456,5.392788302022211,5.393893955380622,10.183530047976252,10.216844467513313,10.197738651529814,10.198649503295352,6.420873249772523,6.60238785362359,6.543680210972294,6.544004833027202
