S,x,tau_days,IV_BS,IV_SH,IV_DH,IV_PINN,BS_minus_DH,SH_minus_DH,PINN_minus_DH
82.0,-0.19845093872383832,30.0,19.79423945619467,18.29725114812615,15.538486609591718,15.509499647069314,4.255752846602952,2.7587645385344324,-0.028986962522404625
82.15,-0.19662334150481428,30.0,19.7942394561946,18.30224863790137,15.56184828228182,15.533448885929923,4.232391173912779,2.740400355619551,-0.028399396351897366
82.3,-0.1947990783050673,30.0,19.79423945619487,18.307324195038433,15.585529830168893,15.557745845244394,4.208709626025977,2.72179436486954,-0.02778398492449874
82.45,-0.19297813698248345,30.0,19.794239456194514,18.312477428072636,15.60953160403675,15.582390925626427,4.184707852157764,2.7029458240358863,-0.02714067841032275
82.6,-0.19116050546115904,30.0,19.79423945619456,18.317707938201565,15.63385384281423,15.607384180677613,4.160385613380331,2.6838540953873355,-0.02646966213661628
82.75,-0.18934617173091908,30.0,19.794239456194646,18.323015319846064,15.658496676832117,15.632725329671782,4.135742779362529,2.664518643013947,-0.025771347160334912
82.9,-0.18753512384684198,30.0,19.794239456194582,18.32839916058288,15.683460123491086,15.658413768561832,4.110779332703496,2.6449390370917936,-0.025046354929253667
83.05,-0.18572734992878748,30.0,19.794239456194607,18.333859040995577,15.708744081256556,15.684448579523927,4.08549537493805,2.6251149597390206,-0.024295501732629177
83.2,-0.18392283816092836,30.0,19.794239456194788,18.339394535228244,15.734348333252274,15.710828539269487,4.059891122942513,2.60504620197597,-0.023519793982787363
83.35,-0.18212157679128846,30.0,19.794239456194752,18.34500521054397,15.760272537041908,15.737552126364388,4.033966919152844,2.584732673502062,-0.022720410677520064
83.5,-0.18032355413128162,30.0,19.79423945619476,18.350690628056316,15.786516227509436,15.764617527792279,4.0077232286853235,2.5641744005468805,-0.0218986997171573
83.65,-0.17852875855525838,30.0,19.79423945619481,18.35645034224025,15.813078812689602,15.792022645007087,3.9811606435052074,2.543371529550649,-0.021056167682514726
83.8,-0.17673717850005405,30.0,19.794239456194752,18.362283901374816,15.839959571213042,15.819765099704519,3.9542798849817107,2.5223243301617746,-0.020194471508522938
83.95,-0.1749488024645415,30.0,19.794239456194642,18.368190847515372,15.867157649525446,15.847842239549301,3.9270818066691966,2.5010331979899263,-0.019315409976144338
84.1,-0.17316361900918903,30.0,19.794239456194905,18.374170716798144,15.894672060539403,15.876251144072334,3.8995673956555024,2.479498656258741,-0.018420916467068338
84.25,-0.17138161675562022,30.0,19.794239456194674,18.38022303924734,15.922501681166128,15.904988630944414,3.8717377750285458,2.457721358081212,-0.01751305022171401
84.4,-0.16960278438617984,30.0,19.794239456194894,18.386347339163496,15.950645250609528,15.934051262819619,3.843594205585367,2.4357020885539686,-0.016593987789908837
84.55,-0.16782711064350217,30.0,19.7942394561946,18.392543135167408,15.979101368657906,15.963435354907887,3.8151380875366936,2.413441766509502,-0.015666013750019303
