case,factors,geometry,noise,quotes,calibration_quotes,holdout_quotes,invalid_observed_quotes,true_quadrature_max_error_spot,model,factor,parameter,truth,estimate,absolute_error,relative_error,parameter_pass
f2_907931_003,2,rich,0.0,126,84,42,0,1.8851586958135156e-14,shallow5_control909121,2,sigma,0.4818156482121311,0.472016825108407,0.009798823103724097,0.020337286968749355,True
f2_907931_003,2,rich,0.0,126,84,42,0,1.8851586958135156e-14,shallow5_control909121,2,rho,-0.02876963086944273,-0.045265094884339274,0.016495464014896544,,True
f2_907931_003,2,rich,0.0,126,84,42,0,1.8851586958135156e-14,shallow5_control909121,2,v0,0.029568408900717748,0.03184348550789625,0.002275076607178503,0.07694281470530115,False
f2_907931_004,2,rich,0.0,126,84,42,0,1.099120794378905e-14,shallow5_control909121,1,kappa,1.3096182537738656,1.3396654921834648,0.03004723840959911,0.02294350916613554,True
f2_907931_004,2,rich,0.0,126,84,42,0,1.099120794378905e-14,shallow5_control909121,1,theta,0.010269793396558069,0.009402167474605668,0.0008676259219524002,0.08448328885011318,False
f2_907931_004,2,rich,0.0,126,84,42,0,1.099120794378905e-14,shallow5_control909121,1,sigma,0.051733886814794655,0.03378726633952505,0.017946620475269605,0.34690261219919205,False
f2_907931_004,2,rich,0.0,126,84,42,0,1.099120794378905e-14,shallow5_control909121,1,rho,-0.5043010282199185,-0.7999890000000001,0.29568797178008155,,False
f2_907931_004,2,rich,0.0,126,84,42,0,1.099120794378905e-14,shallow5_control909121,1,v0,0.025705728103822486,0.02503823098597199,0.0006674971178504963,0.02596686291687798,True
f2_907931_004,2,rich,0.0,126,84,42,0,1.099120794378905e-14,shallow5_control909121,2,kappa,10.76460811104193,11.128060599919891,0.3634524888779609,0.033763652622443824,True
f2_907931_004,2,rich,0.0,126,84,42,0,1.099120794378905e-14,shallow5_control909121,2,theta,0.027780914211058733,0.028696176122061802,0.0009152619110030687,0.03294570884347394,True
f2_907931_004,2,rich,0.0,126,84,42,0,1.099120794378905e-14,shallow5_control909121,2,sigma,0.38655576592907354,0.37727047384299217,0.009285292086081365,0.02402057582497698,True
f2_907931_004,2,rich,0.0,126,84,42,0,1.099120794378905e-14,shallow5_control909121,2,rho,-0.48724405038991536,-0.5002560589267283,0.013012008536812947,,True
f2_907931_004,2,rich,0.0,126,84,42,0,1.099120794378905e-14,shallow5_control909121,2,v0,0.0360514798894443,0.03675390386900406,0.0007024239795597603,0.019483915270990766,True
f2_907931_005,2,rich,0.0,126,84,42,0,1.5987211554602254e-14,shallow5_control909121,1,kappa,1.157870522203142,1.1106723606602968,0.047198161542845174,0.04076290106517153,True
f2_907931_005,2,rich,0.0,126,84,42,0,1.5987211554602254e-14,shallow5_control909121,1,theta,0.05949347045443697,0.04887880819547693,0.010614662258960038,0.1784172645818211,False
f2_907931_005,2,rich,0.0,126,84,42,0,1.5987211554602254e-14,shallow5_control909121,1,sigma,0.1308939519784662,0.14108677822971202,0.010192826251245818,0.07787087254361968,False
f2_907931_005,2,rich,0.0,126,84,42,0,1.5987211554602254e-14,shallow5_control909121,1,rho,-0.4189749408438433,-0.44766612878145684,0.02869118793761355,,True
f2_907931_005,2,rich,0.0,126,84,42,0,1.5987211554602254e-14,shallow5_control909121,1,v0,0.10933937180896589,0.09859112840032115,0.010748243408644734,0.09830167514976862,False
f2_907931_005,2,rich,0.0,126,84,42,0,1.5987211554602254e-14,shallow5_control909121,2,kappa,8.519379386079123,8.449698920918616,0.06968046516050741,0.008179054130910876,True
