case,factors,geometry,noise,quotes,calibration_quotes,holdout_quotes,invalid_observed_quotes,true_quadrature_max_error_spot,model,factor,parameter,truth,estimate,absolute_error,relative_error,parameter_pass
f2_909131_001,2,rich,0.0,126,84,42,0,1.41886502547095e-14,shallow5_control909121,1,v0,0.040000444101864624,0.04841244612453724,0.008412002022672616,0.21029771572662337,False
f2_909131_001,2,rich,0.0,126,84,42,0,1.41886502547095e-14,shallow5_control909121,2,kappa,8.702956028879758,8.73990789265302,0.03695186377326287,0.0042458980202407515,True
f2_909131_001,2,rich,0.0,126,84,42,0,1.41886502547095e-14,shallow5_control909121,2,theta,0.026144566418962106,0.017994803972330192,0.008149762446631913,0.311719166270857,False
f2_909131_001,2,rich,0.0,126,84,42,0,1.41886502547095e-14,shallow5_control909121,2,sigma,0.19967123715397656,0.2113136905109068,0.011642453356930232,0.058308114492986035,False
f2_909131_001,2,rich,0.0,126,84,42,0,1.41886502547095e-14,shallow5_control909121,2,rho,-0.40904468035083746,-0.4531138799184753,0.04406919956763783,,True
f2_909131_001,2,rich,0.0,126,84,42,0,1.41886502547095e-14,shallow5_control909121,2,v0,0.11262047997768362,0.10417412743504731,0.008446352542636315,0.0749983710272768,False
f2_909131_002,2,rich,0.0,126,84,42,0,1.9118040484045194e-14,shallow5_control909121,1,kappa,1.0753579341927177,1.2566638507877945,0.18130591659507678,0.16860052902402678,False
f2_909131_002,2,rich,0.0,126,84,42,0,1.9118040484045194e-14,shallow5_control909121,1,theta,0.10833935239367147,0.09535994358378327,0.012979408809888196,0.11980327113942002,False
f2_909131_002,2,rich,0.0,126,84,42,0,1.9118040484045194e-14,shallow5_control909121,1,sigma,0.14340845554467702,0.22737714564505085,0.08396869010037383,0.5855211938616444,False
f2_909131_002,2,rich,0.0,126,84,42,0,1.9118040484045194e-14,shallow5_control909121,1,rho,-0.33718618956602375,-0.25659141586948275,0.080594773696541,,False
f2_909131_002,2,rich,0.0,126,84,42,0,1.9118040484045194e-14,shallow5_control909121,1,v0,0.05769610988690452,0.042278292864149386,0.015417817022755131,0.26722455037223514,False
f2_909131_002,2,rich,0.0,126,84,42,0,1.9118040484045194e-14,shallow5_control909121,2,kappa,6.328862093072324,6.175598949370679,0.15326314370164518,0.02421654026391403,True
f2_909131_002,2,rich,0.0,126,84,42,0,1.9118040484045194e-14,shallow5_control909121,2,theta,0.06831820916380042,0.07977273421142769,0.01145452504762727,0.16766430484387826,False
f2_909131_002,2,rich,0.0,126,84,42,0,1.9118040484045194e-14,shallow5_control909121,2,sigma,0.6452829765989112,0.5546038078887785,0.09067916871013271,0.1405262063290044,False
f2_909131_002,2,rich,0.0,126,84,42,0,1.9118040484045194e-14,shallow5_control909121,2,rho,0.31922424643990777,0.3138030972292706,0.005421149210637188,,True
f2_909131_002,2,rich,0.0,126,84,42,0,1.9118040484045194e-14,shallow5_control909121,2,v0,0.1512929916831866,0.16660407837735253,0.01531108669416592,0.10120155946303137,False
f2_909131_003,2,rich,0.0,126,84,42,0,1.2390088954816746e-14,shallow5_control909121,1,kappa,0.6024302091043204,0.6057245403087386,0.0032943312044181328,0.005468403069155628,True
f2_909131_003,2,rich,0.0,126,84,42,0,1.2390088954816746e-14,shallow5_control909121,1,theta,0.03949462232580097,0.0401866731920316,0.0006920508662306285,0.017522660693441466,True
f2_909131_003,2,rich,0.0,126,84,42,0,1.2390088954816746e-14,shallow5_control909121,1,sigma,0.11142682841646687,0.13055948465854816,0.019132656242081297,0.17170601114635906,False
f2_909131_003,2,rich,0.0,126,84,42,0,1.2390088954816746e-14,shallow5_control909121,1,rho,-0.5489899222492594,-0.4799844803473766,0.06900544190188274,,False
f2_909131_003,2,rich,0.0,126,84,42,0,1.2390088954816746e-14,shallow5_control909121,1,v0,0.018004108003773712,0.018038604744635506,3.449674086179397e-05,0.0019160483182262267,True
f2_909131_003,2,rich,0.0,126,84,42,0,1.2390088954816746e-14,shallow5_control909121,2,kappa,6.729378936786109,7.1989861932483965,0.46960725646228774,0.06978463553228999,False
f2_909131_003,2,rich,0.0,126,84,42,0,1.2390088954816746e-14,shallow5_control909121,2,theta,0.03979608996145861,0.03948901076204878,0.00030707919940982376,0.0077163158417628795,True
f2_909131_003,2,rich,0.0,126,84,42,0,1.2390088954816746e-14,shallow5_control909121,2,sigma,0.577749142528286,0.5884911997764245,0.010742057248138481,0.018592943645282106,True
f2_909131_003,2,rich,0.0,126,84,42,0,1.2390088954816746e-14,shallow5_control909121,2,rho,-0.12256541302324692,-0.12054527458709041,0.0020201384361565045,,True
f2_909131_003,2,rich,0.0,126,84,42,0,1.2390088954816746e-14,shallow5_control909121,2,v0,0.03176970560610844,0.03167161977800389,9.80858281045549e-05,0.0030874012280962303,True
f2_909131_004,2,rich,0.0,126,84,42,0,1.5520917884259687e-14,shallow5_control909121,1,kappa,0.4045984317984858,0.22679934331628632,0.1777990884821995,0.43944581715718084,False
f2_909131_004,2,rich,0.0,126,84,42,0,1.5520917884259687e-14,shallow5_control909121,1,theta,0.0519589371635972,0.06060164069281266,0.008642703529215458,0.16633718857649377,False
f2_909131_004,2,rich,0.0,126,84,42,0,1.5520917884259687e-14,shallow5_control909121,1,sigma,0.10739142385476062,0.036186124348516154,0.07120529950624446,0.6630445611983378,False
f2_909131_004,2,rich,0.0,126,84,42,0,1.5520917884259687e-14,shallow5_control909121,1,rho,-0.14899827701567914,-0.3490768864054447,0.20007860938976557,,False
f2_909131_004,2,rich,0.0,126,84,42,0,1.5520917884259687e-14,shallow5_control909121,1,v0,0.028775421966092195,0.028624222391068356,0.00015119957502383874,0.005254469428876013,True
f2_909131_004,2,rich,0.0,126,84,42,0,1.5520917884259687e-14,shallow5_control909121,2,kappa,8.312610172663799,8.216638697724598,0.09597147493920133,0.011545287574630364,True
f2_909131_004,2,rich,0.0,126,84,42,0,1.5520917884259687e-14,shallow5_control909121,2,theta,0.07238949804424964,0.07332464430444441,0.0009351462601947663,0.01291825866264659,True
f2_909131_004,2,rich,0.0,126,84,42,0,1.5520917884259687e-14,shallow5_control909121,2,sigma,0.3638151292078294,0.37696915900621275,0.013154029798383371,0.03615580755815444,True
f2_909131_004,2,rich,0.0,126,84,42,0,1.5520917884259687e-14,shallow5_control909121,2,rho,-0.4110200380109672,-0.40435668427828414,0.006663353732683064,,True
f2_909131_004,2,rich,0.0,126,84,42,0,1.5520917884259687e-14,shallow5_control909121,2,v0,0.03125639901579696,0.03137288910630221,0.00011649009050525294,0.0037269197403827278,True
f2_909131_005,2,rich,0.0,126,84,42,0,1.4388490399142028e-14,shallow5_control909121,1,kappa,0.850348306860664,0.6981423211144373,0.15220598574622668,0.1789925193220462,False
f2_909131_005,2,rich,0.0,126,84,42,0,1.4388490399142028e-14,shallow5_control909121,1,theta,0.0507385286372731,0.03517603685389548,0.015562491783377617,0.30671941424697197,False
f2_909131_005,2,rich,0.0,126,84,42,0,1.4388490399142028e-14,shallow5_control909121,1,sigma,0.12274991322956863,0.13899058344671303,0.0162406702171444,0.1323069792055239,False
f2_909131_005,2,rich,0.0,126,84,42,0,1.4388490399142028e-14,shallow5_control909121,1,rho,-0.590538791353137,-0.6203442267522379,0.029805435399100855,,True
f2_909131_005,2,rich,0.0,126,84,42,0,1.4388490399142028e-14,shallow5_control909121,1,v0,0.0757910480208969,0.06068669163800894,0.015104356382887957,0.1992894514233848,False
f2_909131_005,2,rich,0.0,126,84,42,0,1.4388490399142028e-14,shallow5_control909121,2,kappa,5.811095460801855,5.77309673771997,0.03799872308188501,0.006538994814007355,True
f2_909131_005,2,rich,0.0,126,84,42,0,1.4388490399142028e-14,shallow5_control909121,2,theta,0.022746788938476425,0.03667855169313496,0.013931762754658537,0.6124716236801591,False
f2_909131_005,2,rich,0.0,126,84,42,0,1.4388490399142028e-14,shallow5_control909121,2,sigma,0.30476761385687395,0.2605633009411523,0.04420431291572163,0.14504268467476017,False
f2_909131_005,2,rich,0.0,126,84,42,0,1.4388490399142028e-14,shallow5_control909121,2,rho,-0.02112156541038568,-0.037426661106951364,0.016305095696565686,,True
f2_909131_005,2,rich,0.0,126,84,42,0,1.4388490399142028e-14,shallow5_control909121,2,v0,0.08548859431962154,0.10066735235861377,0.015178758038992227,0.1775530193214133,False
f2_909131_006,2,rich,0.0,126,84,42,0,1.6120438317557272e-14,shallow5_control909121,1,kappa,1.7001192490381354,1.9465094604868718,0.2463902114487364,0.1449252525010436,False
f2_909131_006,2,rich,0.0,126,84,42,0,1.6120438317557272e-14,shallow5_control909121,1,theta,0.03755291294734606,0.02532124346072344,0.012231669486622618,0.3257182606252934,False
f2_909131_006,2,rich,0.0,126,84,42,0,1.6120438317557272e-14,shallow5_control909121,1,sigma,0.08963908131729748,0.18681328672105454,0.09717420540375707,1.0840607018247692,False
f2_909131_006,2,rich,0.0,126,84,42,0,1.6120438317557272e-14,shallow5_control909121,1,rho,-0.33201263024262095,-0.09889326632243722,0.23311936392018373,,False
f2_909131_006,2,rich,0.0,126,84,42,0,1.6120438317557272e-14,shallow5_control909121,1,v0,0.0642572544964002,0.058390179429490645,0.005867075066909554,0.09130603404847054,False
f2_909131_006,2,rich,0.0,126,84,42,0,1.6120438317557272e-14,shallow5_control909121,2,kappa,4.416417312853087,4.190596517505609,0.22582079534747734,0.05113212347263284,False
f2_909131_006,2,rich,0.0,126,84,42,0,1.6120438317557272e-14,shallow5_control909121,2,theta,0.07816456424309325,0.09069130177356541,0.012526737530472162,0.16026108060314614,False
f2_909131_006,2,rich,0.0,126,84,42,0,1.6120438317557272e-14,shallow5_control909121,2,sigma,0.25119413410715086,0.14152773497520382,0.10966639913194703,0.4365802550356016,False
f2_909131_006,2,rich,0.0,126,84,42,0,1.6120438317557272e-14,shallow5_control909121,2,rho,0.17876471226656254,0.14470332317449885,0.03406138909206369,,True
f2_909131_006,2,rich,0.0,126,84,42,0,1.6120438317557272e-14,shallow5_control909121,2,v0,0.03267024100164638,0.03857992686693371,0.005909685865287333,0.18088895839456834,False
f2_909131_007,2,rich,0.0,126,84,42,0,1.8252066524837574e-14,shallow5_control909121,1,kappa,0.5428978904922034,0.5262483206225163,0.01664956986968713,0.03066795830536799,True
f2_909131_007,2,rich,0.0,126,84,42,0,1.8252066524837574e-14,shallow5_control909121,1,theta,0.07780836877954354,0.07523879403279234,0.0025695747467512076,0.033024400678950745,True
f2_909131_007,2,rich,0.0,126,84,42,0,1.8252066524837574e-14,shallow5_control909121,1,sigma,0.07422293863154324,0.04221280829320407,0.03201013033833917,0.43127004843130146,False
f2_909131_007,2,rich,0.0,126,84,42,0,1.8252066524837574e-14,shallow5_control909121,1,rho,-0.38383494933036777,-0.450387105210432,0.06655215588006425,,False
f2_909131_007,2,rich,0.0,126,84,42,0,1.8252066524837574e-14,shallow5_control909121,1,v0,0.02542771328084077,0.02274122824549862,0.0026864850353421482,0.10565185338023914,False
f2_909131_007,2,rich,0.0,126,84,42,0,1.8252066524837574e-14,shallow5_control909121,2,kappa,9.912343912927625,9.887057640746798,0.025286272180826685,0.0025509881823055462,True
f2_909131_007,2,rich,0.0,126,84,42,0,1.8252066524837574e-14,shallow5_control909121,2,theta,0.11750022094597103,0.1204843855717631,0.0029841646257920684,0.025397097994941196,True
f2_909131_007,2,rich,0.0,126,84,42,0,1.8252066524837574e-14,shallow5_control909121,2,sigma,0.4304587695072462,0.4173293178793974,0.013129451627848787,0.030501066670980598,True
