case,geometry,noise,model,arm,parameter,true,estimated,absolute_error
905101_01,single_expiry,0.0,seed_43/repaired,hybrid_polish,sigma_slow,0.05617338853349162,0.06264955488179988,0.006476166348308263
905101_01,single_expiry,0.0,seed_43/repaired,hybrid_polish,rho_slow,-0.5538112575438524,-0.4870695475597409,0.0667417099841115
905101_01,single_expiry,0.0,seed_43/repaired,hybrid_polish,v0_slow,0.01839569053160345,0.020786978788963892,0.0023912882573604403
905101_01,single_expiry,0.0,seed_43/repaired,hybrid_polish,kappa_fast,2.3438392985325183,4.1389602858838614,1.7951209873513432
905101_01,single_expiry,0.0,seed_43/repaired,hybrid_polish,theta_fast,0.028820702546907568,0.010985059044061532,0.017835643502846034
905101_01,single_expiry,0.0,seed_43/repaired,hybrid_polish,sigma_fast,0.13143320806504225,0.1440461197553635,0.012612911690321249
905101_01,single_expiry,0.0,seed_43/repaired,hybrid_polish,rho_fast,-0.039181032465344476,-0.02487436375384417,0.014306668711500305
905101_01,single_expiry,0.0,seed_43/repaired,hybrid_polish,v0_fast,0.02705982383985246,0.03371287923863291,0.006653055398780455
905101_01,single_expiry,0.01,unified_v6/unified,encoder,kappa_slow,0.16032940702399098,0.5165499831520923,0.3562205761281013
905101_01,single_expiry,0.01,unified_v6/unified,encoder,theta_slow,0.014882690507573088,0.022969156201587057,0.008086465694013969
905101_01,single_expiry,0.01,unified_v6/unified,encoder,sigma_slow,0.05617338853349162,0.07609803433428072,0.019924645800789106
905101_01,single_expiry,0.01,unified_v6/unified,encoder,rho_slow,-0.5538112575438524,-0.34169556528997286,0.21211569225387955
905101_01,single_expiry,0.01,unified_v6/unified,encoder,v0_slow,0.01839569053160345,0.023358394576853125,0.004962704045249674
905101_01,single_expiry,0.01,unified_v6/unified,encoder,kappa_fast,2.3438392985325183,7.605586632966348,5.26174733443383
905101_01,single_expiry,0.01,unified_v6/unified,encoder,theta_fast,0.028820702546907568,0.022428240339620147,0.006392462207287421
905101_01,single_expiry,0.01,unified_v6/unified,encoder,sigma_fast,0.13143320806504225,0.295640908728222,0.16420770066317977
905101_01,single_expiry,0.01,unified_v6/unified,encoder,rho_fast,-0.039181032465344476,0.006964813284579203,0.04614584574992368
905101_01,single_expiry,0.01,unified_v6/unified,encoder,v0_fast,0.02705982383985246,0.023358474319512046,0.0037013495203404127
905101_01,single_expiry,0.01,unified_v6/unified,refined,kappa_slow,0.16032940702399098,0.5334556399862677,0.37312623296227665
905101_01,single_expiry,0.01,unified_v6/unified,refined,theta_slow,0.014882690507573088,0.023731151931285548,0.00884846142371246
905101_01,single_expiry,0.01,unified_v6/unified,refined,sigma_slow,0.05617338853349162,0.0811804605588142,0.025007072025322583
905101_01,single_expiry,0.01,unified_v6/unified,refined,rho_slow,-0.5538112575438524,-0.36288273588936987,0.19092852165448254
905101_01,single_expiry,0.01,unified_v6/unified,refined,v0_slow,0.01839569053160345,0.023019671258191203,0.0046239807265877515
905101_01,single_expiry,0.01,unified_v6/unified,refined,kappa_fast,2.3438392985325183,7.688090400106566,5.344251101574049
905101_01,single_expiry,0.01,unified_v6/unified,refined,theta_fast,0.028820702546907568,0.02228608857937922,0.006534613967528347
905101_01,single_expiry,0.01,unified_v6/unified,refined,sigma_fast,0.13143320806504225,0.3029435841186014,0.17151037605355915
905101_01,single_expiry,0.01,unified_v6/unified,refined,rho_fast,-0.039181032465344476,-0.07150757698165071,0.03232654451630623
905101_01,single_expiry,0.01,unified_v6/unified,refined,v0_fast,0.02705982383985246,0.023837402832239347,0.003222421007613111
905101_01,single_expiry,0.01,seed_17/repaired,encoder,kappa_slow,0.16032940702399098,0.5174795255891748,0.35715011856518375
905101_01,single_expiry,0.01,seed_17/repaired,encoder,theta_slow,0.014882690507573088,0.021312689089285696,0.006429998581712608
905101_01,single_expiry,0.01,seed_17/repaired,encoder,sigma_slow,0.05617338853349162,0.0727698162361913,0.016596427702699687
905101_01,single_expiry,0.01,seed_17/repaired,encoder,rho_slow,-0.5538112575438524,-0.37629875025872084,0.17751250728513157
905101_01,single_expiry,0.01,seed_17/repaired,encoder,v0_slow,0.01839569053160345,0.023050884612389175,0.004655194080785723
905101_01,single_expiry,0.01,seed_17/repaired,encoder,kappa_fast,2.3438392985325183,7.31477730022133,4.970938001688811
905101_01,single_expiry,0.01,seed_17/repaired,encoder,theta_fast,0.028820702546907568,0.020815835132888257,0.00800486741401931
905101_01,single_expiry,0.01,seed_17/repaired,encoder,sigma_fast,0.13143320806504225,0.2793470494888507,0.14791384142380845
905101_01,single_expiry,0.01,seed_17/repaired,encoder,rho_fast,-0.039181032465344476,-0.04919272610046166,0.010011693635117183
905101_01,single_expiry,0.01,seed_17/repaired,encoder,v0_fast,0.02705982383985246,0.023482126720895256,0.003577697118957203
905101_01,single_expiry,0.01,seed_17/repaired,refined,kappa_slow,0.16032940702399098,0.5241019442186914,0.3637725371947004
905101_01,single_expiry,0.01,seed_17/repaired,refined,theta_slow,0.014882690507573088,0.021067825427045335,0.006185134919472247
905101_01,single_expiry,0.01,seed_17/repaired,refined,sigma_slow,0.05617338853349162,0.07325485499468283,0.017081466461191214
905101_01,single_expiry,0.01,seed_17/repaired,refined,rho_slow,-0.5538112575438524,-0.3829887350338776,0.17082252250997482
905101_01,single_expiry,0.01,seed_17/repaired,refined,v0_slow,0.01839569053160345,0.02347664135514098,0.005080950823537527
905101_01,single_expiry,0.01,seed_17/repaired,refined,kappa_fast,2.3438392985325183,7.318066110313577,4.974226811781058
905101_01,single_expiry,0.01,seed_17/repaired,refined,theta_fast,0.028820702546907568,0.022117749219728502,0.006702953327179066
905101_01,single_expiry,0.01,seed_17/repaired,refined,sigma_fast,0.13143320806504225,0.29890659078200676,0.16747338271696452
905101_01,single_expiry,0.01,seed_17/repaired,refined,rho_fast,-0.039181032465344476,-0.07589373140600855,0.036712698940664076
905101_01,single_expiry,0.01,seed_17/repaired,refined,v0_fast,0.02705982383985246,0.023408688765022473,0.0036511350748299858
905101_01,single_expiry,0.01,seed_29/repaired,encoder,kappa_slow,0.16032940702399098,0.527955342608584,0.367625935584593
905101_01,single_expiry,0.01,seed_29/repaired,encoder,theta_slow,0.014882690507573088,0.022159575932514133,0.0072768854249410445
905101_01,single_expiry,0.01,seed_29/repaired,encoder,sigma_slow,0.05617338853349162,0.07377546569954642,0.017602077166054803
905101_01,single_expiry,0.01,seed_29/repaired,encoder,rho_slow,-0.5538112575438524,-0.3766153178075721,0.17719593973628028
905101_01,single_expiry,0.01,seed_29/repaired,encoder,v0_slow,0.01839569053160345,0.02316341635286391,0.004767725821260459
905101_01,single_expiry,0.01,seed_29/repaired,encoder,kappa_fast,2.3438392985325183,7.654080532332562,5.310241233800044
905101_01,single_expiry,0.01,seed_29/repaired,encoder,theta_fast,0.028820702546907568,0.022054502818260557,0.006766199728647011
905101_01,single_expiry,0.01,seed_29/repaired,encoder,sigma_fast,0.13143320806504225,0.2914038995479291,0.15997069148288687
905101_01,single_expiry,0.01,seed_29/repaired,encoder,rho_fast,-0.039181032465344476,-0.06112300851974358,0.021941976054399105
905101_01,single_expiry,0.01,seed_29/repaired,encoder,v0_fast,0.02705982383985246,0.024350839809771194,0.002708984030081265
905101_01,single_expiry,0.01,seed_29/repaired,refined,kappa_slow,0.16032940702399098,0.5351196432893235,0.3747902362653325
905101_01,single_expiry,0.01,seed_29/repaired,refined,theta_slow,0.014882690507573088,0.022205634398290996,0.007322943890717908
905101_01,single_expiry,0.01,seed_29/repaired,refined,sigma_slow,0.05617338853349162,0.07536126974024229,0.019187881206750676
905101_01,single_expiry,0.01,seed_29/repaired,refined,rho_slow,-0.5538112575438524,-0.37532366089197255,0.17848759665187985
905101_01,single_expiry,0.01,seed_29/repaired,refined,v0_slow,0.01839569053160345,0.022572025681344147,0.004176335149740695
905101_01,single_expiry,0.01,seed_29/repaired,refined,kappa_fast,2.3438392985325183,7.700371659305949,5.35653236077343
905101_01,single_expiry,0.01,seed_29/repaired,refined,theta_fast,0.028820702546907568,0.022434141912377005,0.006386560634530563
905101_01,single_expiry,0.01,seed_29/repaired,refined,sigma_fast,0.13143320806504225,0.3058667598333074,0.17443355176826517
905101_01,single_expiry,0.01,seed_29/repaired,refined,rho_fast,-0.039181032465344476,-0.0812771123575421,0.04209607989219763
905101_01,single_expiry,0.01,seed_29/repaired,refined,v0_fast,0.02705982383985246,0.02484015239078232,0.002219671449070138
905101_01,single_expiry,0.01,seed_43/repaired,encoder,kappa_slow,0.16032940702399098,0.5197952113266793,0.35946580430268826
905101_01,single_expiry,0.01,seed_43/repaired,encoder,theta_slow,0.014882690507573088,0.022173152362755726,0.007290461855182638
905101_01,single_expiry,0.01,seed_43/repaired,encoder,sigma_slow,0.05617338853349162,0.07388636976917536,0.01771298123568374
905101_01,single_expiry,0.01,seed_43/repaired,encoder,rho_slow,-0.5538112575438524,-0.36423574776658896,0.18957550977726345
905101_01,single_expiry,0.01,seed_43/repaired,encoder,v0_slow,0.01839569053160345,0.022941475063986423,0.004545784532382972
905101_01,single_expiry,0.01,seed_43/repaired,encoder,kappa_fast,2.3438392985325183,7.504482167506419,5.1606428689739
905101_01,single_expiry,0.01,seed_43/repaired,encoder,theta_fast,0.028820702546907568,0.021384643789662938,0.0074360587572446304
905101_01,single_expiry,0.01,seed_43/repaired,encoder,sigma_fast,0.13143320806504225,0.28857676676256844,0.1571435586975262
905101_01,single_expiry,0.01,seed_43/repaired,encoder,rho_fast,-0.039181032465344476,-0.05607640302787855,0.016895370562534075
905101_01,single_expiry,0.01,seed_43/repaired,encoder,v0_fast,0.02705982383985246,0.023677468492622693,0.003382355347229766
905101_01,single_expiry,0.01,seed_43/repaired,refined,kappa_slow,0.16032940702399098,0.5255449410809805,0.3652155340569895
905101_01,single_expiry,0.01,seed_43/repaired,refined,theta_slow,0.014882690507573088,0.021956121494565516,0.007073430986992427
905101_01,single_expiry,0.01,seed_43/repaired,refined,sigma_slow,0.05617338853349162,0.07451988608855657,0.018346497555064956
905101_01,single_expiry,0.01,seed_43/repaired,refined,rho_slow,-0.5538112575438524,-0.36944417845772126,0.18436707908613115
905101_01,single_expiry,0.01,seed_43/repaired,refined,v0_slow,0.01839569053160345,0.023096758296015197,0.0047010677644117455
905101_01,single_expiry,0.01,seed_43/repaired,refined,kappa_fast,2.3438392985325183,7.5042916040061955,5.160452305473678
905101_01,single_expiry,0.01,seed_43/repaired,refined,theta_fast,0.028820702546907568,0.022430394420154355,0.006390308126753213
905101_01,single_expiry,0.01,seed_43/repaired,refined,sigma_fast,0.13143320806504225,0.30587548760621003,0.17444227954116778
905101_01,single_expiry,0.01,seed_43/repaired,refined,rho_fast,-0.039181032465344476,-0.08240930564598237,0.04322827318063789
905101_01,single_expiry,0.01,seed_43/repaired,refined,v0_fast,0.02705982383985246,0.023749493802685213,0.003310330037167245
905101_01,single_expiry,0.01,seed_43/repaired,hybrid_polish,kappa_slow,0.16032940702399098,0.2424759252089617,0.08214651818497071
905101_01,single_expiry,0.01,seed_43/repaired,hybrid_polish,theta_slow,0.014882690507573088,0.009567025787637375,0.005315664719935713
905101_01,single_expiry,0.01,seed_43/repaired,hybrid_polish,sigma_slow,0.05617338853349162,0.03828808991758128,0.017885298615910337
905101_01,single_expiry,0.01,seed_43/repaired,hybrid_polish,rho_slow,-0.5538112575438524,0.6561495821982493,1.2099608397421018
905101_01,single_expiry,0.01,seed_43/repaired,hybrid_polish,v0_slow,0.01839569053160345,0.03530936022566182,0.01691366969405837
905101_01,single_expiry,0.01,seed_43/repaired,hybrid_polish,kappa_fast,2.3438392985325183,1.5530803794421855,0.7907589190903328
905101_01,single_expiry,0.01,seed_43/repaired,hybrid_polish,theta_fast,0.028820702546907568,0.0687549635239105,0.039934260977002936
905101_01,single_expiry,0.01,seed_43/repaired,hybrid_polish,sigma_fast,0.13143320806504225,0.4621270576364968,0.33069384957145453
905101_01,single_expiry,0.01,seed_43/repaired,hybrid_polish,rho_fast,-0.039181032465344476,-0.7541212205283583,0.7149401880630138
905101_01,single_expiry,0.01,seed_43/repaired,hybrid_polish,v0_fast,0.02705982383985246,0.0005213901674699348,0.026538433672382525
905101_02,rich,0.0,unified_v6/unified,encoder,kappa_slow,0.7035510823853608,0.4892986113181584,0.2142524710672024
905101_02,rich,0.0,unified_v6/unified,encoder,theta_slow,0.029323142132255366,0.010970689323039847,0.01835245280921552
905101_02,rich,0.0,unified_v6/unified,encoder,sigma_slow,0.07742569299307298,0.05097153065952559,0.026454162333547387
905101_02,rich,0.0,unified_v6/unified,encoder,rho_slow,0.4538628005959183,-0.3605158578505177,0.8143786584464361
905101_02,rich,0.0,unified_v6/unified,encoder,v0_slow,0.004580183461151429,0.010355918323758864,0.0057757348626074345
905101_02,rich,0.0,unified_v6/unified,encoder,kappa_fast,3.584267176899054,6.886311861136339,3.302044684237285
905101_02,rich,0.0,unified_v6/unified,encoder,theta_fast,0.0031530728693533066,0.010349705568339126,0.00719663269898582
905101_02,rich,0.0,unified_v6/unified,encoder,sigma_fast,0.09893633273508573,0.19474498443439373,0.095808651699308
905101_02,rich,0.0,unified_v6/unified,encoder,rho_fast,0.1856042749955381,-0.038261805567583795,0.2238660805631219
905101_02,rich,0.0,unified_v6/unified,encoder,v0_fast,0.014520481385696676,0.010692310683178875,0.0038281707025178014
905101_02,rich,0.0,unified_v6/unified,refined,kappa_slow,0.7035510823853608,1.0586159209353638,0.35506483855000304
905101_02,rich,0.0,unified_v6/unified,refined,theta_slow,0.029323142132255366,0.01698525964034693,0.012337882491908436
905101_02,rich,0.0,unified_v6/unified,refined,sigma_slow,0.07742569299307298,0.09487441274970368,0.017448719756630704
905101_02,rich,0.0,unified_v6/unified,refined,rho_slow,0.4538628005959183,0.30364713264535104,0.1502156679505673
905101_02,rich,0.0,unified_v6/unified,refined,v0_slow,0.004580183461151429,0.003106196644817965,0.0014739868163334644
905101_02,rich,0.0,unified_v6/unified,refined,kappa_fast,3.584267176899054,2.468443492878721,1.115823684020333
905101_02,rich,0.0,unified_v6/unified,refined,theta_fast,0.0031530728693533066,0.008922343205842459,0.0057692703364891525
905101_02,rich,0.0,unified_v6/unified,refined,sigma_fast,0.09893633273508573,0.13622591181588117,0.03728957908079544
905101_02,rich,0.0,unified_v6/unified,refined,rho_fast,0.1856042749955381,0.029207636273037598,0.1563966387225005
905101_02,rich,0.0,unified_v6/unified,refined,v0_fast,0.014520481385696676,0.01656599463186604,0.002045513246169363
905101_02,rich,0.0,seed_17/repaired,encoder,kappa_slow,0.7035510823853608,0.4914275914134557,0.21212349097190508
905101_02,rich,0.0,seed_17/repaired,encoder,theta_slow,0.029323142132255366,0.010113119858619107,0.01921002227363626
905101_02,rich,0.0,seed_17/repaired,encoder,sigma_slow,0.07742569299307298,0.04931002360656446,0.028115669386508516
905101_02,rich,0.0,seed_17/repaired,encoder,rho_slow,0.4538628005959183,-0.387209479058291,0.8410722796542094
905101_02,rich,0.0,seed_17/repaired,encoder,v0_slow,0.004580183461151429,0.00958621470791651,0.00500603124676508
905101_02,rich,0.0,seed_17/repaired,encoder,kappa_fast,3.584267176899054,6.638385415309188,3.054118238410134
905101_02,rich,0.0,seed_17/repaired,encoder,theta_fast,0.0031530728693533066,0.010149113584139082,0.006996040714785776
905101_02,rich,0.0,seed_17/repaired,encoder,sigma_fast,0.09893633273508573,0.18327333907131785,0.08433700633623212
905101_02,rich,0.0,seed_17/repaired,encoder,rho_fast,0.1856042749955381,-0.09674994520075662,0.28235422019629475
905101_02,rich,0.0,seed_17/repaired,encoder,v0_fast,0.014520481385696676,0.009792555766436721,0.004727925619259955
905101_02,rich,0.0,seed_17/repaired,refined,kappa_slow,0.7035510823853608,1.108004587759484,0.40445350537412317
905101_02,rich,0.0,seed_17/repaired,refined,theta_slow,0.029323142132255366,0.015138056423679502,0.014185085708575865
905101_02,rich,0.0,seed_17/repaired,refined,sigma_slow,0.07742569299307298,0.08455629901057776,0.007130606017504787
905101_02,rich,0.0,seed_17/repaired,refined,rho_slow,0.4538628005959183,0.12004741656965064,0.3338153840262677
905101_02,rich,0.0,seed_17/repaired,refined,v0_slow,0.004580183461151429,0.008135930648863155,0.003555747187711726
905101_02,rich,0.0,seed_17/repaired,refined,kappa_fast,3.584267176899054,3.053261859293332,0.5310053176057221
905101_02,rich,0.0,seed_17/repaired,refined,theta_fast,0.0031530728693533066,0.006713587384043082,0.0035605145146897755
905101_02,rich,0.0,seed_17/repaired,refined,sigma_fast,0.09893633273508573,0.10755655807483742,0.008620225339751694
905101_02,rich,0.0,seed_17/repaired,refined,rho_fast,0.1856042749955381,-0.08803833715241927,0.2736426121479574
905101_02,rich,0.0,seed_17/repaired,refined,v0_fast,0.014520481385696676,0.010838282615391789,0.003682198770304887
905101_02,rich,0.0,seed_29/repaired,encoder,kappa_slow,0.7035510823853608,0.4947956313872667,0.20875545099809412
905101_02,rich,0.0,seed_29/repaired,encoder,theta_slow,0.029323142132255366,0.010408506624282696,0.01891463550797267
905101_02,rich,0.0,seed_29/repaired,encoder,sigma_slow,0.07742569299307298,0.048988792547271745,0.02843690044580123
905101_02,rich,0.0,seed_29/repaired,encoder,rho_slow,0.4538628005959183,-0.3889922976302216,0.8428550982261399
905101_02,rich,0.0,seed_29/repaired,encoder,v0_slow,0.004580183461151429,0.009533775806896249,0.00495359234574482
905101_02,rich,0.0,seed_29/repaired,encoder,kappa_fast,3.584267176899054,6.862906505985112,3.278639329086058
905101_02,rich,0.0,seed_29/repaired,encoder,theta_fast,0.0031530728693533066,0.01040349797490778,0.0072504251055544745
905101_02,rich,0.0,seed_29/repaired,encoder,sigma_fast,0.09893633273508573,0.1951418457385887,0.09620551300350297
905101_02,rich,0.0,seed_29/repaired,encoder,rho_fast,0.1856042749955381,-0.1005291214116633,0.2861333964072014
905101_02,rich,0.0,seed_29/repaired,encoder,v0_fast,0.014520481385696676,0.010213765954560467,0.004306715431136209
905101_02,rich,0.0,seed_29/repaired,refined,kappa_slow,0.7035510823853608,0.8016317289757328,0.09808064659037197
905101_02,rich,0.0,seed_29/repaired,refined,theta_slow,0.029323142132255366,0.026093772786889822,0.0032293693453655445
905101_02,rich,0.0,seed_29/repaired,refined,sigma_slow,0.07742569299307298,0.09104544277561039,0.01361974978253741
905101_02,rich,0.0,seed_29/repaired,refined,rho_slow,0.4538628005959183,0.4540198430090135,0.0001570424130951653
905101_02,rich,0.0,seed_29/repaired,refined,v0_slow,0.004580183461151429,0.0035858915630297217,0.0009942918981217077
905101_02,rich,0.0,seed_29/repaired,refined,kappa_fast,3.584267176899054,4.328526567580989,0.7442593906819353
905101_02,rich,0.0,seed_29/repaired,refined,theta_fast,0.0031530728693533066,0.00527345378874344,0.0021203809193901337
905101_02,rich,0.0,seed_29/repaired,refined,sigma_fast,0.09893633273508573,0.10012509178914512,0.0011887590540593934
905101_02,rich,0.0,seed_29/repaired,refined,rho_fast,0.1856042749955381,0.15088663556554135,0.034717639429996755
905101_02,rich,0.0,seed_29/repaired,refined,v0_fast,0.014520481385696676,0.015494049956419289,0.0009735685707226126
905101_02,rich,0.0,seed_43/repaired,encoder,kappa_slow,0.7035510823853608,0.49083030792691035,0.21272077445845045
905101_02,rich,0.0,seed_43/repaired,encoder,theta_slow,0.029323142132255366,0.010498337658034235,0.01882480447422113
905101_02,rich,0.0,seed_43/repaired,encoder,sigma_slow,0.07742569299307298,0.04996854693525419,0.027457146057818786
905101_02,rich,0.0,seed_43/repaired,encoder,rho_slow,0.4538628005959183,-0.3867913792192125,0.8406541798151308
905101_02,rich,0.0,seed_43/repaired,encoder,v0_slow,0.004580183461151429,0.009483126826574817,0.004902943365423388
905101_02,rich,0.0,seed_43/repaired,encoder,kappa_fast,3.584267176899054,6.757847022958891,3.1735798460598366
905101_02,rich,0.0,seed_43/repaired,encoder,theta_fast,0.0031530728693533066,0.010426668675321108,0.007273595805967802
905101_02,rich,0.0,seed_43/repaired,encoder,sigma_fast,0.09893633273508573,0.18840520163346805,0.08946886889838232
905101_02,rich,0.0,seed_43/repaired,encoder,rho_fast,0.1856042749955381,-0.10540245957600322,0.29100673457154136
905101_02,rich,0.0,seed_43/repaired,encoder,v0_fast,0.014520481385696676,0.009779855758146279,0.004740625627550397
905101_02,rich,0.0,seed_43/repaired,refined,kappa_slow,0.7035510823853608,1.0489945452566494,0.3454434628712886
905101_02,rich,0.0,seed_43/repaired,refined,theta_slow,0.029323142132255366,0.01597950303777533,0.013343639094480036
905101_02,rich,0.0,seed_43/repaired,refined,sigma_slow,0.07742569299307298,0.07123901523866161,0.006186677754411368
905101_02,rich,0.0,seed_43/repaired,refined,rho_slow,0.4538628005959183,0.10539018072642377,0.34847261986949457
905101_02,rich,0.0,seed_43/repaired,refined,v0_slow,0.004580183461151429,0.009284680299770373,0.004704496838618944
905101_02,rich,0.0,seed_43/repaired,refined,kappa_fast,3.584267176899054,2.778922898854467,0.8053442780445872
905101_02,rich,0.0,seed_43/repaired,refined,theta_fast,0.0031530728693533066,0.0063270931445314075,0.003174020275178101
905101_02,rich,0.0,seed_43/repaired,refined,sigma_fast,0.09893633273508573,0.10936020237323539,0.01042386963814966
905101_02,rich,0.0,seed_43/repaired,refined,rho_fast,0.1856042749955381,-0.10675808159919431,0.2923623565947324
905101_02,rich,0.0,seed_43/repaired,refined,v0_fast,0.014520481385696676,0.009661609497294272,0.0048588718884024044
905101_02,rich,0.0,seed_43/repaired,hybrid_polish,kappa_slow,0.7035510823853608,0.7035510823850643,2.965405698773793e-13
905101_02,rich,0.0,seed_43/repaired,hybrid_polish,theta_slow,0.029323142132255366,0.029323142132263974,8.607697887796917e-15
905101_02,rich,0.0,seed_43/repaired,hybrid_polish,sigma_slow,0.07742569299307298,0.07742569299302686,4.611588888536744e-14
905101_02,rich,0.0,seed_43/repaired,hybrid_polish,rho_slow,0.4538628005959183,0.45386280059600015,8.182343691487404e-14
905101_02,rich,0.0,seed_43/repaired,hybrid_polish,v0_slow,0.004580183461151429,0.004580183461160269,8.83928347183982e-15
905101_02,rich,0.0,seed_43/repaired,hybrid_polish,kappa_fast,3.584267176899054,3.584267176899823,7.687184222504584e-13
905101_02,rich,0.0,seed_43/repaired,hybrid_polish,theta_fast,0.0031530728693533066,0.00315307286934839,4.9166400117872655e-15
905101_02,rich,0.0,seed_43/repaired,hybrid_polish,sigma_fast,0.09893633273508573,0.09893633273514636,6.063205493234136e-14
905101_02,rich,0.0,seed_43/repaired,hybrid_polish,rho_fast,0.1856042749955381,0.18560427499541227,1.258437798412615e-13
905101_02,rich,0.0,seed_43/repaired,hybrid_polish,v0_fast,0.014520481385696676,0.014520481385688056,8.619840952128754e-15
905101_02,rich,0.01,unified_v6/unified,encoder,kappa_slow,0.7035510823853608,0.4861164701399325,0.21743461224542832
905101_02,rich,0.01,unified_v6/unified,encoder,theta_slow,0.029323142132255366,0.010713037789710255,0.018610104342545113
905101_02,rich,0.01,unified_v6/unified,encoder,sigma_slow,0.07742569299307298,0.05015357999885901,0.027272112994213962
905101_02,rich,0.01,unified_v6/unified,encoder,rho_slow,0.4538628005959183,-0.36472121053885875,0.8185840111347771
905101_02,rich,0.01,unified_v6/unified,encoder,v0_slow,0.004580183461151429,0.010097303867243168,0.005517120406091739
905101_02,rich,0.01,unified_v6/unified,encoder,kappa_fast,3.584267176899054,6.800110849904955,3.2158436730059012
905101_02,rich,0.01,unified_v6/unified,encoder,theta_fast,0.0031530728693533066,0.01024487918272554,0.0070918063133722335
905101_02,rich,0.01,unified_v6/unified,encoder,sigma_fast,0.09893633273508573,0.19177177344973062,0.09283544071464489
905101_02,rich,0.01,unified_v6/unified,encoder,rho_fast,0.1856042749955381,-0.04020631883687329,0.2258105938324114
905101_02,rich,0.01,unified_v6/unified,encoder,v0_fast,0.014520481385696676,0.010445883403904866,0.00407459798179181
905101_02,rich,0.01,unified_v6/unified,refined,kappa_slow,0.7035510823853608,0.7686767248271568,0.06512564244179597
905101_02,rich,0.01,unified_v6/unified,refined,theta_slow,0.029323142132255366,0.02317492634046758,0.006148215791787787
905101_02,rich,0.01,unified_v6/unified,refined,sigma_slow,0.07742569299307298,0.08950729744852712,0.012081604455454142
905101_02,rich,0.01,unified_v6/unified,refined,rho_slow,0.4538628005959183,0.24627536590037075,0.20758743469554758
905101_02,rich,0.01,unified_v6/unified,refined,v0_slow,0.004580183461151429,0.006023106808513129,0.0014429233473616998
905101_02,rich,0.01,unified_v6/unified,refined,kappa_fast,3.584267176899054,4.242503111051147,0.6582359341520929
905101_02,rich,0.01,unified_v6/unified,refined,theta_fast,0.0031530728693533066,0.006027994669429708,0.0028749218000764013
905101_02,rich,0.01,unified_v6/unified,refined,sigma_fast,0.09893633273508573,0.09494118122831713,0.003995151506768602
905101_02,rich,0.01,unified_v6/unified,refined,rho_fast,0.1856042749955381,0.20232042943138068,0.016716154435842567
905101_02,rich,0.01,unified_v6/unified,refined,v0_fast,0.014520481385696676,0.013224110942942827,0.001296370442753849
905101_02,rich,0.01,seed_17/repaired,encoder,kappa_slow,0.7035510823853608,0.48878478031863276,0.21476630206672803
905101_02,rich,0.01,seed_17/repaired,encoder,theta_slow,0.029323142132255366,0.0101012192732868,0.019221922858968565
905101_02,rich,0.01,seed_17/repaired,encoder,sigma_slow,0.07742569299307298,0.049132143721145875,0.0282935492719271
905101_02,rich,0.01,seed_17/repaired,encoder,rho_slow,0.4538628005959183,-0.38805517727251004,0.8419179778684284
905101_02,rich,0.01,seed_17/repaired,encoder,v0_slow,0.004580183461151429,0.009403217477277624,0.0048230340161261945
905101_02,rich,0.01,seed_17/repaired,encoder,kappa_fast,3.584267176899054,6.5857827889762195,3.0015156120771653
905101_02,rich,0.01,seed_17/repaired,encoder,theta_fast,0.0031530728693533066,0.010182946924061234,0.007029874054707928
905101_02,rich,0.01,seed_17/repaired,encoder,sigma_fast,0.09893633273508573,0.1833921313256054,0.08445579859051966
905101_02,rich,0.01,seed_17/repaired,encoder,rho_fast,0.1856042749955381,-0.09581942325628182,0.2814236982518199
905101_02,rich,0.01,seed_17/repaired,encoder,v0_fast,0.014520481385696676,0.009612082880083464,0.004908398505613212
905101_02,rich,0.01,seed_17/repaired,refined,kappa_slow,0.7035510823853608,0.7031083156862814,0.0004427666990793888
905101_02,rich,0.01,seed_17/repaired,refined,theta_slow,0.029323142132255366,0.020882518025009747,0.00844062410724562
905101_02,rich,0.01,seed_17/repaired,refined,sigma_slow,0.07742569299307298,0.06691238547154824,0.01051330752152474
905101_02,rich,0.01,seed_17/repaired,refined,rho_slow,0.4538628005959183,0.1967161552502185,0.25714664534569986
905101_02,rich,0.01,seed_17/repaired,refined,v0_slow,0.004580183461151429,0.0062614243416118515,0.001681240880460422
905101_02,rich,0.01,seed_17/repaired,refined,kappa_fast,3.584267176899054,4.610644284929854,1.0263771080307995
905101_02,rich,0.01,seed_17/repaired,refined,theta_fast,0.0031530728693533066,0.007139500398947025,0.0039864275295937186
905101_02,rich,0.01,seed_17/repaired,refined,sigma_fast,0.09893633273508573,0.10613201011660182,0.007195677381516094
905101_02,rich,0.01,seed_17/repaired,refined,rho_fast,0.1856042749955381,0.1607014871467988,0.02490278784873931
905101_02,rich,0.01,seed_17/repaired,refined,v0_fast,0.014520481385696676,0.012765667415250497,0.0017548139704461792
905101_02,rich,0.01,seed_29/repaired,encoder,kappa_slow,0.7035510823853608,0.4974351927225514,0.20611588966280942
905101_02,rich,0.01,seed_29/repaired,encoder,theta_slow,0.029323142132255366,0.010247699725667051,0.019075442406588317
905101_02,rich,0.01,seed_29/repaired,encoder,sigma_slow,0.07742569299307298,0.04864484432668207,0.028780848666390905
905101_02,rich,0.01,seed_29/repaired,encoder,rho_slow,0.4538628005959183,-0.38968248788543036,0.8435452884813487
