instrument,expiry,strike,cp,ts,tau,price_btc,mark_btc,trade_iv,index,k_solved,ratio,forward,k,x,otm,c,c_mark,market_iv,days,vega_w,heldout_A,heldout_B,date
BTC-4JUN21-20000-P,2021-06-04,20000.0,P,1622100619669,0.02197426214485033,0.001,0.00122746,1.9797,38287.05,0.5228438928191894,0.9990933095055609,38270.785049257225,0.5225918405974316,0.6489545391108293,True,0.4784081594025683,0.4786356194025684,1.9810391057688512,8.020605682870372,0.003679898158776231,False,False,2021-05-27
BTC-4JUN21-30000-P,2021-06-04,30000.0,P,1622101316296,0.021952172247590055,0.01,0.01042171,1.3749,38374.92,0.7825566912799071,0.9989826885321623,38358.617720676884,0.7820928329184489,0.24578183331062872,True,0.22790716708155112,0.22832887708155103,1.3773895469552013,8.01254287037037,0.02517976532640794,True,False,2021-05-27
BTC-4JUN21-32000-P,2021-06-04,32000.0,P,1622096389418,0.022108402524099444,0.0155,0.0160623,1.2402,38095.89,0.8396787692677017,1.0003654450838924,38079.70625708033,0.8403426167198991,0.17394559325651007,True,0.175157383280101,0.1757196832801009,1.2364308081193476,8.069566921296296,0.03460887951388194,False,False,2021-05-27
BTC-4JUN21-33000-P,2021-06-04,33000.0,P,1622097641184,0.02206870928462709,0.0195,0.01977843,1.1977,38123.34,0.8657559372776976,0.9998331201609126,38107.144595881626,0.8659793419307105,0.1438942252877022,True,0.1535206580692896,0.15379908806928944,1.196370671519334,8.055078888888888,0.03958181402468914,True,False,2021-05-27
BTC-4JUN21-34000-P,2021-06-04,34000.0,P,1622098623007,0.02203757588153222,0.024,0.02382112,1.1687,38291.91,0.8882837324603559,0.9995860320922809,38275.64298465155,0.8882933727235862,0.11845321586294437,True,0.1357066272764138,0.1355277472764138,1.1686396854375432,8.04371519675926,0.044045659233712064,False,False,2021-05-27
BTC-4JUN21-35000-P,2021-06-04,35000.0,P,1622098480547,0.022042093258498225,0.03,0.029366,1.1236,38257.62,0.9151925426453956,0.9996261819818434,38241.367551591575,0.9152392354374191,0.0885697883867455,True,0.11476076456258089,0.11412676456258086,1.1232884797019649,8.045364039351853,0.04903952106965877,True,False,2021-05-27
BTC-4JUN21-37000-P,2021-06-04,37000.0,P,1622097910427,0.02206017164510401,0.046,0.04551632,1.0375,38228.02,0.9685132584563576,0.9993424808716733,38211.78012614463,0.9682877865897819,0.032225935694450425,True,0.07771221341021817,0.07722853341021807,1.0392749744684702,8.051962650462963,0.056879895430248614,False,False,2021-05-27
BTC-4JUN21-38000-P,2021-06-04,38000.0,P,1622101249581,0.02195428776636225,0.054,0.05426411,0.9958,38378.92,0.9906935962414051,0.9994279517774941,38362.616021412956,0.9905476722126939,0.009497284559319205,True,0.06345232778730614,0.06371643778730618,0.9970560012201238,8.013315034722222,0.05854977006044798,True,False,2021-05-27
BTC-4JUN21-39000-C,2021-06-04,39000.0,C,1622100716644,0.021971187087772705,0.049,0.04938113,0.9717,38298.9,1.0188797138737982,0.9994369255985549,38282.63001518783,1.0187387853062229,-0.018565377223973563,True,0.049,0.04938113,0.9706969592257462,8.019483287037037,0.05903765616706662,False,False,2021-05-27
BTC-4JUN21-40000-C,2021-06-04,40000.0,C,1622100985300,0.021962668061897513,0.0385,0.03914664,0.9483,38406.34,1.0423501257720817,0.9991793407985443,38390.024372958724,1.0419373431858334,-0.041081810223632054,True,0.0385,0.03914664,0.9457383460237035,8.016373842592593,0.057670096333992664,True,False,2021-05-27
BTC-4JUN21-41000-C,2021-06-04,41000.0,C,1622100974228,0.02196301915271436,0.03,0.03037988,0.9444,38421.55,1.0677696583135128,0.9993817162825838,38405.227911507645,1.0675629915404008,-0.06537847284847088,True,0.03,0.03037988,0.9432827020184483,8.01650199074074,0.05462568942680506,False,False,2021-05-27
BTC-4JUN21-42000-C,2021-06-04,42000.0,C,1622100554364,0.02197633295281583,0.0215,0.02188846,0.9362999999999999,38232.79,1.098869865184827,0.9996938843797573,38216.5480997724,1.0990003568702778,-0.0944010001441593,True,0.0215,0.02188846,0.9369031966170812,8.021361527777778,0.04909362206183865,True,False,2021-05-27
BTC-4JUN21-45000-C,2021-06-04,45000.0,C,1622101124383,0.021958257768899037,0.011,0.01039142,0.9856999999999999,38388.65,1.1729965589744253,0.9993392290475342,38372.34188795345,1.1727196669778246,-0.15932555302543958,True,0.011,0.01039142,0.9847396274193863,8.014764085648148,0.03517859820247624,False,False,2021-05-27
BTC-4JUN21-56000-C,2021-06-04,56000.0,C,1622101557028,0.02194453868594622,0.002,0.00173202,1.2861000000000002,38363.7,1.4610790358185413,0.9990651995546611,38347.402487112195,1.4603335915338853,-0.3786648969729618,True,0.002,0.00173202,1.2846932309223968,8.00975662037037,0.009820841359767121,True,False,2021-05-27
BTC-4JUN21-58000-C,2021-06-04,58000.0,C,1622097327807,0.022078646404109586,0.0015,0.00143957,1.3306,38176.55,1.519633956963441,0.9997521004399016,38160.33199142323,1.5199029194252258,-0.4186464640192929,True,0.0015,0.00143957,1.3310642703770206,8.0587059375,0.00774028930734443,False,False,2021-05-27
BTC-4JUN21-60000-C,2021-06-04,60000.0,C,1622101834132,0.02193575177574835,0.001,0.00121755,1.3341,38389.36,1.5642545722639576,0.999155182548545,38373.051586334106,1.5635973038268334,-0.44698913059828255,True,0.001,0.00121755,1.3330483671822062,8.006549398148149,0.005667744650896808,True,False,2021-05-27
BTC-11JUN21-20000-P,2021-06-11,20000.0,P,1622100633282,0.04115191267123288,0.0035,0.00371043,1.7621,38309.03,0.5225005447720812,0.9991762269270507,38298.02565993748,0.5222201315960122,0.6496660719550049,True,0.48127986840398784,0.4814902984039877,1.763386992377958,15.020448125000001,0.01106267858678503,False,True,2021-05-27
BTC-11JUN21-25000-P,2021-06-11,25000.0,P,1622100224195,0.041164884734906135,0.0095,0.00960806,1.5211000000000001,38286.04,0.653399135489626,0.9993577951991892,38275.04226385771,0.6531671429036398,0.4259222208906839,True,0.3563328570963603,0.35644091709636017,1.5221248175874496,15.025182928240739,0.024973106728434946,True,True,2021-05-27
BTC-11JUN21-26000-P,2021-06-11,26000.0,P,1622099507332,0.041187616311516996,0.0115,0.01169032,1.4723,38181.75,0.6811479136268374,0.9997147217483853,38170.78222135402,0.6811492583312774,0.3839738216185241,True,0.3303507416687227,0.33054106166872266,1.4722940498390755,15.033479953703704,0.028938420363799622,False,True,2021-05-27
BTC-11JUN21-28000-P,2021-06-11,28000.0,P,1622101896420,0.04111185882800609,0.0152,0.01563557,1.3681999999999999,38348.18,0.7306792063384326,0.9992784593210378,38337.16441402722,0.7303617893491114,0.3142152657616366,True,0.28483821065088866,0.2852737806508885,1.3696106487293327,15.005828472222221,0.03609727009424599,True,True,2021-05-27
BTC-11JUN21-30000-P,2021-06-11,30000.0,P,1622102070036,0.041106353500761035,0.022,0.02166826,1.2958,38338.22,0.78333836544635,0.9989411693466039,38327.207275055734,0.7827337845072975,0.24496263504603447,True,0.23926621549270255,0.23893447549270252,1.2985874459596982,15.003819027777778,0.04601849112593222,False,True,2021-05-27
BTC-11JUN21-32000-P,2021-06-11,32000.0,P,1622100233621,0.041164585838406896,0.0295,0.02889799,1.193,38291.46,0.8363453703301121,0.9992229388504572,38280.46070695263,0.8359356028906948,0.179203698899455,True,0.1935643971093053,0.19296238710930513,1.1949666276219786,15.025073831018517,0.055902637643868554,True,True,2021-05-27
BTC-11JUN21-34000-P,2021-06-11,34000.0,P,1622102308813,0.041098781931760524,0.0395,0.03957441,1.1025,38320.22,0.8879280072782962,0.999247725664312,38309.21244558918,0.8875149821544992,0.11932987647420958,True,0.1519850178455009,0.15205942784550075,1.104618282741664,15.001055405092591,0.06569474243310021,False,True,2021-05-27
BTC-11JUN21-36000-P,2021-06-11,36000.0,P,1622102302599,0.041098978976407914,0.0555,0.05479904,1.0476,38322.66,0.9400620085380639,0.9992872657934436,38311.65174469465,0.9396619138193444,0.06223513456310366,True,0.11583808618065572,0.11513712618065564,1.0498835421135506,15.001127326388888,0.07469411316548002,True,True,2021-05-27
BTC-11JUN21-38000-P,2021-06-11,38000.0,P,1622102352989,0.041097381119989854,0.076,0.07620978,0.9823000000000001,38268.21,0.9937895261600109,0.9991967961053052,38257.21738555834,0.9932766311003206,0.00674607256499292,True,0.08272336889967946,0.08293314889967951,0.9856701691810966,15.000544108796296,0.08015621172092499,False,True,2021-05-27
BTC-11JUN21-42000-C,2021-06-11,42000.0,C,1622099282008,0.04119476128868595,0.0385,0.03879396,0.9207,38245.93,1.098460327860921,0.999723009907963,38234.943785529744,1.0984716032430828,-0.09391976202417693,True,0.0385,0.03879396,0.9207417262541101,15.03608787037037,0.07447026096991871,True,True,2021-05-27
BTC-11JUN21-44000-C,2021-06-11,44000.0,C,1622099097307,0.04120061811897514,0.0255,0.02596648,0.9128000000000001,38220.95,1.1515341612962724,0.9997107745347353,38209.97096108117,1.1515318879675747,-0.14109313244191443,True,0.0255,0.02596648,0.9127931002679569,15.038225613425924,0.06474551838138869,False,True,2021-05-27
BTC-11JUN21-45000-C,2021-06-11,45000.0,C,1622102053302,0.04110688413242009,0.0225,0.0217398,0.9353,38332.35,1.1751543136339326,0.9989693643229869,38321.33896122414,1.174280471920194,-0.16065559570127227,True,0.0225,0.0217398,0.9328230674325404,15.004012708333333,0.06083093183012181,True,True,2021-05-27
BTC-11JUN21-46000-C,2021-06-11,46000.0,C,1622102223889,0.041101474854134956,0.0175,0.01808449,0.9178000000000001,38341.7,1.2006769776848918,0.9992180798058726,38330.68627541926,1.2000828701441466,-0.1823906128629849,True,0.0175,0.01808449,0.9162605350646829,15.002038321759258,0.054478548389626666,False,True,2021-05-27
BTC-11JUN21-48000-C,2021-06-11,48000.0,C,1622097122414,0.04126324156519533,0.0115,0.01214316,0.935,38095.88,1.2601966578739814,0.9998270995920491,38084.9368876711,1.260340804596124,-0.23138216422850352,True,0.0115,0.01214316,0.9353161644230287,15.061083171296294,0.04314378885276432,True,True,2021-05-27
