instrument,expiry,strike,cp,ts,tau,price_btc,mark_btc,trade_iv,index,k_solved,ratio,forward,k,x,otm,c,c_mark,market_iv,days,vega_w,heldout_A,heldout_B,date
BTC-26JUL24-55000-P,2024-07-26,55000.0,P,1721717261292,0.008356757610350075,0.0005,0.00059274,0.9895999999999999,66568.73,0.8253481452730981,1.0010487744357106,66635.70077692677,0.82538338096152,0.19190729639322976,True,0.17511661903847997,0.17520935903848012,0.989408700611936,3.0502165277777777,0.0034853174925671107,False,False,2024-07-23
BTC-26JUL24-57000-P,2024-07-26,57000.0,P,1721717152417,0.008360210013952308,0.0008,0.00086613,0.8912,66556.79,0.8554956786479302,1.0010705091559904,66623.74876481423,0.8555507766639396,0.15600983420965456,True,0.14524922333606027,0.14531535333606027,0.8908886913792006,3.0514766550925922,0.005385994735855908,True,False,2024-07-23
BTC-26JUL24-58000-P,2024-07-26,58000.0,P,1721718964232,0.008302757737189245,0.001,0.00089586,0.8428,66565.22,0.8703150512993019,1.0011614705686993,66632.18724572785,0.8704501892772354,0.1387447422298659,True,0.1305498107227645,0.13044567072276458,0.8420152357374497,3.0305065740740744,0.006606394157217641,False,False,2024-07-23
BTC-26JUL24-59000-P,2024-07-26,59000.0,P,1721718964232,0.008302757737189245,0.0012,0.00119786,0.7823,66565.22,0.8853195153769701,1.0011625650497171,66632.18724572785,0.8854579511613256,0.12165030887056583,True,0.11574204883867445,0.11573990883867435,0.7814777811577099,3.0305065740740744,0.007944554282518283,True,False,2024-07-23
BTC-26JUL24-60000-P,2024-07-26,60000.0,P,1721720962253,0.00823940090690005,0.0018,0.00183322,0.7522,66489.76,0.9012151372679161,1.0013087408086396,66556.65132998143,0.9014876620298371,0.10370892247808032,True,0.10031233797016292,0.10034555797016287,0.750473367930053,3.0073813310185185,0.010784337694821771,False,False,2024-07-23
BTC-26JUL24-61000-P,2024-07-26,61000.0,P,1721717283775,0.008356044679096904,0.0025,0.00250245,0.7149,66602.69,0.914951151613321,1.001014012161961,66669.69494203078,0.9149584388085086,0.08887663680543281,True,0.08754156119149137,0.08754401119149136,0.7148514120650578,3.04995630787037,0.01382558694476434,True,False,2024-07-23
BTC-26JUL24-62000-P,2024-07-26,62000.0,P,1721719976229,0.00827066752283105,0.0037,0.00388577,0.6696,66384.49,0.9327399062067583,1.001300673809905,66451.27542419524,0.9330144471151188,0.0693345936725572,True,0.07068555288488121,0.07087132288488107,0.6675972581198113,3.018793645833333,0.01824862112827433,False,False,2024-07-23
BTC-26JUL24-63000-P,2024-07-26,63000.0,P,1721716519542,0.008380278348554033,0.0055,0.00543745,0.6654000000000001,66656.28,0.9442397334653452,1.000961112358075,66723.33885569168,0.9441973540361273,0.05742007320799367,True,0.061302645963872804,0.06124009596387281,0.6657370186808288,3.058801597222222,0.022756663685371298,True,False,2024-07-23
BTC-26JUL24-64000-P,2024-07-26,64000.0,P,1721719412426,0.008288545598680872,0.0085,0.00840011,0.6518999999999999,66584.55,0.9600814343338975,1.0011483442369533,66651.53669247287,0.9602179210854966,0.04059501915038772,True,0.04828207891450331,0.04818218891450332,0.6506580972887649,3.025319143518518,0.02812959337299221,False,False,2024-07-23
BTC-26JUL24-65000-P,2024-07-26,65000.0,P,1721719865601,0.00827417551369863,0.0145,0.01399432,0.6544,66289.36,0.9790757681332642,1.0015052460361826,66356.04971965033,0.9795640378627187,0.02064766562054047,True,0.03493596213728123,0.034430282137281165,0.6489953068566444,3.0200740625,0.03377038141386519,True,False,2024-07-23
