instrument,expiry,strike,cp,ts,tau,price_btc,mark_btc,trade_iv,index,k_solved,ratio,forward,k,x,otm,c,c_mark,market_iv,days,vega_w,heldout_A,heldout_B,date
BTC-25AUG23-19000-P,2023-08-25,19000.0,P,1692344999482,0.01919712449264333,0.0006,0.0006429,1.0816,26442.25,0.7179587017212444,1.000819435103659,26459.943109939322,0.7180665476511514,0.33119302947797175,True,0.2825334523488485,0.2825763523488485,1.0811653765380869,7.006950439814815,0.004054621846413865,False,False,2023-08-18
BTC-25AUG23-20000-P,2023-08-25,20000.0,P,1692342968359,0.019261530980466766,0.001,0.00108323,1.0078,26486.77,0.75482681114196,1.000353918386382,26504.492899282308,0.7545890455629718,0.2815819884364765,True,0.2464109544370281,0.2464941844370283,1.0087779524922889,7.030458807870369,0.006348444592459791,True,False,2023-08-18
BTC-25AUG23-21000-P,2023-08-25,21000.0,P,1692340473038,0.01934065709030949,0.0011,0.00134338,0.8724,26522.89,0.7911860475740783,1.0007367085617658,26540.637067994536,0.7912394848021183,0.23415459496166888,True,0.20986051519788185,0.21010389519788175,0.8721849666408158,7.0593398379629635,0.007643148107178769,False,False,2023-08-18
BTC-25AUG23-22000-P,2023-08-25,22000.0,P,1692341742562,0.019300400748351088,0.0018,0.00191213,0.7877,26503.25,0.8298134049411668,1.000329557458384,26520.983926424542,0.8295318175612633,0.18689381256916948,True,0.17226818243873676,0.17238031243873675,0.7888816880182383,7.044646273148147,0.011775672429831597,True,False,2023-08-18
BTC-25AUG23-23000-P,2023-08-25,23000.0,P,1692345462004,0.019182458016235415,0.0024,0.00264069,0.6623,26425.8,0.8699506461553982,1.0004723192769938,26443.482102870767,0.8697795513663863,0.13951548867602243,True,0.13262044863361366,0.1328611386336137,0.6630412557915093,7.001597175925927,0.016233262880751834,False,False,2023-08-18
BTC-25AUG23-24000-P,2023-08-25,24000.0,P,1692345558898,0.019179385527650937,0.0042,0.00436577,0.5761,26417.09,0.9081715815940703,1.0003646993565938,26434.766274811976,0.9078952978248228,0.09662621779525486,True,0.09630470217517717,0.09647047217517712,0.5774225821668054,7.000475717592592,0.025348502319601545,True,False,2023-08-18
BTC-25AUG23-24500-P,2023-08-25,24500.0,P,1692345564165,0.01917921851217656,0.0055,0.00580029,0.5287,26413.8,0.9270814586331553,1.0005004857874793,26431.474073398265,0.9269252230112213,0.07588238224573753,True,0.0785747769887788,0.07887506698877877,0.5294988700030278,7.000414756944444,0.031119166796570903,False,False,2023-08-18
BTC-25AUG23-25000-P,2023-08-25,25000.0,P,1692345457067,0.019182614567478436,0.008,0.00793489,0.5005,26425.8,0.9455921268485272,1.000479092392655,26443.482102870767,0.9454125558330285,0.05613387973697143,True,0.06258744416697148,0.0625223341669715,0.5015184485529379,7.0016543171296295,0.0387344609179011,True,False,2023-08-18
BTC-25AUG23-25500-P,2023-08-25,25500.0,P,1692345558971,0.01917938321283612,0.011,0.01136107,0.4546,26417.09,0.9649346059309123,1.000362314400987,26434.766274811976,0.9646387539388742,0.036001595978820036,True,0.04636124606112568,0.04672231606112576,0.4564957350021371,7.000474872685184,0.046118352479865336,False,False,2023-08-18
BTC-25AUG23-26000-P,2023-08-25,26000.0,P,1692345518217,0.019180675513698633,0.0165,0.01661566,0.4334,26416.1,0.9837459051098489,1.0005106373877577,26433.775612380494,0.9835901000772159,0.016546033679348957,True,0.032909899922784036,0.03302555992278411,0.43459210580310453,7.000946562500001,0.05274025203594467,True,False,2023-08-18
