instrument,expiry,strike,cp,ts,tau,price_btc,mark_btc,trade_iv,index,k_solved,ratio,forward,k,x,otm,c,c_mark,market_iv,days,vega_w,heldout_A,heldout_B,date
BTC-13MAY22-25000-P,2022-05-13,25000.0,P,1652163183564,0.00842264193302892,0.001,0.00083871,1.3836000000000002,32116.22,0.7776457054878202,1.0009993753739257,32150.223909573273,0.7775995610579816,0.25154359031911544,True,0.22340043894201833,0.22323914894201846,1.3838811309429038,3.074264305555556,0.004532542758443671,False,False,2022-05-10
BTC-13MAY22-28000-P,2022-05-13,28000.0,P,1652169514559,0.008221887398528666,0.004,0.00412446,1.0529000000000002,31672.23,0.8824961160031175,1.001766688535459,31705.763823248933,0.8831201845851258,0.1242939782572903,True,0.12087981541487425,0.12100427541487435,1.0484135845939937,3.000988900462963,0.014444643256411184,True,False,2022-05-10
BTC-13MAY22-29000-P,2022-05-13,29000.0,P,1652166624152,0.008313541603247083,0.006,0.00620623,0.9898,31964.61,0.9062511722037668,1.001105867055294,31998.453388418216,0.9062938026403644,0.09839174003331183,True,0.0997061973596356,0.09991242735963568,0.989469661737294,3.0344426851851853,0.01908630349746109,False,False,2022-05-10
BTC-13MAY22-30000-P,2022-05-13,30000.0,P,1652166708856,0.00831085565702689,0.01,0.01075584,0.8905,31886.22,0.9395585306707549,1.0013695393446216,31919.980390902587,0.9398502014290149,0.062034776599169505,True,0.07014979857098513,0.0709056385709852,0.8879026911242461,3.0334623148148148,0.026264311362299352,True,False,2022-05-10
BTC-13MAY22-31000-P,2022-05-13,31000.0,P,1652169586432,0.008219608320649417,0.021,0.02077968,0.8675,31642.77,0.9773648463460205,1.0023755965677126,31676.272631683547,0.9786504984488889,0.021580698710800445,True,0.04234950155111106,0.04212918155111112,0.8524112850126597,3.000157037037037,0.03438682994255904,False,False,2022-05-10
BTC-13MAY22-32000-C,2022-05-13,32000.0,C,1652166651063,0.008312688261035006,0.03,0.03016899,0.8256999999999999,31962.79,1.000054063489655,1.0011100427045803,31996.631461444387,1.0001052779121349,-0.000105272370804407,True,0.03,0.03016899,0.8263827300426582,3.0341312152777773,0.03634921807006274,True,False,2022-05-10
BTC-13MAY22-33000-C,2022-05-13,33000.0,C,1652168682152,0.008248282851344496,0.015,0.01500793,0.7968999999999999,31834.23,1.0354193875591469,1.0011595572576386,31867.93534509524,1.0355236272022559,-0.03490721878513558,True,0.015,0.01500793,0.7978605787829416,3.010623240740741,0.032809086955872424,False,False,2022-05-10
BTC-13MAY22-34000-C,2022-05-13,34000.0,C,1652168213595,0.008263140696347033,0.0075,0.00792399,0.7828,31881.77,1.0654334227869795,1.0009449115559368,31915.525679345697,1.0653122352298674,-0.06326793481252882,True,0.0075,0.00792399,0.7819465052727246,3.016046354166667,0.025171529428038502,True,False,2022-05-10
BTC-13MAY22-35000-C,2022-05-13,35000.0,C,1652168794436,0.00824472234906139,0.0035,0.00403786,0.7959999999999999,31839.61,1.0979398645739649,1.001202097833126,31873.321041314583,1.0980970559871241,-0.0935787326117661,True,0.0035,0.00403786,0.7968785143864194,3.0093236574074074,0.016437361857842246,False,False,2022-05-10
BTC-13MAY22-36000-C,2022-05-13,36000.0,C,1652169191816,0.008232121511922883,0.0025,0.00228865,0.8985,31787.86,1.1306978479795888,1.0016007557159317,31821.516249613676,1.1313100141932129,-0.12337626584535226,True,0.0025,0.00228865,0.9015130014155652,3.004724351851852,0.012332579474965202,True,False,2022-05-10
