instrument,expiry,strike,cp,ts,tau,price_btc,mark_btc,trade_iv,index,k_solved,ratio,forward,k,x,otm,c,c_mark,market_iv,days,vega_w,heldout_A,heldout_B,date
BTC-1SEP23-23500-P,2023-09-01,23500.0,P,1692944897863,0.019352553811516997,0.002,0.00206467,0.4982,26033.74,0.9022626193941348,1.0004567853650137,26047.55933730819,0.9021958524283197,0.10292365119384672,True,0.09980414757168032,0.09986881757168031,0.4984805992112089,7.063682141203704,0.017511125065637678,False,False,2023-08-25
BTC-1SEP23-24500-P,2023-09-01,24500.0,P,1692949700798,0.019200253741755456,0.0043,0.00463271,0.4119,25979.84,0.9425357223229625,1.0005338660758076,25993.630725887742,0.9425385879472314,0.059178418378998454,True,0.06176141205276853,0.06209412205276865,0.4118856763176414,7.0080926157407415,0.03133804389269309,True,False,2023-08-25
BTC-1SEP23-25000-P,2023-09-01,25000.0,P,1692949688483,0.019200644247843734,0.0065,0.00718306,0.3713,25983.75,0.9616398309542681,1.0005199118655659,25997.542801410076,0.9616293428563575,0.03912620104907914,True,0.04487065714364247,0.045553717143642536,0.3713597673630388,7.008235150462963,0.04058704930133598,False,False,2023-08-25
BTC-1SEP23-25500-P,2023-09-01,25500.0,P,1692950321555,0.019180569666412985,0.0115,0.01153717,0.3542,25962.26,0.9814319169556459,1.000777443152206,25976.041393999585,0.9816738283259145,0.018496176182769112,True,0.029826171674085522,0.029863341674085442,0.35248474570991134,7.00090792824074,0.050935694718065576,True,False,2023-08-25
BTC-1SEP23-26500-C,2023-09-01,26500.0,C,1692949711338,0.019199919520547944,0.0115,0.0116818,0.35359999999999997,25979.16,1.0194952293172876,1.0005425703863646,25992.950364927336,1.0195071982192847,-0.01931937154622585,True,0.0115,0.0116818,0.3536782970807609,7.007970625,0.05162717964928664,False,False,2023-08-25
BTC-1SEP23-27000-C,2023-09-01,27000.0,C,1692949718870,0.019199680682394724,0.007,0.00722262,0.3709,25979.22,1.0387120776393064,1.0005584753632868,25993.010396776783,1.038740784074325,-0.03800919501754961,True,0.007,0.00722262,0.3710488173298243,7.0078834490740745,0.042853638737472846,True,False,2023-08-25
BTC-1SEP23-27500-C,2023-09-01,27500.0,C,1692949745511,0.019198835901826482,0.0044,0.0046773,0.39390000000000003,25980.02,1.057927607935416,1.0005464652715845,25993.810821436084,1.0579441463550938,-0.05632754031771142,True,0.0044,0.0046773,0.3939717398277696,7.0075751041666665,0.0333745565846197,False,False,2023-08-25
BTC-1SEP23-28000-C,2023-09-01,28000.0,C,1692949941766,0.019192612696600712,0.0029,0.00314157,0.4217,25970.93,1.077434609891448,1.0006440276093198,25984.71599624477,1.0775565145313297,-0.07469599130137784,True,0.0029,0.00314157,0.4221599722211881,7.00530363425926,0.02536889503208268,True,False,2023-08-25
BTC-1SEP23-28500-C,2023-09-01,28500.0,C,1692949988249,0.01919113873033993,0.0021,0.00221644,0.45439999999999997,25976.71,1.0964669217910903,1.0006107850425847,25990.499064408225,1.0965545497750109,-0.09217303663518348,True,0.0021,0.00221644,0.4546982634445144,7.004765636574075,0.019829010415717666,False,False,2023-08-25
BTC-1SEP23-30000-C,2023-09-01,30000.0,C,1692949925407,0.01919313143708777,0.0009,0.00087032,0.5458,25971.4,1.1544107342950887,1.0006116090145625,25985.18624573211,1.154503943758621,-0.14367076579499002,True,0.0009,0.00087032,0.5460514795111989,7.005492974537036,0.00977597799150425,True,False,2023-08-25
BTC-8SEP23-21000-P,2023-09-08,21000.0,P,1692945978572,0.03849636694571284,0.0016,0.00141221,0.6132,25990.24,0.8067441223698532,1.0015512904421655,26030.740555441986,0.806738477350378,0.21475573095296102,True,0.1948615226496221,0.19467373264962207,0.613216728965445,14.051173935185187,0.0142684139816535,False,True,2023-08-25
BTC-8SEP23-23500-P,2023-09-08,23500.0,P,1692950036915,0.038367677733384065,0.005,0.00491242,0.4472,25983.97,0.9028936349467063,1.0016725321121096,26024.460784909563,0.9029966151547169,0.10203647401656593,True,0.10200338484528304,0.10191580484528306,0.4468414377818597,14.004202372685183,0.03760139615953418,True,True,2023-08-25
BTC-8SEP23-24000-P,2023-09-08,24000.0,P,1692949736154,0.038377214802130896,0.0065,0.00659048,0.41340000000000005,25978.34,0.9223479230872306,1.0016248046972134,26018.822011688262,0.9224091693781771,0.08076636929376439,True,0.08409083062182288,0.08418131062182299,0.4131727009440146,14.007683402777777,0.04558704729501917,False,True,2023-08-25
BTC-8SEP23-24500-P,2023-09-08,24500.0,P,1692949318370,0.03839046264586504,0.009,0.00919318,0.3926,26011.17,0.9404828471659156,1.00151006380484,26051.703170632354,0.9404375537188846,0.06141002934187792,True,0.0685624462811153,0.06875562628111542,0.39278398614792387,14.01251886574074,0.0550938906618123,True,True,2023-08-25
BTC-8SEP23-25000-P,2023-09-08,25000.0,P,1692950323430,0.038358592402333844,0.013,0.01311668,0.36840000000000006,25961.34,0.9613353058902389,1.0017007785273797,26001.795520611515,0.9614720637343142,0.03928976925391221,True,0.05152793626568575,0.05164461626568584,0.3677675355235985,14.000886226851852,0.06598078485231558,False,True,2023-08-25
BTC-8SEP23-25500-P,2023-09-08,25500.0,P,1692949315568,0.03839055149670218,0.0185,0.01874934,0.35950000000000004,26011.16,0.9788681544322361,1.001512236982477,26051.69315504937,0.9788231363018938,0.02140431027788599,True,0.03967686369810619,0.03992620369810629,0.3597404714419371,14.012551296296296,0.07380410290289592,True,True,2023-08-25
BTC-8SEP23-26000-P,2023-09-08,26000.0,P,1692950038892,0.03836761504312532,0.027,0.02719191,0.3525,25983.97,0.9989424865762935,1.0016762048485508,26024.460784909563,0.9990600848520271,0.0009403571451971924,True,0.027939915147972783,0.028131825147972855,0.3517346253595697,14.004179490740741,0.0780530960176562,False,True,2023-08-25
BTC-8SEP23-26500-C,2023-09-08,26500.0,C,1692950230725,0.03836153205859969,0.02,0.01988729,0.3607,25966.2,1.0188666422932235,1.0016595417000844,26006.66309394287,1.0189696349845065,-0.018791954959014135,True,0.02,0.01988729,0.36121687161473215,14.001959201388887,0.07609334433362096,True,True,2023-08-25
BTC-8SEP23-27000-C,2023-09-08,27000.0,C,1692948887572,0.03840412316083207,0.0145,0.01458369,0.3638,26024.19,1.0357873191347904,1.0016499031500083,26064.743459680547,1.035882054307045,-0.03525329016223566,True,0.0145,0.01458369,0.36420144634152685,14.017504953703705,0.0703882210687318,False,True,2023-08-25
BTC-8SEP23-27500-C,2023-09-08,27500.0,C,1692948837947,0.03840569675925926,0.0105,0.0105591,0.37799999999999995,26026.08,1.054796387764931,1.0017406547347836,26066.636404864963,1.0549884370531029,-0.053529806728728056,True,0.0105,0.0105591,0.3786959823701634,14.018079317129631,0.061867321040768794,True,True,2023-08-25
BTC-8SEP23-28000-C,2023-09-08,28000.0,C,1692946208465,0.03848907708650431,0.008,0.00769068,0.40369999999999995,26000.83,1.0752738548872958,1.0015017982885526,26041.3470578245,1.0752131960695557,-0.0725189638416009,True,0.008,0.00769068,0.4035069923388098,14.048513136574073,0.053303625580529826,False,True,2023-08-25
BTC-8SEP23-29000-C,2023-09-08,29000.0,C,1692948335465,0.03842163035895484,0.0045,0.00459711,0.4311,26049.78,1.111445892120641,1.001626054531758,26090.373336542543,1.1115210819686583,-0.10572942137553622,True,0.0045,0.00459711,0.43129560956720203,14.023895081018518,0.03768146529244631,True,True,2023-08-25
BTC-15SEP23-20000-P,2023-09-15,20000.0,P,1692948518038,0.05759392319888382,0.0013,0.00152168,0.5813,26049.01,0.7657055020885994,1.0027138308971517,26115.004633676308,0.7658432491415004,0.2667777657677727,True,0.2354567508584997,0.2356784308584996,0.5809647271795562,21.02178196759259,0.013399675500199494,False,False,2023-08-25
BTC-15SEP23-21500-P,2023-09-15,21500.0,P,1692947033306,0.05764100374175545,0.0028,0.00298074,0.5129,26012.9,0.8244548820495311,1.0024963370523332,26078.803149730393,0.8244243371353593,0.1930699093737203,True,0.17837566286464057,0.17855640286464058,0.5129793886144652,21.03896636574074,0.025402893502817023,True,False,2023-08-25
BTC-15SEP23-23000-P,2023-09-15,23000.0,P,1692946218875,0.057666829179350586,0.006,0.00593145,0.4456,26000.93,0.8824050204514199,1.0024690739891595,26066.80282398039,0.882348332294935,0.12516836636672163,True,0.12365166770506497,0.12358311770506503,0.4457652895641265,21.048392650462965,0.04536017140827332,False,False,2023-08-25
BTC-15SEP23-24000-P,2023-09-15,24000.0,P,1692949476919,0.05756351728183663,0.01,0.01014063,0.40020000000000006,25992.6,0.9210086623179381,1.002530983196825,26058.451720095884,0.9210063689812992,0.08228832746159936,True,0.08899363101870084,0.08913426101870081,0.4002075513577143,21.01068380787037,0.06355241843917446,True,False,2023-08-25
BTC-15SEP23-25000-P,2023-09-15,25000.0,P,1692949576286,0.05756036637493658,0.018,0.01816786,0.3674,25980.35,0.9597702924527648,1.0026000178610888,26046.17068497161,0.959833992580904,0.04099493386829388,True,0.058166007419096055,0.058333867419095964,0.36714485658415974,21.00953372685185,0.08406480891119794,False,False,2023-08-25
BTC-15SEP23-26000-P,2023-09-15,26000.0,P,1692949525731,0.05756196946347032,0.033,0.03309308,0.3558,25988.66,0.9979602103553937,1.0024811949196468,26054.501738186525,0.9979081642499175,0.0020940266944155317,True,0.035091835750082456,0.035184915750082535,0.35607650953802533,21.010118854166667,0.09549849081769145,True,False,2023-08-25
BTC-15SEP23-26500-C,2023-09-15,26500.0,C,1692949143224,0.057574098680872654,0.0275,0.02728815,0.361,26024.86,1.0157683742632613,1.0024501495930287,26090.7934501456,1.0156839442478556,-0.015562222265132927,True,0.0275,0.02728815,0.3606335753878493,21.01454601851852,0.09483599180683712,False,False,2023-08-25
BTC-15SEP23-27500-C,2023-09-15,27500.0,C,1692950299704,0.05753742694063927,0.015,0.01512555,0.3704,25965.39,1.0562442178201485,1.0027057357618447,26031.172784117804,1.0564257026782273,-0.054891231586195695,True,0.015,0.01512555,0.3709681076170757,21.001160833333333,0.0812353613531395,True,False,2023-08-25
BTC-15SEP23-28500-C,2023-09-15,28500.0,C,1692944614728,0.057717696347031965,0.009,0.00923201,0.3884,26026.02,1.092220237843646,1.0025981097161143,26091.95638898186,1.0922906498508105,-0.08827700477470395,True,0.009,0.00923201,0.38857666536262575,21.066959166666667,0.06398650000758362,False,False,2023-08-25
