instrument,expiry,strike,cp,ts,tau,price_btc,mark_btc,trade_iv,index,k_solved,ratio,forward,k,x,otm,c,c_mark,market_iv,days,vega_w,heldout_A,heldout_B,date
BTC-25AUG23-24000-P,2023-08-25,24000.0,P,1692604269547,0.010975724663876205,0.0025,0.00253952,0.5841,26027.14,0.921754718139002,1.0003901899111032,26033.55454976955,0.9218871727300277,0.08133243522381041,True,0.08061282726997221,0.08065234726997228,0.5833254843189036,4.006139502314815,0.016544259220751506,False,False,2023-08-21
BTC-25AUG23-24500-P,2023-08-25,24500.0,P,1692604335437,0.010973635305682395,0.0035,0.00353751,0.5185,26020.32,0.9411694805123364,1.0004274864557758,26026.732868938332,0.9413398186923255,0.06045107951517527,True,0.062160181307674534,0.062197691307674385,0.5174179811859474,4.005376886574074,0.021761878563781926,True,False,2023-08-21
BTC-25AUG23-25000-P,2023-08-25,25000.0,P,1692603462816,0.011001305936073059,0.0055,0.00562866,0.46649999999999997,26023.23,0.9603727088501501,1.0003201069104242,26029.643586125843,0.9604434235636381,0.04036020161755626,True,0.04505657643636196,0.04518523643636185,0.4659870936690622,4.015476666666666,0.02915195986409593,False,False,2023-08-21
BTC-25AUG23-25500-P,2023-08-25,25500.0,P,1692604127104,0.01098024150177575,0.0085,0.00846985,0.40619999999999995,26026.12,0.9794798028264173,1.0003115132480611,26032.534298384235,0.9795435091996676,0.020668622778387845,True,0.028956490800332357,0.028926340800332406,0.40564377390124023,4.0077881481481485,0.03675254590549405,True,False,2023-08-21
BTC-25AUG23-26000-P,2023-08-25,26000.0,P,1692604625235,0.010964445871385084,0.0155,0.01544964,0.3779,26002.86,0.9994351627523597,1.00045510640736,26009.268565813247,0.9996436437345482,0.00035641977543436095,True,0.0158563562654519,0.01580599626545176,0.3753873906513019,4.002022743055556,0.041756518707496894,False,False,2023-08-21
BTC-25AUG23-26500-C,2023-08-25,26500.0,C,1692604585232,0.01096571435819381,0.0085,0.00831155,0.38270000000000004,26003.76,1.0186371377684131,1.0004380915527404,26010.168787623817,1.0188322965673815,-0.018657164216885052,True,0.0085,0.00831155,0.38432162479930204,4.002485740740741,0.03786378055028401,True,False,2023-08-21
BTC-25AUG23-27000-C,2023-08-25,27000.0,C,1692604024451,0.010983496607052258,0.0044,0.00452136,0.39640000000000003,26020.75,1.0372711523429654,1.0003492575927888,26027.162974914492,1.0373777589982875,-0.03669614352882939,True,0.0044,0.00452136,0.3970775433578019,4.008976261574074,0.028860491949532743,False,False,2023-08-21
BTC-25AUG23-27500-C,2023-08-25,27500.0,C,1692604749809,0.010960495655758499,0.0029,0.00289727,0.45289999999999997,26012.45,1.0571034492468334,1.0000781654416935,26018.860929328115,1.0569255923499081,-0.055364309282440405,True,0.0029,0.00289727,0.45194496978170623,4.000580914351852,0.021647791830380247,True,False,2023-08-21
BTC-25AUG23-28000-C,2023-08-25,28000.0,C,1692601276623,0.011070629661339421,0.0022,0.00204117,0.5074000000000001,26029.78,1.0754892443944883,1.0001875914712897,26036.19520041389,1.0754259516211835,-0.07271681716585598,True,0.0022,0.00204117,0.507096901146104,4.0407798263888886,0.017190690678169505,False,False,2023-08-21
BTC-25AUG23-29000-C,2023-08-25,29000.0,C,1692603584794,0.010997438039066464,0.0012,0.00109762,0.6037,26019.92,1.1141468904021068,1.0003444994489445,26026.332770355853,1.1142560980789107,-0.10818700563988282,True,0.0012,0.00109762,0.6041358690778906,4.014064884259259,0.010271320770796403,True,False,2023-08-21
