instrument,expiry,strike,cp,ts,tau,price_btc,mark_btc,trade_iv,index,k_solved,ratio,forward,k,x,otm,c,c_mark,market_iv,days,vega_w,heldout_A,heldout_B,date
BTC-3NOV23-28000-P,2023-11-03,28000.0,P,1698650016366,0.011047172564687976,0.0006,0.00054004,0.9389,34345.12,0.814049687295456,1.0014795359310082,34396.45489145028,0.8140373793858562,0.20574899341247127,True,0.18656262061414375,0.18650266061414378,0.938959821731625,4.032217986111111,0.004300500688020886,False,False,2023-10-30
BTC-3NOV23-28500-P,2023-11-03,28500.0,P,1698649983345,0.011048219653729072,0.0006,0.00053945,0.8684999999999999,34343.17,0.8285978389281888,1.0015224390712645,34394.5019768284,0.8286208074534841,0.18799263807618238,True,0.17197919254651584,0.1719186425465159,0.868389454508833,4.032600173611112,0.0045726211879692415,True,False,2023-10-30
BTC-3NOV23-31500-P,2023-11-03,31500.0,P,1698651317504,0.011005913749365803,0.0019,0.00203941,0.5549000000000001,34192.16,0.9199327629282039,1.0014469089561877,34243.26626552042,0.9198888843065004,0.08350239416100926,True,0.08201111569349961,0.08215052569349968,0.5551447213517862,4.017158518518518,0.014355473226182476,False,False,2023-10-30
BTC-3NOV23-32500-P,2023-11-03,32500.0,P,1698649889164,0.011051206113647894,0.0041,0.00419637,0.5191,34346.82,0.9448795755288558,1.0014294649960023,34398.15743240269,0.9448180491605447,0.05676291059756182,True,0.05928195083945531,0.05937832083945538,0.519503628179501,4.033690231481481,0.02374345699329598,True,False,2023-10-30
BTC-3NOV23-33000-P,2023-11-03,33000.0,P,1698651477398,0.011000843543886352,0.0075,0.00745183,0.517,34247.65,0.9623504885190545,1.0012669756770771,34298.83920519646,0.9621316862233729,0.03860394971864921,True,0.0453683137766272,0.045320143776627075,0.5186984793188835,4.015307893518519,0.031896569399785336,False,False,2023-10-30
BTC-3NOV23-33500-P,2023-11-03,33500.0,P,1698652141324,0.010979790588533739,0.0115,0.01173283,0.5093,34238.9,0.9769664146448374,1.0014871224467534,34290.076126764936,0.9769590442481332,0.023310547727810323,True,0.034540955751866886,0.03477378575186674,0.5093669167407896,4.007623564814815,0.03754665297531488,True,False,2023-10-30
BTC-3NOV23-34000-P,2023-11-03,34000.0,P,1698652298872,0.010974794774226282,0.018,0.01792334,0.5257000000000001,34231.92,0.9917513141333545,1.001485979998181,34283.08569391327,0.9917427008630226,0.008291579470569022,True,0.026257299136977386,0.026180639136977435,0.5257944488200473,4.005800092592593,0.04113605733521445,False,False,2023-10-30
BTC-3NOV23-34500-C,2023-11-03,34500.0,C,1698652273935,0.01097558552130898,0.0195,0.01924664,0.5393,34233.16,1.00651969808379,1.0012668240400848,34284.32754731386,1.006290700973747,-0.006270997105298577,True,0.0195,0.01924664,0.5368598038867327,4.0060887152777775,0.04164994655088267,True,False,2023-10-30
BTC-3NOV23-35000-C,2023-11-03,35000.0,C,1698649479345,0.011064201388888889,0.015,0.01493721,0.5416,34330.93,1.0181191445526205,1.0013453193584068,34382.243681971035,1.0179673067221293,-0.01780780240843162,True,0.015,0.01493721,0.5402208556773159,4.038433506944444,0.040293555341053895,False,False,2023-10-30
BTC-3NOV23-36000-C,2023-11-03,36000.0,C,1698652533985,0.010967339389903602,0.0075,0.00753527,0.5832999999999999,34230.69,1.0501938671932305,1.0014225566874855,34281.85385545947,1.0501182389897772,-0.04890276639125642,True,0.0075,0.00753527,0.5828060944689316,4.003078877314815,0.031043787929336524,True,False,2023-10-30
