instrument,expiry,strike,cp,ts,tau,price_btc,mark_btc,trade_iv,index,k_solved,ratio,forward,k,x,otm,c,c_mark,market_iv,days,vega_w,heldout_A,heldout_B,date
BTC-16SEP22-16000-P,2022-09-16,16000.0,P,1662790428857,0.01664038378361238,0.001,0.00070503,1.1469,21593.2,0.7407689387510887,1.0002768361020165,21598.438171574562,0.7407943052594147,0.3000322829645221,True,0.2602056947405852,0.2599107247405853,1.1467862043861057,6.073740081018519,0.0056483961452278575,False,False,2022-09-10
BTC-16SEP22-17500-P,2022-09-16,17500.0,P,1662791881617,0.016594317066210045,0.001,0.001185,0.8345999999999999,21523.8,0.8129573438007066,1.0001182267474744,21529.02133622328,0.8128562709237359,0.2072009735949511,True,0.18814372907626398,0.18832872907626408,0.8350269469820871,6.056925729166666,0.0072370365187528814,True,False,2022-09-10
BTC-16SEP22-18000-P,2022-09-16,18000.0,P,1662791615880,0.016602743531202436,0.0015,0.00173848,0.7924,21525.14,0.8361782479315236,1.0000636789613766,21530.361661286257,0.8360286874495843,0.17909235135510443,True,0.1654713125504158,0.16570979255041574,0.7930574539592208,6.060001388888889,0.010105408104251286,False,False,2022-09-10
BTC-16SEP22-18500-P,2022-09-16,18500.0,P,1662796761665,0.01643957175925926,0.0035,0.00305254,0.7868,21287.94,0.8689168109513522,1.0001379143407843,21293.104120287357,0.8688258835109823,0.14061253799143256,True,0.13467411648901773,0.13422665648901777,0.7872519916360957,6.00044369212963,0.018045895417675935,True,False,2022-09-10
BTC-16SEP22-19000-P,2022-09-16,19000.0,P,1662794706637,0.01650473626966007,0.0035,0.00405136,0.7116,21496.52,0.8837646050328399,1.0001124596257165,21501.73471852324,0.8836496333308376,0.12369463729482703,True,0.11985036666916249,0.12040172666916249,0.7121704117394032,6.024228738425926,0.01929751252837546,False,False,2022-09-10
BTC-16SEP22-19500-P,2022-09-16,19500.0,P,1662790039822,0.016652720002536783,0.0065,0.00641406,0.7309,21568.65,0.9038546699622197,1.0002603227615527,21573.882216129692,0.9038706990539164,0.10106896084001944,True,0.10262930094608358,0.10254336094608363,0.7308110431813789,6.078242800925926,0.027531133010444707,True,False,2022-09-10
BTC-16SEP22-20000-P,2022-09-16,20000.0,P,1662790667805,0.016632806792237442,0.0095,0.00977127,0.691,21557.79,0.9273781242841105,1.0003890085732874,21563.01958166406,0.927513882007826,0.0752475174882124,True,0.08198611799217403,0.08225738799217408,0.6901705121378259,6.070974479166667,0.03462853834944074,False,False,2022-09-10
BTC-16SEP22-20500-P,2022-09-16,20500.0,P,1662794270297,0.016518572520294265,0.015,0.01568986,0.6648999999999999,21498.42,0.953259131332688,1.0003139925005733,21503.63517943343,0.9533271853312816,0.0477971128103442,True,0.06167281466871832,0.062362674668718365,0.6644185548097533,6.0292789699074065,0.042765274418103724,True,False,2022-09-10
BTC-16SEP22-21000-P,2022-09-16,21000.0,P,1662796716989,0.016440988425925927,0.0285,0.02799547,0.6875,21288.62,0.9863174184292091,1.0001268389279576,21293.78428524469,0.9862032844275471,0.013892774810770891,True,0.04229671557245285,0.0417921855724529,0.6885361969377876,6.000960775462963,0.05012529993385692,False,False,2022-09-10
BTC-16SEP22-21500-P,2022-09-16,21500.0,P,1662792324301,0.016580279648655504,0.0335,0.03390014,0.6570999999999999,21505.28,0.9995251939820526,1.0002293938355866,21510.496843561814,0.9995120129656626,0.00048810613875941523,True,0.033987987034337475,0.03438812703433747,0.6572321958727882,6.051802071759259,0.05131023209225353,True,False,2022-09-10
