instrument,expiry,strike,cp,ts,tau,price_btc,mark_btc,trade_iv,index,k_solved,ratio,forward,k,x,otm,c,c_mark,market_iv,days,vega_w,heldout_A,heldout_B,date
BTC-14FEB26-62000-P,2026-02-14,62000.0,P,1770795305766,0.008266559931506849,0.0065,0.00619843,0.8676999999999999,67052.08,0.9252231249676547,0.9993852975563278,67015.17079881496,0.9251636496776094,0.07778463854756792,True,0.0813363503223905,0.08103478032239053,0.868177106715312,3.0172943749999996,0.021452625071884102,False,False,2026-02-11
BTC-14FEB26-64000-P,2026-02-14,64000.0,P,1770792250654,0.008363436897513952,0.0115,0.0114684,0.7757999999999999,66865.94,0.9575820782792015,0.999537311191089,66829.13326064326,0.9576661685913354,0.04325602876367648,True,0.05383383140866471,0.05380223140866469,0.7749975070226841,3.0526544675925926,0.029617807795994898,True,False,2026-02-11
BTC-14FEB26-65000-P,2026-02-14,65000.0,P,1770796482377,0.00822924984145104,0.013,0.01326118,0.7231000000000001,67165.02,0.9684781462547033,0.9992643252656127,67128.04863034558,0.9682986668946073,0.0322146991139136,True,0.04470133310539259,0.044962513105392676,0.7249419101049244,3.0036761921296296,0.03156843903016906,False,False,2026-02-11
BTC-14FEB26-66000-P,2026-02-14,66000.0,P,1770795835641,0.008249757705479453,0.018,0.01817892,0.6912999999999999,67056.0,0.9848227651182327,0.9994204067630106,67019.08864102852,0.9847940540270994,0.01532274187677023,True,0.03320594597290061,0.03338486597290058,0.69164227039002,3.0111615625000003,0.0348875367345452,True,False,2026-02-11
BTC-14FEB26-67000-C,2026-02-14,67000.0,C,1770796693610,0.008222551686960934,0.0235,0.0233908,0.6631999999999999,66982.91,1.0010066889168912,0.9992492066050295,66946.03887383733,1.0008060391185258,-0.000805714443451033,True,0.0235,0.0233908,0.6605261778186702,3.001231365740741,0.03617048104417048,False,False,2026-02-11
BTC-14FEB26-68000-C,2026-02-14,68000.0,C,1770795107956,0.008272832445459158,0.016,0.01609143,0.6317,66966.38,1.0159415044580062,0.9995013539879747,66929.51797287042,1.0159941690834153,-0.01586761004869486,True,0.016,0.01609143,0.6322692412046192,3.019583842592593,0.035194232130615496,True,False,2026-02-11
BTC-14FEB26-69000-C,2026-02-14,69000.0,C,1770796306157,0.008234837740994419,0.011,0.01139421,0.6083,67154.05,1.028213193870213,0.9992949867882117,67117.08466884487,1.0280541882956542,-0.027667877993584444,True,0.011,0.01139421,0.6068354611120161,3.0057157754629626,0.03234184197418691,False,False,2026-02-11
BTC-14FEB26-70000-C,2026-02-14,70000.0,C,1770792920805,0.00834218654870624,0.0065,0.00626278,0.6255,66742.66,1.0494211333804824,0.999412375476634,66705.92112082482,1.0493821061732826,-0.04820152064166051,True,0.0065,0.00626278,0.6252141044704389,3.0448980902777776,0.02612899472386557,True,False,2026-02-11
BTC-14FEB26-71000-C,2026-02-14,71000.0,C,1770792124583,0.008367434582699137,0.0035,0.00384601,0.5760000000000001,66923.89,1.061413361508165,0.9995226075883848,66887.0513617341,1.0614909545948217,-0.059674480782258954,True,0.0035,0.00384601,0.5764834820342084,3.0541136226851853,0.019812355365359864,False,False,2026-02-11
BTC-14FEB26-72000-C,2026-02-14,72000.0,C,1770790719372,0.008411993531202436,0.0021,0.00199056,0.5846,66788.51,1.0771919946958743,1.000777711174854,66751.7458824299,1.0786234734116749,-0.07568566653572571,True,0.0021,0.00199056,0.5923499166569942,3.070377638888889,0.014394735681471926,True,False,2026-02-11
BTC-20FEB26-50000-P,2026-02-20,50000.0,P,1770792343151,0.024798860001268394,0.0019,0.00184497,1.0108,66735.98,0.7493454751358567,0.9998339347471081,66719.57437513773,0.7494052602744408,0.2884753733324792,True,0.25249473972555925,0.2524397097255593,1.0105631673195745,9.051583900462964,0.01048522948937014,False,True,2026-02-11
BTC-20FEB26-55000-P,2026-02-20,55000.0,P,1770792618653,0.02479012389015728,0.0047,0.00451224,0.8802,66703.8,0.8246790254364147,0.9998323049098958,66687.40228590803,0.8247434764994926,0.19268287857493988,True,0.17995652350050728,0.1797687635005073,0.8799224460639468,9.048395219907407,0.021634350844793614,True,True,2026-02-11
BTC-20FEB26-56000-P,2026-02-20,56000.0,P,1770796449270,0.02466865582191781,0.0047,0.00442986,0.8416,67168.57,0.8341412496778492,0.9994989133766465,67152.05803206375,0.8339282762303596,0.18160788004536804,True,0.17077172376964034,0.1705015837696403,0.8425157517562009,9.004059375,0.02226371604315555,False,True,2026-02-11
BTC-20FEB26-58000-P,2026-02-20,58000.0,P,1770794642570,0.024725945903094876,0.007,0.00741436,0.7731999999999999,66735.02,0.8692820480030137,0.9998008179723824,66718.61461113338,0.8693226071621922,0.14004098306687052,True,0.13767739283780767,0.13809175283780784,0.773014412315144,9.024970254629629,0.030063994804690464,True,True,2026-02-11
BTC-20FEB26-60000-P,2026-02-20,60000.0,P,1770795318754,0.02470450424911213,0.0095,0.00966022,0.728,67075.8,0.8947464612096506,0.9997361582507355,67059.3108376001,0.8947303402103866,0.11123290196031349,True,0.11476965978961351,0.11492987978961344,0.7280786609268648,9.017144050925927,0.03692117013303334,False,True,2026-02-11
BTC-20FEB26-62000-P,2026-02-20,62000.0,P,1770796396641,0.024670324676560124,0.013,0.01355454,0.6677,67172.0,0.9234669609253027,0.9994982728359549,67155.48718887102,0.9232305891196724,0.07987624998207495,True,0.08976941088032753,0.09032395088032752,0.6689575836315195,9.004668506944446,0.04503610298395269,True,True,2026-02-11
BTC-20FEB26-64000-P,2026-02-20,64000.0,P,1770796645730,0.024662426116184678,0.0205,0.02071734,0.6327,67007.51,0.9555491513276045,0.9995475592784523,66991.03762524782,0.9553516749213548,0.045675760296373595,True,0.06514832507864521,0.06536566507864527,0.6339244786295626,9.001785532407407,0.055050487388494385,False,True,2026-02-11
BTC-20FEB26-65000-P,2026-02-20,65000.0,P,1770794387098,0.024734046867072552,0.026,0.02648281,0.6143,66817.64,0.9729479824746073,0.9998448235955364,66801.21430075918,0.9730362042125527,0.02733398863681978,True,0.052963795787447365,0.05344660578744742,0.6136953179405458,9.027927106481481,0.059388178725737,True,True,2026-02-11
BTC-20FEB26-66000-P,2026-02-20,66000.0,P,1770796729556,0.024659768011161848,0.03,0.03008286,0.5927,67010.84,0.9853876432082467,0.9995206284375348,66994.36680663796,0.985157456454392,0.014953796316962009,True,0.044842543545608016,0.044925403545608034,0.5944082749717838,9.000815324074074,0.06132128828721831,False,True,2026-02-11
BTC-20FEB26-67000-C,2026-02-20,67000.0,C,1770792891692,0.024781465880263823,0.035,0.03496473,0.5892000000000001,66731.73,1.0042111626485568,0.9998097650193742,66715.32541991006,1.004267004294713,-0.004257926446204979,True,0.035,0.03496473,0.5896120020239024,9.045235046296295,0.06280200366915942,True,True,2026-02-11
BTC-20FEB26-67000-P,2026-02-20,67000.0,P,1770795902858,0.02468598243277524,0.035,0.03557505,0.5688,67113.25,0.9987553694656212,0.9995566324859967,67096.75163131212,0.9985580280869072,0.001443012555096548,True,0.03644197191309273,0.03701702191309286,0.5704143893290685,9.010383587962963,0.06256473277201942,False,True,2026-02-11
BTC-20FEB26-68000-C,2026-02-20,68000.0,C,1770796606837,0.0246636594051243,0.0285,0.02870849,0.5605,67046.75,1.0146951606829129,0.9995294455769244,67030.2679789263,1.0144670765955848,-0.01436342691886718,True,0.0285,0.02870849,0.5589694719292855,9.002235682870369,0.06220509749647219,True,True,2026-02-11
BTC-20FEB26-69000-C,2026-02-20,69000.0,C,1770792658456,0.02478886174530695,0.021,0.02152315,0.5576,66711.45,1.0344698493153894,0.9998408423046082,66695.05040531783,1.0345595299902253,-0.033975761245967497,True,0.021,0.02152315,0.558104922807506,9.047934537037037,0.059228776333603045,False,True,2026-02-11
BTC-20FEB26-70000-C,2026-02-20,70000.0,C,1770796500380,0.024667035134449518,0.017,0.01749459,0.535,67158.05,1.0427895170752723,0.9995471975912302,67141.54061818257,1.042573634079575,-0.04169230440710586,True,0.017,0.01749459,0.5338736491627166,9.003467824074074,0.0564875661552779,True,True,2026-02-11
BTC-20FEB26-71000-C,2026-02-20,71000.0,C,1770796275308,0.02467417212075089,0.0125,0.01282971,0.5317000000000001,67060.31,1.059257964897226,0.999518999135465,67043.82464548798,1.0590087957456387,-0.05733337229359558,True,0.0125,0.01282971,0.5305599231172049,9.006072824074074,0.050855286951521826,False,True,2026-02-11
BTC-20FEB26-72000-C,2026-02-20,72000.0,C,1770795808307,0.024688980625317096,0.009,0.0094524,0.5197999999999999,67100.41,1.0734900382559982,0.9995610025548807,67083.91478775372,1.0732826226346546,-0.07072182377952232,True,0.009,0.0094524,0.518953278286245,9.01147792824074,0.04454657897943403,True,True,2026-02-11
BTC-20FEB26-73000-C,2026-02-20,73000.0,C,1770795367837,0.024702947837392186,0.007,0.00710781,0.526,67145.46,1.0873713987158107,0.9998349209868603,67128.95371316696,1.087459225298211,-0.0838439892991287,True,0.007,0.00710781,0.5263274890597126,9.016575960648147,0.03908871906583725,False,True,2026-02-11
BTC-20FEB26-75000-C,2026-02-20,75000.0,C,1770795150046,0.024709853944698122,0.0035,0.00349315,0.5305,66951.32,1.1204664548236332,0.9997772740690566,66934.86143836724,1.120492347161412,-0.11376818439296167,True,0.0035,0.00349315,0.5305790825476187,9.019096689814814,0.026159586539224212,True,True,2026-02-11
BTC-20FEB26-77000-C,2026-02-20,77000.0,C,1770796301997,0.024673325818112633,0.0019,0.00208103,0.5343,67128.54,1.1475418423719876,0.9995740974787961,67112.03787259,1.1473351494136117,-0.13744199199065205,True,0.0019,0.00208103,0.5337524385613603,9.005763923611111,0.017495531496817898,False,True,2026-02-11
BTC-20FEB26-78000-C,2026-02-20,78000.0,C,1770794049430,0.024744754249112124,0.0014,0.00146374,0.5587,66674.34,1.1700907299847192,0.999807381188009,66657.94952802402,1.1701530057897687,-0.15713451443875665,True,0.0014,0.00146374,0.558852080858028,9.031835300925925,0.013726989537858652,True,True,2026-02-11
BTC-20FEB26-79000-C,2026-02-20,79000.0,C,1770794300452,0.024736794393708777,0.001,0.00101792,0.5582,66752.63,1.1836624193239593,0.9998407908954091,66736.22028208847,1.183764972994778,-0.16870001421938316,True,0.001,0.00101792,0.5584352178648719,9.028929953703704,0.010781507769570405,False,True,2026-02-11
BTC-20FEB26-80000-C,2026-02-20,80000.0,C,1770790636274,0.024852984715880263,0.0008,0.00087232,0.5632,66938.73,1.195467941679438,0.9997112612474507,66922.27453335162,1.1954166315750507,-0.17849477029019378,True,0.0008,0.00087232,0.563087597201796,9.071339421296296,0.009098525098330179,True,True,2026-02-11
BTC-20FEB26-81000-C,2026-02-20,81000.0,C,1770791577922,0.024823125253678337,0.0008,0.00077161,0.5899,67071.94,1.2076023052196443,1.0000465532837286,67055.45178649922,1.2079554732984192,-0.18892923898098019,True,0.0008,0.00077161,0.5906603031223506,9.060440717592593,0.00878817216415257,False,True,2026-02-11
BTC-20FEB26-82000-C,2026-02-20,82000.0,C,1770793979568,0.024746969558599695,0.0007,0.00069172,0.6259,66673.72,1.2300517046258646,0.9998521811250208,66657.32968043788,1.2301722915261752,-0.20715423398634636,True,0.0007,0.00069172,0.626148394489716,9.032643888888888,0.007615494186433813,True,True,2026-02-11
BTC-20FEB26-83000-C,2026-02-20,83000.0,C,1770792011990,0.024809361047691526,0.0005,0.00059171,0.6138,66989.76,1.2390895910021746,0.9999239296457676,66973.29198870873,1.2392999886282021,-0.21454669491270673,True,0.0005,0.00059171,0.6142128927408765,9.055416782407407,0.005975354511796055,False,True,2026-02-11
BTC-20FEB26-84000-C,2026-02-20,84000.0,C,1770792328803,0.024799314973363778,0.0005,0.0004758,0.6514,66759.51,1.258415978208616,0.9998662788197232,66743.09859078642,1.2585570908989205,-0.22996589880659626,True,0.0005,0.0004758,0.6516702917740221,9.051749965277779,0.005716037710257565,True,True,2026-02-11
BTC-27FEB26-40000-P,2026-02-27,40000.0,P,1770796613971,0.043841515379249116,0.0007,0.00074899,1.0865,67053.13,0.5967475345036023,0.9996553686055061,67043.68851773898,0.5966258850662202,0.5164650202023765,True,0.40407411493377976,0.4041231049337798,1.0868876574122364,16.002153113425926,0.004881274545529607,False,False,2026-02-11
BTC-27FEB26-45000-P,2026-02-27,45000.0,P,1770790050142,0.04404965303145612,0.0015,0.00152233,0.971,67329.46,0.6684406407600784,0.9998722966562253,67319.97960882014,0.668449400333808,0.40279457665295465,True,0.3330505996661921,0.33307292966619206,0.9709724053347364,16.078123356481484,0.009656732388316906,True,False,2026-02-11
BTC-27FEB26-50000-P,2026-02-27,50000.0,P,1770796451401,0.04384667044013191,0.0038,0.00360014,0.8859,67167.74,0.7446145240020142,0.9997185842492966,67158.28237996461,0.744509809186492,0.2950292514089506,True,0.259290190813508,0.2590903308135081,0.886246906747929,16.004034710648146,0.02028211952972899,False,False,2026-02-11
BTC-27FEB26-56000-P,2026-02-27,56000.0,P,1770795935069,0.04386304322044648,0.009,0.00879829,0.7508,67068.67,0.8352579021760005,0.9996494692374999,67059.2263296139,0.8350827032322911,0.18022451324881678,True,0.17391729676770884,0.17371558676770904,0.7514345365674078,16.010010775462966,0.03950983586169548,True,False,2026-02-11
BTC-27FEB26-58000-P,2026-02-27,58000.0,P,1770792325193,0.04397751163749366,0.013,0.0130364,0.7145,66780.23,0.8686048779000914,0.9999028796868916,66770.82694369326,0.8686428288346713,0.14082325220537803,True,0.14435717116532865,0.1443935711653288,0.7143530999199007,16.051791747685186,0.049985067927650575,False,False,2026-02-11
BTC-27FEB26-60000-P,2026-02-27,60000.0,P,1770793874600,0.043928380263825464,0.0175,0.01743795,0.6694,66649.09,0.9003842395647962,0.9998368563312718,66639.70540899062,0.9003641242373375,0.10495601499332147,True,0.1171358757626626,0.11707382576266245,0.669483693602076,16.033858796296293,0.05983178853199189,True,False,2026-02-11
BTC-27FEB26-62000-P,2026-02-27,62000.0,P,1770794775905,0.04389980006976154,0.023,0.02314297,0.6328,66772.68,0.9285768716221735,0.9999424822725362,66763.27800677848,0.9286542220665849,0.07401881390288391,True,0.09434577793341503,0.09448874793341522,0.6324499083260419,16.02342702546296,0.0687642715404116,False,False,2026-02-11
BTC-27FEB26-63000-P,2026-02-27,63000.0,P,1770794169981,0.043919013793759516,0.0275,0.02736324,0.6215999999999999,66711.78,0.9444791936134559,0.9998748064861994,66702.38658186319,0.9444939413476715,0.05710600672745549,True,0.08300605865232857,0.0828692986523284,0.6215290233820493,16.030440034722222,0.07365053038782342,True,False,2026-02-11
BTC-27FEB26-64000-P,2026-02-27,64000.0,P,1770793592962,0.04393731094622019,0.031,0.03094686,0.6069,66889.79,0.9568596985471305,0.999935249579125,66880.37151698915,0.9569324833033042,0.04402244038025026,True,0.07406751669669576,0.07401437669669586,0.6065320656916993,16.037118495370372,0.07688732257436913,False,False,2026-02-11
BTC-27FEB26-65000-P,2026-02-27,65000.0,P,1770794567368,0.04390641273465246,0.0365,0.03608631,0.5914,66795.36,0.9731801354202477,0.9999397345514632,66785.95481329867,0.9732585269119632,0.027105531253852812,True,0.06324147308803674,0.06282778308803671,0.5909731529696968,16.025840648148147,0.08036215062016001,True,False,2026-02-11
BTC-27FEB26-66000-P,2026-02-27,66000.0,P,1770795947211,0.04386265820015221,0.0395,0.03942976,0.5697,67113.67,0.983742516440409,0.9996581379194796,67104.21999334442,0.9835447011610605,0.016592191081612275,True,0.05595529883893957,0.05588505883893946,0.5708317657927154,16.00987024305556,0.0819211519436367,False,False,2026-02-11
BTC-27FEB26-68000-C,2026-02-27,68000.0,C,1770796637188,0.043840779173008625,0.0385,0.03883215,0.5416,67023.12,1.0148756693705014,0.9997040027388575,67013.68274332669,1.0147181473438949,-0.014610886585564229,True,0.0385,0.03883215,0.5407943026481556,16.00188439814815,0.083312543912141,True,False,2026-02-11
BTC-27FEB26-69000-C,2026-02-27,69000.0,C,1770794412299,0.04391132994038559,0.0305,0.03103838,0.5311,66795.53,1.0330337334783615,0.9999704974564273,66786.12478936164,1.0331487298839506,-0.03261115836404423,True,0.0305,0.03103838,0.5316147953249208,16.02763542824074,0.08128256231066627,False,False,2026-02-11
BTC-27FEB26-70000-C,2026-02-27,70000.0,C,1770794775747,0.04389980507990868,0.025,0.02541715,0.5275,66772.68,1.0483904183558383,0.9999451755781603,66763.27800677848,1.048480573300983,-0.04734204310138359,True,0.025,0.02541715,0.5278636021195917,16.023428854166667,0.07797769739455847,True,False,2026-02-11
BTC-27FEB26-71000-C,2026-02-27,71000.0,C,1770794012251,0.043924015379249115,0.0195,0.02010395,0.5183,66667.65,1.065089155364523,0.9999015445023602,66658.26279563147,1.0651342687654481,-0.06310086517290214,True,0.0195,0.02010395,0.5184628202994045,16.032265613425928,0.07279348816351319,False,False,2026-02-11
BTC-27FEB26-72000-C,2026-02-27,72000.0,C,1770796754434,0.0438370613267377,0.016,0.01664574,0.503,67006.26,1.074752700279256,0.9997895044480687,66996.82511731565,1.0746777906852076,-0.07202088705657762,True,0.016,0.01664574,0.5027475680287142,16.00052738425926,0.06842474041735605,True,False,2026-02-11
BTC-27FEB26-73000-C,2026-02-27,73000.0,C,1770791910338,0.04399066660324708,0.013,0.01311956,0.5047999999999999,66989.29,1.0897581905810796,0.9999708575792889,66979.85750679328,1.0898798940053902,-0.08606750118391948,True,0.013,0.01311956,0.5051754478354168,16.056593310185185,0.06271761102115167,False,False,2026-02-11
BTC-27FEB26-74000-C,2026-02-27,74000.0,C,1770796381750,0.043848879058853374,0.01,0.01075101,0.49,67200.65,1.1014771635718281,0.9997300546174405,67191.18774603952,1.101334899446867,-0.0965229890055313,True,0.01,0.01075101,0.48959406506345243,16.004840856481483,0.05620806945245651,True,False,2026-02-11
BTC-27FEB26-75000-C,2026-02-27,75000.0,C,1770795885105,0.04386462756849315,0.0085,0.0085901,0.507,67110.47,1.117867394434473,0.9997253256244364,67101.02044392358,1.1177177262554092,-0.11128886186621074,True,0.0085,0.0085901,0.506602311681217,16.0105890625,0.050889265499925125,False,False,2026-02-11
BTC-27FEB26-78000-C,2026-02-27,78000.0,C,1770790238559,0.044043678367579914,0.0039,0.00390421,0.5063,66995.28,1.1645267177984149,0.9997719298946878,66985.8466633654,1.1644250820921287,-0.15222747344411347,True,0.0039,0.00390421,0.5060842018361085,16.07594260416667,0.03230106124238243,True,False,2026-02-11
BTC-27FEB26-80000-C,2026-02-27,80000.0,C,1770796757650,0.04383695934804668,0.0025,0.002593,0.5172,67000.83,1.1943081701994467,0.9997545767580513,66991.39588189218,1.19418320736356,-0.1774624432026788,True,0.0025,0.002593,0.5169625799675382,16.000490162037035,0.023768641799811262,False,False,2026-02-11
BTC-27FEB26-85000-C,2026-02-27,85000.0,C,1770792329226,0.043977383751902584,0.001,0.00105029,0.5636,66752.2,1.2735035439443987,0.999892208489847,66742.80089048513,1.2735455939206415,-0.2418048168543223,True,0.001,0.00105029,0.5636638410991944,16.051745069444443,0.011630172835161386,True,False,2026-02-11
BTC-27FEB26-87000-C,2026-02-27,87000.0,C,1770790534324,0.04403429972095383,0.0008,0.00074607,0.5905,66686.82,1.3049435363755524,0.999741047298699,66677.43009638067,1.3047893398747301,-0.26604160236082863,True,0.0008,0.00074607,0.5902800523610899,16.07251939814815,0.009506560608428541,False,False,2026-02-11
BTC-27FEB26-96000-C,2026-02-27,96000.0,C,1770796234518,0.04385354775494673,0.0005,0.0003927,0.7166,67073.74,1.431722423853323,0.9996774206565563,67064.29561572755,1.4314621382154145,-0.35869639617754995,True,0.0005,0.0003927,0.7162890531371051,16.006544930555556,0.005712832189922629,True,False,2026-02-11
BTC-27FEB26-98000-C,2026-02-27,98000.0,C,1770796268493,0.04385247041476408,0.0005,0.00038664,0.7524,67047.81,1.46211840504366,0.9996752379651498,67038.36926682682,1.461849401645487,-0.37970234757143273,True,0.0005,0.00038664,0.7520876893615625,16.00615170138889,0.005506366297370274,False,False,2026-02-11
BTC-27MAR26-30000-P,2026-03-27,30000.0,P,1770795250560,0.12059707762557077,0.0012,0.00125558,1.0556999999999999,66960.11,0.44726126067883615,1.001714159521578,67080.01795273133,0.44722707172111714,0.8046888229244706,True,0.553972928278883,0.554028508278883,1.0557923612884255,44.01793333333333,0.00819561376059416,False,True,2026-02-11
BTC-27MAR26-40000-P,2026-03-27,40000.0,P,1770795067162,0.12060289313800102,0.0045,0.00431541,0.8841,66910.82,0.5967890820008865,1.0017117540015552,67030.63968730002,0.596742030011965,0.5162703695089164,True,0.40775796998803493,0.407573379988035,0.8842156992149633,44.02005599537037,0.02573668510361859,True,True,2026-02-11
BTC-27MAR26-50000-P,2026-03-27,50000.0,P,1770796704607,0.12055097009766616,0.012,0.0122616,0.7099,67012.07,0.7448992843083805,1.0016578843708384,67132.0709994307,0.7448004993086541,0.29463888262657467,True,0.2671995006913459,0.2674611006913459,0.7101413273001402,44.00110408564815,0.0580944721864291,False,True,2026-02-11
BTC-27MAR26-55000-P,2026-03-27,55000.0,P,1770796704621,0.12055096965372908,0.0205,0.02084079,0.6429,67012.23,0.8193919223428728,1.0016521804671825,67132.23128594861,0.8192785931057233,0.199331090448971,True,0.2012214068942767,0.2015621968942768,0.6431945356467316,44.00110392361111,0.08365707699739003,True,True,2026-02-11
BTC-27MAR26-58000-P,2026-03-27,58000.0,P,1770795923096,0.12057575164890919,0.028,0.02837177,0.6076,67099.89,0.8630205595972935,1.0015786153968056,67220.04826196219,0.8628378214482845,0.1475285297205621,True,0.16516217855171555,0.16553394855171544,0.608104119429972,44.01014935185185,0.10025080516687186,False,True,2026-02-11
