condition,case,model,parameter,true,estimated,absolute_error
Clean,25,Selected regularized PINN,v0_s,0.0925692375540231,0.09639839386741404,0.0038291563133909384
Clean,25,Selected regularized PINN,kappa_f,9.936329269232006,10.070971701535614,0.1346424323036075
Clean,25,Selected regularized PINN,theta_f,0.03910224938734993,0.03546773079066296,0.003634518596686967
Clean,25,Selected regularized PINN,sigma_f,0.2867936995020257,0.2919879105198627,0.005194211017837014
Clean,25,Selected regularized PINN,rho_f,-0.08256041379645596,-0.09095803991506002,0.008397626118604062
Clean,25,Selected regularized PINN,v0_f,0.0643832669599955,0.06051822710270628,0.0038650398572892125
Clean,26,Original Double Heston,kappa_s,0.8152371096033172,0.7256830629088901,0.08955404669442713
Clean,26,Original Double Heston,theta_s,0.01731770801595966,0.014964796852042488,0.0023529111639171707
Clean,26,Original Double Heston,sigma_s,0.12672795511222557,0.13263642096452732,0.005908465852301759
Clean,26,Original Double Heston,rho_s,-0.5409611223613644,-0.5024270192670709,0.038534103094293504
Clean,26,Original Double Heston,v0_s,0.0701952009804524,0.0692671861467619,0.0009280148336904964
Clean,26,Original Double Heston,kappa_f,9.82854057796585,9.785219169630086,0.04332140833576403
Clean,26,Original Double Heston,theta_f,0.04300226142434761,0.04296323455883993,3.9026865507683917e-05
Clean,26,Original Double Heston,sigma_f,0.5107148366157165,0.4686195429027064,0.042095293713010073
Clean,26,Original Double Heston,rho_f,0.3014635093452738,0.31758312685066326,0.016119617505389483
Clean,26,Original Double Heston,v0_f,0.146087828821914,0.14704365185255536,0.0009558230306413451
Clean,26,Unregularized matched PINN,kappa_s,0.8152371096033172,0.8298639714823598,0.014626861879042607
Clean,26,Unregularized matched PINN,theta_s,0.01731770801595966,0.021870917453505872,0.004553209437546214
Clean,26,Unregularized matched PINN,sigma_s,0.12672795511222557,0.1370859881470273,0.010358033034801734
Clean,26,Unregularized matched PINN,rho_s,-0.5409611223613644,-0.4524914792319188,0.08846964312944561
Clean,26,Unregularized matched PINN,v0_s,0.0701952009804524,0.07497309575846392,0.004777894778011521
Clean,26,Unregularized matched PINN,kappa_f,9.82854057796585,9.901742230366377,0.07320165240052745
Clean,26,Unregularized matched PINN,theta_f,0.04300226142434761,0.0387759645838195,0.00422629684052811
Clean,26,Unregularized matched PINN,sigma_f,0.5107148366157165,0.512737441815566,0.0020226051998495365
Clean,26,Unregularized matched PINN,rho_f,0.3014635093452738,0.3086180251558297,0.007154515810555928
Clean,26,Unregularized matched PINN,v0_f,0.146087828821914,0.14139006930262984,0.004697759519284167
Clean,26,Selected regularized PINN,kappa_s,0.8152371096033172,0.8356742820487378,0.020437172445420648
Clean,26,Selected regularized PINN,theta_s,0.01731770801595966,0.02391299098488343,0.006595282968923772
Clean,26,Selected regularized PINN,sigma_s,0.12672795511222557,0.13704338861783125,0.010315433505605681
Clean,26,Selected regularized PINN,rho_s,-0.5409611223613644,-0.43192217479489414,0.10903894756647026
Clean,26,Selected regularized PINN,v0_s,0.0701952009804524,0.07700135550002946,0.006806154519577057
Clean,26,Selected regularized PINN,kappa_f,9.82854057796585,9.909681688462271,0.08114111049642148
Clean,26,Selected regularized PINN,theta_f,0.04300226142434761,0.03684096584343463,0.006161295580912982
Clean,26,Selected regularized PINN,sigma_f,0.5107148366157165,0.5177870089383521,0.007072172322635573
Clean,26,Selected regularized PINN,rho_f,0.3014635093452738,0.3090463375261454,0.007582828180871637
Clean,26,Selected regularized PINN,v0_f,0.146087828821914,0.1393883482504747,0.00669948057143932
Clean,27,Original Double Heston,kappa_s,1.9610658855788303,2.126510595849436,0.1654447102706058
Clean,27,Original Double Heston,theta_s,0.07097210547979652,0.08070755933798968,0.00973545385819316
Clean,27,Original Double Heston,sigma_s,0.3330800154308023,0.34383829910538455,0.010758283674582259
Clean,27,Original Double Heston,rho_s,-0.43146812236851473,-0.38632033023014717,0.04514779213836756
Clean,27,Original Double Heston,v0_s,0.04840339873154877,0.05835983634735098,0.009956437615802206
Clean,27,Original Double Heston,kappa_f,6.595181195662494,6.704760484867458,0.10957928920496318
Clean,27,Original Double Heston,theta_f,0.04888024274908781,0.03878271376827951,0.010097528980808297
Clean,27,Original Double Heston,sigma_f,0.621436285487938,0.6490297729827478,0.027593487494809832
Clean,27,Original Double Heston,rho_f,-0.21522220293844047,-0.22148101559486494,0.006258812656424473
Clean,27,Original Double Heston,v0_f,0.06710393161693268,0.05721665578554756,0.009887275831385114
Clean,27,Unregularized matched PINN,kappa_s,1.9610658855788303,1.8870829997688365,0.07398288580999379
Clean,27,Unregularized matched PINN,theta_s,0.07097210547979652,0.06483788271860125,0.006134222761195268
Clean,27,Unregularized matched PINN,sigma_s,0.3330800154308023,0.35048249235471846,0.017402476923916166
Clean,27,Unregularized matched PINN,rho_s,-0.43146812236851473,-0.45177834252669297,0.020310220158178238
Clean,27,Unregularized matched PINN,v0_s,0.04840339873154877,0.04249247664128687,0.005910922090261901
Clean,27,Unregularized matched PINN,kappa_f,6.595181195662494,6.7831594910645485,0.18797829540205413
Clean,27,Unregularized matched PINN,theta_f,0.04888024274908781,0.05529102945265417,0.00641078670356636
Clean,27,Unregularized matched PINN,sigma_f,0.621436285487938,0.59990892858882,0.021527356899118
Clean,27,Unregularized matched PINN,rho_f,-0.21522220293844047,-0.20914872718417793,0.006073475754262536
Clean,27,Unregularized matched PINN,v0_f,0.06710393161693268,0.07309201980456306,0.005988088187630386
Clean,27,Selected regularized PINN,kappa_s,1.9610658855788303,1.8862412433389832,0.07482464223984708
Clean,27,Selected regularized PINN,theta_s,0.07097210547979652,0.06542030221375514,0.005551803266041377
Clean,27,Selected regularized PINN,sigma_s,0.3330800154308023,0.3492182460694019,0.016138230638599593
Clean,27,Selected regularized PINN,rho_s,-0.43146812236851473,-0.44885604061431844,0.017387918245803713
Clean,27,Selected regularized PINN,v0_s,0.04840339873154877,0.04309357838170778,0.005309820349840996
Clean,27,Selected regularized PINN,kappa_f,6.595181195662494,6.784698302565763,0.18951710690326884
Clean,27,Selected regularized PINN,theta_f,0.04888024274908781,0.054706167426564506,0.005825924677476696
Clean,27,Selected regularized PINN,sigma_f,0.621436285487938,0.6020524985081241,0.0193837869798138
Clean,27,Selected regularized PINN,rho_f,-0.21522220293844047,-0.20952611557853656,0.005696087359903901
Clean,27,Selected regularized PINN,v0_f,0.06710393161693268,0.07249015710429658,0.005386225487363908
Clean,28,Original Double Heston,kappa_s,0.5889552735324475,0.646352445190737,0.0573971716582895
Clean,28,Original Double Heston,theta_s,0.01856491758518526,0.025384938122049644,0.006820020536864382
Clean,28,Original Double Heston,sigma_s,0.053545982877187454,0.0487857082093357,0.004760274667851755
Clean,28,Original Double Heston,rho_s,-0.34902466624964223,-0.34108963809170073,0.007935028157941504
Clean,28,Original Double Heston,v0_s,0.028258731181876377,0.03477546585415526,0.006516734672278882
Clean,28,Original Double Heston,kappa_f,9.92370980121545,9.976711386117508,0.05300158490205753
Clean,28,Original Double Heston,theta_f,0.02227559565748773,0.015900870273043523,0.006374725384444207
Clean,28,Original Double Heston,sigma_f,0.2786859167838981,0.2998138522352969,0.021127935451398794
Clean,28,Original Double Heston,rho_f,-0.038961923474509996,-0.03559627544271682,0.003365648031793178
Clean,28,Original Double Heston,v0_f,0.05461455342836493,0.04815285307249594,0.006461700355868988
Clean,28,Unregularized matched PINN,kappa_s,0.5889552735324475,0.6590118588033445,0.07005658527089698
Clean,28,Unregularized matched PINN,theta_s,0.01856491758518526,0.020313799185840288,0.0017488816006550265
Clean,28,Unregularized matched PINN,sigma_s,0.053545982877187454,0.05779128972819257,0.004245306851005118
Clean,28,Unregularized matched PINN,rho_s,-0.34902466624964223,-0.32268167328423525,0.026342992965406986
Clean,28,Unregularized matched PINN,v0_s,0.028258731181876377,0.02965850495515587,0.0013997737732794925
Clean,28,Unregularized matched PINN,kappa_f,9.92370980121545,9.981342706723865,0.05763290550841482
Clean,28,Unregularized matched PINN,theta_f,0.02227559565748773,0.02106067410846994,0.0012149215490177903
Clean,28,Unregularized matched PINN,sigma_f,0.2786859167838981,0.2861135744472169,0.007427657663318821
Clean,28,Unregularized matched PINN,rho_f,-0.038961923474509996,-0.03762579475074934,0.0013361287237606545
Clean,28,Unregularized matched PINN,v0_f,0.05461455342836493,0.053226323154750274,0.001388230273614656
Clean,28,Selected regularized PINN,kappa_s,0.5889552735324475,0.6604137062457679,0.07145843271332042
Clean,28,Selected regularized PINN,theta_s,0.01856491758518526,0.020795297133285675,0.0022303795481004134
Clean,28,Selected regularized PINN,sigma_s,0.053545982877187454,0.058472300704997024,0.00492631782780957
Clean,28,Selected regularized PINN,rho_s,-0.34902466624964223,-0.31394987131336266,0.035074794936279574
Clean,28,Selected regularized PINN,v0_s,0.028258731181876377,0.03014142097807707,0.001882689796200692
Clean,28,Selected regularized PINN,kappa_f,9.92370980121545,9.982065361125066,0.05835555990961616
Clean,28,Selected regularized PINN,theta_f,0.02227559565748773,0.020578958988633985,0.0016966366688537446
Clean,28,Selected regularized PINN,sigma_f,0.2786859167838981,0.28738983154206427,0.008703914758166176
Clean,28,Selected regularized PINN,rho_f,-0.038961923474509996,-0.037706666654636956,0.0012552568198730407
Clean,28,Selected regularized PINN,v0_f,0.05461455342836493,0.05274451779985195,0.0018700356285129768
Clean,29,Original Double Heston,kappa_s,0.7122642463869293,0.7800240642264025,0.06775981783947316
Clean,29,Original Double Heston,theta_s,0.1014252352206401,0.09609314163537952,0.005332093585260586
Clean,29,Original Double Heston,sigma_s,0.08934015233732061,0.15931832155649597,0.06997816921917537
Clean,29,Original Double Heston,rho_s,-0.4319012753676693,-0.28015733447205415,0.15174394089561516
Clean,29,Original Double Heston,v0_s,0.01807701597474426,0.012378251359121161,0.005698764615623098
Clean,29,Original Double Heston,kappa_f,5.9011579961630005,7.607584896235402,1.706426900072401
Clean,29,Original Double Heston,theta_f,0.04058335494756908,0.04388624819613332,0.00330289324856424
Clean,29,Original Double Heston,sigma_f,0.41236277726112375,0.39669828835247917,0.01566448890864458
Clean,29,Original Double Heston,rho_f,0.006974584387346439,-0.003772421695632411,0.01074700608297885
Clean,29,Original Double Heston,v0_f,0.03083732690087288,0.036413964537777246,0.005576637636904365
Clean,29,Unregularized matched PINN,kappa_s,0.7122642463869293,0.7270144187534702,0.014750172366540859
Clean,29,Unregularized matched PINN,theta_s,0.1014252352206401,0.10429958636223512,0.0028743511415950107
Clean,29,Unregularized matched PINN,sigma_s,0.08934015233732061,0.10455049529845928,0.01521034296113867
Clean,29,Unregularized matched PINN,rho_s,-0.4319012753676693,-0.34068499013159087,0.09121628523607844
Clean,29,Unregularized matched PINN,v0_s,0.01807701597474426,0.02096746635945139,0.00289045038470713
Clean,29,Unregularized matched PINN,kappa_f,5.9011579961630005,6.263290483252504,0.36213248708950374
Clean,29,Unregularized matched PINN,theta_f,0.04058335494756908,0.03713789316752631,0.0034454617800427703
Clean,29,Unregularized matched PINN,sigma_f,0.41236277726112375,0.4350069067922849,0.022644129531161128
Clean,29,Unregularized matched PINN,rho_f,0.006974584387346439,0.010182723116245795,0.003208138728899357
Clean,29,Unregularized matched PINN,v0_f,0.03083732690087288,0.02793174157663967,0.002905585324233212
Clean,29,Selected regularized PINN,kappa_s,0.7122642463869293,0.7276538351074603,0.015389588720530978
Clean,29,Selected regularized PINN,theta_s,0.1014252352206401,0.10361211490752688,0.0021868796868867724
Clean,29,Selected regularized PINN,sigma_s,0.08934015233732061,0.10803470295204572,0.01869455061472511
Clean,29,Selected regularized PINN,rho_s,-0.4319012753676693,-0.3331529083557481,0.09874836701192119
Clean,29,Selected regularized PINN,v0_s,0.01807701597474426,0.020261002099163636,0.0021839861244193765
Clean,29,Selected regularized PINN,kappa_f,5.9011579961630005,6.278738676879307,0.37758068071630646
Clean,29,Selected regularized PINN,theta_f,0.04058335494756908,0.03781207386397638,0.0027712810835927026
Clean,29,Selected regularized PINN,sigma_f,0.41236277726112375,0.42975156964347283,0.017388792382349083
Clean,29,Selected regularized PINN,rho_f,0.006974584387346439,0.00855399114054689,0.0015794067532004519
Clean,29,Selected regularized PINN,v0_f,0.03083732690087288,0.028638581831856018,0.0021987450690168636
Clean,30,Original Double Heston,kappa_s,2.227779738512637,2.3378220320034546,0.1100422934908174
Clean,30,Original Double Heston,theta_s,0.14454451555071982,0.15248992190943206,0.007945406358712243
Clean,30,Original Double Heston,sigma_s,0.6043516779730876,0.5507665387028888,0.05358513927019881
Clean,30,Original Double Heston,rho_s,-0.14468063405319875,-0.16560856150504966,0.020927927451850903
Clean,30,Original Double Heston,v0_s,0.030666894318290953,0.03345574150750665,0.002788847189215699
Clean,30,Original Double Heston,kappa_f,6.166509663687067,6.436295806001394,0.2697861423143273
Clean,30,Original Double Heston,theta_f,0.09123596959148068,0.08233221870598302,0.008903750885497663
Clean,30,Original Double Heston,sigma_f,0.7735131541428869,0.8730858577785077,0.09957270363562076
Clean,30,Original Double Heston,rho_f,0.06789063750114277,0.09004140509584124,0.022150767594698473
Clean,30,Original Double Heston,v0_f,0.021982248457440495,0.01918641419031628,0.0027958342671242156
Clean,30,Unregularized matched PINN,kappa_s,2.227779738512637,2.284704230713937,0.05692449220129969
Clean,30,Unregularized matched PINN,theta_s,0.14454451555071982,0.1434117149244028,0.0011328006263170154
Clean,30,Unregularized matched PINN,sigma_s,0.6043516779730876,0.5985964182715107,0.005755259701576976
Clean,30,Unregularized matched PINN,rho_s,-0.14468063405319875,-0.15603845881763523,0.011357824764436475
Clean,30,Unregularized matched PINN,v0_s,0.030666894318290953,0.02883945895633396,0.0018274353619569944
Clean,30,Unregularized matched PINN,kappa_f,6.166509663687067,6.1891092354637225,0.022599571776655836
Clean,30,Unregularized matched PINN,theta_f,0.09123596959148068,0.09135063920662138,0.00011466961514070007
Clean,30,Unregularized matched PINN,sigma_f,0.7735131541428869,0.7853728393048082,0.011859685161921263
Clean,30,Unregularized matched PINN,rho_f,0.06789063750114277,0.06869830269199617,0.0008076651908534016
Clean,30,Unregularized matched PINN,v0_f,0.021982248457440495,0.02381997147607631,0.0018377230186358146
Clean,30,Selected regularized PINN,kappa_s,2.227779738512637,2.280908597595222,0.05312885908258469
Clean,30,Selected regularized PINN,theta_s,0.14454451555071982,0.1430399119414696,0.0015046036092502268
Clean,30,Selected regularized PINN,sigma_s,0.6043516779730876,0.5982120608291345,0.006139617143953169
Clean,30,Selected regularized PINN,rho_s,-0.14468063405319875,-0.15644334436080143,0.011762710307602675
Clean,30,Selected regularized PINN,v0_s,0.030666894318290953,0.028721735327206517,0.0019451589910844357
Clean,30,Selected regularized PINN,kappa_f,6.166509663687067,6.177599611357639,0.011089947670572364
Clean,30,Selected regularized PINN,theta_f,0.09123596959148068,0.09173934766166449,0.000503378070183802
Clean,30,Selected regularized PINN,sigma_f,0.7735131541428869,0.7850471969452428,0.011534042802355926
Clean,30,Selected regularized PINN,rho_f,0.06789063750114277,0.06817745284749954,0.0002868153463567724
Clean,30,Selected regularized PINN,v0_f,0.021982248457440495,0.023940039262161684,0.00195779080472119
Clean,31,Original Double Heston,kappa_s,0.7673106340620631,0.7577030619874489,0.009607572074614268
Clean,31,Original Double Heston,theta_s,0.05755088331909879,0.04455752974998598,0.012993353569112812
Clean,31,Original Double Heston,sigma_s,0.12927345987859057,0.15160601753122588,0.02233255765263531
Clean,31,Original Double Heston,rho_s,-0.2478372328826175,-0.237553451504117,0.0102837813785005
Clean,31,Original Double Heston,v0_s,0.10555627643608334,0.09285325891049695,0.01270301752558639
Clean,31,Original Double Heston,kappa_f,9.907306455855954,9.905044626299654,0.0022618295562999435
Clean,31,Original Double Heston,theta_f,0.037098176905336934,0.04988310162420314,0.012784924718866206
Clean,31,Original Double Heston,sigma_f,0.31412090825484773,0.25700898493870167,0.05711192331614606
Clean,31,Original Double Heston,rho_f,-0.3985808174953249,-0.4257468842390857,0.027166066743760764
Clean,31,Original Double Heston,v0_f,0.10088604803160092,0.11359065022959591,0.01270460219799499
Clean,31,Unregularized matched PINN,kappa_s,0.7673106340620631,0.7599320199130339,0.0073786141490291834
Clean,31,Unregularized matched PINN,theta_s,0.05755088331909879,0.05321557900705208,0.004335304312046713
Clean,31,Unregularized matched PINN,sigma_s,0.12927345987859057,0.13404775041018155,0.00477429053159098
Clean,31,Unregularized matched PINN,rho_s,-0.2478372328826175,-0.25318504510159445,0.005347812218976955
Clean,31,Unregularized matched PINN,v0_s,0.10555627643608334,0.10117685921229976,0.0043794172237835854
Clean,31,Unregularized matched PINN,kappa_f,9.907306455855954,9.863143488168467,0.04416296768748751
Clean,31,Unregularized matched PINN,theta_f,0.037098176905336934,0.041331620302877695,0.004233443397540761
Clean,31,Unregularized matched PINN,sigma_f,0.31412090825484773,0.31324695542318115,0.0008739528316665801
Clean,31,Unregularized matched PINN,rho_f,-0.3985808174953249,-0.3722098735599747,0.026370943935350222
Clean,31,Unregularized matched PINN,v0_f,0.10088604803160092,0.1051398975171491,0.004253849485548175
Clean,31,Selected regularized PINN,kappa_s,0.7673106340620631,0.7591608650911938,0.008149768970869276
Clean,31,Selected regularized PINN,theta_s,0.05755088331909879,0.0521163574526493,0.005434525866449491
Clean,31,Selected regularized PINN,sigma_s,0.12927345987859057,0.13414964473982338,0.004876184861232813
Clean,31,Selected regularized PINN,rho_s,-0.2478372328826175,-0.2545968288007737,0.006759595918156225
Clean,31,Selected regularized PINN,v0_s,0.10555627643608334,0.10009747618283453,0.005458800253248811
Clean,31,Selected regularized PINN,kappa_f,9.907306455855954,9.857969917383379,0.04933653847257524
Clean,31,Selected regularized PINN,theta_f,0.037098176905336934,0.04240376636381397,0.0053055894584770336
Clean,31,Selected regularized PINN,sigma_f,0.31412090825484773,0.3148183215896637,0.0006974133348159883
Clean,31,Selected regularized PINN,rho_f,-0.3985808174953249,-0.36612127896998914,0.032459538525335785
Clean,31,Selected regularized PINN,v0_f,0.10088604803160092,0.1062138980800766,0.005327850048475677
1% noise,0,Original Double Heston,kappa_s,1.9981034162695703,1.8586052404930884,0.13949817577648194
1% noise,0,Original Double Heston,theta_s,0.12217476163043124,0.12686037530247954,0.004685613672048297
1% noise,0,Original Double Heston,sigma_s,0.16475109414865513,0.4373568034502559,0.2726057093016008
1% noise,0,Original Double Heston,rho_s,0.17276269768952324,0.008360504767436105,0.16440219292208713
1% noise,0,Original Double Heston,v0_s,0.03393513699622927,0.02677940546729973,0.007155731528929541
1% noise,0,Original Double Heston,kappa_f,10.479805288343119,11.696614677366519,1.2168093890233997
1% noise,0,Original Double Heston,theta_f,0.06934620498217191,0.07179518170499354,0.0024489767228216275
1% noise,0,Original Double Heston,sigma_f,0.6066335288170355,0.19440423077014696,0.4122292980468885
1% noise,0,Original Double Heston,rho_f,-0.21540093774547014,-0.3461722988291322,0.13077136108366205
1% noise,0,Original Double Heston,v0_f,0.014025898955750763,0.021158025186088867,0.0071321262303381035
1% noise,0,Unregularized matched PINN,kappa_s,1.9981034162695703,1.906288388123063,0.09181502814650733
1% noise,0,Unregularized matched PINN,theta_s,0.12217476163043124,0.1299275449240703,0.007752783293639057
1% noise,0,Unregularized matched PINN,sigma_s,0.16475109414865513,0.10557786815144518,0.05917322599720995
1% noise,0,Unregularized matched PINN,rho_s,0.17276269768952324,0.07030572635247168,0.10245697133705156
1% noise,0,Unregularized matched PINN,v0_s,0.03393513699622927,0.03451230610226592,0.0005771691060366471
1% noise,0,Unregularized matched PINN,kappa_f,10.479805288343119,11.99990406288388,1.5200987745407613
1% noise,0,Unregularized matched PINN,theta_f,0.06934620498217191,0.06467383018125668,0.00467237480091523
1% noise,0,Unregularized matched PINN,sigma_f,0.6066335288170355,0.6707216026278404,0.06408807381080495
1% noise,0,Unregularized matched PINN,rho_f,-0.21540093774547014,-0.14669429904408848,0.06870663870138166
1% noise,0,Unregularized matched PINN,v0_f,0.014025898955750763,0.012507979950160989,0.0015179190055897747
1% noise,0,Selected regularized PINN,kappa_s,1.9981034162695703,1.7143152317803616,0.28378818448920873
1% noise,0,Selected regularized PINN,theta_s,0.12217476163043124,0.11546167158686352,0.006713090043567724
1% noise,0,Selected regularized PINN,sigma_s,0.16475109414865513,0.22062841234016112,0.05587731819150599
1% noise,0,Selected regularized PINN,rho_s,0.17276269768952324,0.06314287611409719,0.10961982157542605
1% noise,0,Selected regularized PINN,v0_s,0.03393513699622927,0.023019365450632632,0.010915771545596639
1% noise,0,Selected regularized PINN,kappa_f,10.479805288343119,10.720673157346807,0.24086786900368828
1% noise,0,Selected regularized PINN,theta_f,0.06934620498217191,0.08175662215052232,0.01241041716835041
1% noise,0,Selected regularized PINN,sigma_f,0.6066335288170355,0.5140790102697119,0.09255451854732355
1% noise,0,Selected regularized PINN,rho_f,-0.21540093774547014,-0.14410064415127577,0.07130029359419437
1% noise,0,Selected regularized PINN,v0_f,0.014025898955750763,0.024731785244844276,0.010705886289093513
1% noise,1,Original Double Heston,kappa_s,1.005500489725665,0.6098780101862354,0.39562247953942953
1% noise,1,Original Double Heston,theta_s,0.10172710159824956,0.11134870256072897,0.00962160096247941
1% noise,1,Original Double Heston,sigma_s,0.1460299196028068,0.2490576955092359,0.10302777590642909
1% noise,1,Original Double Heston,rho_s,-0.16765490306184205,-0.7999890000000001,0.632334096938158
1% noise,1,Original Double Heston,v0_s,0.024731200126623287,0.024267926168537502,0.0004632739580857845
1% noise,1,Original Double Heston,kappa_f,3.507343203095616,3.3730618433010564,0.13428135979455957
1% noise,1,Original Double Heston,theta_f,0.12515418776250045,0.13734101710594815,0.012186829343447697
1% noise,1,Original Double Heston,sigma_f,0.2796592823806741,0.1443910427117159,0.1352682396689582
1% noise,1,Original Double Heston,rho_f,-0.20701166880931882,0.24501770020922564,0.45202936901854446
1% noise,1,Original Double Heston,v0_f,0.04583059611709112,0.04576573067792566,6.486543916546517e-05
1% noise,1,Unregularized matched PINN,kappa_s,1.005500489725665,0.7425168832174245,0.2629836065082405
1% noise,1,Unregularized matched PINN,theta_s,0.10172710159824956,0.12628959815051186,0.024562496552262295
1% noise,1,Unregularized matched PINN,sigma_s,0.1460299196028068,0.21815597511904194,0.07212605551623513
1% noise,1,Unregularized matched PINN,rho_s,-0.16765490306184205,-0.7999889999996832,0.6323340969378412
1% noise,1,Unregularized matched PINN,v0_s,0.024731200126623287,0.036698860389058265,0.011967660262434978
1% noise,1,Unregularized matched PINN,kappa_f,3.507343203095616,3.5731211498298254,0.06577794673420945
1% noise,1,Unregularized matched PINN,theta_f,0.12515418776250045,0.11665196468456887,0.008502223077931581
1% noise,1,Unregularized matched PINN,sigma_f,0.2796592823806741,0.17901836961476883,0.10064091276590528
1% noise,1,Unregularized matched PINN,rho_f,-0.20701166880931882,0.49998900000000013,0.7070006688093189
1% noise,1,Unregularized matched PINN,v0_f,0.04583059611709112,0.03311031415468895,0.012720281962402172
1% noise,1,Selected regularized PINN,kappa_s,1.005500489725665,0.8087071129181235,0.1967933768075415
1% noise,1,Selected regularized PINN,theta_s,0.10172710159824956,0.12956736274676234,0.027840261148512777
1% noise,1,Selected regularized PINN,sigma_s,0.1460299196028068,0.24693308551461027,0.10090316591180346
1% noise,1,Selected regularized PINN,rho_s,-0.16765490306184205,-0.4487849303667551,0.28113002730491304
1% noise,1,Selected regularized PINN,v0_s,0.024731200126623287,0.03997360191305119,0.015242401786427901
1% noise,1,Selected regularized PINN,kappa_f,3.507343203095616,3.683268182588082,0.175924979492466
1% noise,1,Selected regularized PINN,theta_f,0.12515418776250045,0.1102209673480461,0.014933220414454357
1% noise,1,Selected regularized PINN,sigma_f,0.2796592823806741,0.2882243575801707,0.008565075199496563
1% noise,1,Selected regularized PINN,rho_f,-0.20701166880931882,0.1311460941751622,0.338157762984481
1% noise,1,Selected regularized PINN,v0_f,0.04583059611709112,0.029696321451798124,0.016134274665293
1% noise,2,Original Double Heston,kappa_s,0.35443906139387477,0.25812811398224617,0.0963109474116286
1% noise,2,Original Double Heston,theta_s,0.02064784604256839,0.010127180280006807,0.010520665762561584
1% noise,2,Original Double Heston,sigma_s,0.030316317650493335,0.0650752451494149,0.034758927498921566
1% noise,2,Original Double Heston,rho_s,-0.14091621295598222,0.13780127510269535,0.2787174880586776
1% noise,2,Original Double Heston,v0_s,0.02714261736377292,0.017157792323248024,0.009984825040524895
1% noise,2,Original Double Heston,kappa_f,5.6794707111702545,5.621818637107495,0.05765207406275952
1% noise,2,Original Double Heston,theta_f,0.030445915591943568,0.04050720208855617,0.010061286496612601
1% noise,2,Original Double Heston,sigma_f,0.3642208828930416,0.341556395526679,0.022664487366362618
1% noise,2,Original Double Heston,rho_f,-0.13646042473653947,-0.13475781908856038,0.001702605647979083
1% noise,2,Original Double Heston,v0_f,0.058044368878634046,0.06778636482092272,0.009741995942288674
1% noise,2,Unregularized matched PINN,kappa_s,0.35443906139387477,0.21352503914302146,0.1409140222508533
1% noise,2,Unregularized matched PINN,theta_s,0.02064784604256839,0.009853404085005795,0.010794441957562595
1% noise,2,Unregularized matched PINN,sigma_s,0.030316317650493335,0.05838098793438524,0.028064670283891903
1% noise,2,Unregularized matched PINN,rho_s,-0.14091621295598222,0.08044488613128364,0.22136109908726587
1% noise,2,Unregularized matched PINN,v0_s,0.02714261736377292,0.018254503528964395,0.008888113834808524
1% noise,2,Unregularized matched PINN,kappa_f,5.6794707111702545,5.644312840505,0.03515787066525444
1% noise,2,Unregularized matched PINN,theta_f,0.030445915591943568,0.03941213837374941,0.008966222781805845
1% noise,2,Unregularized matched PINN,sigma_f,0.3642208828930416,0.333337165823093,0.030883717069948635
1% noise,2,Unregularized matched PINN,rho_f,-0.13646042473653947,-0.13822453145198982,0.0017641067154503531
1% noise,2,Unregularized matched PINN,v0_f,0.058044368878634046,0.06668780733490454,0.00864343845627049
1% noise,2,Selected regularized PINN,kappa_s,0.35443906139387477,0.8456405968310698,0.4912015354371951
1% noise,2,Selected regularized PINN,theta_s,0.02064784604256839,0.028301797774849362,0.007653951732280971
1% noise,2,Selected regularized PINN,sigma_s,0.030316317650493335,0.12324067314639305,0.09292435549589971
1% noise,2,Selected regularized PINN,rho_s,-0.14091621295598222,0.008511376639881552,0.14942758959586377
1% noise,2,Selected regularized PINN,v0_s,0.02714261736377292,0.03226928502580057,0.005126667662027653
1% noise,2,Selected regularized PINN,kappa_f,5.6794707111702545,5.82505018415914,0.14557947298888596
1% noise,2,Selected regularized PINN,theta_f,0.030445915591943568,0.026124826576469563,0.004321089015474004
1% noise,2,Selected regularized PINN,sigma_f,0.3642208828930416,0.36500692400749185,0.0007860411144502422
1% noise,2,Selected regularized PINN,rho_f,-0.13646042473653947,-0.16283217651037024,0.026371751773830776
1% noise,2,Selected regularized PINN,v0_f,0.058044368878634046,0.05286569358328453,0.005178675295349516
1% noise,3,Original Double Heston,kappa_s,0.48207825187175274,0.20000541617373824,0.2820728356980145
1% noise,3,Original Double Heston,theta_s,0.0543859714334859,0.02381886588107109,0.03056710555241481
1% noise,3,Original Double Heston,sigma_s,0.18779004300663243,0.0878486932866489,0.09994134971998353
1% noise,3,Original Double Heston,rho_s,0.0031961152154186268,0.1299927486801633,0.12679663346474468
1% noise,3,Original Double Heston,v0_s,0.09037435734049153,0.09976390386188297,0.009389546521391443
1% noise,3,Original Double Heston,kappa_f,9.964975239164083,9.45584269553228,0.5091325436318037
1% noise,3,Original Double Heston,theta_f,0.04682899881249868,0.036440654977330594,0.010388343835168089
1% noise,3,Original Double Heston,sigma_f,0.680459282941889,0.7471315817051736,0.06667229876328462
1% noise,3,Original Double Heston,rho_f,0.0202574269135255,0.01869148206122684,0.0015659448522986619
1% noise,3,Original Double Heston,v0_f,0.12815663335281338,0.11717497637831203,0.010981656974501347
1% noise,3,Unregularized matched PINN,kappa_s,0.48207825187175274,0.20000541617373935,0.2820728356980134
