method,seed,surface_id,parameter_range_scaled_rmse,noisy_price_rmse,clean_latent_price_rmse
model1,11,R2_FINAL_interior_train_009012,0.12759078162762483,0.0005401464098478333,0.000494531752097354
model1,11,R2_FINAL_interior_train_009013,0.11166671204602335,0.001057351657582236,0.0009947650319965561
model1,11,R2_FINAL_interior_train_009014,0.11900088713008104,0.00075942534021462,0.0006642358242860394
model1,11,R2_FINAL_interior_train_009016,0.12407128745453762,0.0004577594104295172,0.000353626195342926
model1,11,R2_FINAL_interior_train_009017,0.16410249284166306,0.00020975812001808723,0.00013534909740068612
model1,11,R2_FINAL_interior_train_009019,0.16155623131219457,0.0004937205303310867,0.0005130409165191296
model1,11,R2_FINAL_interior_train_009020,0.13995442414164372,0.0005663718025168804,0.0005816370850721325
model1,11,R2_FINAL_interior_train_009021,0.142143664628024,0.00035034201223043115,0.00033765421882341127
model1,11,R2_FINAL_interior_train_009022,0.20189544790236816,0.0004910983958853655,0.0004897874537622429
model1,11,R2_FINAL_interior_train_009023,0.1083832148366726,0.0005470361451727582,0.0004904741020893341
model1,11,R2_FINAL_interior_train_009024,0.13247827933372838,0.0006657750650954672,0.0006029000632988366
model1,11,R2_FINAL_interior_train_009026,0.15261621245845677,0.0005793818960786568,0.0005337920696780861
model1,11,R2_FINAL_interior_train_009027,0.07005068479288194,0.0007936708122525844,0.0007869387420600613
model1,11,R2_FINAL_interior_train_009029,0.15752982292597,0.0005295660940810855,0.0005615709218282081
model1,11,R2_FINAL_interior_train_009030,0.15740939038928956,0.0001759925541895172,7.482924691198489e-05
model1,11,R2_FINAL_interior_train_009031,0.15023193185701986,0.0006595031786997329,0.0006770984455407074
model1,11,R2_FINAL_interior_train_009032,0.18589127015077236,0.0002953791081969757,0.00021216344165423453
model1,11,R2_FINAL_interior_train_009033,0.16526787224901163,0.0002915277799593101,9.438320473243101e-05
model1,11,R2_FINAL_interior_train_009034,0.1372596532651717,0.0006620673144146622,0.0007046350004527216
model1,11,R2_FINAL_interior_train_009035,0.09204638269091278,0.0008851114566051333,0.0008531028721016845
model1,11,R2_FINAL_interior_train_009036,0.11382520931156849,0.000644851677663852,0.0006092879619770218
model1,11,R2_FINAL_interior_train_009037,0.1272089482105634,0.0012103888512748542,0.0011985002234905647
model1,11,R2_FINAL_interior_train_009038,0.15746748629787893,0.0004614712837231832,0.0004084302649388271
model1,11,R2_FINAL_interior_train_009039,0.12032357013065324,0.0003244796876694423,0.00029380398917434604
model1,11,R2_FINAL_interior_train_009040,0.14955277144267526,0.0008660663674630498,0.0008041274582518124
model1,11,R2_FINAL_interior_train_009041,0.18456865818890222,0.0008291230216593796,0.0008201212408788755
model1,11,R2_FINAL_interior_train_009042,0.15183120286425425,0.00040830808530890504,0.00032775755581958174
model1,11,R2_FINAL_interior_train_009043,0.1404568497090868,0.00031710013450643817,0.00024398590189510488
model1,11,R2_FINAL_interior_train_009044,0.09666100890467368,0.0011507584497421227,0.0011106665774269565
model1,11,R2_FINAL_interior_train_009045,0.12742083198539453,0.0003042934718981224,0.0002713155002831202
model1,11,R2_FINAL_interior_train_009047,0.14928399104891651,0.00036682052207046565,0.0003224592669607513
model1,11,R2_FINAL_interior_train_009048,0.11504146368897075,0.0003245707205394879,0.0002880522824130117
model1,11,R2_FINAL_interior_train_009049,0.1536024719696429,0.00027183498325436355,0.00025926185825273575
model1,11,R2_FINAL_interior_train_009050,0.15982023573463158,0.0010454338534169466,0.0009197431977414368
model1,11,R2_FINAL_interior_train_009051,0.15361350095840837,0.0010609499311031317,0.0009722716894146243
model1,11,R2_FINAL_interior_train_009052,0.1599335261747772,0.0007376571434645001,0.000706683955028909
model1,11,R2_FINAL_interior_train_009053,0.16356550999620242,0.0005505242938517807,0.0004861643422092086
model1,11,R2_FINAL_interior_train_009054,0.14340238425457158,0.0005312824602604433,0.0004986875219680561
model1,11,R2_FINAL_interior_train_009056,0.18249096271158158,0.00047252803402530243,0.0004767483155634306
model1,11,R2_FINAL_interior_train_009057,0.13836875732438358,0.00023549692146241315,0.00021051604671239304
model1,11,R2_FINAL_interior_train_009058,0.17575066850505336,0.00025361792944070396,0.0002460079043386755
model1,11,R2_FINAL_interior_train_009059,0.15594768031322392,0.0012303464827449046,0.001123456044782258
model1,11,R2_FINAL_interior_train_009060,0.13545471496904143,0.0008034932762382988,0.0007053716479792611
model1,11,R2_FINAL_interior_train_009061,0.12473378201708207,0.000493410350202275,0.00046208599339089926
model1,11,R2_FINAL_interior_train_009062,0.13324401526990115,0.0003781281617612687,0.00038624122421605913
model1,11,R2_FINAL_interior_train_009063,0.11768540909322174,0.0007305616108859403,0.0007044003192559443
model1,11,R2_FINAL_interior_train_009064,0.155810253534052,0.0003831908234275087,0.0002880259577645511
model1,11,R2_FINAL_interior_train_009066,0.11439017077782702,0.00021097714848119982,0.00014143779791766012
model1,11,R2_FINAL_interior_train_009067,0.12496274810015116,0.0004958797157296232,0.0004628036618217311
model1,11,R2_FINAL_interior_train_009071,0.10117053210418209,0.000648703443222891,0.000647659411280177
model1,11,R2_FINAL_interior_train_009072,0.11396243907104957,0.0005489854284437412,0.0005093508413516037
model1,11,R2_FINAL_interior_train_009074,0.14268866705951708,0.0013463127128726384,0.0012606434060513853
model1,11,R2_FINAL_interior_train_009076,0.10118871358350486,0.0006309849250284154,0.0006531418529543069
model1,11,R2_FINAL_interior_train_009077,0.13424366514232972,0.0004954999862018789,0.0005037081231549327
model1,11,R2_FINAL_interior_train_009078,0.11364927518864897,0.000498086757677024,0.0004201926856322591
model1,11,R2_FINAL_interior_train_009079,0.13157083336598283,0.00011276380372978558,6.63688578624568e-05
model1,11,R2_FINAL_interior_train_009081,0.09422570047817394,0.00023266771745555578,0.00021167239602292888
model1,11,R2_FINAL_interior_train_009082,0.12312974047093707,0.0007291453034525453,0.0006784411159575822
model1,11,R2_FINAL_interior_train_009083,0.14714347046067716,0.0009850689936127754,0.001018607159749893
model1,11,R2_FINAL_interior_train_009084,0.1789072351567381,0.0006175609904994457,0.0005859143581746498
model1,11,R2_FINAL_interior_train_009085,0.09042537487352216,0.000325391226877874,0.0002359272554593971
model1,11,R2_FINAL_interior_train_009086,0.1267156379279801,0.0007760489757996326,0.0008184894658908398
model1,11,R2_FINAL_interior_train_009087,0.1286000153413054,0.00022685477789747554,0.000267046061643157
model1,11,R2_FINAL_interior_train_009088,0.16052202519684916,0.00037528256628041026,0.00037682933104243735
model1,11,R2_FINAL_interior_train_009089,0.14178217324910533,0.0004491050100984288,0.00046927280189887403
model1,11,R2_FINAL_interior_train_009090,0.19135743373273817,0.0006301640938451345,0.0005864577783103693
model1,11,R2_FINAL_interior_train_009091,0.13765700356758345,0.0006039100255239669,0.0005813215429802285
model1,11,R2_FINAL_interior_train_009092,0.08430853386307896,0.0006056428517957831,0.0005696197400022111
model1,11,R2_FINAL_interior_train_009093,0.1139890176396032,0.0011280301671492943,0.0011415958166553582
model1,11,R2_FINAL_interior_train_009094,0.13233127979397408,0.0005117626427146427,0.0004809901836890445
model1,11,R2_FINAL_interior_train_009095,0.14933602508674415,0.00037973744822676956,0.00035346299582795447
model1,11,R2_FINAL_interior_train_009096,0.1429479669797893,0.0004909568988690191,0.0004397501272648438
model1,11,R2_FINAL_interior_train_009097,0.13835969192082437,0.0003767186766843474,0.00034919775761034505
model1,11,R2_FINAL_interior_train_009098,0.14737718405619718,0.0005755876820610026,0.0006141140294772583
model1,11,R2_FINAL_interior_train_009099,0.11042502295649476,0.0007109903637182737,0.0007299900474232342
model1,11,R2_FINAL_interior_train_009100,0.1633530091656207,0.000994704818717078,0.001019251468571528
model1,11,R2_FINAL_interior_train_009101,0.11812649210747903,0.0006012488137982122,0.0005692588971344272
model1,11,R2_FINAL_interior_train_009102,0.12611737393131472,0.0008756068424358989,0.0008486114412663083
model1,11,R2_FINAL_interior_train_009103,0.10723614177438358,0.000488886722814078,0.0004836991784973409
model1,11,R2_FINAL_interior_train_009104,0.11827402237175295,0.0005932761293988455,0.0005730258548209907
model1,11,R2_FINAL_interior_train_009106,0.11865902445729612,0.0005727733732607025,0.0005494235652111929
model1,11,R2_FINAL_interior_train_009107,0.10526290726928242,0.0007573476548145102,0.0007280265727306025
model1,11,R2_FINAL_interior_train_009108,0.13881716526454974,0.000366898874066913,0.00021698106775781717
model1,11,R2_FINAL_interior_train_009110,0.14669669153766896,0.00044944508229087944,0.0003805246074716872
model1,11,R2_FINAL_interior_train_009111,0.14975330199623357,0.0006302401947078118,0.0006289270417520866
model1,11,R2_FINAL_interior_train_009112,0.10003153483180319,0.0005003018410570786,0.0004779705700329855
model1,11,R2_FINAL_interior_train_009114,0.13659729633443296,0.00028963429604795274,0.0002008097438788982
model1,11,R2_FINAL_interior_train_009115,0.15070982623371104,0.0003166018551792371,0.0002974909500982863
model1,11,R2_FINAL_interior_train_009116,0.10465002527193257,0.0015443968375641012,0.0015675638875972265
model1,11,R2_FINAL_interior_train_009117,0.07248778944004738,0.0005091470984572389,0.0004374702780952967
model1,11,R2_FINAL_interior_train_009118,0.10893832320977921,0.002286516653185353,0.0022536346270190643
model1,11,R2_FINAL_interior_train_009120,0.08921967234117735,0.000383148433077438,0.00026945920279623846
model1,11,R2_FINAL_interior_train_009121,0.1469496218552145,0.00047593494575789134,0.0005050714529023759
model1,11,R2_FINAL_interior_train_009122,0.17293151343951826,0.0009177894811470843,0.0008153936666476908
model1,11,R2_FINAL_interior_train_009123,0.16453681363301909,0.0005578464232162223,0.0005547032979950395
model1,11,R2_FINAL_interior_train_009124,0.11665444775392386,0.00019363747582823662,0.00010770209591004535
model1,11,R2_FINAL_interior_train_009125,0.11876569462582433,0.00025104676496746784,0.0002551389349722436
model1,11,R2_FINAL_interior_train_009126,0.1633132879312825,0.0005028181136757169,0.0004072681099379129
model1,11,R2_FINAL_interior_train_009127,0.1423517052813891,0.0007268981241296915,0.0006741011713787369
model1,11,R2_FINAL_interior_train_009128,0.14664860360531892,0.0007735251548179582,0.0007760517482879302
model1,11,R2_FINAL_interior_train_009129,0.10529967670544997,0.000648487916008921,0.0006536645615798644
model1,11,R2_FINAL_interior_train_009130,0.14931740981983552,0.0005897446278681618,0.0005844532456131784
model1,11,R2_FINAL_interior_train_009131,0.12245610013389355,0.0003026540085268005,0.00029860525171823324
model1,11,R2_FINAL_interior_train_009132,0.12485264274824816,0.00015350553315564473,0.00014054700356173262
model1,11,R2_FINAL_interior_train_009134,0.139308410741699,0.0017914389365776733,0.0017998287416444913
model1,11,R2_FINAL_interior_train_009135,0.12372841515810885,0.0006572982073990607,0.000564351265248958
model1,11,R2_FINAL_interior_train_009136,0.112112306122288,0.00038423378629538155,0.00035709310743247823
model1,11,R2_FINAL_interior_train_009137,0.15149551081478543,0.00060677052665624,0.0005336842723035393
model1,11,R2_FINAL_interior_train_009138,0.12757340402451284,0.0004684453696286262,0.00041858332605274187
model1,11,R2_FINAL_interior_train_009139,0.1589756211723652,0.0007842745319377365,0.0007984117110728432
model1,11,R2_FINAL_interior_train_009140,0.1228710643596912,0.0008948282326105628,0.0008666677634507891
model1,11,R2_FINAL_interior_train_009141,0.11763429943623557,0.0003527561789212547,0.00034952960366785025
model1,11,R2_FINAL_interior_train_009142,0.10026331979113128,0.0005451723601215092,0.0004806994173132134
model1,11,R2_FINAL_interior_train_009143,0.14369916500311544,0.0006127521054402613,0.0005844628334431254
model1,11,R2_FINAL_interior_train_009144,0.15124537946453806,0.0009303208361764405,0.0009335637368286872
model1,11,R2_FINAL_interior_train_009145,0.12603465881939746,0.0006165045871302545,0.0006008138811044446
model1,11,R2_FINAL_interior_train_009146,0.13484286776569526,0.0008391836197160938,0.0008297077771141834
model1,11,R2_FINAL_interior_train_009147,0.1306574453721037,0.0007403095454691784,0.0006773830591649062
model1,11,R2_FINAL_interior_train_009148,0.09972222254883277,0.00028164369537623125,0.000203550107058908
model1,11,R2_FINAL_interior_train_009149,0.1777683132132381,0.00021043077197019998,0.00014038777427171167
model1,11,R2_FINAL_interior_train_009152,0.1366027720991215,0.00019061058813989136,0.0001493536433985733
model1,11,R2_FINAL_interior_train_009153,0.1276246459384916,0.000611148572826424,0.0006706941968646463
model1,11,R2_FINAL_interior_train_009154,0.11532470571924605,0.0002595430115725062,0.0002477313445133665
model1,11,R2_FINAL_interior_train_009155,0.14374676027112487,0.0009274605243813109,0.0009033882247277379
model1,11,R2_FINAL_interior_train_009156,0.1537416632263282,0.0013540666870326668,0.001329047915335372
model1,11,R2_FINAL_interior_train_009157,0.09202083067169343,0.00032240960460066804,0.00025982251116609024
model1,11,R2_FINAL_interior_train_009158,0.1575902042495053,0.00019281236575980533,0.0001867564162072106
model1,11,R2_FINAL_interior_train_009159,0.1149195355193812,0.0008383438569502686,0.0008240127000320583
model1,11,R2_FINAL_interior_train_009160,0.0814693575221905,0.0002607175475090844,0.0002027974283153417
model1,11,R2_FINAL_interior_train_009161,0.10119139088048405,0.0006990585057490414,0.0005061541373027911
model1,11,R2_FINAL_interior_train_009162,0.10510876342015282,0.0005718728674318347,0.0004542985988457108
model1,11,R2_FINAL_interior_train_009163,0.1365832495224858,0.0008243100338371852,0.0007694238542394592
model1,11,R2_FINAL_interior_train_009164,0.1859962923757541,0.0007361972785237622,0.0006993298452402829
model1,11,R2_FINAL_interior_train_009165,0.1179297216641911,0.0005450955402519411,0.0004732282506525449
model1,11,R2_FINAL_interior_train_009166,0.12443421493077131,0.00030453585837729273,0.0002405665853422628
model1,11,R2_FINAL_interior_train_009167,0.13407600965550295,0.00011452629806027799,5.413301623299308e-05
model1,11,R2_FINAL_interior_train_009169,0.14380553117207961,0.0002740554317061763,0.00025181758690052454
model1,11,R2_FINAL_interior_train_009170,0.12154018260255127,0.0007984431759171843,0.0008042884208658755
model1,11,R2_FINAL_interior_train_009171,0.11168327141677338,0.000585275813342749,0.0005334076404604587
model1,11,R2_FINAL_interior_train_009172,0.1331474085106588,0.0005837098790472737,0.0005212309835677573
model1,11,R2_FINAL_interior_train_009173,0.1389985102676021,0.001300636207770726,0.001323926607523909
model1,11,R2_FINAL_interior_train_009174,0.15776961418126986,0.0005913414427739714,0.0005903877632167067
model1,11,R2_FINAL_interior_train_009175,0.12566635713987584,0.00021524241655869702,0.00017341015405524126
model1,11,R2_FINAL_interior_train_009176,0.15499880852594689,0.0012382531771792519,0.0012524799096282708
model1,11,R2_FINAL_interior_train_009178,0.1090883587109336,0.0007856483445219584,0.0007887846261298896
model1,11,R2_FINAL_interior_train_009179,0.14821599986832304,0.0003287271734252959,0.00029398572349085503
model1,11,R2_FINAL_interior_train_009180,0.12341574593121178,0.0007085777726171292,0.0006650205248529438
model1,11,R2_FINAL_interior_train_009181,0.11675256789849957,0.0005080561806198648,0.0003729621156263945
model1,11,R2_FINAL_interior_train_009183,0.15676096807376796,0.0006408187005164092,0.0005376209004231022
model1,11,R2_FINAL_interior_train_009184,0.1614468035641025,0.0004378897189933555,0.0004356314217875174
model1,11,R2_FINAL_interior_train_009185,0.09393293525632762,0.00031596783493941275,0.0002979449081407163
model1,11,R2_FINAL_interior_train_009186,0.15875419678341568,0.001131549553200683,0.00111472178269125
model1,11,R2_FINAL_interior_train_009187,0.07362795794360628,0.00010288890156838738,6.150621664355881e-05
model1,11,R2_FINAL_interior_train_009189,0.1451129032788757,0.0012929806236696268,0.0012103157416156363
model1,11,R2_FINAL_interior_train_009190,0.12828802684795784,0.00034869365757145716,0.0003208906804274761
model1,11,R2_FINAL_interior_train_009191,0.10348643024147569,0.00045593379226909554,0.00030011541776040005
model1,11,R2_FINAL_interior_train_009192,0.1487637293162252,0.0012169403352112814,0.0012254869939114406
model1,11,R2_FINAL_interior_train_009193,0.18518239200832864,0.0007041008136222049,0.0006166727046859722
model1,11,R2_FINAL_interior_train_009195,0.13813274043726517,0.0004321167359541454,0.0002703782614810686
model1,11,R2_FINAL_interior_train_009196,0.15398972147582243,9.669412139881868e-05,4.482407473341996e-05
model1,11,R2_FINAL_interior_train_009199,0.08752483494350637,0.00045054526605976174,0.000386446727933745
model1,11,R2_FINAL_interior_train_009200,0.1351243813349227,0.00043803028046402094,0.00044323753851571577
model1,11,R2_FINAL_interior_train_009201,0.13567974626583565,0.0003658504967530392,0.0002766873470208758
model1,11,R2_FINAL_interior_train_009202,0.1879163157963257,0.001208540986168547,0.0012222290886311279
model1,11,R2_FINAL_interior_train_009203,0.13830903712290096,0.0008346964822016036,0.0007647993383687347
model1,11,R2_FINAL_interior_train_009204,0.10397753689694793,0.0008061790135991901,0.0007897522529356564
model1,11,R2_FINAL_interior_train_009205,0.16084161297720084,0.0005691501797473922,0.0005944696728969166
model1,11,R2_FINAL_interior_train_009206,0.13613472103844013,0.0007805668779417294,0.0007702981963479405
model1,11,R2_FINAL_interior_train_009207,0.1386747333384409,0.0003292762313995114,0.0003012333748668963
model1,11,R2_FINAL_interior_train_009208,0.13068569827698728,0.0007751884401576128,0.0007650333439805187
model1,11,R2_FINAL_interior_train_009210,0.14434842095338346,0.0006867830650235245,0.0006351406515068973
model1,11,R2_FINAL_interior_train_009211,0.13704059992369086,0.00022796631161449966,0.00023249578766807534
model1,11,R2_FINAL_interior_train_009212,0.08291128151781678,0.0003150425387127414,0.00025856367319972384
model1,11,R2_FINAL_interior_train_009214,0.16111906045401478,0.0004515909509610087,0.00046846688272809267
model1,11,R2_FINAL_interior_train_009216,0.11193855574294344,0.0008353978188905079,0.0008395779463977479
model1,11,R2_FINAL_interior_train_009217,0.162306512720499,0.00038247447191681465,0.00028161710260518423
model1,11,R2_FINAL_interior_train_009219,0.15740870094237824,0.001163106181751734,0.0011011139593201387
model1,11,R2_FINAL_interior_train_009221,0.13575546766202518,0.0008320232839131829,0.0008326391693762524
model1,11,R2_FINAL_interior_train_009222,0.11849174858565456,0.0005339762953580869,0.00047893671141302724
model1,11,R2_FINAL_interior_train_009223,0.11328025764898784,0.0004986881480721152,0.0004590828907105303
model1,11,R2_FINAL_interior_train_009224,0.1267535218644728,0.0008355311869756349,0.0008173213638332641
model1,11,R2_FINAL_interior_train_009225,0.13192342935840082,0.00034821891074289697,0.00036076891840246706
model1,11,R2_FINAL_interior_train_009226,0.12086695016560037,0.00048687307569358863,0.0004693141380325778
model1,11,R2_FINAL_interior_train_009228,0.1731527722065386,0.0004994686041064464,0.0004463109148431629
model1,11,R2_FINAL_interior_train_009229,0.08282458189912925,0.00018788915666491127,0.0001273734563055923
model1,11,R2_FINAL_interior_train_009230,0.15488744568983925,0.00032512254437764025,0.00023639326526498798
model1,11,R2_FINAL_interior_train_009231,0.13831257338789754,0.0005255673793254837,0.0003855540005237157
model1,11,R2_FINAL_interior_train_009232,0.14834288495434067,0.0007750041799669254,0.0007314859438912703
model1,11,R2_FINAL_interior_train_009233,0.1506381840562157,0.00036859547683764325,0.000352239732262498
model1,11,R2_FINAL_interior_train_009235,0.09817195736801017,0.0005627449544720215,0.0005682373994111551
model1,11,R2_FINAL_interior_train_009236,0.10907946320165955,0.0006534196495658172,0.0006229086799331334
model1,11,R2_FINAL_interior_train_009237,0.12001383205368214,0.00031079359108801644,0.0003453035164060815
model1,11,R2_FINAL_interior_train_009238,0.15368990233498292,0.0005380146354359322,0.0005551214657374529
model1,11,R2_FINAL_interior_train_009239,0.08322684671611516,0.0005908985911138208,0.0005739009562145117
model1,11,R2_FINAL_interior_train_009240,0.1030149924298028,0.00048737844776033354,0.00041575080534225474
model1,11,R2_FINAL_interior_train_009241,0.1514044276566844,0.000464830092894937,0.00046899457505777335
model1,11,R2_FINAL_interior_train_009242,0.12457226948440728,0.0010188741951193993,0.0009821188481321415
model1,11,R2_FINAL_interior_train_009243,0.10090756575730749,0.0003973378959621322,0.00039593668403231587
model1,11,R2_FINAL_interior_train_009244,0.07936831192495349,0.0002680320292155319,0.00025365147385354036
model1,11,R2_FINAL_interior_train_009245,0.10948778501347514,0.00023240922953731438,0.00015778900599914303
model1,11,R2_FINAL_interior_train_009246,0.13688248368110645,0.00047394612302593687,0.00047296291368992667
model1,11,R2_FINAL_interior_train_009247,0.14035935857434437,0.0008315912404580134,0.0008194570322282566
model1,11,R2_FINAL_interior_train_009249,0.16669122245346435,0.001141754655930543,0.0010976687911039148
model1,11,R2_FINAL_interior_train_009250,0.12329283454311714,0.0005787280837511397,0.00046724774382739286
model1,11,R2_FINAL_interior_train_009251,0.1154043780230229,0.00016778335629194207,0.00021621695066288864
model1,11,R2_FINAL_interior_train_009252,0.14618721536878207,0.0002242043941289697,0.00025057006465512406
model1,11,R2_FINAL_interior_train_009253,0.16230599294046819,0.0005141402287683993,0.0004696406071411485
model1,11,R2_FINAL_interior_train_009255,0.10603150192896232,0.0002667174374652819,0.0002802377871568169
model1,11,R2_FINAL_interior_train_009256,0.07395887317678536,0.0002392381601366647,0.00018159327617907562
model1,11,R2_FINAL_interior_train_009257,0.13372093217235373,0.0014060105148552963,0.0013687106284180316
model1,11,R2_FINAL_interior_train_009259,0.1314429404444339,0.000744725393138045,0.0007116089161432578
model1,11,R2_FINAL_interior_train_009260,0.14459088381774446,0.0005933137953494916,0.000489241622487633
model1,11,R2_FINAL_interior_train_009261,0.1199573450297218,0.0015174637977619148,0.0015100112742029283
model1,11,R2_FINAL_interior_train_009262,0.10547632764286799,0.0007022347455196152,0.0006786633045845738
model1,11,R2_FINAL_interior_train_009263,0.14565973989039138,0.000252053389269437,0.00016648612037639313
model1,11,R2_FINAL_interior_train_009264,0.17454343199411773,0.00014202150890411572,2.2723569017327023e-05
model1,11,R2_FINAL_interior_train_009265,0.1275798686925031,0.0003530753812057649,0.00019994406317014958
model1,11,R2_FINAL_interior_train_009266,0.11409110439310051,0.0005467545627017584,0.000423446978450148
model1,11,R2_FINAL_interior_train_009269,0.16470118898888456,0.0004758628809076993,0.00039321428728876913
model1,11,R2_FINAL_interior_train_009270,0.1382064921556654,0.0008476947666921237,0.0009450146915528841
model1,11,R2_FINAL_interior_train_009271,0.14170682750653638,0.0006245444751615348,0.0005853327902210311
model1,11,R2_FINAL_interior_train_009272,0.15163320366986005,0.0003952742859010783,0.00036524289663611025
model1,11,R2_FINAL_interior_train_009273,0.14192439196558776,0.000565471573625398,0.0005007424749987365
model1,11,R2_FINAL_interior_train_009274,0.1728836973436643,0.001328181103474979,0.0012980132618676569
model1,11,R2_FINAL_interior_train_009275,0.1192911167387499,0.0003872466112844937,0.00033503883807197717
model1,11,R2_FINAL_interior_train_009277,0.1357182784485042,0.001384626573375847,0.001335267313631347
model1,11,R2_FINAL_interior_train_009278,0.1800121280433469,0.0005034047194131583,0.0005475271666940355
model1,11,R2_FINAL_interior_train_009279,0.1398329230175742,0.0006832838536153015,0.0006831026921571247
model1,11,R2_FINAL_interior_train_009280,0.1458277695480888,0.0008261998340570666,0.0007943897731571069
model1,11,R2_FINAL_interior_train_009281,0.15492688052619252,0.0013937102499290966,0.001385072993277218
model1,11,R2_FINAL_interior_train_009283,0.11216803064174385,0.001433497925179893,0.0013990514103883118
model1,11,R2_FINAL_interior_train_009287,0.16100060520753723,0.0004909128550613435,0.0004925046200857457
model1,11,R2_FINAL_interior_train_009288,0.16081418102586928,0.0012849711343049376,0.0012175558692493465
model1,11,R2_FINAL_interior_train_009289,0.11080968313435731,0.0004460527807904621,0.00040725747083553295
model1,11,R2_FINAL_interior_train_009290,0.12698463350860797,0.0005844734868141973,0.0004505056769711391
model1,11,R2_FINAL_interior_train_009292,0.15256621994215847,0.00031904166703240994,0.0002205391047558361
model1,11,R2_FINAL_interior_train_009293,0.14312303351863045,0.0013207910080524235,0.001305941881825296
model1,11,R2_FINAL_interior_train_009294,0.13537630705166706,0.0004066490543802862,0.00036137543559896504
model1,11,R2_FINAL_interior_train_009295,0.14129058359855595,0.0002475331928304059,0.00022961537512691756
model1,11,R2_FINAL_interior_train_009296,0.14383665058180112,0.001219707049145896,0.0012247694017407985
model1,11,R2_FINAL_interior_train_009297,0.16385108579371008,0.0002923482797352481,0.00032512026179429553
model1,11,R2_FINAL_interior_train_009298,0.18795255243029724,0.0003700603440805468,0.00027815699743600185
model1,11,R2_FINAL_interior_train_009299,0.14009098204043172,0.0007161035810651319,0.0007011811261273139
model1,11,R2_FINAL_interior_train_009300,0.1251957838152314,0.0009494524856276159,0.0009127234378999689
model1,11,R2_FINAL_interior_train_009301,0.16519755083665522,0.0005197757930760502,0.0004241080569045706
model1,11,R2_FINAL_interior_train_009302,0.11580466636762976,0.0014874311367186024,0.0014419090366605976
model1,11,R2_FINAL_interior_train_009303,0.15572654450221798,0.0007871193528077683,0.0007427481971984488
model1,11,R2_FINAL_interior_train_009304,0.11165004410187855,0.0002057820862492877,0.00016820359090010496
model1,11,R2_FINAL_interior_train_009306,0.09735290269278774,0.00014107184093432954,0.00011806712502097942
model1,11,R2_FINAL_interior_train_009307,0.15226147849501653,0.001218874728013337,0.001140855354867326
model1,11,R2_FINAL_interior_train_009308,0.09974030430833104,0.0007794984757059252,0.0008106231950481179
model1,11,R2_FINAL_interior_train_009309,0.16128590413286967,0.0003192751848195528,0.00020616447248853463
model1,11,R2_FINAL_interior_train_009311,0.16288408909368432,0.0011437447841043322,0.0011637999831022906
model1,11,R2_FINAL_interior_train_009313,0.15563674655643694,0.0005195104648291493,0.00047849633542509544
model1,11,R2_FINAL_interior_train_009315,0.11821161922059002,0.00034853367760726933,0.0003459286719540067
model1,11,R2_FINAL_interior_train_009316,0.1435250900776428,0.0005107702465850363,0.0005410767620887068
model1,11,R2_FINAL_interior_train_009317,0.12845005954621347,0.00033337661876084657,0.00027782813226537995
model1,11,R2_FINAL_interior_train_009318,0.18193500993593126,0.0006203840080611648,0.0006487982693138613
model1,11,R2_FINAL_interior_train_009320,0.12066441214235905,0.0007857532048978562,0.0007844082599965617
