x,v_slow,v_fast,tau,scaled_PDE_residual_s17,scaled_PDE_residual_s43
-0.013369387763148444,0.028644342577090587,0.1877221785331821,0.020926480677737506,-0.0067692354780671355,0.0036274019825347724
0.27568455310255424,0.008949874281598706,0.005948901054145823,0.6847523160174573,-0.00903812281418234,-0.010529847471888254
0.2127755462990114,0.03239340835967485,0.013355760323116986,0.26185024086396747,-0.0026034810661484946,-0.003910864045440006
-0.3136838972358103,0.02300659682782401,0.010761202586933574,0.1262313510937508,0.005770728410249645,-0.032874659224522866
-0.002000347163861327,0.06754937484398857,0.004502488643260531,0.04451535219218848,-0.0024792690459312134,-0.0010708126378634292
-0.2250280067401057,0.009381532781077728,0.07778514628749097,1.0573091828647823,0.0015670329556869062,-0.0028845805196666633
0.19720215421274723,0.035093592657923466,0.0022808576995248008,0.5658477693990323,0.02244023030915813,-0.007531168006144802
0.32688168896717507,0.0805338676734714,0.1868574451338184,0.03617049069031462,-0.00986220120159372,-0.012751673903543695
0.26597384656823964,0.0001619687519481519,0.1665796189425668,0.4686837400447336,0.011954368583862283,-0.007074019452890629
-0.007463683402661514,0.15891467096287187,0.00479843316446672,0.21689350191788315,0.0007984835725075329,0.0007998882715022354
0.3350880693349567,0.0004587668632688053,0.004712147799353375,0.03154649952320702,-0.012092986746900345,0.09004919257984789
0.23680312346536292,0.001456454062171992,0.10469671024824548,0.2185985217653998,0.004791480645546921,-0.0002110852487852964
0.17451785020429633,0.06071678341318985,0.0014998883609742798,0.03966827281023633,0.0014950644124731801,0.021595870944380716
0.011718032654548682,0.00025908576571512145,0.08715030722499251,0.626669811852998,-0.01686569569488893,0.005631985730278694
0.3422940413160047,0.044870796793087475,0.03739003466038481,0.32951215991308924,0.0020455578693513617,0.004761682618077467
-0.12579241898299767,0.03492000072129563,0.05751092133810696,0.02946485406191164,0.002683809839003576,0.009754626429059787
0.12448570976549184,0.00018507782785775394,0.12053180115809356,0.02783097809411941,-0.012843191524710298,-0.017397231584054557
0.09612304377048658,0.006483989833697433,0.014927541550202244,0.1459187965291111,-0.004594996698653594,0.005460566710035716
-0.15559841832364188,0.0014988102705116742,0.08105313023144227,0.10212916383444393,0.0022287775457071352,-0.0003756366106382261
-0.24109778190657977,0.00021798655936283964,0.13654243870626473,0.9271676230717351,-0.0222806668042953,0.023571027403548783
-0.27128627191261045,0.00543430436289433,0.06866873228365244,0.06499402784408377,-0.021124247599761472,-0.010113328857980192
0.23543860406530281,0.17020286651162794,0.00937756472391532,0.36408187942517606,-0.001306662999341172,0.0006172976898006322
0.11520652211064958,0.0010032604010866033,0.10101332472950343,0.06123930574899017,0.010849417577803026,0.001029090516399368
0.08382297121651888,0.02674572070863961,0.009902683417687737,0.03036954456634649,-0.007924473201985341,-0.015013456888923395
0.08443311991312724,0.015029371540851022,0.008258654188931222,0.27676464668421913,0.001677155052257278,-0.01029188343871969
0.1755926105896063,0.03306601808063553,0.0015478588526846493,0.06276765807669601,-0.000533825867056361,0.023636344685933657
0.29706854792551174,0.00039102734739162513,0.005883323521239047,0.06467885589172631,-0.000476775302469257,-0.03218105695066614
-0.14388526421631,0.01033973349114449,0.003892220845387118,0.36117349012283867,0.0057596114230717066,0.022639073787806333
-0.2478192100819946,0.000279611807870153,0.06797400905062567,0.028286482992289884,-0.024884628192071764,-0.01804762921933601
0.286107413632282,0.03667995811629243,0.0018591670591408254,0.8345687917126519,0.03982603573983329,0.028670199144523966
0.27857672262307975,0.0011705299577192832,0.18884727018461028,0.030286020062388237,-0.023374194058070598,-0.031080582991285917
0.0625436813941515,0.13725422586515634,0.09906800732050426,0.93726128492899,-0.00023492561934636248,-0.0012919448861640535
0.29011954854571775,0.0009478076428334933,0.061591146748301566,0.5752159392489863,-0.0004123980714639743,0.007978576605186008
-0.31677344775676103,0.100428659662397,0.08121146080596067,0.03530836309945168,-0.0012038855006848437,0.019592676895199182
0.06015568159497836,0.12768191461717396,0.03315970101749061,0.5329142602144801,-0.0014141338942304281,-0.001716667379626588
0.2651584800259441,0.0003488159821679138,0.04931941536060556,0.16045750420868266,0.002855359277160115,0.008929536735464498
0.21348342632357353,0.05549079982665092,0.03178784271589197,0.822622137043364,-0.0012505313925129126,0.0006058456392304576
-0.2967996096970128,0.002774848097134957,0.023696407915210837,0.12335512669117998,-0.03979326821276025,-0.00019031970687576072
-0.3254806040801295,0.056700877070899235,0.00367203019230551,0.03060049753296098,-0.003409822108941382,-0.023949308856727882
0.1255252558570944,0.04325469193732549,0.0017629641031526,0.08472318073185904,0.0066854836078503515,0.01652408793278873
0.035522009298275536,0.007797027549268176,0.07731385196965437,0.14381771753921063,-0.011338071688753889,0.0011660156240375875
-0.2513119174901208,0.001419759636025882,0.1547608097506729,0.08385270862183347,0.0057174609368117035,-0.000764867513869902
0.3168512854429305,0.11410280459804714,0.007736978672868828,0.4970263179619896,-0.003970265529041345,-0.0020128234256763236
0.21558822668111377,0.005003946364436021,0.002641189045554305,0.019366671295711305,-0.08391231811895801,-0.03788955932043801
0.19624961807795505,0.024432638355883322,0.0030768314762333296,0.1400775906299292,0.007639795650166898,0.02848457365567654
-0.33708879684465365,0.018081009662045323,0.0017494351723835206,0.04094521802914577,-0.053758345715727164,0.020733122789931214
0.29770209157522254,0.005188892650419277,0.005097543293134382,0.4492811774489248,-0.02022913781239274,-0.015835717104167066
0.17391557634633426,0.037835815349329886,0.08999127617469808,0.6546362337225281,0.0015362348366099686,-0.0003154625028675815
0.28391355031430443,0.0017585001513264577,0.011337816645632296,0.1884878046195393,0.003138329315225864,-0.005874671637603893
0.25154823678332383,0.09913559479754164,0.0016971723261579683,0.755185293215881,0.011433796660175225,0.003040185349498938
-0.3345785877894104,0.003417022125805196,0.003943355894098819,0.07416762081124656,-0.058732945341025876,0.06451697813267199
0.021939816627176978,0.021201534736346315,0.0763930663462684,0.07704011912802548,-0.006628524303926196,0.0007693742805662915
0.12834950474907686,0.00035210934014536156,0.015404009640491188,0.506637246519467,-0.005597927870267191,-0.0035530886884703413
0.14207882241844283,0.0006572378864520594,0.07863925938284788,0.30084051653134475,0.0006579363305029858,0.009450895891470662
0.15578064423854743,0.01603926517134141,0.005387289707610954,0.30595049986788597,-0.0006057318992088575,-0.017030092577527346
-0.057281018538692385,0.10799920384169515,0.0027474513472432595,0.06852570129843076,-0.0022864846272501985,-0.0026186576552656698
-0.30223875754208285,0.0004060248690040801,0.12529564867776022,0.3412327410843691,0.0014343822158573698,-0.013482653670872917
0.2407115850772653,0.021127611539789103,0.03060051876514789,0.07053462429884766,-0.0034106900022812703,-0.014271757207138767
0.07433917749590424,0.0527434301705421,0.17013777750389425,1.1554138744456117,0.0006386686512075937,-0.007957944922548227
-0.3512513192769265,0.0036625638777524907,0.0023867861785574437,1.327361351921066,-0.009482493433830041,0.06812361922783078
0.09173358804516113,0.1088016482467046,0.023245831271584166,1.0990355421550566,-0.00031991165187568167,0.00033755802477102145
0.1695174004638803,0.0008433720621196963,0.15755171889846453,0.1594309524267313,0.0004432935329474815,0.0038613149083056688
0.07970572631479611,0.0003100777589475692,0.0010692190150318477,0.1098462211886391,0.018219602466616146,0.03678413844097598
0.20959979813070218,0.0004160816290427238,0.053175470429732516,0.0635596398403237,0.012038943623809776,-0.00799571336352967
-0.033388473914089556,0.0005785828000133946,0.02399211982433781,0.09883476362667229,0.004004213114648859,0.0001516254777218754
0.17776978132068388,0.12198303431558223,0.11806416455741202,0.031166062795702682,-0.0015002732125821284,-0.0023627551332753008
0.2064739702395716,0.00038803033016534584,0.008678525083577722,0.04585262138183193,-0.01005362181163164,-0.039729123091738636
-0.03429135577875575,0.027433759349866842,0.0011457709900300616,0.07474372590004408,-0.007122696163697947,-0.007925528478519277
-0.05578793131404536,0.0027341605875795425,0.0040632890863088805,1.5146294975674024,0.008073727612468818,-0.010723659922341028
-0.2934843638048644,0.03915847302730903,0.01319148332963794,0.1806229582306023,0.006415879173811184,-0.004198096392455241
-0.12315951633827604,0.0008509623071610494,0.014970743825193889,0.24881303132210478,0.0015017086192567403,0.0046691813270215345
-0.2234313556753492,0.00034191652438980393,0.003907201837355747,1.7485735092933654,-0.0019711211513207495,0.004557149979768588
-0.23561692871671008,0.0028985297149872677,0.027316753291853593,0.02593817644111627,0.01864190555249275,-0.05960087548607016
-0.10231038300681428,0.00019979467539333717,0.009602387529773977,1.001442209703223,-0.008557114711824942,-0.0054370064582120224
-0.3313166931988689,0.030587132949123134,0.06970192223346329,0.09443603083390067,-0.023658737993492576,-0.01936687523030882
0.12330813258700485,0.03648379560253925,0.051844591938461734,0.019313942250309593,-0.011554261289195735,-0.01579499878287347
0.29543827557160474,0.0073205760571056,0.0028911997954690575,0.06689361485240125,0.042323607421134425,-0.03356537840881168
0.18321738157495804,0.007038798745013577,0.0422111205293229,0.804512496435887,0.0007673886250032139,-0.007646249922233607
-0.24373827688505406,0.01778024350052532,0.001707208323736677,0.06001599392005852,-0.01720779918705862,-0.0549466138974768
-0.31864032054702296,0.002810278347508186,0.18872387972121213,0.6594963694750294,0.003115224532307647,0.0005613457270465356
0.19386833199874443,0.0001770838877746086,0.04696299964361227,0.1564101830710964,-0.028494916182228547,-0.022223249970649596
0.27606311299197017,0.017969037881939185,0.0013838904188831365,0.04904582635997155,0.0424535794896713,0.003106267281843337
0.3315195150970114,0.13453917553647307,0.17750784000068173,1.1737021503328058,-0.0024708245325310335,-0.0009914745740831317
0.3474723317981282,0.002112287593435892,0.027815766539818387,0.14059878228632558,0.04125681629928637,-0.023121868424000016
-0.34132854069505847,0.09681717261901311,0.005438121316880664,0.12406570291559987,-0.007457899662126202,-0.023967775500214922
0.21004150887279083,0.013752645825634246,0.0018830893167455268,0.9727165107974473,0.010715705293628358,0.0047608564470176945
-0.17630523816655477,0.004279489712606842,0.0029739401548189675,0.2339059437590876,-0.003268421888613401,0.015209408133629703
-0.12391257385748591,0.08754696977382267,0.03400818274670312,0.2958547097670381,-0.0019430891544005814,-0.00230088467711553
-0.0605090028301023,0.05054641219825996,0.19070037825154693,0.13137223686704094,0.008868132677522515,-0.0017323866728792914
0.14737204658879133,0.0006875711982875791,0.0160552624347303,0.1222566277965642,0.010313275730735738,0.011304096805100194
0.24254089438541204,0.0006539179658388934,0.0037831309560571453,0.30926276804528036,-0.010061599149719203,-0.03397204614884957
-0.15292361372718985,0.13312325030673564,0.0016987155741585037,0.5385884711025261,-0.0031816868420212322,0.01935837119884575
-0.20972201336772003,0.0015794804991123383,0.0030910428493351777,0.10122321123288755,-0.04956980808707331,-0.01025030662010116
-0.15039539564611903,0.0002246456348411794,0.0018078606118663296,0.01995947149965515,0.023871908490678613,-0.22370724451153035
0.034446234930814945,0.0010494279581502604,0.0018902517361080824,0.7559717320706295,-0.006258959968998864,0.016041217716855634
-0.3280442631258658,0.17243894611004976,0.1003424768152568,1.2351788808666597,-0.0009767542275773457,-0.0011246762338259298
-0.24602572312145538,0.0004803929653172216,0.04128908684434265,0.4677556108414687,-0.006517114074402897,-0.005242298965808611
0.31215188868760646,0.0011394152665647798,0.023559856459032736,0.06790937321459965,0.0266273906191214,-0.016510491692193333
0.27906996876284407,0.000601786529140315,0.0011322071367475062,0.25534825224174246,-0.038645843346231966,0.0019344772067718416
0.35156314584492165,0.15307104060087312,0.015468433575609444,0.48625767875212494,-0.0025102463429345014,-0.0009465839853028021
0.3193808541543254,0.0030158165620449598,0.009400586805299632,0.961252571636656,-0.0002874110681441554,0.0051738817832336454
0.3384269302449071,0.03070812103128211,0.05865221553015423,0.21606536654991107,0.004395214360146283,0.007875938170048544
0.1670071371932309,0.09833643599611715,0.05567654327062991,0.022688471315088096,-0.010855135808953248,-0.010345036890056784
0.15457566421803526,0.00021973957122270558,0.012010035710948766,0.028577652082929613,-0.05740385370995957,-0.011690032536143424
-0.14452813488746147,0.00015009491326370671,0.001663407890824108,0.9893770943956739,-0.024818858246366964,0.00809608744801173
0.14986601470593985,0.05946809498054974,0.05481276325528319,0.05296145893052251,0.0032886186617645105,-0.013794883204540625
0.07257911528581668,0.002882106965858416,0.024490148655897593,1.8324047032784714,-0.007323284100038079,-0.0048705466736518365
-0.08248987087787724,0.054183236859102216,0.060472495186847844,1.2761843835318578,0.001132387878487386,0.0017407439566231014
-0.30141264903846143,0.03924157909317748,0.05730612491242132,1.2817060956818085,-0.0001215640287654654,-0.00232887130914156
0.3469959701104829,0.14844640311435842,0.1450463323611381,0.5342864258365716,-0.0009553107998813207,0.0052054853590738455
-0.030636219330845094,0.09635194432277287,0.005629504839585953,0.16777228287163182,0.0012384411037190289,-0.0012585255209450906
-0.027736673543379664,0.03716556572013178,0.02314103324449116,0.03646968550444862,-0.0014680975745342752,0.005673999352393161
-0.10670954657439835,0.04063846427965385,0.0906118759653094,0.041249454096927665,0.000629102065179722,0.0009298356533067679
0.2662963520025824,0.0011481244495581805,0.0072658924712642355,0.04264080591482529,0.13752385650441631,0.14529208769739527
-0.06756258664330955,0.003963660500830962,0.06382308780557744,0.8759963441806532,0.0009910709423352746,-0.0006130467450785974
0.24207611200582624,0.024993010316093377,0.08536485796485761,1.207382396286174,-0.002221909186646281,-0.0037427693842199895
-0.14798452508439358,0.00982359257898246,0.1345820502835607,0.03730631128239167,0.005309960607342729,0.009930873418053581
0.07417235465728278,0.004683958432383021,0.09608438165933822,0.17755933777684502,0.0013519175357058011,-0.006487024681325577
-0.1846785765271617,0.002666788103966764,0.009235124425373427,0.317163889810749,-0.006536057498431084,0.010375448920747906
-0.251682573212745,0.0013921630695778774,0.0049277273501056856,0.11241623401440558,-0.04694949890065712,0.00509184966861621
-0.04753495324932938,0.1062969219154221,0.001081331098943031,0.029739224313859284,-8.2449228081395e-05,0.0009759954108670745
0.23555380599708964,0.0012326185317553973,0.006534103323189388,0.3754612614878041,-0.0045429376155328985,-0.008519254378197958
-0.3429443901193437,0.0007407540036249182,0.016887481798953403,0.1384492846063385,0.012263590702839453,0.05372159833609035
0.3126031590518251,0.013656826939196318,0.04105194975197039,1.3217812578378916,7.224540611842984e-05,0.002673317514663625
-0.07765161484384592,0.044698490936935655,0.07087691576914865,1.4014558093863048,0.0009474147795023622,0.0017789138478819559
0.21616908318158945,0.00024643669904903155,0.0050659016084517285,0.19431637410084804,0.0045573683647948905,-0.0008818030419869688
-0.0363909038283628,0.0007363301150330099,0.011952400122962895,0.10326101653563091,0.0015687615098446935,0.004530796039784511
-0.3556914264353174,0.01986432253519147,0.0018341259923048841,0.05475565770161942,0.035168757513373915,0.020449510417411793
0.3420110140112643,0.008894577237229534,0.002428442657086707,0.16786292607696418,0.013564317998259608,-0.01157858068916786
-0.026458058781794913,0.0018995765527623767,0.004682500515274945,0.10593601317122019,-0.007814456569779664,0.0016665314053158965
-0.33628456168996845,0.014774065607286127,0.07211957932021186,0.06837794401565302,-0.042157598084623375,-0.035740003201905526
0.18415404047227635,0.006517491002213823,0.025459746054147032,0.05516001364121057,-0.0019524554645940022,-0.015497353908013397
-0.2829204696152261,0.00047851395547309145,0.13237715836395889,0.6337510716913494,0.0017928457863982498,-0.007687560696362175
0.1536914570116883,0.050497036858812405,0.14047913040714793,1.0761358032487145,0.005855778463243438,0.004093397256061809
0.08205980783195477,0.08015821813365483,0.010840502594642209,0.6409595514477675,0.001313307676093449,-0.0009279777279984041
0.006861184089745953,0.04082764873374206,0.09479188973526757,0.693663591316124,-0.0018007756414756956,-0.003725542441865196
0.1066309264318529,0.11642458758985151,0.0577612331094412,0.8524271960747432,-0.00016964611298642707,-0.0015048952918005488
-0.2295945311989255,0.1093492495809172,0.012487418934191452,0.06183020048218341,-0.00949308876182282,-0.014008666914343807
0.16862160738302756,0.06358475302105615,0.015386351675126905,1.1492790359114997,-0.0014009595011222477,0.0011073235694880248
0.14073887486344805,0.0009351817858051285,0.0031616635958178186,0.02364357770183083,0.1062468910761274,0.02869346969012845
-0.0379621553959717,0.016450747141821723,0.02261939995281185,0.6220040716807107,0.0035608060129017414,-0.005154459441672599
0.17506184202531616,0.0002002093326890647,0.14914841638660328,1.3393578146342389,-0.00024274479709686673,0.00040297881195774314
0.29850792934543435,0.05135088923715828,0.03756868109383897,0.31766142542662745,0.0005169575629267528,0.005220595650659888
0.2249145583126555,0.15453335920639627,0.0016330172501587384,1.8272924061127247,0.017776145120495447,-0.01903936104609467
-0.14961929490874804,0.020417372419262808,0.00280324229137273,0.11787641719257508,-0.009165305118727441,-0.023116184204345563
-0.0690641065940753,0.0030025326088841246,0.0020542148026626897,0.03962591179626723,0.039818506279481046,0.012620936514388968
0.1974669909640261,0.003903785199246226,0.007410448313144733,0.17346816628822842,-0.0081915433337917,0.002525719220846083
0.20758885467729715,0.0036700716977081933,0.0013150672431522707,1.9637290721927843,-0.002021050147545714,-0.004684550867810634
-0.19268473649032483,0.00030378766462297755,0.0036363128709777396,0.0639745731988446,-0.02192828742392293,-0.056224933809137845
0.05919251120064728,0.16904345565855391,0.05049826450561609,0.0956447562760491,0.00040839178840529984,-0.001753063921402047
-0.3491379657456408,0.03679095865934409,0.025424823822308328,0.26016917973239667,0.014901942142104446,0.0008991227446794005
0.2965796687696066,0.023087665403278775,0.12345724008503359,0.6912310323681242,-0.0004901372702404914,0.004903969825961239
-0.15692230211254043,0.027129786965387762,0.0054543227863231,0.07624852426780103,-0.01217555570687844,-0.02748335157741127
-0.30092991323450213,0.01062091610059609,0.003288968594041554,0.05695149965969044,-0.04144533588504022,0.05657430020664997
0.14602838672136487,0.01803952983975143,0.0029388088766961243,0.022116849148837173,0.04662613952274155,0.0542663917708088
0.02172501091412138,0.1362753800457612,0.0030867605963100704,0.06828055827731344,-0.00027974208252180637,-0.0003938258265915901
0.2484581202111822,0.026580460781014385,0.10643287691695859,0.6460897991633189,-0.0018736509099692134,-0.0015982253099670672
-0.24250700685528834,0.0004203390644120042,0.0025428892701448314,0.020122388147664413,-0.006008472184335406,-0.34105512104583663
-0.20127321960191655,0.0031114137403378214,0.16305554507605266,0.4007107988344829,-0.011027488563675738,-0.015209905859216758
0.35417258620637837,0.0012465393922469388,0.003871059615567231,0.0862934523405865,0.009704449632966333,-0.012699647488945113
0.10906499809874542,0.08946688743284424,0.013901675087638517,0.06285394357358617,0.005926890824730648,0.006632700538775939
-0.09264005017418042,0.1796101248110385,0.08875035358713461,1.3498363167711735,-0.0007940161943851344,0.00019716534034847264
0.14158887736137493,0.0004309524607091807,0.002135808631185411,0.4626103920919045,-0.005842961676068924,-0.0007000090427512474
-0.04793365758061463,0.05188643413099978,0.01119756413545566,0.15896467983481707,-0.005395074668196396,-0.006611324446506846
0.2257754626263444,0.00079567858965657,0.00416421316863304,0.03665699140109701,0.0444476583027477,0.037244035587867985
0.3305262611241826,0.00213830007509912,0.10285306217509774,0.01928211557486743,0.10920169600081531,0.07551382941993837
-0.2682253653847825,0.0008775604784434407,0.1850996395301244,0.6192689797714988,-0.006363565845070423,-0.011015878459148483
0.3524804622509511,0.0010100572084283529,0.13508649039515416,0.05863048608336463,-0.032879809344223146,-0.013040304542934606
0.31167147943498286,0.10467926309298041,0.11961013097307077,0.04406593689260876,-0.01030938244669674,-0.0026030454862031854
0.04087069310317498,0.06608490899149684,0.032385146813898945,1.0861986560513694,-0.0004658278672061846,-0.001665836476545686
-0.09833808285884599,0.0083692313062941,0.0013609371892112257,1.3432452055258237,0.005217560520623135,0.024450527284985334
-0.2398864187368776,0.0009842483560665966,0.00237750351998606,0.11451763656693772,-0.007692998087486536,0.02227762243770585
0.24361854676679695,0.009456511373882846,0.016220585946087104,0.6504289177873828,-0.0035990249041966066,0.003021911117883922
0.22947463540951207,0.0011321337105797912,0.11336203229170043,0.15713137831057886,0.004540909929966104,0.0023049371024829912
-0.018380616950916973,0.0050581220341620456,0.016672887860379394,0.7714447623780111,0.004483324761598448,-0.003381464111415708
0.12402708075425822,0.0012092528988058892,0.0021526978645091815,1.8733586146955408,0.009208313422019143,-0.0061748299946695435
0.22454922035264324,0.052060881892246516,0.1730883171082723,0.09306885640657198,0.0028291683795876616,-0.0037648953340910702
0.1783136700739011,0.007515879990387755,0.06769125996792015,0.08597897268138613,-0.008915244854480179,-0.012351872324536106
0.1317512262720259,0.013091679656734363,0.035986698786863794,0.1638114612658556,-0.008766908863060141,0.0039555980736397985
-0.1473591069352155,0.10500928435429321,0.0021993474124471033,0.026324052691258752,-0.006017418285934232,-0.010422913069553279
-0.29557671379456313,0.001114932001178455,0.15332980635871202,0.02313567753901924,-0.0005423731888639837,0.04162662118169316
-0.22241717217260554,0.013361633421109109,0.06062227620338167,0.08766874676116515,0.012857406871625513,0.005927967369991886
0.22677902096733915,0.011406282711319096,0.026622419206456947,1.2419673058334968,0.0006214987647816216,-0.0010155540286365243
-0.35235944496934263,0.0005413758901349665,0.013870152374337117,0.1285386016822192,-0.02172380979649417,-0.05355378259458256
0.009018714610860012,0.07416367661249657,0.057024475409397826,0.05924063220549099,0.006850556283774829,0.0029022789772031703
0.019077985970592792,0.0019861632409010543,0.0334144163038108,0.08656986662476705,0.005053908681309304,0.004554092971074745
-0.3388836350884026,0.10917784924589621,0.04559320577250115,0.10623548595620519,-0.005627181363675602,9.77790838204162e-05
-0.13311697706844555,0.0014526298781329145,0.08407612888580272,0.09078762822410923,0.0021889945086695168,0.001393370070518662
0.09238456641715442,0.0015200290461013903,0.0010003167848378963,0.416568072366223,-0.061697962215501286,0.03356197078272526
-0.2877196031015429,0.04996340762315725,0.02375410209957362,0.05591940553777189,-0.0018151866612745018,0.0031105030470989278
-0.27409171857893794,0.0026903232646339503,0.0037198998126263382,0.14301704465580606,-0.06410990498932087,0.013878148949968234
-0.08933828326094978,0.0886579671248482,0.0033474204681252363,0.6654571911173365,-0.0021681279984211545,0.003022645551642903
0.2235158639075443,0.01320812642524686,0.0016194524134384239,0.11295265917857553,0.010363708292621503,0.03803692709727915
0.28528295946195326,0.02502573266822032,0.0014278355276460927,0.4157422655881997,0.02261900783027476,-0.020842526916763263
0.14865602742242134,0.09976602592853151,0.12796134550939306,0.5513514948853021,-0.0020022586049594253,0.0031080462994826146
-0.08533040200510283,0.04660322609670908,0.04230882069415707,1.4536162265523889,0.0016420782782444218,0.0023415633218219953
-0.25486785339477935,0.08550255739231723,0.03872082920453311,0.029386841719967492,0.0160624651871872,0.027437704041470178
-0.14518406658396882,0.010564047714018976,0.11002518337588622,1.1663234092776276,0.004915651553918355,-0.0008745588256381048
-0.1731131801954283,0.07616372264446367,0.0057944048570470795,0.16528803729430386,-0.0013002677662545812,-0.004465139486827321
-0.014491466361286343,0.0026988175246541917,0.05136724861913517,0.6951724397235874,0.00920972217511682,-0.0006568016384395228
0.3508919843645859,0.00038108996890822506,0.07358289408970203,0.21047464834771976,0.0065297883874390105,0.01118957049975946
-0.33747166758887015,0.010420026965704548,0.021741339703356368,1.0337561741630434,0.003621180759407583,-0.0026569306366085797
0.34823608719315047,0.00016329734460755115,0.00521412193372844,0.1933660885557619,0.04639114788705717,0.010595169984978304
0.33181741137027554,0.03602529372738393,0.0529290326079556,0.8132971835865006,-0.0018258036358989012,-0.0003272530073515385
-0.28151903890034935,0.09233619202199765,0.10561893973271809,0.16581061969363983,0.0016148199997361853,-0.003756247438980312
