expiry,cp,strike,tau,days,mid,forward,discount,k,x,c,market_iv,vega_w,symbol,spot
2026-10-02,P,120.0,0.020436905955384322,7.459470673715278,0.08,132.30188766824608,1.0046055284826068,0.9070165370648852,0.09759459632661537,0.09358536853311594,0.36594500280022746,0.00952927539043515,C,132.1
2026-10-02,P,122.0,0.020436905954718417,7.4594706734722225,0.12,132.30188766824608,1.0046055284826068,0.9221334793492999,0.08106529437540481,0.07876937904770176,0.33853986280000936,0.013463125461131318,C,132.1
2026-10-02,P,123.0,0.02043690595443303,7.459470673368056,0.165,132.30188766824608,1.0046055284826068,0.9296919504915073,0.07290198373624383,0.0715494798043701,0.332403616411344,0.016946793447773743,C,132.1
2026-10-02,P,124.0,0.02043690595411593,7.459470673252315,0.22,132.30188766824608,1.0046055284826068,0.9372504216337147,0.06480477350362442,0.06440481876078841,0.3243901291127276,0.020791120693796024,C,132.1
2026-10-02,P,125.0,0.020436905953767123,7.459470673125,0.36,132.30188766824608,1.0046055284826068,0.9448088927759221,0.05677260180636022,0.05789968241508314,0.3356782531219528,0.02752560441660908,C,132.1
2026-10-02,P,126.0,0.020436905953450026,7.4594706730092595,0.42,132.30188766824608,1.0046055284826068,0.9523673639181295,0.048804432157183296,0.05079264047137666,0.3165150088069657,0.031101974377001105,C,132.1
2026-10-02,P,127.0,0.020436905953132925,7.459470672893517,0.595,132.30188766824608,1.0046055284826068,0.9599258350603368,0.04089925265007009,0.04455083782479674,0.3180374311382552,0.037274119898442024,C,132.1
2026-10-02,P,128.0,0.02043690595278412,7.459470672766204,0.77,132.30188766824608,1.0046055284826068,0.9674843062025442,0.033056075189044146,0.03830903517821693,0.31084582024554597,0.04252797283865532,C,132.1
2026-10-02,P,129.0,0.020436905952467024,7.459470672650464,1.0150000000000001,132.30188766824608,1.0046055284826068,0.9750427773447516,0.025273934746989152,0.03259389992988804,0.3077737318401209,0.04773901547985156,C,132.1
2026-10-02,P,130.0,0.020436905952181634,7.4594706725462965,1.3199999999999998,132.30188766824608,1.0046055284826068,0.982601248486959,0.017551888653078912,0.027330193880060194,0.3052038901758641,0.05212697774444955,C,132.1
2026-10-02,P,131.0,0.020436905951896244,7.459470672442129,1.69,132.30188766824608,1.0046055284826068,0.9901597196291664,0.00988901590750974,0.022555536128607945,0.3029101177875993,0.055276941112905015,C,132.1
2026-10-02,P,132.0,0.020436905951610858,7.459470672337963,2.15,132.30188766824608,1.0046055284826068,0.9977181907713737,0.0022844165222904943,0.01845802217490733,0.3035895788722716,0.05687451657065292,C,132.1
2026-10-02,C,133.0,0.020436905951452308,7.4594706722800925,1.91,132.30188766824608,1.0046055284826068,1.0052766619135811,-0.005262789113092464,0.014370496152277585,0.29517869652783685,0.05672653118052185,C,132.1
2026-10-02,C,134.0,0.02043690595113521,7.459470672164352,1.52,132.30188766824608,1.0046055284826068,1.0128351330557885,-0.012753460842250113,0.011436206362021953,0.2978158313694047,0.054866043916931596,C,132.1
2026-10-02,C,135.0,0.020436905950818113,7.459470672048611,1.165,132.30188766824608,1.0046055284826068,1.0203936041979957,-0.02018843932976802,0.008765250270891825,0.29610509403711044,0.05140586240264363,C,132.1
2026-10-02,C,136.0,0.020436905950501016,7.459470671932871,0.885,132.30188766824608,1.0046055284826068,1.0279520753402032,-0.02756854662739063,0.006658580677887781,0.29621537812054305,0.0467704988836436,C,132.1
2026-10-02,C,137.0,0.020436905950215623,7.4594706718287025,0.6699999999999999,132.30188766824608,1.0046055284826068,1.0355105464824106,-0.03489458671946358,0.005040959383259676,0.298086875927119,0.04149479001284753,C,132.1
2026-10-02,C,138.0,0.02043690594989853,7.459470671712963,0.495,132.30188766824608,1.0046055284826068,1.043069017624618,-0.0421673460485434,0.003724290887632149,0.29881051229416106,0.03577525611734151,C,132.1
2026-10-02,C,139.0,0.020436905949613143,7.4594706716087975,0.36,132.30188766824608,1.0046055284826068,1.0506274887668254,-0.04938759402203051,0.002708575191005199,0.2995861880830598,0.03005981007935412,C,132.1
2026-10-02,C,140.0,0.020436905949296043,7.459470671493055,0.24,132.30188766824608,1.0046055284826068,1.0581859599090326,-0.05655608350064289,0.0018057167940034662,0.29488217453207977,0.0238484722695018,C,132.1
2026-10-02,C,141.0,0.020436905948978946,7.459470671377315,0.17,132.30188766824608,1.0046055284826068,1.06574443105124,-0.06367355126950691,0.0012790493957524553,0.29667073282711903,0.01907203388126471,C,132.1
2026-10-02,C,142.0,0.020436905948630138,7.45947067125,0.12000000000000001,132.30188766824608,1.0046055284826068,1.0733029021934475,-0.07074071849259941,0.0009028583970017332,0.2989983141184261,0.01501831304442443,C,132.1
2026-10-02,C,143.0,0.020436905948344748,7.459470671145833,0.08,132.30188766824608,1.0046055284826068,1.080861373335655,-0.077758291151246,0.0006019055980011554,0.2987841285540983,0.011304721795605543,C,132.1
2026-10-09,P,115.0,0.03961498813413242,14.459470668958332,0.095,132.39685336506486,1.0063660805735735,0.8686007036957624,0.14087174873235117,0.13211229699613258,0.3682776605679286,0.011666107257585814,C,132.1
2026-10-09,P,119.0,0.039614988133847034,14.459470668854168,0.21500000000000002,132.39685336506486,1.0063660805735735,0.8988129020851802,0.10668038398407188,0.10280073105963494,0.34175294841547477,0.02199391958796415,C,132.1
2026-10-09,P,120.0,0.039614988133529934,14.459470668738426,0.3,132.39685336506486,1.0063660805735735,0.9063659516825346,0.09831213431355525,0.09588562944976564,0.3456631219833681,0.02721618597252237,C,132.1
2026-10-09,P,121.0,0.039614988133244544,14.459470668634259,0.32,132.39685336506486,1.0063660805735735,0.9139190012798891,0.09001333149886014,0.08848268526123115,0.3281762887298851,0.02935522585379376,C,132.1
2026-10-09,P,122.0,0.03961498813299087,14.459470668541668,0.405,132.39685336506486,1.0063660805735735,0.9214720508772436,0.08178283236234464,0.08156758365136163,0.32477193298195545,0.03421907139953628,C,132.1
2026-10-09,P,123.0,0.03961498813267377,14.459470668425926,0.455,132.39685336506486,1.0063660805735735,0.9290251004745981,0.07361952172318367,0.07438979757605713,0.31086367441965146,0.03768943043649345,C,132.1
2026-10-09,P,124.0,0.03961498813238838,14.45947066832176,0.615,132.39685336506486,1.0063660805735735,0.9365781500719524,0.0655223114905644,0.0680375912492629,0.3145785652695712,0.04442191985123196,C,132.1
2026-10-09,P,125.0,0.03961498813207128,14.459470668206018,0.76,132.39685336506486,1.0063660805735735,0.9441311996693069,0.057490139793300116,0.061572805865853564,0.3105405910596202,0.05003617417085493,C,132.1
2026-10-09,P,126.0,0.0396149881317859,14.459470668101853,0.925,132.39685336506486,1.0063660805735735,0.9516842492666614,0.04952197014412322,0.05525812589126422,0.30538201600163173,0.05555707176802237,C,132.1
2026-10-09,P,127.0,0.03961498813150051,14.459470667997685,1.145,132.39685336506486,1.0063660805735735,0.9592372988640159,0.041616790637009925,0.04935623579092985,0.30322357161368685,0.06128459599877783,C,132.1
2026-10-09,P,128.0,0.03961498813121512,14.459470667893518,1.4300000000000002,132.39685336506486,1.0063660805735735,0.9667903484613704,0.033773613175984006,0.04394218826926044,0.30400547522602783,0.06678120252625913,C,132.1
2026-10-09,P,129.0,0.039614988130929736,14.459470667789354,1.715,132.39685336506486,1.0063660805735735,0.9743433980587247,0.025991472733929148,0.038528140747591366,0.2999392621672122,0.07125920969354457,C,132.1
2026-10-09,P,130.0,0.039614988130644346,14.459470667685187,2.065,132.39685336506486,1.0063660805735735,0.9818964476560792,0.01826942664001882,0.033601935804586924,0.2980324095467509,0.07500392767604491,C,132.1
2026-10-09,P,131.0,0.039614988130327246,14.459470667569445,2.5149999999999997,132.39685336506486,1.0063660805735735,0.9894494972534337,0.010606553894449675,0.029426257905682873,0.3011122787619928,0.07772136928752933,C,132.1
2026-10-09,P,132.0,0.03961498813001015,14.459470667453706,2.885,132.39685336506486,1.0063660805735735,0.9970025468507882,0.003001954509230343,0.024650158371498643,0.2916556151117623,0.07914515184954156,C,132.1
2026-10-09,C,133.0,0.03961498812981989,14.45947066738426,2.88,132.39685336506486,1.0063660805735735,1.0045555964481425,-0.004545251126152479,0.021615178870081686,0.29939604859068675,0.07931780952469097,C,132.1
2026-10-09,C,134.0,0.039614988129471077,14.459470667256943,2.4050000000000002,132.39685336506486,1.0063660805735735,1.012108646045497,-0.012035922855310214,0.01805017541060641,0.29562478063758896,0.07819508725324376,C,132.1
2026-10-09,C,135.0,0.039614988129153976,14.4594706671412,2.01,132.39685336506486,1.0063660805735735,1.0196616956428515,-0.019470901342828206,0.015085593586411176,0.2947007073903741,0.07584958551207988,C,132.1
2026-10-09,C,136.0,0.03961498812880518,14.45947066701389,1.6600000000000001,132.39685336506486,1.0063660805735735,1.0272147452402058,-0.02685100864045068,0.012458748932060974,0.2934491031051789,0.07237554426978147,C,132.1
2026-10-09,C,137.0,0.03961498812845637,14.459470666886574,1.335,132.39685336506486,1.0063660805735735,1.0347677948375604,-0.03417704873252372,0.010019536038735783,0.289861108882577,0.06774472731804844,C,132.1
2026-10-09,C,138.0,0.03961498812817098,14.459470666782407,1.12,132.39685336506486,1.0063660805735735,1.0423208444349148,-0.04144980806160341,0.008405902893920658,0.29387437605083916,0.0630386848002498,C,132.1
2026-10-09,C,139.0,0.039614988127853884,14.459470666666668,0.895,132.39685336506486,1.0063660805735735,1.0498738940322694,-0.0486700560350906,0.006717217044695524,0.29236386175314766,0.057321812618145354,C,132.1
2026-10-09,C,140.0,0.039614988127536784,14.459470666550926,0.7150000000000001,132.39685336506486,1.0063660805735735,1.0574269436296238,-0.055838545513703056,0.00536626836531542,0.292101881441869,0.05146066313319822,C,132.1
2026-10-09,C,141.0,0.039614988127251394,14.459470666446759,0.6000000000000001,132.39685336506486,1.0063660805735735,1.0649799932269781,-0.06295601328256695,0.004503162264600353,0.29744092665119487,0.04653230379888438,C,132.1
2026-10-09,C,142.0,0.03961498812696601,14.459470666342593,0.44499999999999995,132.39685336506486,1.0063660805735735,1.0725330428243327,-0.07002318050565953,0.0033398453462452605,0.2919351933191412,0.03976515297581005,C,132.1
2026-10-09,C,143.0,0.03961498812658549,14.459470666203703,0.32,132.39685336506486,1.0063660805735735,1.080086092421687,-0.077040753164306,0.002401686541120188,0.28601852073663653,0.03301417767660336,C,132.1
2026-10-09,C,144.0,0.0396149881263001,14.459470666099536,0.29000000000000004,132.39685336506486,1.0063660805735735,1.0876391420190417,-0.08400942248039946,0.0021765284278901704,0.29765893081233435,0.03028742341657725,C,132.1
2026-10-09,C,145.0,0.039614988126014716,14.459470665995372,0.275,132.39685336506486,1.0063660805735735,1.095192191616396,-0.09092986532497316,0.0020639493712751615,0.3119827648805642,0.028427557246800978,C,132.1
2026-10-09,C,146.0,0.039614988125697616,14.45947066587963,0.22,132.39685336506486,1.0063660805735735,1.1027452412137504,-0.09780274461273511,0.001651159497020129,0.3138229688533292,0.02446125071585038,C,132.1
2026-10-09,C,147.0,0.039614988125380515,14.459470665763888,0.155,132.39685336506486,1.0063660805735735,1.110298290811105,-0.1046287096831351,0.001163316918355091,0.3080883324902493,0.01950598417556307,C,132.1
2026-10-16,P,105.0,0.05879307031139015,21.459470663657406,0.09,132.55424544367781,1.0142856570993954,0.792128533103939,0.23303161106254028,0.20854087132797494,0.4609065140531175,0.00977602166824466,C,132.1
2026-10-16,P,110.0,0.05879307031110477,21.45947066355324,0.175,132.55424544367781,1.0142856570993954,0.8298489394422218,0.18651159542764748,0.17145268028649985,0.4247566981187528,0.017075233958494456,C,132.1
2026-10-16,P,115.0,0.05879307031078767,21.4594706634375,0.35,132.55424544367781,1.0142856570993954,0.8675693457805046,0.14205983285681367,0.13503389367693852,0.39127273143580216,0.02933379020633678,C,132.1
2026-10-16,P,119.0,0.05879307031050228,21.45947066333333,0.705,132.55424544367781,1.0142856570993954,0.8977456708511309,0.10786846810853432,0.10749799719886166,0.38103551031385036,0.046311632733043846,C,132.1
2026-10-16,P,120.0,0.0587930703102169,21.45947066322917,0.7949999999999999,132.55424544367781,1.0142856570993954,0.9052897521187875,0.09950021843801767,0.10062332036311905,0.37327620174776754,0.05024477662423306,C,132.1
2026-10-16,P,121.0,0.05879307030993151,21.459470663125,1.05,132.55424544367781,1.0142856570993954,0.912833833386444,0.09120141562332265,0.09497588498588538,0.3859120895737144,0.057413613666508184,C,132.1
2026-10-16,P,122.0,0.058793070309582696,21.459470662997685,1.135,132.55424544367781,1.0142856570993954,0.9203779146541006,0.08297091648680714,0.08806401901503647,0.373121414534388,0.06088057414399855,C,132.1
2026-10-16,P,123.0,0.058793070309297306,21.459470662893516,1.25,132.55424544367781,1.0142856570993954,0.9279219959217572,0.07480760584764616,0.0813752878548254,0.3626487170672015,0.06482569382100646,C,132.1
2026-10-16,P,124.0,0.05879307030898021,21.45947066277778,1.465,132.55424544367781,1.0142856570993954,0.9354660771894137,0.06671039561502687,0.07543033939674126,0.3614059250488999,0.06995657690443245,C,132.1
2026-10-16,P,125.0,0.05879307030869482,21.45947066267361,1.73,132.55424544367781,1.0142856570993954,0.9430101584570703,0.05867822391776257,0.0698572822897201,0.3624373267123329,0.07509360295824287,C,132.1
2026-10-16,P,126.0,0.05879307030837772,21.45947066255787,2.08,132.55424544367781,1.0142856570993954,0.9505542397247269,0.05071005426858566,0.06491644047950662,0.3684260180347277,0.08019692791374425,C,132.1
2026-10-16,P,127.0,0.05879307030809234,21.459470662453704,2.295,132.55424544367781,1.0142856570993954,0.9580983209923833,0.04280487476147246,0.05897149202142249,0.359079860764517,0.08382662214460883,C,132.1
2026-10-16,P,128.0,0.05879307030780695,21.459470662349535,2.6100000000000003,132.55424544367781,1.0142856570993954,0.96564240226004,0.03496169730044653,0.05377032626546463,0.3562397441099324,0.0874989016141741,C,132.1
