expiry,cp,strike,tau,days,mid,forward,discount,k,x,c,market_iv,vega_w,symbol,spot
2026-10-02,P,305.0,0.02043645656998351,7.459306648043981,0.02,391.8524049326628,1.0038450308295863,0.7783542889124597,0.250573474253419,0.22169655521580212,0.6161941266653164,0.0008794913636569065,GLD,391.69
2026-10-02,P,310.0,0.02043645656985667,7.459306647997685,0.02,391.8524049326628,1.0038450308295863,0.7911141952880738,0.2343129533816387,0.20893664884018803,0.579411912954993,0.0009272424640550926,GLD,391.69
2026-10-02,P,315.0,0.020436456569729835,7.45930664795139,0.02,391.8524049326628,1.0038450308295863,0.803874101663688,0.21831261203519747,0.19617674246457384,0.5430704069198298,0.0009801342986150245,GLD,391.69
2026-10-02,P,320.0,0.020436456569602995,7.459306647905093,0.02,391.8524049326628,1.0038450308295863,0.8166340080393021,0.2025642550670583,0.18341683608895976,0.5071420491360873,0.0010391160913075764,GLD,391.69
2026-10-02,P,325.0,0.020436456569476152,7.459306647858796,0.02,391.8524049326628,1.0038450308295863,0.8293939144149162,0.18706006853109308,0.17065692971334567,0.471598530360017,0.0011053938006809648,GLD,391.69
2026-10-02,P,330.0,0.020436456569349313,7.459306647812499,0.02,391.8524049326628,1.0038450308295863,0.8421538207905302,0.17179259640030464,0.1578970233377316,0.4364103426823023,0.0011805252613912064,GLD,391.69
2026-10-02,P,335.0,0.020436456569222477,7.459306647766204,0.02,391.8524049326628,1.0038450308295863,0.8549137271661443,0.15675471903576416,0.1451371169621175,0.4015461951649126,0.0012665617490692886,GLD,391.69
2026-10-02,P,340.0,0.020436456569095637,7.459306647719908,0.025,391.8524049326628,1.0038450308295863,0.8676736335417584,0.14193963325062353,0.13238992161856877,0.37552222305022903,0.0016109761527809915,GLD,391.69
2026-10-02,P,346.0,0.02043645656884196,7.459306647627315,0.03,391.8524049326628,1.0038450308295863,0.8829855211924953,0.12444647580310639,0.11709074499989747,0.34023779884739735,0.002029807614770665,GLD,391.69
2026-10-02,P,348.0,0.02043645656858828,7.459306647534722,0.03,391.8524049326628,1.0038450308295863,0.888089483742741,0.11868277108635623,0.11198678244965177,0.326084858750571,0.002102212318763694,GLD,391.69
2026-10-02,P,349.0,0.02043645656846144,7.459306647488425,0.05,391.8524049326628,1.0038450308295863,0.8906414650178638,0.11581332865840344,0.10948564530279059,0.33862103970580265,0.003075616084448647,GLD,391.69
2026-10-02,P,350.0,0.0204364565683346,7.459306647442129,0.04,391.8524049326628,1.0038450308295863,0.8931934462929866,0.11295209637737126,0.1069082419635371,0.32244603283058415,0.0026769082069279552,GLD,391.69
2026-10-02,P,351.0,0.020436456568176053,7.45930664738426,0.05,391.8524049326628,1.0038450308295863,0.8957454275681095,0.11009902739496472,0.10438168275254489,0.3238016892502266,0.0031888853276595365,GLD,391.69
2026-10-02,P,352.0,0.020436456568049214,7.4593066473379634,0.06,391.8524049326628,1.0038450308295863,0.8982974088432323,0.10725407526273346,0.10185512354155302,0.32373612992790657,0.0036851096630454673,GLD,391.69
2026-10-02,P,354.0,0.020436456567827246,7.459306647256945,0.06,391.8524049326628,1.0038450308295863,0.9034013713934779,0.10158833772705615,0.09675116099130743,0.3086667885854361,0.0038282219046783415,GLD,391.69
2026-10-02,P,355.0,0.020436456567700406,7.459306647210648,0.05500000000000001,391.8524049326628,1.0038450308295863,0.9059533526686007,0.09876746138541484,0.09418646868411928,0.29778302793877887,0.003678488448907068,GLD,391.69
2026-10-02,P,356.0,0.020436456567573567,7.459306647164352,0.06,391.8524049326628,1.0038450308295863,0.9085053339437236,0.09595452000880009,0.09164719844106173,0.2936069618378239,0.003983904588196332,GLD,391.69
2026-10-02,P,357.0,0.020436456567446727,7.459306647118056,0.06,391.8524049326628,1.0038450308295863,0.9110573152188464,0.0931494690811915,0.08909521716593893,0.28607887559053935,0.004067031262530909,GLD,391.69
2026-10-02,P,358.0,0.02043645656731989,7.45930664707176,0.07,391.8524049326628,1.0038450308295863,0.9136092964939692,0.09035226446013028,0.08656865795494706,0.28435501837158905,0.004609325685047584,GLD,391.69
2026-10-02,P,359.0,0.02043645656716134,7.459306647013889,0.07500000000000001,391.8524049326628,1.0038450308295863,0.916161277769092,0.08756286237255174,0.08402938771188984,0.2793397184743797,0.004931256571856961,GLD,391.69
2026-10-02,P,360.0,0.0204364565670345,7.459306646967593,0.08,391.8524049326628,1.0038450308295863,0.9187132590442147,0.08478121941067496,0.08149011746883239,0.2740959508245542,0.005260616150837864,GLD,391.69
2026-10-02,P,361.0,0.02043645656690766,7.459306646921295,0.09,391.8524049326628,1.0038450308295863,0.9212652403193377,0.08200729252794964,0.0789635582578404,0.27087008466601903,0.00581145934953377,GLD,391.69
