expiry,cp,strike,tau,days,mid,forward,discount,k,x,c,market_iv,vega_w,symbol,spot
2026-10-09,P,290.0,0.03961458110048833,14.45932210167824,0.745,320.66414936760265,0.9967726732673254,0.9043730038793644,0.10051338878128277,0.09795782151743804,0.354555941405209,0.027365851457760385,GE,319.78
2026-10-09,P,292.5,0.03961458110026636,14.459322101597222,0.865,320.66414936760265,0.9967726732673254,0.9121693228783244,0.09192964508989128,0.0905369374817212,0.34368468855915213,0.03072112763133977,GE,319.78
2026-10-09,P,295.0,0.03961458110004439,14.459322101516204,1.08,320.66414936760265,0.9967726732673254,0.9199656418772845,0.08341895542198263,0.08341327279190558,0.3393358754017803,0.03549895956649972,GE,319.78
2026-10-09,P,300.0,0.03961458109966388,14.459322101377316,1.555,320.66414936760265,0.9967726732673254,0.9355582798752046,0.06661183710560137,0.06930673152349043,0.32372956541316245,0.04498501229839672,GE,319.78
2026-10-09,P,302.5,0.03961458109944191,14.459322101296296,1.835,320.66414936760265,0.9967726732673254,0.9433545988741646,0.058313034290906264,0.06238642743876477,0.31414254762768884,0.0498984158005257,GE,319.78
2026-10-09,P,305.0,0.03961458109921994,14.459322101215278,2.3049999999999997,320.66414936760265,0.9967726732673254,0.9511509178731247,0.05008253515439078,0.05606056204584109,0.31229419324597146,0.05594701874045669,GE,319.78
2026-10-09,P,307.5,0.039614581099029676,14.459322101145831,2.87,320.66414936760265,0.9967726732673254,0.9589472368720847,0.041919224515229836,0.0500319159988184,0.3107033778011322,0.06176601501248956,GE,319.78
2026-10-09,P,310.0,0.039614581098807715,14.459322101064815,3.655,320.66414936760265,0.9967726732673254,0.9667435558710448,0.03382201428261045,0.04469156738440849,0.314685489643192,0.06744654693558676,GE,319.78
2026-10-09,P,312.5,0.03961458109861746,14.459322100995372,4.475,320.66414936760265,0.9967726732673254,0.9745398748700047,0.025789842585346293,0.03946072063427808,0.3147508749595356,0.07198186446470882,GE,319.78
2026-10-09,P,315.0,0.03961458109839548,14.45932210091435,5.275,320.66414936760265,0.9967726732673254,0.9823361938689648,0.017821672936169406,0.034167301390273686,0.3090918578731041,0.07542914142969351,GE,319.78
2026-10-09,P,317.5,0.039614581098173514,14.459322100833333,6.725,320.66414936760265,0.9967726732673254,0.9901325128679248,0.009916493429056119,0.030907488197170485,0.3249811933407928,0.07804647120529934,GE,319.78
2026-10-09,P,320.0,0.039614581097983256,14.459322100763888,7.7,320.66414936760265,0.9967726732673254,0.9979288318668849,0.002073315968030214,0.026161578274562558,0.3166450184094198,0.07923859254107864,GE,319.78
2026-10-09,C,322.5,0.03961458109785642,14.459322100717593,7.075,320.66414936760265,0.9967726732673254,1.005725150865845,-0.005708824474024747,0.022135019707888455,0.3126565110437266,0.0792573466409519,GE,319.78
2026-10-09,C,325.0,0.03961458109766616,14.45932210064815,5.675,320.66414936760265,0.9967726732673254,1.013521469864805,-0.013430870567935065,0.01775494513671618,0.29914499644413445,0.07789545012268327,GE,319.78
2026-10-09,C,327.5,0.0396145810974759,14.459322100578703,4.875,320.66414936760265,0.9967726732673254,1.021317788863765,-0.0210937433135042,0.015252045381760596,0.30468760146149587,0.07549986395183982,GE,319.78
