expiry,cp,strike,tau,days,mid,forward,discount,k,x,c,market_iv,vega_w,symbol,spot
2026-10-16,P,5400.0,0.0587899780657344,21.458341993993056,0.675,7718.471360483884,0.9977552480961945,0.6996203973297459,0.3572173805598135,0.30046725197085467,0.5301503202859708,0.0016988444748544285,_SPX,7704.1299
2026-10-16,P,5425.0,0.0587899780654173,21.458341993877315,0.7,7718.471360483884,0.9977552480961945,0.702859380650717,0.3525984347035189,0.29723151492027633,0.5257043155276306,0.0017640279383169183,_SPX,7704.1299
2026-10-16,P,5450.0,0.05878997806532217,21.45834199384259,0.7250000000000001,7718.471360483884,0.9977552480961945,0.706098363971688,0.34800072545488947,0.29399577786969777,0.5211957354559327,0.001829977909135017,_SPX,7704.1299
2026-10-16,P,5475.0,0.058789978065227046,21.45834199380787,0.7749999999999999,7718.471360483884,0.9977552480961945,0.7093373472926591,0.34342405842747764,0.29076328708951193,0.5183196143807425,0.0019437031045347745,_SPX,7704.1299
2026-10-16,P,5500.0,0.05878997806513191,21.45834199377315,0.7749999999999999,7718.471360483884,0.9977552480961945,0.7125763306136301,0.3388682418916169,0.2875243037685409,0.5120080737799348,0.0019643231973752824,_SPX,7704.1299
2026-10-16,P,5525.0,0.05878997806503678,21.458341993738426,0.825,7718.471360483884,0.9977552480961945,0.7158153139346012,0.3343330867262256,0.28429181298835504,0.5089153575300308,0.00207981351174839,_SPX,7704.1299
2026-10-16,P,5550.0,0.058789978064941656,21.458341993703705,0.8500000000000001,7718.471360483884,0.9977552480961945,0.7190542972555722,0.32981840637169896,0.2810560759377767,0.5041451372108218,0.0021492411883220525,_SPX,7704.1299
2026-10-16,P,5575.0,0.058789978064846524,21.45834199366898,0.875,7718.471360483884,0.9977552480961945,0.7222932805765433,0.32532401678385964,0.27782033888719815,0.49933333690440146,0.002219633570372231,_SPX,7704.1299
2026-10-16,P,5600.0,0.05878997806475139,21.458341993634257,0.9,7718.471360483884,0.9977552480961945,0.7255322638975144,0.32084973638893854,0.2745846018366198,0.49448252258735503,0.0022910288632019067,_SPX,7704.1299
2026-10-16,P,5625.0,0.058789978064656266,21.458341993599536,0.95,7718.471360483884,0.9977552480961945,0.7287712472184854,0.31639538603955825,0.271352111056434,0.49095511036076145,0.002410347615777138,_SPX,7704.1299
2026-10-16,P,5650.0,0.058789978064561134,21.458341993564815,0.975,7718.471360483884,0.9977552480961945,0.7320102305394565,0.3119607889716925,0.2681163740058554,0.4859924886381443,0.0024839688263277124,_SPX,7704.1299
2026-10-16,P,5675.0,0.05878997806446601,21.458341993530095,1.0,7718.471360483884,0.9977552480961945,0.7352492138604274,0.30754577076257583,0.2648806369552772,0.4809991767792116,0.0025587243012320645,_SPX,7704.1299
2026-10-16,P,5700.0,0.05878997806433917,21.4583419934838,1.05,7718.471360483884,0.9977552480961945,0.7384881971813985,0.3031501592895377,0.26164814617509136,0.4771982003585284,0.002681511016172284,_SPX,7704.1299
2026-10-16,P,5725.0,0.05878997806424404,21.458341993449075,1.075,7718.471360483884,0.9977552480961945,0.7417271805023695,0.2987737846897388,0.258412409124513,0.4721140760544125,0.0027588029569105073,_SPX,7704.1299
2026-10-16,P,5750.0,0.05878997806414891,21.45834199341435,1.125,7718.471360483884,0.9977552480961945,0.7449661638233406,0.2944164793207831,0.2551799183443272,0.4681402042599046,0.0028841700946833186,_SPX,7704.1299
2026-10-16,P,5775.0,0.058789978064085494,21.458341993391205,1.15,7718.471360483884,0.9977552480961945,0.7482051471443116,0.2900780777221849,0.2519441812937486,0.4629774745952539,0.0029642236604574277,_SPX,7704.1299
2026-10-16,P,5800.0,0.05878997806399036,21.45834199335648,1.2,7718.471360483884,0.9977552480961945,0.7514441304652827,0.2857584165776685,0.2487116905135628,0.4588516051030119,0.0030924687897195525,_SPX,7704.1299
2026-10-16,P,5825.0,0.05878997806392694,21.458341993333335,1.25,7718.471360483884,0.9977552480961945,0.7546831137862537,0.2814573346782778,0.24547919973337695,0.454635126045476,0.0032222035688763196,_SPX,7704.1299
2026-10-16,P,5850.0,0.05878997806383181,21.45834199329861,1.275,7718.471360483884,0.9977552480961945,0.7579220971072248,0.27717467288627695,0.24224346268279862,0.44935974141620905,0.003306946512983278,_SPX,7704.1299
2026-10-16,P,5875.0,0.05878997806364155,21.458341993229165,1.325,7718.471360483884,0.9977552480961945,0.7611610804281959,0.27291027409981944,0.23901097190261278,0.44501830338199494,0.0034400365347225805,_SPX,7704.1299
2026-10-16,P,5900.0,0.05878997806354642,21.45834199319444,1.375,7718.471360483884,0.9977552480961945,0.7644000637491669,0.2686639832183683,0.23577848112242694,0.4406014583376354,0.0035748888852235447,_SPX,7704.1299
2026-10-16,P,5925.0,0.0587899780634513,21.458341993159724,1.425,7718.471360483884,0.9977552480961945,0.767639047070138,0.26443564710884715,0.2325459903422411,0.4361141308914907,0.003711603660969039,_SPX,7704.1299
2026-10-16,P,5950.0,0.05878997806338788,21.458341993136575,1.475,7718.471360483884,0.9977552480961945,0.7708780303911089,0.2602251145725038,0.22931349956205538,0.43156076366000634,0.00385028224006018,_SPX,7704.1299
2026-10-16,P,5975.0,0.058789978063292746,21.45834199310185,1.525,7718.471360483884,0.9977552480961945,0.77411701371208,0.2560322363124678,0.22608100878186954,0.42694537620781076,0.003991027744837515,_SPX,7704.1299
2026-10-16,P,6000.0,0.058789978063197613,21.45834199306713,1.575,7718.471360483884,0.9977552480961945,0.777355997033051,0.25185686490198717,0.2228485180016837,0.4222716149257012,0.004133945487160106,_SPX,7704.1299
2026-10-16,P,6025.0,0.05878997806310249,21.45834199303241,1.625,7718.471360483884,0.9977552480961945,0.7805949803540221,0.24769885475332346,0.21961602722149787,0.4175427954789453,0.00427914340356973,_SPX,7704.1299
2026-10-16,P,6050.0,0.05878997806303907,21.45834199300926,1.7000000000000002,7718.471360483884,0.9977552480961945,0.7838339636749931,0.24355806208729203,0.21638678271170475,0.41349144948859695,0.004473168080341039,_SPX,7704.1299
2026-10-16,P,6075.0,0.058789978062943934,21.458341992974535,1.75,7718.471360483884,0.9977552480961945,0.7870729469959642,0.23943434490342996,0.2131542919315189,0.408637506494259,0.004623319614418874,_SPX,7704.1299
2026-10-16,P,6100.0,0.05878997806284881,21.458341992939815,1.825,7718.471360483884,0.9977552480961945,0.7903119303169353,0.23532756295077653,0.20992504742172557,0.4044143439317362,0.004822439278441931,_SPX,7704.1299
2026-10-16,P,6110.0,0.05878997806278539,21.458341992916665,1.825,7718.471360483884,0.9977552480961945,0.7916075236453236,0.23368956094653823,0.20862945409333722,0.40189990165657496,0.0048472835574220685,_SPX,7704.1299
2026-10-16,P,6120.0,0.058789978062690255,21.458341992881945,1.8499999999999999,7718.471360483884,0.9977552480961945,0.7929031169737121,0.2320542376058074,0.20733710703534147,0.4000514031722972,0.004918912091743552,_SPX,7704.1299
2026-10-16,P,6125.0,0.05878997806259512,21.45834199284722,1.8499999999999999,7718.471360483884,0.9977552480961945,0.7935509136379063,0.2312375776992514,0.20668931037114724,0.3987949522337574,0.004931661688339428,_SPX,7704.1299
2026-10-16,P,6130.0,0.058789978062531716,21.458341992824078,1.875,7718.471360483884,0.9977552480961945,0.7941987103021005,0.23042158418192205,0.2060447599773455,0.39819267823355303,0.004991005350645197,_SPX,7704.1299
2026-10-16,P,6140.0,0.05878997806243658,21.458341992789354,1.9,7718.471360483884,0.9977552480961945,0.7954943036304889,0.22879159197099105,0.20475241291934987,0.3963239583659701,0.0050635731918558125,_SPX,7704.1299
2026-10-16,P,6150.0,0.05878997806234145,21.45834199275463,1.925,7718.471360483884,0.9977552480961945,0.7967898969588774,0.22716425231161558,0.2034600658613539,0.3944454662347964,0.005136625590102954,_SPX,7704.1299
2026-10-16,P,6160.0,0.058789978062246326,21.45834199271991,1.95,7718.471360483884,0.9977552480961945,0.7980854902872657,0.22553955658461375,0.20216771880335827,0.392557416052832,0.005210172644293595,_SPX,7704.1299
2026-10-16,P,6170.0,0.058789978062182904,21.45834199269676,1.975,7718.471360483884,0.9977552480961945,0.7993810836156542,0.22391749621274565,0.20087537174536252,0.39066001396340577,0.005284224584637482,_SPX,7704.1299
2026-10-16,P,6175.0,0.05878997806208777,21.458341992662035,2.0,7718.471360483884,0.9977552480961945,0.8000288802798484,0.22310745161600118,0.20023082135156078,0.3900122233586829,0.00534462661805761,_SPX,7704.1299
2026-10-16,P,6180.0,0.05878997806199264,21.458341992627314,2.0,7718.471360483884,0.9977552480961945,0.8006766769440425,0.22229806266044277,0.19958302468736666,0.38875345840170544,0.00535879177986648,_SPX,7704.1299
2026-10-16,P,6190.0,0.058789978061929225,21.45834199260417,2.0250000000000004,7718.471360483884,0.9977552480961945,0.801972270272431,0.2206812474335374,0.19829067762937092,0.38683794043172254,0.0054338847445387665,_SPX,7704.1299
2026-10-16,P,6200.0,0.05878997806183409,21.458341992569444,2.075,7718.471360483884,0.9977552480961945,0.8032678636008195,0.2190670420789962,0.19700157684176767,0.3855003897018577,0.005555856685752758,_SPX,7704.1299
2026-10-16,P,6210.0,0.05878997806173896,21.45834199253472,2.075,7718.471360483884,0.9977552480961945,0.8045634569292078,0.21745543818465474,0.1957059835133793,0.38298074657303893,0.005585690813557448,_SPX,7704.1299
2026-10-16,P,6220.0,0.058789978061643836,21.4583419925,2.0999999999999996,7718.471360483884,0.9977552480961945,0.8058590502575963,0.215846427378954,0.19441363645538334,0.3810394187432692,0.005662425742620358,_SPX,7704.1299
2026-10-16,P,6225.0,0.05878997806154871,21.45834199246528,2.0999999999999996,7718.471360483884,0.9977552480961945,0.8065068469217904,0.21504289177927088,0.19376583979118922,0.379780352325245,0.0056777334069572655,_SPX,7704.1299
2026-10-16,P,6230.0,0.05878997806148529,21.45834199244213,2.15,7718.471360483884,0.9977552480961945,0.8071546435859847,0.21424000133068039,0.1931245356677802,0.3796531285896943,0.005786130138569631,_SPX,7704.1299
2026-10-16,P,6240.0,0.058789978061390157,21.45834199240741,2.175,7718.471360483884,0.9977552480961945,0.8084502369143731,0.2126361517487058,0.19183218860978446,0.37768791528029605,0.0058640396376678705,_SPX,7704.1299
2026-10-16,P,6250.0,0.05878997806129503,21.458341992372688,2.2249999999999996,7718.471360483884,0.9977552480961945,0.8097458302427615,0.21103487038173205,0.19054308782218132,0.3762590504548974,0.005988793014288587,_SPX,7704.1299
2026-10-16,P,6260.0,0.0587899780611999,21.458341992337964,2.2249999999999996,7718.471360483884,0.9977552480961945,0.8110414235711499,0.20943614901803495,0.18924749449379286,0.3737341974101539,0.006021655018923602,_SPX,7704.1299
2026-10-16,P,6270.0,0.05878997806113648,21.458341992314814,2.2750000000000004,7718.471360483884,0.9977552480961945,0.8123370168995384,0.2078399794852127,0.1879583937061896,0.37227601784446007,0.006147697793632498,_SPX,7704.1299
2026-10-16,P,6275.0,0.05878997806104135,21.458341992280094,2.25,7718.471360483884,0.9977552480961945,0.8129848135637325,0.2070428491121946,0.18730735077160277,0.3704842881810475,0.006118245316275107,_SPX,7704.1299
2026-10-16,P,6280.0,0.05878997806094622,21.45834199224537,2.3,7718.471360483884,0.9977552480961945,0.8136326102279268,0.20624635364993482,0.18666604664819375,0.3702735304023561,0.0062280938264071785,_SPX,7704.1299
2026-10-16,P,6290.0,0.05878997806081938,21.458341992199074,2.3,7718.471360483884,0.9977552480961945,0.8149282035563152,0.2046552634176929,0.18537045331980528,0.36774746193338403,0.006262748113886467,_SPX,7704.1299
2026-10-16,P,6300.0,0.05878997806072425,21.458341992164353,2.375,7718.471360483884,0.9977552480961945,0.8162237968847036,0.20306670073255514,0.18408459880259487,0.3667533630886447,0.00643707000909183,_SPX,7704.1299
2026-10-16,P,6310.0,0.05878997806066083,21.458341992141204,2.375,7718.471360483884,0.9977552480961945,0.8175193902130921,0.2014806575769203,0.1827890054742064,0.36422366458322536,0.006473205591597431,_SPX,7704.1299
2026-10-16,P,6320.0,0.058789978060565705,21.458341992106483,2.425,7718.471360483884,0.9977552480961945,0.8188149835414804,0.1998971259712761,0.18149990468660326,0.36268669272706294,0.006602586085915366,_SPX,7704.1299
2026-10-16,P,6325.0,0.05878997806047057,21.45834199207176,2.4000000000000004,7718.471360483884,0.9977552480961945,0.8194627802056746,0.1991062995164582,0.1808488617520163,0.360929157088779,0.006574802158973333,_SPX,7704.1299
2026-10-16,P,6330.0,0.05878997806037545,21.458341992037038,2.45,7718.471360483884,0.9977552480961945,0.8201105768698689,0.19831609797395727,0.1802075576286073,0.3606434279631143,0.006686387083596897,_SPX,7704.1299
2026-10-16,P,6340.0,0.058789978060280315,21.458341992002314,2.45,7718.471360483884,0.9977552480961945,0.8214061701982572,0.1967375656809076,0.17891196430021894,0.3581125848605979,0.00672447541246942,_SPX,7704.1299
2026-10-16,P,6350.0,0.058789978060216894,21.458341991979164,2.5250000000000004,7718.471360483884,0.9977552480961945,0.8227017635266457,0.19516152122544184,0.1776261097830084,0.35700943528333057,0.006902437933922109,_SPX,7704.1299
2026-10-16,P,6360.0,0.05878997806012177,21.458341991944444,2.575,7718.471360483884,0.9977552480961945,0.8239973568550342,0.1935879567780113,0.17633700899540516,0.35540416924550605,0.007034648047124934,_SPX,7704.1299
2026-10-16,P,6370.0,0.058789978060026636,21.458341991909723,2.575,7718.471360483884,0.9977552480961945,0.8252929501834225,0.19201686454597017,0.1750414156670168,0.3528668163500014,0.007075276580807341,_SPX,7704.1299
2026-10-16,P,6375.0,0.058789978059931504,21.458341991875,2.625,7718.471360483884,0.9977552480961945,0.8259407468476168,0.19123224308555226,0.1744001115436078,0.35250806252296657,0.007188289398819087,_SPX,7704.1299
2026-10-16,P,6380.0,0.05878997805986808,21.45834199185185,2.5999999999999996,7718.471360483884,0.9977552480961945,0.826588543511811,0.19044823677334358,0.17374906860902106,0.3507864277762065,0.007162848254676357,_SPX,7704.1299
2026-10-16,P,6390.0,0.05878997805977296,21.45834199181713,2.6500000000000004,7718.471360483884,0.9977552480961945,0.8278841368401993,0.1888820657405987,0.17245996782141793,0.3491463573805623,0.007297565433681775,_SPX,7704.1299
2026-10-16,P,6400.0,0.058789978059677825,21.458341991782405,2.7249999999999996,7718.471360483884,0.9977552480961945,0.8291797301685878,0.18731834376441592,0.17117411330420718,0.34792224087473533,0.007479117973089062,_SPX,7704.1299
2026-10-16,P,6410.0,0.0587899780595827,21.458341991747684,2.725,7718.471360483884,0.9977552480961945,0.8304753234969762,0.1857570631974635,0.16987851997581882,0.34537828448355284,0.007523166920866216,_SPX,7704.1299
2026-10-16,P,6420.0,0.058789978059487574,21.458341991712963,2.75,7718.471360483884,0.9977552480961945,0.8317709168253646,0.1841982164281723,0.16858617291782307,0.3432641559284409,0.007614130144384611,_SPX,7704.1299
2026-10-16,P,6425.0,0.05878997805939244,21.458341991678243,2.775,7718.471360483884,0.9977552480961945,0.8324187134895589,0.1834197033487586,0.16794162252402134,0.3424166078586621,0.007683080901366816,_SPX,7704.1299
2026-10-16,P,6430.0,0.05878997805932902,21.458341991655093,2.825,7718.471360483884,0.9977552480961945,0.8330665101537531,0.18264179588051405,0.16730031840061232,0.3419820530606089,0.007798365617515322,_SPX,7704.1299
2026-10-16,P,6440.0,0.058789978059202185,21.458341991608798,2.85,7718.471360483884,0.9977552480961945,0.8343621034821415,0.1810877940137799,0.1660079713426167,0.3398470996108044,0.007891215458744043,_SPX,7704.1299
2026-10-16,P,6450.0,0.05878997805910705,21.458341991574073,2.925,7718.471360483884,0.9977552480961945,0.8356576968105299,0.17953620332236095,0.16472211682540594,0.33851535731430193,0.00807702387892706,_SPX,7704.1299
2026-10-16,P,6460.0,0.05878997805901192,21.45834199153935,2.95,7718.471360483884,0.9977552480961945,0.8369532901389183,0.17798701633553166,0.1634297697674103,0.33636057737787595,0.008171850258780254,_SPX,7704.1299
2026-10-16,P,6470.0,0.058789978058916795,21.45834199150463,2.975,7718.471360483884,0.9977552480961945,0.8382488834673067,0.17644022561723288,0.16213742270941456,0.33420080553763953,0.008267613229803069,_SPX,7704.1299
2026-10-16,P,6475.0,0.05878997805885337,21.458341991481483,3.0,7718.471360483884,0.9977552480961945,0.838896680131501,0.17566772654444063,0.16149287231561282,0.333313978619208,0.008338871821471628,_SPX,7704.1299
2026-10-16,P,6480.0,0.05878997805875824,21.45834199144676,3.075,7718.471360483884,0.9977552480961945,0.8395444767956951,0.17489582376585883,0.16085481446259664,0.33319092256317895,0.008501985399650741,_SPX,7704.1299
2026-10-16,P,6490.0,0.05878997805869482,21.45834199142361,3.075,7718.471360483884,0.9977552480961945,0.8408400701240836,0.17335380341404347,0.15955922113420817,0.33062958094654077,0.008554134814931546,_SPX,7704.1299
2026-10-16,P,6500.0,0.0587899780585997,21.45834199138889,3.125,7718.471360483884,0.9977552480961945,0.8421356634524719,0.17181415722845075,0.15827012034660504,0.3288205223428014,0.008698919423747153,_SPX,7704.1299
2026-10-16,P,6510.0,0.05878997805850457,21.458341991354168,3.15,7718.471360483884,0.9977552480961945,0.8434312567808604,0.17027687790956425,0.15697777328860907,0.3266283327319176,0.008798908302425315,_SPX,7704.1299
2026-10-16,P,6520.0,0.05878997805840944,21.458341991319443,3.2,7718.471360483884,0.9977552480961945,0.8447268501092489,0.16874195819148047,0.15568867250100582,0.32479534506297214,0.00894588900069398,_SPX,7704.1299
2026-10-16,P,6525.0,0.058789978058346015,21.458341991296294,3.25,7718.471360483884,0.9977552480961945,0.845374646773443,0.16797538092128506,0.15504736837759692,0.32423233746545566,0.009065563972118287,_SPX,7704.1299
2026-10-16,P,6530.0,0.05878997805825089,21.458341991261573,3.25,7718.471360483884,0.9977552480961945,0.8460224434376372,0.16720939084170244,0.15439957171340268,0.3229477221048159,0.009093981287888285,_SPX,7704.1299
2026-10-16,P,6540.0,0.05878997805815576,21.458341991226852,3.25,7718.471360483884,0.9977552480961945,0.8473180367660257,0.16567916866093474,0.15310397838501422,0.32037985932083696,0.009151367979373375,_SPX,7704.1299
2026-10-16,P,6550.0,0.058789978058092336,21.458341991203703,3.35,7718.471360483884,0.9977552480961945,0.848613630094414,0.1641512844828816,0.1518213701381963,0.3192098206735201,0.009393625455446544,_SPX,7704.1299
2026-10-16,P,6560.0,0.05878997805799721,21.458341991168982,3.4000000000000004,7718.471360483884,0.9977552480961945,0.8499092234228025,0.1626257311740444,0.15053226935059305,0.31732013217637445,0.009545241021538042,_SPX,7704.1299
2026-10-16,P,6570.0,0.05878997805790208,21.458341991134258,3.45,7718.471360483884,0.9977552480961945,0.8512048167511909,0.16110250163352302,0.14924316856299014,0.3154169897524722,0.009698095618665551,_SPX,7704.1299
2026-10-16,P,6575.0,0.05878997805783866,21.45834199111111,3.5,7718.471360483884,0.9977552480961945,0.8518526134153851,0.1603417560662139,0.14860186443958112,0.3147917832175465,0.009820564567385342,_SPX,7704.1299
2026-10-16,P,6580.0,0.058789978057743525,21.458341991076388,3.5,7718.471360483884,0.9977552480961945,0.8525004100795793,0.15958158879281628,0.1479540677753869,0.3135006562771782,0.009852222522099788,_SPX,7704.1299
2026-10-16,P,6590.0,0.05878997805764841,21.458341991041667,3.55,7718.471360483884,0.9977552480961945,0.8537960034079678,0.1580629856156262,0.14666496698778364,0.3115713828836412,0.010007655645746611,_SPX,7704.1299
2026-10-16,P,6600.0,0.058789978057553274,21.458341991006947,3.5999999999999996,7718.471360483884,0.9977552480961945,0.8550915967363562,0.15654668509766229,0.1453758662001805,0.30962940951128093,0.010164429579731633,_SPX,7704.1299
2026-10-16,P,6610.0,0.05878997805748985,21.458341990983797,3.65,7718.471360483884,0.9977552480961945,0.8563871900647446,0.15503268026644715,0.14408676541257726,0.30767496541538075,0.010322579628981499,_SPX,7704.1299
2026-10-16,P,6620.0,0.05878997805736302,21.4583419909375,3.75,7718.471360483884,0.9977552480961945,0.857682783393133,0.15352096418112532,0.14280415716575934,0.30632499041768657,0.010572938753622271,_SPX,7704.1299
2026-10-16,P,6625.0,0.058789978057267885,21.458341990902777,3.75,7718.471360483884,0.9977552480961945,0.8583305800573272,0.1527659622577562,0.1421563605015651,0.30502707357290876,0.0106079246371998,_SPX,7704.1299
2026-10-16,P,6630.0,0.05878997805720446,21.458341990879628,3.75,7718.471360483884,0.9977552480961945,0.8589783767215214,0.15201152993227096,0.14150856383737087,0.3037295314782879,0.010643153105455874,_SPX,7704.1299
2026-10-16,P,6640.0,0.05878997805710934,21.458341990844907,3.8499999999999996,7718.471360483884,0.9977552480961945,0.8602739700499098,0.1505043706416997,0.14022595559055295,0.30233728590867176,0.01089640920061854,_SPX,7704.1299
2026-10-16,P,6650.0,0.058789978057014206,21.458341990810187,3.9,7718.471360483884,0.9977552480961945,0.8615695633782983,0.14899947946227934,0.1389368548029497,0.3003261442802348,0.011060423524574951,_SPX,7704.1299
2026-10-16,P,6660.0,0.058789978056950784,21.458341990787037,3.95,7718.471360483884,0.9977552480961945,0.8628651567066867,0.14749684957774428,0.13764775401534646,0.2983037135074935,0.011226009481509543,_SPX,7704.1299
2026-10-16,P,6670.0,0.05878997805685565,21.458341990752313,4.05,7718.471360483884,0.9977552480961945,0.8641607500350751,0.14599647420250977,0.13636514576852854,0.2968377752315525,0.011483436816297436,_SPX,7704.1299
2026-10-16,P,6675.0,0.058789978056760527,21.458341990717592,4.05,7718.471360483884,0.9977552480961945,0.8648085466992693,0.14524712984372887,0.1357173491043343,0.29553154927574804,0.011522606499928617,_SPX,7704.1299
2026-10-16,P,6680.0,0.0587899780566654,21.45834199068287,4.05,7718.471360483884,0.9977552480961945,0.8654563433634636,0.14449834658148772,0.13506955244014007,0.2942256480778261,0.011562058861075749,_SPX,7704.1299
2026-10-16,P,6690.0,0.05878997805660198,21.458341990659722,4.15,7718.471360483884,0.9977552480961945,0.8667519366918519,0.14300245998990507,0.13378694419332215,0.29272158228299516,0.011822872661966532,_SPX,7704.1299
2026-10-16,P,6700.0,0.058789978056506854,21.458341990625,4.25,7718.471360483884,0.9977552480961945,0.8680475300202404,0.14150880773312172,0.13250433594650413,0.29118689389853436,0.012084979125857872,_SPX,7704.1299
2026-10-16,P,6710.0,0.05878997805641172,21.458341990590277,4.25,7718.471360483884,0.9977552480961945,0.8693431233486287,0.14001738314645173,0.13120874261811577,0.2885633394865492,0.012169293436762013,_SPX,7704.1299
2026-10-16,P,6720.0,0.0587899780563483,21.45834199056713,4.35,7718.471360483884,0.9977552480961945,0.8706387166770172,0.13852817959498392,0.12992613437129774,0.28699278758914104,0.012435109341905962,_SPX,7704.1299
2026-10-16,P,6725.0,0.05878997805625317,21.458341990532407,4.35,7718.471360483884,0.9977552480961945,0.8712865133412114,0.13778440864213928,0.1292783377071035,0.2856783046250438,0.012478920847860266,_SPX,7704.1299
2026-10-16,P,6730.0,0.05878997805615804,21.458341990497686,4.4,7718.471360483884,0.9977552480961945,0.8719343100054056,0.13704119047340574,0.1286370335836946,0.284880683739209,0.012612985933456784,_SPX,7704.1299
2026-10-16,P,6740.0,0.05878997805606291,21.458341990462962,4.5,7718.471360483884,0.9977552480961945,0.873229903333794,0.13555640920582646,0.1273544253368768,0.28326444225550224,0.012882297948238334,_SPX,7704.1299
2026-10-16,P,6750.0,0.05878997805599949,21.458341990439813,4.55,7718.471360483884,0.9977552480961945,0.8745254966621825,0.1340738292456036,0.12606532454927355,0.2811256113839981,0.013064167167117337,_SPX,7704.1299
2026-10-16,P,6760.0,0.05878997805590436,21.458341990405092,4.65,7718.471360483884,0.9977552480961945,0.8758210899905708,0.1325934440751694,0.12478271630245563,0.2794656499979592,0.013337244364648677,_SPX,7704.1299
2026-10-16,P,6770.0,0.05878997805580923,21.45834199037037,4.7,7718.471360483884,0.9977552480961945,0.8771166833189593,0.13111524720585846,0.12349361551485238,0.2773010447973081,0.013523338553845564,_SPX,7704.1299
2026-10-16,P,6775.0,0.05878997805571411,21.458341990335647,4.75,7718.471360483884,0.9977552480961945,0.8777644799831534,0.1303769673642776,0.12285231139144348,0.2764532647872773,0.013661660324325914,_SPX,7704.1299
2026-10-16,P,6780.0,0.058789978055618974,21.458341990300926,4.8,7718.471360483884,0.9977552480961945,0.8784122766473477,0.12963923217773796,0.12221100726803447,0.27559914079552306,0.013800458961618531,_SPX,7704.1299
2026-10-16,P,6790.0,0.05878997805552385,21.458341990266206,4.9,7718.471360483884,0.9977552480961945,0.8797078699757361,0.12816539255943735,0.12092839902121644,0.27387219850692895,0.014079530137499135,_SPX,7704.1299
