candidate_id,kappa_slow,theta_slow,sigma_slow,rho_slow,v0_slow,kappa_fast,theta_fast,sigma_fast,rho_fast,v0_fast,positivity_valid,hard_bounds_valid,ordering_valid,slow_feller_gap,fast_feller_gap,slow_feller_margin,fast_feller_margin,correlation_disk_value,correlation_margin,ordering_margin,minimum_hard_bound_distance,minimum_normalized_constraint_distance,constraint_violating,accepted_hard_bound_near,accepted_feller_near,accepted_correlation_disk_near,accepted_weak_slow_fast_separation,accepted_any_boundary_near,boundary_near,weak_slow_fast_separation,correlation_disk_near,feller_near,accepted,primary_rejection_reason,rejection_reasons,finite_price_rate,no_arbitrage_valid,min_normalized_price,max_normalized_price,call_strike_monotonicity,put_strike_monotonicity,strike_convexity,atm_normalized_call_by_maturity,term_structure_feature_variety,calendar_monotonicity_not_imposed,implied_volatility,runtime_seconds,nearest_candidate_id,surface_rmse,normalized_parameter_distance,similar_surface_pair_count,similar_surface_pairs_json
287,1.2578664628423,0.08205709904238546,0.36233055814178283,-0.07980297368970468,0.1253349257170484,3.1206819372206596,0.029512595362382717,0.1874107908926107,0.10571238928840809,0.062428384160448394,True,True,True,0.0751503124837555,0.14907604199278604,0.22252439943817698,0.6797142063244929,0.017543623858783636,0.9824563761412164,0.1558841401153439,0.12201390695157906,0.1558841401153439,False,False,False,False,False,False,False,False,False,False,True,,,1.0,True,2.5655841399441214e-06,0.4407701758452201,True,True,True,"{""0.05"": 0.03842686449634549, ""0.25"": 0.08297873281929945, ""0.5"": 0.11320424007399098, ""1"": 0.15228858615183982, ""2"": 0.2039187879391149, ""5"": 0.3005696144730166}",6,True,unavailable_skipped_no_validated_inversion,0.0986869000007573,,,,0,[]
300,1.3641300350189907,0.11090697110537505,0.2988370566647329,-0.5734734953448151,0.04659711470248766,4.096555751160041,0.05590906517056331,0.23951761671962052,0.2163026465077572,0.03130194982282983,True,True,True,0.21327947431961009,0.40070051621385827,0.5442376662945707,0.7773982494279512,0.3756586847492594,0.6243413152507407,0.22865487164360257,0.11815302347915252,0.22865487164360257,False,False,False,False,False,False,False,False,False,False,True,,,1.0,True,3.674792452557085e-09,0.47580919136161026,True,True,True,"{""0.05"": 0.02576663646263704, ""0.25"": 0.06252674220581611, ""0.5"": 0.09391946199251883, ""1"": 0.1415108982009086, ""2"": 0.20991541179598627, ""5"": 0.33464786780672595}",6,True,unavailable_skipped_no_validated_inversion,0.0947842000023229,,,,0,[]
312,0.25212651276127435,0.09359212954427054,0.17141229033192526,-0.6856424273699055,0.07952122040532628,4.836881437450019,0.07547117281361652,0.6123816756360234,0.05180796390822773,0.044733262982296004,True,True,True,0.017811941210960497,0.35507891303474487,0.232603874265984,0.3213088554706576,0.47278960333401243,0.5272103966659876,0.3836614999739536,0.06851746195297435,0.232603874265984,False,False,False,False,False,False,False,False,False,False,True,,,1.0,True,2.301301498164321e-07,0.47281730910677866,True,True,True,"{""0.05"": 0.03202299126923378, ""0.25"": 0.07427141623519269, ""0.5"": 0.10734858689945781, ""1"": 0.15411908683755676, ""2"": 0.21799421592691742, ""5"": 0.33327631549596093}",6,True,unavailable_skipped_no_validated_inversion,0.08973530000002938,,,,0,[]
325,0.6019773056260412,0.09549590743553914,0.17442756949542434,-0.5157070401374633,0.029898043354142347,2.88597764514501,0.02241717899961003,0.3557934576205757,0.3140886685624098,0.03612450676139899,True,True,True,0.08454776111263829,0.002801970434573059,0.5814930519853465,0.010946054761468434,0.3646054429666505,0.6353945570333495,0.19112973552459991,0.0844001469631944,0.010946054761468434,False,False,True,False,False,True,True,False,False,True,True,,,1.0,True,1.631121904210886e-11,0.40943845021998554,True,True,True,"{""0.05"": 0.02309147572508557, ""0.25"": 0.052046848197615035, ""0.5"": 0.07465259104101235, ""1"": 0.10913002805562776, ""2"": 0.16269699574916102, ""5"": 0.2720652427804893}",6,True,unavailable_skipped_no_validated_inversion,0.07856430000174441,,,,0,[]
337,1.3484963084774841,0.0719968810727991,0.374338420946547,0.13914459444119787,0.07537547832267402,4.044712409968518,0.044435028934641685,0.4124594824787018,0.2948523393708171,0.05274975509653987,True,True,True,0.054045803300369843,0.18933100125191232,0.1616664866964858,0.35751387646798066,0.10629912019464893,0.8937008798053511,0.22562477836745057,0.2046361092602414,0.1616664866964858,False,False,False,False,False,False,False,False,False,False,True,,,1.0,True,4.0633323123984154e-08,0.4425497179213558,True,True,True,"{""0.05"": 0.03197688098843237, ""0.25"": 0.0708095726843775, ""0.5"": 0.09928827232301465, ""1"": 0.13916033885348006, ""2"": 0.1949823809024359, ""5"": 0.2997538531181572}",6,True,unavailable_skipped_no_validated_inversion,0.07868990000133635,,,,0,[]
356,1.0122252708180064,0.029979067593258763,0.10559774186982568,-0.1497774146815487,0.14401329745023855,4.548781664195456,0.04218129012660715,0.6138342613020501,-0.5945687437554028,0.036704025673389054,True,True,True,0.049540256538909005,0.006954457851805318,0.6895721287733095,0.009144111819102822,0.37594526499956643,0.6240547350004335,0.29594614170522593,0.10110325816062882,0.009144111819102822,False,False,True,False,False,True,True,False,False,True,True,,,1.0,True,3.50786970017225e-06,0.4066114402439425,True,True,True,"{""0.05"": 0.037828862400319, ""0.25"": 0.08247843392074714, ""0.5"": 0.11301085412067585, ""1"": 0.15098117121584592, ""2"": 0.19569595077944762, ""5"": 0.2701163414164285}",6,True,unavailable_skipped_no_validated_inversion,0.07812840000042343,,,,0,[]
387,0.7625219098516065,0.04026314061450589,0.16752681394789617,-0.1733039792167268,0.1044708435270047,1.7354852917077235,0.03599607359368393,0.2631149052304176,-0.04112133439945154,0.01058401297645768,True,True,True,0.03333782036446062,0.055711859207722855,0.3726216453600927,0.28692197275293035,0.03172523335514319,0.9682747666448568,0.08141952986243657,0.03461295555023258,0.08141952986243657,False,True,False,False,True,True,True,True,False,False,True,,,1.0,True,3.160574152616391e-08,0.40171989019833243,True,True,True,"{""0.05"": 0.030439944263336117, ""0.25"": 0.06808771090370434, ""0.5"": 0.0957300168006229, ""1"": 0.13305161163688978, ""2"": 0.18124463559247572, ""5"": 0.26446373426439757}",6,True,unavailable_skipped_no_validated_inversion,0.07932189999701222,,,,0,[]
388,1.3226817487370646,0.07410695364098448,0.19284219800607022,-0.4760377288689005,0.07785219248238497,5.243404459126655,0.04814664018463862,0.3232853678185048,-0.581339328538499,0.07922999320272192,True,True,True,0.15885171673905546,0.4003911866266555,0.6811007052649334,0.6570057944577226,0.5645673342122537,0.4354326657877463,0.3280939506602168,0.1887861286493168,0.3280939506602168,False,False,False,False,False,False,False,False,False,False,True,,,1.0,True,1.4317587785228624e-06,0.44251809970915545,True,True,True,"{""0.05"": 0.03507711491275195, ""0.25"": 0.07580352160838345, ""0.5"": 0.10460906420407241, ""1"": 0.14453138022920206, ""2"": 0.20021068795472402, ""5"": 0.30438911513339884}",6,True,unavailable_skipped_no_validated_inversion,0.0806750000010652,,,,0,[]
392,1.2366909219400914,0.10411765540523446,0.08327366051664473,0.03606253452565367,0.10200533522870076,5.060251349348693,0.026721579638903523,0.04460840735316414,-0.025073509535744387,0.07027023666784518,True,True,True,0.2505882159708389,0.2684459088423944,0.9475567162923005,0.985391174211443,0.0019291872768530274,0.998070812723147,0.3199632156827282,0.0264939179619827,0.3199632156827282,False,True,False,False,False,True,True,False,False,False,True,,,1.0,True,8.274366510363507e-07,0.45905622277294683,True,True,True,"{""0.05"": 0.03669225600176567, ""0.25"": 0.07902611801474727, ""0.5"": 0.10879071994674583, ""1"": 0.15015073940332285, ""2"": 0.20821841001325808, ""5"": 0.31658361374889565}",6,True,unavailable_skipped_no_validated_inversion,0.07688120000238996,,,,0,[]
427,0.5254171140298504,0.09087980428067831,0.1791233011514169,-0.6818022768599453,0.13898550397063758,4.639259234762285,0.04894996482614303,0.33313267793164525,0.06838689472725534,0.0916295314368363,True,True,True,0.06341445196212209,0.3432057716160369,0.497037804385351,0.607271299167849,0.46953111210184223,0.5304688878981578,0.3442545707725887,0.14115669638950246,0.3442545707725887,False,False,False,False,False,False,False,False,False,False,True,,,1.0,True,1.3179685003166242e-05,0.47241582374722285,True,True,True,"{""0.05"": 0.04250917653971399, ""0.25"": 0.09177054442146741, ""0.5"": 0.1258568959940572, ""1"": 0.17111796463102558, ""2"": 0.23036148181874572, ""5"": 0.33334395262995414}",6,True,unavailable_skipped_no_validated_inversion,0.07876410000244505,,,,0,[]
447,0.4271877762992009,0.07769060047333265,0.03868358497150798,-0.4188092223094942,0.11232045725942714,5.7452784462491095,0.04910980739563792,0.16146889619916782,-0.300107240090791,0.07937345915249636,True,True,True,0.06488052996485735,0.5382268314194296,0.9559055412097044,0.9116752217585201,0.26546552024639497,0.7345344797536051,0.44502850794559906,0.03385284921759596,0.44502850794559906,False,True,False,False,False,True,True,False,False,False,True,,,1.0,True,2.734388902894125e-06,0.46787774556012723,True,True,True,"{""0.05"": 0.038809945921072994, ""0.25"": 0.08432302891721256, ""0.5"": 0.11667931932169999, ""1"": 0.1609497142839713, ""2"": 0.22053737900990733, ""5"": 0.3255850600063914}",6,True,unavailable_skipped_no_validated_inversion,0.08063509999919916,,,,0,[]
527,0.3250527019828571,0.05042608846018096,0.045601393403324385,-0.4865854379644518,0.04011299951935922,5.611199305512077,0.0452701912162518,0.19638166247903946,0.10548539105444354,0.041408587648211766,True,True,True,0.030702785528492017,0.4694743736680307,0.8807009686907766,0.8588900771923933,0.24789255616496625,0.7521074438350337,0.4423553643120686,0.04080542050585365,0.4423553643120686,False,True,False,False,False,True,True,False,False,False,True,,,1.0,True,1.7612848068893073e-10,0.4037718729856731,True,True,True,"{""0.05"": 0.02577564121931026, ""0.25"": 0.05863061477315043, ""0.5"": 0.0838122398657606, ""1"": 0.11975819877590531, ""2"": 0.1705121299378903, ""5"": 0.26722196914429763}",6,True,unavailable_skipped_no_validated_inversion,0.07804780000151368,,,,0,[]
533,0.8440138240877824,0.07415593231669418,0.22033446614579902,-0.33535675290107547,0.06942246111568665,3.145068023633591,0.03752164544781149,0.38840749550137765,-0.27156352786253013,0.008041931738761318,True,True,True,0.07662998705506138,0.08515587202240488,0.44110052969253316,0.22011117717178774,0.18621090138149615,0.8137890986185039,0.19255683678207602,0.024362627978876283,0.19255683678207602,False,True,False,False,False,True,True,False,False,False,True,,,1.0,True,1.628873746994941e-09,0.42150092472409467,True,True,True,"{""0.05"": 0.02537643054529049, ""0.25"": 0.05939533445134351, ""0.5"": 0.08673617042225104, ""1"": 0.1264962684050294, ""2"": 0.1822052904827431, ""5"": 0.28562632034558205}",6,True,unavailable_skipped_no_validated_inversion,0.08127160000003641,4819.0,0.0008933240341220808,0.24185884779646058,1,"[{""nearest_candidate_id"":4819,""normalized_parameter_distance"":0.24185884779646058,""surface_rmse"":0.0008933240341220808}]"
537,0.21497743808351003,0.05049056824664119,0.06991205230796965,0.11131066974200132,0.017991038749441166,5.99957255640034,0.0693000726940144,0.09605346076092454,0.26988239766366184,0.037754218274295474,True,True,True,0.016820970960174805,0.8223153612589643,0.6324538500627477,0.9780527601754002,0.0852265737670998,0.9147734262329001,0.4840665370976427,0.04403741948963107,0.4840665370976427,False,True,False,False,False,True,True,False,False,False,True,,,1.0,True,1.155342488345923e-13,0.4179230193106159,True,True,True,"{""0.05"": 0.02211773854720633, ""0.25"": 0.05445640679943423, ""0.5"": 0.08105557242163058, ""1"": 0.11936665983215676, ""2"": 0.17358055599523176, ""5"": 0.2787714819374467}",6,True,unavailable_skipped_no_validated_inversion,0.076524200001586,,,,0,[]
547,1.2092232293772704,0.07833329594762953,0.07560526642722107,-0.22620373432541396,0.08506076725368826,3.4693935188237157,0.06570008247705998,0.30732008517336074,-0.5319308332121726,0.05936731233834427,True,True,True,0.18372872587558498,0.3614332459132293,0.9414211324606094,0.6567638471285837,0.33411854074455866,0.6658814592554414,0.18913558907501632,0.07096006676102619,0.18913558907501632,False,False,False,False,False,False,False,False,False,False,True,,,1.0,True,5.539187561964809e-07,0.4695115142993255,True,True,True,"{""0.05"": 0.03411820748754117, ""0.25"": 0.07667935526388867, ""0.5"": 0.10860524840085312, ""1"": 0.15333723747019762, ""2"": 0.21488481406852641, ""5"": 0.32747614175557066}",6,True,unavailable_skipped_no_validated_inversion,0.07885220000025583,,,,0,[]
566,0.6465368614915739,0.09951437399461971,0.06763512244684372,-0.6749907327344685,0.08985898290270747,4.5838088018912915,0.06036648417681637,0.10543772052303298,-0.5061446451779271,0.041310782429321534,True,True,True,0.1241049122831607,0.5422997301087513,0.9313414662584663,0.9606149008668948,0.7117948911197045,0.2882051088802955,0.32947882346441154,0.06294987180587308,0.2882051088802955,False,False,False,False,False,False,False,False,False,False,True,,,1.0,True,1.660265778014036e-07,0.4807670319829855,True,True,True,"{""0.05"": 0.03278169082007409, ""0.25"": 0.0752962427600339, ""0.5"": 0.10823336888449148, ""1"": 0.15499157169885472, ""2"": 0.21969571015206113, ""5"": 0.33799483238830264}",6,True,unavailable_skipped_no_validated_inversion,0.07933050000065123,,,,0,[]
582,0.3273206066958481,0.07004862193594064,0.055127819962470154,-0.13607130707068504,0.12927021565858743,2.777429170680003,0.07198182689690757,0.4395602026223885,-0.46428745417205286,0.06378261844515368,True,True,True,0.042817638326745844,0.20663567983518386,0.8756916925915982,0.348421702484782,0.23407824070949076,0.7659217592905092,0.20503000535432261,0.05037971855524639,0.20503000535432261,False,False,False,False,False,False,False,False,False,False,True,,,1.0,True,5.072245531891895e-06,0.4947835917910953,True,True,True,"{""0.05"": 0.039360175300411554, ""0.25"": 0.0879869470032434, ""0.5"": 0.12395480101857047, ""1"": 0.1733939045693684, ""2"": 0.23897111068704177, ""5"": 0.3505058941171468}",6,True,unavailable_skipped_no_validated_inversion,0.08900179999909597,,,,0,[]
600,1.2907747634322935,0.06173279612696997,0.0800730971612241,-0.7233626219739947,0.042964962767228145,1.8549728784208888,0.04157738671134574,0.376060419508653,-0.32148033418837935,0.0411861500390946,True,True,True,0.1529545697446165,0.01282841028930276,0.9226471306157004,0.04338740617333403,0.6266030881389644,0.37339691186103563,0.04721323137979877,0.07545034890575286,0.04338740617333403,False,False,True,False,True,True,True,True,False,True,True,,,1.0,True,4.818652854510219e-09,0.4128133797829584,True,True,True,"{""0.05"": 0.026144611053709566, ""0.25"": 0.05934962910469487, ""0.5"": 0.08503523891212658, ""1"": 0.12244616731213774, ""2"": 0.1761449392329635, ""5"": 0.2773629179241252}",6,True,unavailable_skipped_no_validated_inversion,0.09253320000061649,,,,0,[]
