case,factors,geometry,noise,quotes,calibration_quotes,holdout_quotes,invalid_observed_quotes,true_quadrature_max_error_spot,model,factor,parameter,truth,estimate,absolute_error,relative_error,parameter_pass
f1_907931_003,1,monthly,0.01,63,42,21,0,8.459899447643693e-15,single_standard_s17,1,v0,0.038380953783545814,0.038412117679606984,3.1163896061170426e-05,0.0008119625227899003,True
f1_907931_003,1,monthly,0.01,63,42,21,0,8.459899447643693e-15,single_sobolev_s17,1,kappa,0.39108762871714875,0.6973711981430714,0.3062835694259226,0.7831584200978138,False
f1_907931_003,1,monthly,0.01,63,42,21,0,8.459899447643693e-15,single_sobolev_s17,1,theta,0.19484918538031729,0.12372892287250645,0.07112026250781084,0.3650015901734176,False
f1_907931_003,1,monthly,0.01,63,42,21,0,8.459899447643693e-15,single_sobolev_s17,1,sigma,0.09586863025205335,0.1245351291733032,0.028666498921249853,0.2990185511765551,False
f1_907931_003,1,monthly,0.01,63,42,21,0,8.459899447643693e-15,single_sobolev_s17,1,rho,-0.1598630804841492,-0.12587803515165863,0.03398504533249058,,True
f1_907931_003,1,monthly,0.01,63,42,21,0,8.459899447643693e-15,single_sobolev_s17,1,v0,0.038380953783545814,0.03840125249581128,2.0298712265463814e-05,0.000528874617862311,True
f1_907931_003,1,rich,0.0,126,84,42,0,1.3922196728799462e-14,single_standard_s17,1,kappa,0.39108762871714875,0.3959252541652896,0.00483762544814087,0.012369671380322918,True
f1_907931_003,1,rich,0.0,126,84,42,0,1.3922196728799462e-14,single_standard_s17,1,theta,0.19484918538031729,0.19461177036146607,0.00023741501885121696,0.0012184552806203289,True
f1_907931_003,1,rich,0.0,126,84,42,0,1.3922196728799462e-14,single_standard_s17,1,sigma,0.09586863025205335,0.10625032211685105,0.010381691864797704,0.10829081251607166,False
f1_907931_003,1,rich,0.0,126,84,42,0,1.3922196728799462e-14,single_standard_s17,1,rho,-0.1598630804841492,-0.15347945997086154,0.006383620513287669,,True
f1_907931_003,1,rich,0.0,126,84,42,0,1.3922196728799462e-14,single_standard_s17,1,v0,0.038380953783545814,0.03835711302911865,2.384075442716377e-05,0.000621161072797114,True
f1_907931_003,1,rich,0.0,126,84,42,0,1.3922196728799462e-14,single_sobolev_s17,1,kappa,0.39108762871714875,0.39004185202404057,0.0010457766931081802,0.00267402141187271,True
f1_907931_003,1,rich,0.0,126,84,42,0,1.3922196728799462e-14,single_sobolev_s17,1,theta,0.19484918538031729,0.195162436427509,0.0003132510471917094,0.00160765900345074,True
f1_907931_003,1,rich,0.0,126,84,42,0,1.3922196728799462e-14,single_sobolev_s17,1,sigma,0.09586863025205335,0.09729216654989178,0.0014235362978384375,0.014848822749378415,True
f1_907931_003,1,rich,0.0,126,84,42,0,1.3922196728799462e-14,single_sobolev_s17,1,rho,-0.1598630804841492,-0.16035583483565097,0.0004927543515017563,,True
f1_907931_003,1,rich,0.0,126,84,42,0,1.3922196728799462e-14,single_sobolev_s17,1,v0,0.038380953783545814,0.03838010915625505,8.446272907608465e-07,2.200641744142753e-05,True
f1_907931_003,1,rich,0.01,126,84,42,0,1.3922196728799462e-14,single_standard_s17,1,kappa,0.39108762871714875,0.361753978550002,0.02933365016714673,0.07500531342136132,False
f1_907931_003,1,rich,0.01,126,84,42,0,1.3922196728799462e-14,single_standard_s17,1,theta,0.19484918538031729,0.20750966385419106,0.012660478473873776,0.06497578344586026,False
f1_907931_003,1,rich,0.01,126,84,42,0,1.3922196728799462e-14,single_standard_s17,1,sigma,0.09586863025205335,0.11504361550570825,0.019174985253654908,0.20001313467440734,False
f1_907931_003,1,rich,0.01,126,84,42,0,1.3922196728799462e-14,single_standard_s17,1,rho,-0.1598630804841492,-0.13259998558690955,0.02726309489723966,,True
f1_907931_003,1,rich,0.01,126,84,42,0,1.3922196728799462e-14,single_standard_s17,1,v0,0.038380953783545814,0.03827937507300014,0.00010157871054567585,0.002646591617252184,True
f1_907931_003,1,rich,0.01,126,84,42,0,1.3922196728799462e-14,single_sobolev_s17,1,kappa,0.39108762871714875,0.35468100184469326,0.036406626872455494,0.09309071471239587,False
