case,factors,geometry,noise,quotes,calibration_quotes,holdout_quotes,invalid_observed_quotes,true_quadrature_max_error_spot,model,parameter_gate,neural_price_gate,exact_price_gate,joint_recovery_gate,status,seconds,optimizer_success,total_nfev,max_positive_parameter_relative_error,max_rho_absolute_error,fitted_quadrature_max_error_spot,neural_all_price_rmse_spot,neural_holdout_price_rmse_spot,neural_all_iv_rmse,neural_holdout_iv_rmse,neural_invalid_iv_quotes,exact_all_price_rmse_spot,exact_holdout_price_rmse_spot,exact_all_iv_rmse,exact_holdout_iv_rmse,exact_invalid_iv_quotes,interpretation,sigma
f2_907931_005,2,monthly,0.0,63,42,21,0,8.493206138382448e-15,double_standard_s17,False,True,False,False,fitted,1.6550098340085242,True,1004,0.5242247294575757,0.12481069121279736,8.193445921733655e-15,8.395899038686259e-07,9.141176414801958e-07,8.992530008092456e-06,1.1554204533519827e-05,0,1.4412913086552465e-05,1.4589739049492478e-05,0.00013806838020479414,0.0001413433652851456,0,,
f2_907931_005,2,monthly,0.0,63,42,21,0,8.493206138382448e-15,double_sobolev_s17,False,True,True,False,fitted,1.249148458999116,True,772,0.7358394975702423,0.035529635132424686,8.348877145181177e-15,1.0496157087419955e-06,1.0232485084910208e-06,8.379557744258646e-06,7.291783541414901e-06,0,7.095834918133723e-06,7.343226264410378e-06,6.321750372335036e-05,6.325909857769253e-05,0,,
f2_907931_005,2,monthly,0.0,63,42,21,0,8.493206138382448e-15,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.0012132266532312334,0.0012407286869858623,0.009262880175056864,0.009239315557783389,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.4076958754550053
f2_907931_005,2,monthly,0.01,63,42,21,0,8.493206138382448e-15,double_standard_s17,False,False,False,False,fitted,0.4951733750058338,True,300,2.2667310501961215,0.38101405915614567,8.659739592076221e-15,0.00014024824830790702,0.00014428814457388516,0.0010173481560948618,0.0010623305117989064,0,0.00017519410665861674,0.00018454962908995818,0.0012052749002869375,0.0013214127757918976,0,,
f2_907931_005,2,monthly,0.01,63,42,21,0,8.493206138382448e-15,double_sobolev_s17,False,False,False,False,fitted,1.060574875009479,True,656,2.044313636337395,0.38101405915615677,8.59312621059871e-15,0.0001370151107602822,0.00014187280855543384,0.001039233700552002,0.0010865496085973464,0,0.00013660875953756498,0.00014148923137682836,0.0009934820581893023,0.0010431065304143917,0,,
f2_907931_005,2,monthly,0.01,63,42,21,0,8.493206138382448e-15,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.0012148663494736139,0.0012424169885374128,0.009263509590944328,0.00924115724703264,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.40771763693526275
f2_907931_005,2,rich,0.0,126,84,42,0,1.5987211554602254e-14,double_standard_s17,False,True,False,False,fitted,0.3882830419752281,True,210,0.5371900258733888,0.10316348539298503,1.8474111129762605e-14,6.281678329533986e-06,6.223398705711722e-06,2.6796061564650675e-05,3.1609833515968514e-05,0,6.680427494475714e-05,6.424901590025336e-05,0.00020957418624812873,0.00019871346349692342,0,,
f2_907931_005,2,rich,0.0,126,84,42,0,1.5987211554602254e-14,double_sobolev_s17,False,True,False,False,fitted,0.2980389580188785,True,163,0.28432454761025383,0.012359374261892542,1.749711486809247e-14,2.2367856955666996e-06,2.2909202772431024e-06,1.3796027879688167e-05,1.3816684475662138e-05,0,3.18930558308411e-05,3.071854406085318e-05,8.904983866271766e-05,8.258957114122087e-05,0,,
f2_907931_005,2,rich,0.0,126,84,42,0,1.5987211554602254e-14,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.010022194065732305,0.010190170966842485,0.02637276538844766,0.02629654483814548,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.3845557567528689
f2_907931_005,2,rich,0.01,126,84,42,0,1.5987211554602254e-14,double_standard_s17,False,False,False,False,fitted,0.41033420801977627,True,218,1.0197466012541323,0.38101405915615677,1.7519319328584968e-14,0.0001841380029863835,0.00019394437742155705,0.0005310500759612654,0.0005397362990292898,0,0.0001565567368515975,0.00016564367085565416,0.0004388653771975363,0.0004476050358518452,0,,
f2_907931_005,2,rich,0.01,126,84,42,0,1.5987211554602254e-14,double_sobolev_s17,False,False,False,False,fitted,0.4946415000013076,True,251,1.0344882701932212,0.30646837316822756,1.8118839761882553e-14,0.0001796174580082516,0.00018916637931355292,0.0005256101197777471,0.0005323844446065003,0,0.00018375600547876795,0.00019487974785632465,0.0005116096168646753,0.0005174937289088174,0,,
f2_907931_005,2,rich,0.01,126,84,42,0,1.5987211554602254e-14,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.01004606558023972,0.010214373778124822,0.02637379575485149,0.026299278777476606,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.3846538665452305
f2_907931_006,2,monthly,0.0,63,42,21,0,8.193445921733655e-15,double_standard_s17,False,True,False,False,fitted,0.7740142499969807,True,468,0.8075937608933403,0.12862624027477415,8.59312621059871e-15,4.187734154914049e-06,4.099854074234825e-06,4.0853158094656144e-05,3.993595243101215e-05,0,1.9277268807180916e-05,1.813894846000713e-05,0.0002295584386345288,0.00019795594615576424,0,,
f2_907931_006,2,monthly,0.0,63,42,21,0,8.193445921733655e-15,double_sobolev_s17,False,True,False,False,fitted,0.8716951670066919,True,533,1.046138263429936,0.05779293410969166,8.559819519859956e-15,2.196708072069049e-06,2.4656023044344886e-06,1.8434478797517733e-05,2.0972843874952693e-05,0,1.5185550327300328e-05,1.5234603316995406e-05,0.0001275255842221383,0.00012560528872045527,0,,
f2_907931_006,2,monthly,0.0,63,42,21,0,8.193445921733655e-15,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.0011969267735471075,0.001197036490554925,0.00989693935474677,0.010025180244843342,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.3801726531387003
f2_907931_006,2,monthly,0.01,63,42,21,0,8.193445921733655e-15,double_standard_s17,False,False,False,False,fitted,0.6488775839970913,True,403,1.8859372771065215,0.32290702432122065,8.659739592076221e-15,0.00012280256917800275,0.00012301879506782383,0.0008196560712090391,0.0008224790044160657,0,0.00011675221898685477,0.00011700745971572553,0.0008035224893729203,0.0008107907147469539,0,,
f2_907931_006,2,monthly,0.01,63,42,21,0,8.193445921733655e-15,double_sobolev_s17,False,False,False,False,fitted,0.6134806660120375,True,382,1.3196007058946635,0.27420424089113515,8.22675261247241e-15,0.00012276948003242598,0.00012338411984667461,0.0008350920172142729,0.0008454574225923125,0,0.0001693306374530393,0.00017029074207031475,0.0011850391782044967,0.0012043610317848785,0,,
f2_907931_006,2,monthly,0.01,63,42,21,0,8.193445921733655e-15,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.0012385584646781708,0.0012385193074299801,0.009903801786148966,0.010008269780472749,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.38078356173506683
f2_907931_006,2,rich,0.0,126,84,42,0,1.4854784069484593e-14,double_standard_s17,False,True,False,False,fitted,0.32144820800749585,True,171,0.3029501321691639,0.07188685428181196,1.5853984791647234e-14,8.161993968805023e-06,8.74576189459942e-06,4.970556023060704e-05,5.187344650891832e-05,0,1.5859384685182294e-05,1.5860051139860166e-05,9.760651023866173e-05,8.184450373860158e-05,0,,
f2_907931_006,2,rich,0.0,126,84,42,0,1.4854784069484593e-14,double_sobolev_s17,False,True,False,False,fitted,0.279436041979352,True,147,0.18619608144559674,0.045412618187618214,1.5787371410169725e-14,6.678670433693153e-06,7.427102071907321e-06,2.6659851071921003e-05,2.5642390686389418e-05,0,4.544653558586574e-05,4.3392053922087025e-05,0.00010420877116137602,9.794664916099417e-05,0,,
f2_907931_006,2,rich,0.0,126,84,42,0,1.4854784069484593e-14,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.008624755940071815,0.008715813648237638,0.02448759344878799,0.024689079522244414,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.3582418544351516
f2_907931_006,2,rich,0.01,126,84,42,0,1.4854784069484593e-14,double_standard_s17,False,False,False,False,fitted,0.47339912501047365,True,254,0.7931256371254166,0.13271969197585798,1.5520917884259687e-14,0.00017390727631871026,0.00018259832445262445,0.0004781196914107111,0.0004952724082420893,0,9.598015361387291e-05,9.898840202390097e-05,0.0004078126009042212,0.0004120000560652569,0,,
f2_907931_006,2,rich,0.01,126,84,42,0,1.4854784069484593e-14,double_sobolev_s17,False,False,False,False,fitted,0.517928208981175,True,271,0.8075937608933379,0.16248027420016248,1.5454304502782178e-14,0.0001784094246441328,0.00018889125485491463,0.000484967072746448,0.000509689283844491,0,0.000164731285200955,0.00017297559208676356,0.00045992311036964186,0.00047569029630264715,0,,
