generator_factors,case,model,parameter_index,truth,estimate,tolerance_error
1,17,single_sobolev_s17,1,0.14202718677228238,0.14084822237451294,0.16601953816908474
1,17,single_sobolev_s17,2,0.6268805263929104,0.628995524141427,0.06747690060453485
1,17,single_sobolev_s17,3,0.0037252664877158725,-0.000583378618003616,0.08617290211438977
1,17,single_sobolev_s17,4,0.04108838694485802,0.04091663734852795,0.08360006761062101
1,18,single_sobolev_s17,0,7.577699900323764,6.995836525477256,1.5357255697646384
1,18,single_sobolev_s17,1,0.14796212541454215,0.14854138589063454,0.07829848002919461
1,18,single_sobolev_s17,2,0.472478354197991,0.40558384081606885,2.8316435149911716
1,18,single_sobolev_s17,3,-0.141654392667249,-0.15918600088779877,0.35063216441099554
1,18,single_sobolev_s17,4,0.10350643459321679,0.10510249821951398,0.3083989188826307
1,19,single_sobolev_s17,0,0.8191513191677768,0.7864894508647945,0.7974562828310018
1,19,single_sobolev_s17,1,0.1082322798533911,0.11846719466317984,1.8912869291218335
1,19,single_sobolev_s17,2,0.13750184526155393,0.3030734733346935,24.08282270804318
1,19,single_sobolev_s17,3,-0.24747172115756455,-0.10571066063958601,2.835221210359571
1,19,single_sobolev_s17,4,0.18734821060721668,0.186643992706031,0.07517743552535025
1,20,single_sobolev_s17,0,0.6217645650100527,0.6032395394968365,0.5958855346771557
1,20,single_sobolev_s17,1,0.05462967552242815,0.05349766715876257,0.41442983244549414
1,20,single_sobolev_s17,2,0.2107864288296649,0.22864736995151105,1.6946955476227048
1,20,single_sobolev_s17,3,-0.014764218610351376,-0.021447115945865458,0.13365794671028164
1,20,single_sobolev_s17,4,0.16063017088835588,0.16007985701577665,0.06851936588696243
1,21,single_sobolev_s17,0,3.5890944208428297,3.541187863768783,0.26695623718250766
1,21,single_sobolev_s17,1,0.07014010599566135,0.07006549250542356,0.021275556738511718
1,21,single_sobolev_s17,2,0.4093878569531061,0.4003498963139843,0.44153535507317365
1,21,single_sobolev_s17,3,-0.06647746837988011,-0.06562923483088623,0.01696467097987764
1,21,single_sobolev_s17,4,0.044195798033224716,0.04445169331431599,0.11580072879276983
1,22,single_sobolev_s17,0,2.616999546252829,2.831546952777213,1.6396442011737093
1,22,single_sobolev_s17,1,0.10821375317941256,0.1099884443169761,0.3279973359063143
1,22,single_sobolev_s17,2,0.5055302729586371,0.5655774031357959,2.3756096672798823
1,22,single_sobolev_s17,3,-0.32461001929607974,-0.2854502047004035,0.7831962919135249
1,22,single_sobolev_s17,4,0.13978228104930557,0.13951697194087687,0.03796033466289179
1,23,single_sobolev_s17,0,3.5719690398538924,3.566400310747654,0.031180164464505396
1,23,single_sobolev_s17,1,0.08490071175169643,0.08470512675842753,0.04607381710554112
1,23,single_sobolev_s17,2,0.19856057412571543,0.2455850315181879,4.736535195823889
1,23,single_sobolev_s17,3,-0.4313790446477653,-0.34674237815104764,1.6927333299343528
1,23,single_sobolev_s17,4,0.12937907678449911,0.1294668226661942,0.013564153319973458
2,0,double_sobolev_s17,0,0.6020154265715516,1.8500795384232713,41.46286147381252
2,0,double_sobolev_s17,1,0.07769084372516326,0.14700340004844528,17.843172502664533
2,0,double_sobolev_s17,2,0.09058899954589711,0.11063355322590993,4.425383607389813
2,0,double_sobolev_s17,3,-0.3143051680870122,0.10157663943702666,8.317636150480777
2,0,double_sobolev_s17,4,0.05977022411726269,0.06809781126843867,2.786533687689762
2,0,double_sobolev_s17,5,2.346255427010351,7.117848305137491,40.67411265794881
2,0,double_sobolev_s17,6,0.11234167753273656,0.036752228179323054,13.457062599298752
2,0,double_sobolev_s17,7,0.49423300713961726,0.48044302553209217,0.5580356393974926
2,0,double_sobolev_s17,8,0.17912322544698034,0.08420309486798228,1.8984026115799613
2,0,double_sobolev_s17,9,0.04268943327418837,0.03578449327267689,3.2349644733683864
2,0,deep11_s17,0,0.6020154265715516,1.8509410014897398,41.49148077585846
2,0,deep11_s17,1,0.07769084372516326,0.14594506161046117,17.570723810582347
2,0,deep11_s17,2,0.09058899954589711,0.11026024702276976,4.342966050067961
2,0,deep11_s17,3,-0.3143051680870122,0.10178029222723795,8.321709206285002
2,0,deep11_s17,4,0.05977022411726269,0.06714409506395137,2.4674061560224194
2,0,deep11_s17,5,2.346255427010351,6.589195720201621,36.1677611426793
2,0,deep11_s17,6,0.11234167753273656,0.03768743201748253,13.290569832108776
2,0,deep11_s17,7,0.49423300713961726,0.4532549328219981,1.6582491952441847
2,0,deep11_s17,8,0.17912322544698034,0.08961374784111531,1.7901895521173006
2,0,deep11_s17,9,0.04268943327418837,0.03677250961497323,2.772078805174834
2,0,deep17_full_s29,0,0.6020154265715516,1.8338793186662372,40.92466198449731
2,0,deep17_full_s29,1,0.07769084372516326,0.14228409151325724,16.628278106129745
2,0,deep17_full_s29,2,0.09058899954589711,0.10836562000355275,3.9246753020269485
2,0,deep17_full_s29,3,-0.3143051680870122,0.14039381482056035,9.09397965815145
2,0,deep17_full_s29,4,0.05977022411726269,0.06436043522570489,1.535952449981351
2,0,deep17_full_s29,5,2.346255427010351,6.775960244758494,37.75978324229232
2,0,deep17_full_s29,6,0.11234167753273656,0.04092477688159293,12.714230768066042
2,0,deep17_full_s29,7,0.49423300713961726,0.4732592531174022,0.8487395102808316
2,0,deep17_full_s29,8,0.17912322544698034,0.06395364859472707,2.3033915370450653
2,0,deep17_full_s29,9,0.04268943327418837,0.039373792708915376,1.5533776445225178
2,0,deep11_balanced_s43,0,0.6020154265715516,1.8456491109475153,41.31567496395887
2,0,deep11_balanced_s43,1,0.07769084372516326,0.14590207565702276,17.559657911081892
2,0,deep11_balanced_s43,2,0.09058899954589711,0.11008629995797661,4.304562476639596
2,0,deep11_balanced_s43,3,-0.3143051680870122,0.10328182894586968,8.351739940657637
2,0,deep11_balanced_s43,4,0.05977022411726269,0.06723425994300194,2.4975766565959754
2,0,deep11_balanced_s43,5,2.346255427010351,6.609039998588373,36.3369181590749
2,0,deep11_balanced_s43,6,0.11234167753273656,0.03763685362306921,13.299574218641737
2,0,deep11_balanced_s43,7,0.49423300713961726,0.47851458381828227,0.636073394300622
2,0,deep11_balanced_s43,8,0.17912322544698034,0.08158448382616168,1.9507748324163732
2,0,deep11_balanced_s43,9,0.04268943327418837,0.03662602111619531,2.840708668605927
2,1,double_sobolev_s17,0,1.891714479816895,2.149556006671835,2.726008915255514
2,1,double_sobolev_s17,1,0.04593107492415215,0.04396054649063098,0.8580371510029683
2,1,double_sobolev_s17,2,0.26476466098832435,0.1817957465586381,6.267370737467493
2,1,double_sobolev_s17,3,-0.6347339991548748,-0.7999890000000001,3.3051000169025047
2,1,double_sobolev_s17,4,0.024155909963793413,0.023646370589743358,0.42187553672272193
2,1,double_sobolev_s17,5,8.950230462860343,6.895253482050673,4.5920090869993855
2,1,double_sobolev_s17,6,0.02976411514294382,0.030715575933535622,0.6393341686943207
2,1,double_sobolev_s17,7,0.578592700950026,0.5857446596776094,0.24721911340534058
2,1,double_sobolev_s17,8,-0.37616011176601205,-0.4026375788199408,0.5295493410785745
2,1,double_sobolev_s17,9,0.019711147104010635,0.020909071705558425,1.2154793378859703
2,1,deep11_s17,0,1.891714479816895,2.067525445219231,1.858747366773377
2,1,deep11_s17,1,0.04593107492415215,0.04295887160390898,1.2942015074331668
2,1,deep11_s17,2,0.26476466098832435,0.17028003573715256,7.137253506451784
2,1,deep11_s17,3,-0.6347339991548748,-0.7999890000000001,3.3051000169025047
2,1,deep11_s17,4,0.024155909963793413,0.023565869814623327,0.4885265345453596
2,1,deep11_s17,5,8.950230462860343,6.644447674991936,5.152454559547773
2,1,deep11_s17,6,0.02976411514294382,0.03170105087884741,1.3015241518864917
2,1,deep11_s17,7,0.578592700950026,0.5841443232792328,0.1919008767338843
2,1,deep11_s17,8,-0.37616011176601205,-0.41566170351528253,0.7900318349854096
2,1,deep11_s17,9,0.019711147104010635,0.02096758961553601,1.2748547863759032
2,1,deep17_full_s29,0,1.891714479816895,2.0743770685128844,1.9311856059131067
2,1,deep17_full_s29,1,0.04593107492415215,0.04193761327065351,1.738893182923851
2,1,deep17_full_s29,2,0.26476466098832435,0.1648474388648729,7.547625257122786
2,1,deep17_full_s29,3,-0.6347339991548748,-0.7999890000000001,3.3051000169025047
2,1,deep17_full_s29,4,0.024155909963793413,0.023254346886875846,0.7464534172125112
2,1,deep17_full_s29,5,8.950230462860343,6.270164012352021,5.988821096014142
2,1,deep17_full_s29,6,0.02976411514294382,0.03251021565482898,1.8452425000352648
2,1,deep17_full_s29,7,0.578592700950026,0.5746498052566898,0.13629261782466634
2,1,deep17_full_s29,8,-0.37616011176601205,-0.4223917392338311,0.9246325493563812
2,1,deep17_full_s29,9,0.019711147104010635,0.021312142367515975,1.624456714829737
