generator_factors,case,quote,x,tau,holdout,true_price,observed_price,observed_iv
1,1,24,0.15082288973458366,0.1643835616438356,False,0.17054332629693203,0.17040889439429513,0.31028803018682655
1,1,25,0.12783337150988489,0.1643835616438356,False,0.14721291686275195,0.14736280570975144,0.31202271519685215
1,1,26,0.10536051565782628,0.1643835616438356,True,0.12589691557952132,0.12579664796716242,0.3085266267934494
1,1,27,0.08338160893905101,0.1643835616438356,False,0.10661048933389417,0.10654904787226455,0.30780380018678866
1,1,28,0.06187540371808741,0.1643835616438356,False,0.08934954882957025,0.08947046885628669,0.3080703420560409
1,1,29,0.040821994520255166,0.1643835616438356,True,0.07408380762041855,0.07447146513279364,0.3088140714129388
1,1,30,0.020202707317519466,0.1643835616438356,False,0.06075273647401791,0.0601572662143187,0.301805557906044
1,1,31,-0.0,0.1643835616438356,False,0.049264812108556544,0.0498835417182864,0.3086037788973036
1,1,32,-0.01980262729617973,0.1643835616438356,True,0.03949996669635125,0.038827232849984135,0.29985966231971484
1,1,33,-0.03922071315328133,0.1643835616438356,False,0.031314698923903705,0.03134513995231728,0.30376319745533265
1,1,34,-0.058268908123975824,0.1643835616438356,False,0.0245489947269108,0.0240741244732437,0.29968750529585786
1,1,35,-0.0769610411361284,0.1643835616438356,True,0.019034071236471883,0.01917283184841808,0.3037655678519501
1,1,36,-0.09531017980432493,0.1643835616438356,False,0.014599999913567058,0.014541375404662164,0.3018376182000969
1,1,37,-0.11332868530700327,0.1643835616438356,False,0.011082445346472625,0.010850893239764408,0.2997627541669281
1,1,38,-0.1310282624064042,0.1643835616438356,True,0.008328014830210312,0.008359603072249184,0.3022840283899764
1,1,39,-0.14842000511827322,0.1643835616438356,False,0.006197988455341447,0.006278532194996789,0.3029112042681402
1,1,40,-0.16551443847757333,0.1643835616438356,False,0.004570440141409865,0.0046155076295106385,0.3024883919063492
1,1,41,-0.1823215567939546,0.1643835616438356,True,0.0033409368590119615,0.003360013725566036,0.30212216369929157
1,1,42,0.2231435513142097,0.2465753424657534,False,0.2562793022192753,0.25633649999983465,0.3187571831735317
1,1,43,0.19845093872383818,0.2465753424657534,False,0.2280506245302929,0.22802477783837072,0.31631170092488525
1,1,44,0.17435338714477766,0.2465753424657534,True,0.20185020189317826,0.2017544369995362,0.31435767902113393
1,1,45,0.15082288973458366,0.2465753424657534,False,0.17764960840981525,0.1774829884650821,0.3126356195683765
1,1,46,0.12783337150988489,0.2465753424657534,False,0.15542046540471088,0.1553239493817191,0.312035692933005
1,1,47,0.10536051565782628,0.2465753424657534,True,0.1351294737102381,0.13528426031052251,0.3124976200080126
1,1,48,0.08338160893905101,0.2465753424657534,False,0.11673424251675779,0.11721594597020357,0.31323414587342524
1,1,49,0.06187540371808741,0.2465753424657534,False,0.10018020558627272,0.10038874911339277,0.3106954599137799
1,1,50,0.040821994520255166,0.2465753424657534,True,0.08539881382778935,0.08527254624828519,0.30807745572864886
1,1,51,0.020202707317519466,0.2465753424657534,False,0.07230706655702257,0.07180041464897191,0.3053886356123878
1,1,52,-0.0,0.2465753424657534,False,0.06080831267100928,0.060568211349813564,0.30603958532457815
1,1,53,-0.01980262729617973,0.2465753424657534,True,0.05079413726993531,0.05128039591633137,0.30914591988636253
1,1,54,-0.03922071315328133,0.2465753424657534,False,0.042147064436813486,0.04228036997929127,0.30680994419147967
1,1,55,-0.058268908123975824,0.2465753424657534,False,0.03474376168083865,0.034707680988306414,0.30542930320391753
1,1,56,-0.0769610411361284,0.2465753424657534,True,0.028458427225566907,0.02837725075948445,0.3047497579322851
1,1,57,-0.09531017980432493,0.2465753424657534,False,0.023166072549658634,0.02335672043616911,0.30614036113270243
1,1,58,-0.11332868530700327,0.2465753424657534,False,0.018745469494173578,0.018838699919076055,0.3053042713067007
1,1,59,-0.1310282624064042,0.2465753424657534,True,0.015081601974661435,0.014955389762422874,0.303446403152761
1,1,60,-0.14842000511827322,0.2465753424657534,False,0.012067535431269344,0.012010968640616517,0.30379634540381506
1,1,61,-0.16551443847757333,0.2465753424657534,False,0.009605683365330853,0.009740320217466675,0.3055526927756197
1,1,62,-0.1823215567939546,0.2465753424657534,True,0.007608503537778352,0.00760268911158709,0.30410201487379623
1,1,63,0.2231435513142097,0.4931506849315068,False,0.2716438867833708,0.2714310999723416,0.32158626862466444
1,1,64,0.19845093872383818,0.4931506849315068,False,0.24542912651682092,0.24565662262590618,0.3225811126811419
1,1,65,0.17435338714477766,0.4931506849315068,True,0.22119241018771196,0.22124708897831769,0.3206069400666716
1,1,66,0.15082288973458366,0.4931506849315068,False,0.19884238734207083,0.19867848934144136,0.3186230249935906
1,1,67,0.12783337150988489,0.4931506849315068,False,0.17828960363275947,0.17847546808598477,0.319060836131099
1,1,68,0.10536051565782628,0.4931506849315068,True,0.1594453923904332,0.16014322002136505,0.3200657615365917
1,1,69,0.08338160893905101,0.4931506849315068,False,0.14222115251194134,0.1410057517114698,0.31206690281962035
1,1,70,0.06187540371808741,0.4931506849315068,False,0.1265279740330083,0.12574031979530215,0.31293080145938235
1,1,71,0.040821994520255166,0.4931506849315068,True,0.11227656444491074,0.11150669248285444,0.31231169851185425
1,1,72,0.020202707317519466,0.4931506849315068,False,0.09937742282703854,0.09978047976444336,0.31585303616999916
1,1,73,-0.0,0.4931506849315068,False,0.08774120570521815,0.0865080405215476,0.30939275768133306
1,1,74,-0.01980262729617973,0.4931506849315068,True,0.07727922835850337,0.07780813850199145,0.31521191414785366
1,1,75,-0.03922071315328133,0.4931506849315068,False,0.06790404791592602,0.06782228523884878,0.31250252679775975
1,1,76,-0.058268908123975824,0.4931506849315068,False,0.05953007958980594,0.059021752585921114,0.31043433979225615
1,1,77,-0.0769610411361284,0.4931506849315068,True,0.05207420419662789,0.05173280136089952,0.31065250366905134
1,1,78,-0.09531017980432493,0.4931506849315068,False,0.04545633305315422,0.04577945355849514,0.31302124762875383
1,1,79,-0.11332868530700327,0.4931506849315068,False,0.03959990473784197,0.039846979245765635,0.3124803412176694
1,1,80,-0.1310282624064042,0.4931506849315068,True,0.03443229647505097,0.034961543763730216,0.31360059782242355
1,1,81,-0.14842000511827322,0.4931506849315068,False,0.02988514054245081,0.02960562411649079,0.30962309169806007
1,1,82,-0.16551443847757333,0.4931506849315068,False,0.02589454276628539,0.025807788678805513,0.3103868641064396
1,1,83,-0.1823215567939546,0.4931506849315068,True,0.022401205640737748,0.02203737941876019,0.308695167264001
1,1,84,0.2231435513142097,1.0,False,0.3045051586220586,0.30430628250502983,0.32956629181750907
1,1,85,0.19845093872383818,1.0,False,0.2801416033007502,0.2800626300001789,0.3290798113195848
1,1,86,0.17435338714477766,1.0,True,0.25756252274749736,0.25780954007776274,0.3291732681782853
1,1,87,0.15082288973458366,1.0,False,0.23665188522452718,0.23628256071479706,0.32680550461589886
1,1,88,0.12783337150988489,1.0,False,0.2173009317743393,0.2168769857083642,0.3259905070087507
1,1,89,0.10536051565782628,1.0,True,0.1994074466448268,0.19934817241999506,0.3262833781368873
1,1,90,0.08338160893905101,1.0,False,0.1828751670775467,0.183396663329493,0.3271419509651866
1,1,91,0.06187540371808741,1.0,False,0.16761330541988118,0.16879948007842627,0.3282397773766228
