symbol,trade_date,engine,kappa,theta,sigma,rho,v0,calibration_iv_rmse,holdout_iv_rmse
ADANIPOWER,2026-05-05,fourier,14.974815576079004,0.14972519759468242,3.036320185010871,-0.054468622622123264,0.35842767794618285,0.005129682495015938,0.004033841137360723
ADANIPOWER,2026-05-06,fourier,14.974815576079004,0.14972519759468242,3.036320185010871,-0.054468622622123264,0.35016202951405134,0.024441018215020104,0.00616171766916131
ADANIPOWER,2026-05-07,fourier,14.974815576079004,0.14972519759468242,3.036320185010871,-0.054468622622123264,0.3184880874290272,0.007685739755156556,0.012297562381846663
CESC,2024-12-05,fourier,14.974816406144434,0.4132779670096582,4.58635660392697,0.0802087851717419,0.031050785545146266,0.008072172265060157,0.011631563158809205
CESC,2024-12-09,fourier,14.974816406144434,0.4132779670096582,4.58635660392697,0.0802087851717419,0.11496104377259249,0.007664725009239299,0.007502920521613254
CESC,2024-12-18,fourier,14.974816406144434,0.4132779670096582,4.58635660392697,0.0802087851717419,0.06950051868653859,0.020769447752884796,0.029900589540084753
CESC,2025-01-10,fourier,14.974816406144434,0.4132779670096582,4.58635660392697,0.0802087851717419,0.06867550261096202,0.0077793347684621235,0.020372762376459144
CESC,2025-01-14,fourier,14.974816406144434,0.4132779670096582,4.58635660392697,0.0802087851717419,0.04428514975267816,0.03262245738403362,0.036988373778314015
CESC,2025-01-15,fourier,14.974816406144434,0.4132779670096582,4.58635660392697,0.0802087851717419,0.04737165710542117,0.020955393213247058,0.023016133815137462
CESC,2025-01-31,fourier,14.974816406144434,0.4132779670096582,4.58635660392697,0.0802087851717419,0.00500905195243262,0.008831886491309107,0.008491712234531799
CESC,2025-04-03,fourier,14.974816406144434,0.4132779670096582,4.58635660392697,0.0802087851717419,0.06184544388628104,0.021844463406317283,0.009766233288380393
CESC,2025-04-28,fourier,14.974816406144434,0.4132779670096582,4.58635660392697,0.0802087851717419,0.020268261781176793,0.005543916548918632,0.02017396670358658
CESC,2025-05-02,fourier,14.974816406144434,0.4132779670096582,4.58635660392697,0.0802087851717419,0.025914485099698792,0.015508130730890819,0.015046052204831644
CESC,2025-05-06,fourier,14.974816406144434,0.4132779670096582,4.58635660392697,0.0802087851717419,0.060020309060325856,0.013129190061200476,0.006206596315474337
CESC,2025-05-19,fourier,14.974816406144434,0.4132779670096582,4.58635660392697,0.0802087851717419,0.0952316870356889,0.010608427918156877,0.011786133924272003
JSWENERGY,2024-12-30,fourier,14.974816406144434,0.33353198766372516,4.243188567631893,-0.09651612917509389,0.005009051952415149,0.008798210993619215,0.007820257442739531
JSWENERGY,2025-01-01,fourier,14.974816406144434,0.33353198766372516,4.243188567631893,-0.09651612917509389,0.00587483115044108,0.014706204260604362,0.01406949182916594
JSWENERGY,2025-01-07,fourier,14.974816406144434,0.33353198766372516,4.243188567631893,-0.09651612917509389,0.09941918469051603,0.00559202442255291,0.006184183486164311
JSWENERGY,2025-01-10,fourier,14.974816406144434,0.33353198766372516,4.243188567631893,-0.09651612917509389,0.06785890526857656,0.016618870121686696,0.009179747854707293
JSWENERGY,2025-01-16,fourier,14.974816406144434,0.33353198766372516,4.243188567631893,-0.09651612917509389,0.13797089098622972,0.016172798447480995,0.010667582988038545
JSWENERGY,2025-01-29,fourier,14.974816406144434,0.33353198766372516,4.243188567631893,-0.09651612917509389,0.2797030254875346,0.017538254787325125,0.01624661642155251
JSWENERGY,2025-02-03,fourier,14.974816406144434,0.33353198766372516,4.243188567631893,-0.09651612917509389,0.22086690076530777,0.009589745116901756,0.008755889293390396
JSWENERGY,2025-02-17,fourier,14.974816406144434,0.33353198766372516,4.243188567631893,-0.09651612917509389,0.2622888038251818,0.07472716705784138,0.05077782617543946
JSWENERGY,2025-02-27,fourier,14.974816406144434,0.33353198766372516,4.243188567631893,-0.09651612917509389,0.1179620141209744,0.014788632256008188,0.010183367367115618
JSWENERGY,2025-03-06,fourier,14.974816406144434,0.33353198766372516,4.243188567631893,-0.09651612917509389,0.18672001565566076,0.0047951792115527555,0.003627278309579163
JSWENERGY,2025-03-24,fourier,14.974816406144434,0.33353198766372516,4.243188567631893,-0.09651612917509389,0.10077864458384127,0.012643340983064483,0.017618480232481103
JSWENERGY,2025-04-02,fourier,14.974816406144434,0.33353198766372516,4.243188567631893,-0.09651612917509389,0.1343846091825079,0.01610735855186711,0.017525409482493925
NHPC,2024-12-12,fourier,14.97481640614445,0.22576184898229895,3.992177710056641,-0.07849703128401253,0.07737598781447919,0.025029130601684425,0.02287807372135177
NHPC,2025-01-02,fourier,14.97481640614445,0.22576184898229895,3.992177710056641,-0.07849703128401253,0.0050090519524151455,0.006424610554703201,0.001895488650560669
NHPC,2025-01-14,fourier,14.97481640614445,0.22576184898229895,3.992177710056641,-0.07849703128401253,0.12970353883483074,0.025192999075432196,0.006769080019121431
NHPC,2025-01-30,fourier,14.97481640614445,0.22576184898229895,3.992177710056641,-0.07849703128401253,0.23745082443887963,0.007454413714819496,0.009197317804932314
NHPC,2025-01-31,fourier,14.97481640614445,0.22576184898229895,3.992177710056641,-0.07849703128401253,0.25551481463666276,0.011446874944175572,0.004440564310012408
NHPC,2025-02-04,fourier,14.97481640614445,0.22576184898229895,3.992177710056641,-0.07849703128401253,0.213718658245135,0.003730318297425896,0.00302336735194127
NHPC,2025-02-10,fourier,14.97481640614445,0.22576184898229895,3.992177710056641,-0.07849703128401253,0.12138800801797343,0.010963418753684414,0.011809848101392503
NHPC,2025-02-20,fourier,14.97481640614445,0.22576184898229895,3.992177710056641,-0.07849703128401253,0.2159873144105117,0.04485923920390597,0.04135524553969798
NHPC,2025-03-10,fourier,14.97481640614445,0.22576184898229895,3.992177710056641,-0.07849703128401253,0.13999692779227707,0.0200304455511245,0.01708762391964003
NHPC,2025-03-11,fourier,14.97481640614445,0.22576184898229895,3.992177710056641,-0.07849703128401253,0.1561952349077574,0.016792500187422555,0.007822529946488759
NHPC,2025-04-03,fourier,14.97481640614445,0.22576184898229895,3.992177710056641,-0.07849703128401253,0.12798891788055541,0.022829046743095906,0.021739911189882482
NHPC,2025-04-15,fourier,14.97481640614445,0.22576184898229895,3.992177710056641,-0.07849703128401253,0.16250115085289693,0.00858839557111756,0.011364076251297399
NTPC,2024-07-08,fourier,14.97481640614445,0.11299626396728013,2.915425671341476,-0.06529238760207534,0.08009987899354068,0.008840558463462798,0.008326872705561726
NTPC,2024-07-23,fourier,14.97481640614445,0.11299626396728013,2.915425671341476,-0.06529238760207534,0.1304338800425081,0.01634452271594442,0.015926735005506447
NTPC,2024-07-30,fourier,14.97481640614445,0.11299626396728013,2.915425671341476,-0.06529238760207534,0.05286306042070016,0.010836692208089136,0.007616449457619504
NTPC,2024-08-05,fourier,14.97481640614445,0.11299626396728013,2.915425671341476,-0.06529238760207534,0.07400866855651572,0.019632049103670522,0.01792443335123103
NTPC,2024-08-12,fourier,14.97481640614445,0.11299626396728013,2.915425671341476,-0.06529238760207534,0.059086349060970815,0.027974266959471403,0.017878026402804857
NTPC,2024-08-26,fourier,14.97481640614445,0.11299626396728013,2.915425671341476,-0.06529238760207534,0.03954345289828859,0.0156864802828903,0.00938549237623889
NTPC,2024-09-02,fourier,14.97481640614445,0.11299626396728013,2.915425671341476,-0.06529238760207534,0.04746955587193858,0.006406975476165615,0.0068107672850996484
NTPC,2024-09-12,fourier,14.97481640614445,0.11299626396728013,2.915425671341476,-0.06529238760207534,0.05296868766867302,0.014345903958313576,0.01676170883417444
NTPC,2024-09-23,fourier,14.97481640614445,0.11299626396728013,2.915425671341476,-0.06529238760207534,0.0746026985068602,0.01229833835820789,0.013601122402290205
NTPC,2024-10-01,fourier,14.97481640614445,0.11299626396728013,2.915425671341476,-0.06529238760207534,0.01831947217561869,0.006614172170101507,0.006804665458052944
NTPC,2024-10-14,fourier,14.97481640614445,0.11299626396728013,2.915425671341476,-0.06529238760207534,0.026555485580292203,0.021969546372928285,0.004071209923607654
NTPC,2024-10-24,fourier,14.97481640614445,0.11299626396728013,2.915425671341476,-0.06529238760207534,0.12967800011899494,0.023610591581025235,0.025436138577624536
POWERGRID,2024-07-08,fourier,14.974816406144152,0.12369002853648564,2.631058996960251,-0.06043215608849395,0.057460605511962005,0.006060298083856551,0.006995599745966993
POWERGRID,2024-07-25,fourier,14.974816406144152,0.12369002853648564,2.631058996960251,-0.06043215608849395,0.06057320510543062,0.010316015321446107,0.012059047328855264
POWERGRID,2024-07-31,fourier,14.974816406144152,0.12369002853648564,2.631058996960251,-0.06043215608849395,0.03237731066839808,0.010276206069649397,0.010744491989775673
POWERGRID,2024-08-09,fourier,14.974816406144152,0.12369002853648564,2.631058996960251,-0.06043215608849395,0.03453113566408098,0.005235251808860604,0.0059156436382628175
POWERGRID,2024-08-29,fourier,14.974816406144152,0.12369002853648564,2.631058996960251,-0.06043215608849395,0.027044157982234453,0.004257082732898704,0.002618600587644226
POWERGRID,2024-09-06,fourier,14.974816406144152,0.12369002853648564,2.631058996960251,-0.06043215608849395,0.030719150801526946,0.006957085720927407,0.008659453344851223
POWERGRID,2024-09-12,fourier,14.974816406144152,0.12369002853648564,2.631058996960251,-0.06043215608849395,0.021802692347336002,0.013858416321803648,0.015004767057560353
POWERGRID,2024-09-24,fourier,14.974816406144152,0.12369002853648564,2.631058996960251,-0.06043215608849395,0.0075108926847967375,0.008792916548247985,0.0077246056810195965
POWERGRID,2024-09-30,fourier,14.974816406144152,0.12369002853648564,2.631058996960251,-0.06043215608849395,0.026988314212403965,0.003688028475313317,0.0028969889593282393
POWERGRID,2024-10-07,fourier,14.974816406144152,0.12369002853648564,2.631058996960251,-0.06043215608849395,0.0460873632080115,0.0073556594875970865,0.006516557284819974
POWERGRID,2024-10-17,fourier,14.974816406144152,0.12369002853648564,2.631058996960251,-0.06043215608849395,0.03888093329731304,0.013457720144763811,0.025305650115079882
POWERGRID,2024-10-24,fourier,14.974816406144152,0.12369002853648564,2.631058996960251,-0.06043215608849395,0.06550440472016049,0.05166483320407369,0.07683730479259371
SJVN,2024-12-31,fourier,14.97481640614445,0.34615672509639844,4.447951331203098,-0.11556717664739502,0.0050090519524151455,0.00821357353561774,0.004686925272509851
SJVN,2025-01-02,fourier,14.97481640614445,0.34615672509639844,4.447951331203098,-0.11556717664739502,0.03806511946269322,0.006381941539593553,0.005826546771814803
SJVN,2025-01-13,fourier,14.97481640614445,0.34615672509639844,4.447951331203098,-0.11556717664739502,0.2064434205787978,0.057386969523569864,0.03941303351588062
SJVN,2025-01-16,fourier,14.97481640614445,0.34615672509639844,4.447951331203098,-0.11556717664739502,0.1567662984258518,0.01934954666443266,0.017321897619274985
SJVN,2025-03-10,fourier,14.97481640614445,0.34615672509639844,4.447951331203098,-0.11556717664739502,0.1530737709615808,0.029851978133023267,0.020195364231816323
SJVN,2025-03-27,fourier,14.97481640614445,0.34615672509639844,4.447951331203098,-0.11556717664739502,0.1743396878183645,0.03903413001715093,0.016735622692242574
SJVN,2025-04-04,fourier,14.97481640614445,0.34615672509639844,4.447951331203098,-0.11556717664739502,0.13654349292399703,0.03402753360265972,0.020425561659207076
SJVN,2025-04-29,fourier,14.97481640614445,0.34615672509639844,4.447951331203098,-0.11556717664739502,0.1426148422109512,0.006269427299192982,0.005298808348393964
SJVN,2025-04-30,fourier,14.97481640614445,0.34615672509639844,4.447951331203098,-0.11556717664739502,0.21418421235227825,0.014759796557623526,0.022514087000345035
SJVN,2025-05-02,fourier,14.97481640614445,0.34615672509639844,4.447951331203098,-0.11556717664739502,0.18147181683870459,0.016055143304807017,0.01576590417790145
SJVN,2025-05-05,fourier,14.97481640614445,0.34615672509639844,4.447951331203098,-0.11556717664739502,0.13626884813772858,0.008840243612477339,0.008882203735797473
SJVN,2025-05-07,fourier,14.97481640614445,0.34615672509639844,4.447951331203098,-0.11556717664739502,0.1455978793097005,0.010126518750262803,0.006214353052528289
TATAPOWER,2024-07-09,fourier,14.97481640614445,0.152209108366143,3.6872223724394333,0.04201183521652618,0.11074128376387606,0.004982145686312371,0.0043942014271788
TATAPOWER,2024-07-23,fourier,14.97481640614445,0.152209108366143,3.6872223724394333,0.04201183521652618,0.1372820236874983,0.007043711423749257,0.007156160648966507
TATAPOWER,2024-07-30,fourier,14.97481640614445,0.152209108366143,3.6872223724394333,0.04201183521652618,0.0727497157918035,0.01207807749682343,0.009721365852431288
TATAPOWER,2024-08-07,fourier,14.97481640614445,0.152209108366143,3.6872223724394333,0.04201183521652618,0.11088857623363879,0.017342950234069617,0.009669713793137732
TATAPOWER,2024-08-14,fourier,14.97481640614445,0.152209108366143,3.6872223724394333,0.04201183521652618,0.09920595470686695,0.004710177908989893,0.0075928415787156825
TATAPOWER,2024-08-23,fourier,14.97481640614445,0.152209108366143,3.6872223724394333,0.04201183521652618,0.04377049365220744,0.006424855077510029,0.007575082814061982
TATAPOWER,2024-09-02,fourier,14.97481640614445,0.152209108366143,3.6872223724394333,0.04201183521652618,0.04918008463454594,0.009509346692172464,0.010300200781161816
TATAPOWER,2024-09-10,fourier,14.97481640614445,0.152209108366143,3.6872223724394333,0.04201183521652618,0.08269884624656258,0.02996914802323524,0.014436262699754003
TATAPOWER,2024-09-19,fourier,14.97481640614445,0.152209108366143,3.6872223724394333,0.04201183521652618,0.07295866885216552,0.03077904084863517,0.038912370438536695
TATAPOWER,2024-09-27,fourier,14.97481640614445,0.152209108366143,3.6872223724394333,0.04201183521652618,0.05321449479011057,0.006772430417388529,0.005796793779826196
TATAPOWER,2024-10-08,fourier,14.97481640614445,0.152209108366143,3.6872223724394333,0.04201183521652618,0.09704149369288413,0.007462342723145715,0.006675624615321789
TATAPOWER,2024-10-16,fourier,14.97481640614445,0.152209108366143,3.6872223724394333,0.04201183521652618,0.08688673737316804,0.012560600286786712,0.011903117594079455
TORNTPOWER,2025-03-07,fourier,14.974816406141953,0.3197603499162348,3.1351709451094183,-0.14301735681602912,0.09957749743884488,0.01060177540356281,0.015939714426208333
TORNTPOWER,2025-03-19,fourier,14.974816406141953,0.3197603499162348,3.1351709451094183,-0.14301735681602912,0.11081625616793811,0.01124250239602121,0.017828339080881665
TORNTPOWER,2025-03-20,fourier,14.974816406141953,0.3197603499162348,3.1351709451094183,-0.14301735681602912,0.1311144941720541,0.03253364904217723,0.0266450889614564
TORNTPOWER,2025-04-09,fourier,14.974816406141953,0.3197603499162348,3.1351709451094183,-0.14301735681602912,0.16069967019881642,0.022300608053733507,0.0219147225737383
TORNTPOWER,2025-04-28,fourier,14.974816406141953,0.3197603499162348,3.1351709451094183,-0.14301735681602912,0.11254832706311307,0.012092495237238151,0.03795872781770602
TORNTPOWER,2025-04-30,fourier,14.974816406141953,0.3197603499162348,3.1351709451094183,-0.14301735681602912,0.08393948459464758,0.004432975477300766,0.01011944488900329
TORNTPOWER,2025-05-07,fourier,14.974816406141953,0.3197603499162348,3.1351709451094183,-0.14301735681602912,0.09520683680360448,0.012984317775939471,0.006239380259960633
TORNTPOWER,2025-05-08,fourier,14.974816406141953,0.3197603499162348,3.1351709451094183,-0.14301735681602912,0.17992003647870583,0.004043453621621617,0.014395610536586573
TORNTPOWER,2025-05-15,fourier,14.974816406141953,0.3197603499162348,3.1351709451094183,-0.14301735681602912,0.11750687647561918,0.016834209594510867,0.017655100854821713
TORNTPOWER,2025-06-03,fourier,14.974816406141953,0.3197603499162348,3.1351709451094183,-0.14301735681602912,0.01599403160539727,0.010725864441447495,0.011746490274971317
TORNTPOWER,2025-07-24,fourier,14.974816406141953,0.3197603499162348,3.1351709451094183,-0.14301735681602912,0.06710180289776922,0.02276956431689074,0.021692441786081804
TORNTPOWER,2025-08-08,fourier,14.974816406141953,0.3197603499162348,3.1351709451094183,-0.14301735681602912,0.005009051952417309,0.014807205664439702,0.018366219937710232
