symbol,trade_date,expiry_date,maturity,log_forward_moneyness,strike,heston_price_adjusted,heston_iv,value_origin
NTPC,2026-06-18,2026-06-30,0.03287671232876712,-0.125,320.148671819392,0.017484441706301368,0.2565942705000538,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-06-30,0.03287671232876712,-0.11249999999999999,324.17564637367065,0.03245087215043441,0.24966946999543804,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-06-30,0.03287671232876712,-0.09999999999999998,328.2532740322357,0.05945277347876754,0.2423943607411403,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-06-30,0.03287671232876712,-0.0875,332.38219193270476,0.10844890554636777,0.23505147141318056,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-06-30,0.03287671232876712,-0.07499999999999998,336.5630452269001,0.19585600731835484,0.2275190742063265,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-06-30,0.03287671232876712,-0.0625,340.79648718165504,0.35056265777160434,0.2199409083559623,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-06-30,0.03287671232876712,-0.04999999999999999,345.0831792808879,0.6200893911204162,0.21238908784302013,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-06-30,0.03287671232876712,-0.03749999999999998,349.4237913289606,1.0818376182839415,0.20512562645136712,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-06-30,0.03287671232876712,-0.024999999999999994,353.8190015553367,1.853200815026355,0.19855370764341224,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-06-30,0.03287671232876712,-0.012499999999999983,358.2694967205561,3.094613514495336,0.19336684544289706,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-06-30,0.03287671232876712,0.0,362.7759722235431,4.977527974702468,0.19040853468688262,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-06-30,0.03287671232876712,0.012500000000000011,367.3391322102635,3.0575318669303613,0.19028433573566822,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-06-30,0.03287671232876712,0.025000000000000022,371.95968968374893,1.7825126929756578,0.19285856304450277,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-06-30,0.03287671232876712,0.03750000000000003,376.6383666155054,1.002101622656177,0.19741714043173259,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-06-30,0.03287671232876712,0.050000000000000044,381.3758940583222,0.5493810429987391,0.20315979750527857,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-06-30,0.03287671232876712,0.0625,386.17301226050085,0.29575020279036757,0.20952727726607573,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-06-30,0.03287671232876712,0.07500000000000001,391.0304707815204,0.1568779795511528,0.21615355257750607,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-06-30,0.03287671232876712,0.08750000000000002,395.9490286091572,0.08226573287329586,0.22287469547353578,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-06-30,0.03287671232876712,0.10000000000000003,400.92945427807877,0.042656612954360185,0.22953561333846917,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
