instrument,expiry,strike,cp,ts,tau,price_btc,mark_btc,trade_iv,index,k_solved,ratio,forward,k,x,otm,c,c_mark,market_iv,days,vega_w,heldout_A,heldout_B,date
ETH-9AUG24-2050-P,2024-08-09,2050.0,P,1722924724970,0.008424499936580418,0.0017,0.0018,1.2629000000000001,2512.95,0.8165794770431672,0.9990139504068292,2510.7822992921633,0.8164785933762292,0.20275458445819441,True,0.18522140662377085,0.18532140662377083,1.2635404249417208,3.0749424768518523,0.007165098398693642,False,False,2024-08-06
ETH-9AUG24-2100-P,2024-08-09,2100.0,P,1722928547352,0.008303292998477929,0.0021,0.002242,1.1723000000000001,2502.15,0.8398918788956447,0.9992693605202141,2499.9916155012584,0.8400028172010255,0.17435003333965707,True,0.16209718279897445,0.16223918279897453,1.1715777514471688,3.030701944444444,0.008767731986855945,True,False,2024-08-06
ETH-9AUG24-2150-P,2024-08-09,2150.0,P,1722928454171,0.00830624774860477,0.003,0.003052,1.1223999999999998,2499.95,0.8607230572901254,0.9991799255984372,2497.793513247555,0.860759701951758,0.14993990531757817,True,0.1422402980482419,0.14229229804824206,1.122149757344078,3.031780428240741,0.011501060379749344,False,False,2024-08-06
ETH-9AUG24-2200-P,2024-08-09,2200.0,P,1722927895390,0.008323966577879248,0.0038,0.004132,1.0859,2516.63,0.8749496256856186,0.9991260024992924,2514.4591248801758,0.8749396553045335,0.1336003603689902,True,0.12886034469546648,0.12919234469546648,1.0859705901393224,3.0382478009259257,0.013699595620429952,True,False,2024-08-06
ETH-9AUG24-2250-P,2024-08-09,2250.0,P,1722928834491,0.008294187880517504,0.0055,0.005784,1.0308,2507.79,0.8975180717901124,0.9996504132516213,2505.6267503698423,0.8979789187148044,0.10760868677420214,True,0.10752108128519566,0.10780508128519561,1.0272971220223925,3.027378576388889,0.017749647070257123,False,False,2024-08-06
ETH-9AUG24-2300-P,2024-08-09,2300.0,P,1722929156903,0.008283964263064434,0.0085,0.008572,0.9895999999999999,2500.16,0.9212058884607373,0.9986270553537475,2498.003332099045,0.92073536109631,0.08258262267413571,True,0.0877646389036899,0.08783663890368998,0.9935537351582532,3.0236469560185184,0.022938017407904916,True,False,2024-08-06
ETH-9AUG24-2350-P,2024-08-09,2350.0,P,1722929957786,0.0082585684297311,0.0105,0.010809,0.9553,2516.15,0.9347729229334857,0.9991373872796876,2513.9795389339133,0.9347729222158064,0.06745164312998658,True,0.07572707778419352,0.07603607778419363,0.9553000064189917,3.014377476851852,0.02589528814556074,False,False,2024-08-06
ETH-9AUG24-2400-P,2024-08-09,2400.0,P,1722927788648,0.00832735134449518,0.0165,0.01727,0.948,2509.39,0.9569319495371424,0.99945218990663,2507.225370190717,0.9572334535755911,0.04370797414828096,True,0.05926654642440887,0.06003654642440881,0.9449049017290595,3.039483240740741,0.03129494315950731,True,False,2024-08-06
ETH-9AUG24-2450-P,2024-08-09,2450.0,P,1722925040237,0.00841450288559107,0.0255,0.025055,0.9779000000000001,2507.06,0.9780891616785685,0.9991320952689176,2504.897380076568,0.9780839804004706,0.02215974310376322,True,0.04741601959952946,0.04697101959952943,0.9779620378464413,3.0712935532407406,0.03506918116485502,False,False,2024-08-06
ETH-9AUG24-2500-P,2024-08-09,2500.0,P,1722926751636,0.008360234779299848,0.03,0.030107,0.9389,2524.7,0.9914779111655185,0.9987279073530161,2522.522163601713,0.9910715695874975,0.008968527696286529,True,0.03892843041250249,0.03903543041250257,0.9442649018463266,3.0514856944444446,0.0360847785307344,True,False,2024-08-06
