instrument,expiry,strike,cp,ts,tau,price_btc,mark_btc,trade_iv,index,k_solved,ratio,forward,k,x,otm,c,c_mark,market_iv,days,vega_w,heldout_A,heldout_B,date
ETH-6DEC24-2800-P,2024-12-06,2800.0,P,1732692847345,0.024706768613647897,0.0034,0.003359,0.8676,3427.76,0.8122900600416451,1.005625983107316,3447.008886689631,0.8122984570222584,0.20788744844413448,True,0.19110154297774162,0.19106054297774144,0.8675654151154486,9.017970543981482,0.01764071328177746,False,False,2024-11-27
ETH-6DEC24-3000-P,2024-12-06,3000.0,P,1732692841519,0.02470695335489599,0.007,0.007501,0.7676999999999999,3426.88,0.8705484806736843,1.0056095658795117,3446.123944972507,0.8705432677128895,0.1386378165715654,True,0.13645673228711042,0.1369577322871105,0.7677238627431008,9.018037974537037,0.030186739300767065,True,False,2024-11-27
ETH-6DEC24-3150-P,2024-12-06,3150.0,P,1732692660962,0.024712678779807203,0.0145,0.014549,0.7502,3426.37,0.9141767130241663,1.0056483390816209,3445.6110810228106,0.9142064864340231,0.08969881790727587,True,0.10029351356597682,0.10034251356597679,0.7500396385238703,9.020127754629629,0.04481930639981019,False,False,2024-11-27
ETH-6DEC24-3200-P,2024-12-06,3200.0,P,1732692802128,0.024708202435312025,0.0175,0.017845,0.7368000000000001,3428.32,0.9281526676082335,1.005655443735025,3447.5720314187092,0.9281894535741343,0.07451941447389984,True,0.08931054642586578,0.0896555464258656,0.736590658730445,9.018493888888889,0.04903108653224193,True,False,2024-11-27
ETH-6DEC24-3250-P,2024-12-06,3250.0,P,1732691454373,0.024750939466007104,0.0215,0.021949,0.7295,3429.18,0.9425758229497851,1.005487747767983,3448.4368608240793,0.9424559970697395,0.05926604820902692,True,0.07904400293026059,0.07949300293026051,0.7302276098822493,9.034092905092592,0.05325118277705483,False,False,2024-11-27
ETH-6DEC24-3400-P,2024-12-06,3400.0,P,1732689872724,0.02480109322678843,0.038,0.037629,0.7389,3439.33,0.9829996938025866,1.0056611812399143,3458.643859038628,0.9830442620203953,0.017101132360991433,True,0.054955737979604735,0.054584737979604614,0.738563446843626,9.052399027777778,0.06151817509591141,True,False,2024-11-27
ETH-6DEC24-3500-C,2024-12-06,3500.0,C,1732692553672,0.02471608092338914,0.038,0.038601,0.7236,3424.32,1.0163934857111625,1.0056151998392688,3443.5495690681482,1.0163930937538754,-0.016260177629566584,True,0.038,0.038601,0.7235973604170188,9.021369537037037,0.06248730312123721,False,False,2024-11-27
ETH-6DEC24-3600-C,2024-12-06,3600.0,C,1732691936496,0.024735651445966515,0.0295,0.02921,0.7442,3435.12,1.042167973418499,1.0055944434418373,3454.4102174146624,1.042146060665111,-0.04128210689082844,True,0.0295,0.02921,0.7440758525934,9.028512777777777,0.060085601815495514,True,False,2024-11-27
ETH-6DEC24-3800-C,2024-12-06,3800.0,C,1732693659639,0.024681010939878234,0.014,0.014207,0.7525,3423.33,1.10383590768205,1.0056116895792995,3442.5540096363843,1.1038316288903687,-0.09878742616098948,True,0.014,0.014207,0.7524828834238891,9.008568993055555,0.04636055102892745,False,False,2024-11-27
ETH-6DEC24-3900-C,2024-12-06,3900.0,C,1732693221460,0.02469490550481989,0.01,0.010263,0.767,3423.88,1.1327419779193155,1.0055764102249707,3443.1070982095866,1.1326978478328475,-0.12460226318992587,True,0.01,0.010263,0.7668451644289294,9.01364050925926,0.03902335052154592,True,False,2024-11-27
