instrument,expiry,strike,cp,ts,tau,price_btc,mark_btc,trade_iv,index,k_solved,ratio,forward,k,x,otm,c,c_mark,market_iv,days,vega_w,heldout_A,heldout_B,date
ETH-15MAR24-2800-P,2024-03-15,2800.0,P,1710143626996,0.010970731988838153,0.0006,0.000614,1.5588,4006.09,0.6942660036038496,1.006726336173203,4026.390767104257,0.6954118867140494,0.363250966206681,True,0.3051881132859505,0.3052021132859505,1.5525254681656058,4.004317175925926,0.0028651596754358123,False,False,2024-03-11
ETH-15MAR24-3050-P,2024-03-15,3050.0,P,1710137843109,0.011154137842465753,0.001,0.001103,1.1436,3853.3,0.7887874975659884,1.0034760197538115,3872.826507363248,0.7875385055853028,0.23884301349638157,True,0.21346149441469708,0.21356449441469727,1.1501547211284937,4.0712603125,0.00540061614944627,True,False,2024-03-11
ETH-15MAR24-3200-P,2024-03-15,3200.0,P,1710139465349,0.011102696949518012,0.0017,0.001824,1.0351000000000001,3849.77,0.8283727767205314,1.0034353032072858,3869.2786191710507,0.8270275456890112,0.1899172765457784,True,0.17467245431098888,0.1747964543109889,1.0424909419797765,4.052484386574074,0.008563106930427325,False,False,2024-03-11
ETH-15MAR24-3250-P,2024-03-15,3250.0,P,1710139460495,0.0111028508688483,0.0021,0.0022,1.0048000000000001,3849.02,0.8414886278873385,1.003425057589243,3868.5248185636433,0.8401135193457807,0.17421825419733541,True,0.16198648065421928,0.16208648065421927,1.0125391232000827,4.052540567129629,0.010143125011231345,True,False,2024-03-11
ETH-15MAR24-3300-P,2024-03-15,3300.0,P,1710142621924,0.01100260261288686,0.0018,0.001867,1.0941,3995.2,0.8206899010021731,1.0064595511881724,4015.445582284703,0.8218266023972289,0.19622585216696423,True,0.1799733976027711,0.18004039760277113,1.087752780202295,4.015949953703704,0.008631396531277606,False,False,2024-03-11
ETH-15MAR24-3350-P,2024-03-15,3350.0,P,1710138931730,0.011119617897006596,0.0032,0.003303,0.9339,3840.94,0.8692752772296912,1.0033442261772574,3860.4038733531756,0.8677848509902579,0.14181146256876276,True,0.13541514900974216,0.13551814900974213,0.9427776761590859,4.058660532407408,0.014150797462162915,True,False,2024-03-11
ETH-15MAR24-3400-P,2024-03-15,3400.0,P,1710141823976,0.011027905377980719,0.0029,0.002921,1.003,3958.33,0.8545336385444375,1.0051659209213148,3978.3887444245615,0.854617338430003,0.15710146762088878,True,0.14828266156999692,0.14830366156999697,1.002505885947102,4.025185462962963,0.012702333143690988,False,False,2024-03-11
ETH-15MAR24-3450-P,2024-03-15,3450.0,P,1710140564085,0.011067856259512936,0.0035,0.003546,0.9173,3922.61,0.8757866022322554,1.0042588481787973,3942.487734162445,0.8750819869660112,0.1334376976243091,True,0.1284180130339888,0.1284640130339888,0.9215673335804271,4.0397675347222215,0.01520977294938745,True,False,2024-03-11
ETH-15MAR24-3500-P,2024-03-15,3500.0,P,1710139816052,0.011091576230339928,0.006,0.005839,0.8697,3856.75,0.9043461027334659,1.0034873100060464,3876.293990157321,0.9029242902853071,0.10211657151057088,True,0.10307570971469293,0.10291470971469285,0.8792236911198984,4.048425324074074,0.02171076942370283,False,False,2024-03-11
ETH-15MAR24-3600-P,2024-03-15,3600.0,P,1710141294781,0.011044686041349568,0.007,0.006566,0.8966,3948.6,0.9071615102670403,1.0050200922674257,3968.609437877798,0.9071187418042047,0.09748192034195408,True,0.09988125819579519,0.09944725819579536,0.8968961666354861,4.031310405092592,0.023365854906890613,True,False,2024-03-11
ETH-15MAR24-3650-P,2024-03-15,3650.0,P,1710143467661,0.010975784468543885,0.0075,0.007531,0.9181,3995.5,0.907517912285087,1.0066222454863722,4015.747102527666,0.9089217788895494,0.0954962403340074,True,0.09857822111045067,0.09860922111045056,0.9082108325474171,4.006161331018518,0.02405275354158374,False,False,2024-03-11
ETH-15MAR24-3700-P,2024-03-15,3700.0,P,1710143379514,0.01097857959157788,0.0095,0.009318,0.9134,3999.93,0.9189744139442207,1.0065744744874172,4020.1995514487517,0.9203523239702462,0.08299872141261212,True,0.08914767602975382,0.08896567602975369,0.9031320149558322,4.007181550925926,0.02726611784433322,True,False,2024-03-11
ETH-15MAR24-3750-P,2024-03-15,3750.0,P,1710143627240,0.01097072425164891,0.0115,0.011553,0.9009999999999999,4006.09,0.9298161453854447,1.0067310948760286,4026.390767104257,0.9313552054206018,0.07111454340551993,True,0.08014479457939827,0.08019779457939813,0.8889116588790116,4.004314351851852,0.030090659028741574,False,False,2024-03-11
ETH-15MAR24-3800-P,2024-03-15,3800.0,P,1710143204463,0.010984130422374429,0.015,0.014945,0.8892,3996.97,0.9446583279651749,1.0064169683202373,4017.224551718184,0.9459267091192908,0.05559018743548413,True,0.06907329088070913,0.06901829088070921,0.8784056122862932,4.009207604166667,0.0338520787801066,True,False,2024-03-11
ETH-15MAR24-3850-P,2024-03-15,3850.0,P,1710143477982,0.010975457191780821,0.0185,0.018312,0.8896,3999.49,0.9559943630375972,1.0069334837288972,4019.7573217590725,0.9577692611342056,0.04314838478740886,True,0.06073073886579439,0.06054273886579453,0.8733722486026639,4.006041875,0.03656005231494861,False,False,2024-03-11
ETH-15MAR24-3950-P,2024-03-15,3950.0,P,1710142370915,0.011010562056062913,0.0285,0.028069,0.8526,3984.97,0.985187623017019,1.0061276684755018,4005.1637419996678,0.9862268447551346,0.013868885165971845,True,0.04227315524486541,0.04184215524486534,0.8411066966642157,4.018855150462963,0.04102214487929689,True,False,2024-03-11
ETH-15MAR24-4000-P,2024-03-15,4000.0,P,1710143874819,0.01096287357305936,0.034,0.034091,0.9052,4004.06,0.9924514847837869,1.006584245675262,4024.350480126874,0.9939492148491733,0.006069165331821316,True,0.04005078515082672,0.04014178515082678,0.8875140916231518,4.001448854166666,0.04151062922771063,False,False,2024-03-11
ETH-15MAR24-4050-C,2024-03-15,4050.0,C,1710143207042,0.010984048642820902,0.034,0.033966,0.8862000000000001,3998.17,1.0065007653743803,1.0064209244717195,4018.430632690036,1.0078561434041307,-0.007825444587585306,True,0.034,0.033966,0.9008257760663783,4.009177754629629,0.04178446266924464,True,False,2024-03-11
ETH-15MAR24-4100-C,2024-03-15,4100.0,C,1710142375376,0.011010420598680872,0.027,0.02647,0.8812000000000001,3984.21,1.0227936410624447,1.0061288825151793,4004.3998907174955,1.02387376682936,-0.023593244437677324,True,0.027,0.02647,0.8913162187455409,4.018803518518518,0.04098659437034339,False,False,2024-03-11
ETH-15MAR24-4200-C,2024-03-15,4200.0,C,1710143758536,0.010966560882800609,0.0205,0.020668,0.9237000000000001,3987.36,1.0464886943157043,1.0065359748640368,4007.565853268606,1.0480177129402484,-0.046900487416561304,True,0.0205,0.020668,0.9357412233727674,4.002794722222222,0.03809481615967689,True,False,2024-03-11
ETH-15MAR24-4300-C,2024-03-15,4300.0,C,1710143605957,0.0109713991311517,0.015,0.015647,0.9153,4007.54,1.065788003706395,1.0067456509163721,4027.848114945244,1.0675675639418831,-0.065382755866641,True,0.015,0.015647,0.9275189281146401,4.004560682870371,0.03438560217259112,False,False,2024-03-11
ETH-15MAR24-4400-C,2024-03-15,4400.0,C,1710143601302,0.010971546740233384,0.011,0.011271,0.9478,4009.09,1.0901399646162695,1.0067568875783015,4029.405969533886,1.0919723734138864,-0.08798557793115382,True,0.011,0.011271,0.9587554831272423,4.0046145601851855,0.029711077546678486,True,False,2024-03-11
ETH-15MAR24-4600-C,2024-03-15,4600.0,C,1710142873608,0.010994621765601217,0.006,0.005553,1.0212,4001.74,1.1410291011178224,1.007423882868553,4022.018723581294,1.1437042729388536,-0.134272356864203,True,0.006,0.005553,1.0338796891408313,4.013036944444444,0.02074407545183964,False,False,2024-03-11
