instrument,expiry,strike,cp,ts,tau,price_btc,mark_btc,trade_iv,index,k_solved,ratio,forward,k,x,otm,c,c_mark,market_iv,days,vega_w,heldout_A,heldout_B,date
ETH-16SEP22-1250-P,2022-09-16,1250.0,P,1663051612371,0.008358308885083715,0.002,0.001863,1.8365,1709.67,0.7378804902834121,0.9908586254150106,1695.003779805768,0.7374614823237967,0.3045414194896219,True,0.2645385176762033,0.26440151767620323,1.839412119602447,3.050782743055556,0.006055573112883961,False,False,2022-09-13
ETH-16SEP22-1300-P,2022-09-16,1300.0,P,1663053373364,0.008302468163368848,0.002,0.002424,1.6317,1706.09,0.7685804694529887,0.9914072044553822,1691.454490450685,0.7685693037201476,0.2632245395618298,True,0.23343069627985236,0.23385469627985234,1.6317756749229575,3.03040087962963,0.006630945589121729,True,False,2022-09-13
ETH-16SEP22-1350-P,2022-09-16,1350.0,P,1663052602041,0.00832692665525114,0.003,0.003248,1.5768,1714.16,0.7947560937367562,0.9909427061230816,1699.4552628237352,0.7943721906258969,0.23020317362890905,True,0.20862780937410297,0.208875809374103,1.5795016630203835,3.039328229166666,0.009038791072602926,False,False,2022-09-13
ETH-16SEP22-1400-P,2022-09-16,1400.0,P,1663053216956,0.008307427828513445,0.005,0.004937,1.51,1702.97,0.8292211726539693,0.9914039749045496,1688.361255035082,0.8292064247653621,0.18728615030127446,True,0.1757935752346378,0.17573057523463786,1.5101106468308871,3.0322111574074073,0.013088651201559455,True,False,2022-09-13
ETH-16SEP22-1500-P,2022-09-16,1500.0,P,1663050451295,0.008395126363521056,0.009,0.009502,1.358,1722.57,0.8786917821087896,0.9910094937525751,1707.7931185433572,0.8783265277936053,0.1297368549473764,True,0.13067347220639458,0.13117547220639458,1.3610106762940433,3.0642211226851854,0.019900933884331742,False,False,2022-09-13
ETH-16SEP22-1550-P,2022-09-16,1550.0,P,1663055201581,0.008244495782597666,0.014,0.013805,1.3344,1719.71,0.9082241301991705,0.9923924355105347,1704.9576527457214,0.9091134888328913,0.09528534239659535,True,0.10488651116710868,0.10469151116710873,1.3262049698993017,3.0092409606481483,0.025208723793710742,True,False,2022-09-13
ETH-16SEP22-1600-P,2022-09-16,1600.0,P,1663053891880,0.008286026128868595,0.023,0.022906,1.2993000000000001,1710.78,0.943508517956859,0.9912426792362515,1696.104257790165,0.943338236816068,0.05833037898823857,True,0.07966176318393192,0.0795677631839321,1.3011151745673362,3.024399537037037,0.031187825052638066,False,False,2022-09-13
ETH-16SEP22-1650-P,2022-09-16,1650.0,P,1663054483555,0.0082672642376966,0.0335,0.032726,1.3013,1712.61,0.971187744456193,0.9920242196467348,1697.9185593320092,0.9717780578646474,0.02862783612442219,True,0.06172194213535265,0.060947942135352595,1.294036612480707,3.017551446759259,0.03465515584419772,True,False,2022-09-13
ETH-16SEP22-1750-C,2022-09-16,1750.0,C,1663053029079,0.008313385369101978,0.0315,0.03158,1.2712999999999999,1705.14,1.0352200581173177,0.9913918129271976,1690.5126399234982,1.0351889472291635,-0.03458396776503831,True,0.0315,0.03158,1.2709824015641553,3.034385659722222,0.03533785779896117,False,False,2022-09-13
ETH-16SEP22-1800-C,2022-09-16,1800.0,C,1663055469839,0.008235989377219685,0.0245,0.024784,1.2738,1718.05,1.0561463624750138,0.9920021162790095,1703.3118928771632,1.0567647695804643,-0.055212136785795896,True,0.0245,0.024784,1.2793386932552688,3.0061361226851853,0.03318326448580249,True,False,2022-09-13
ETH-16SEP22-1850-C,2022-09-16,1850.0,C,1663055827832,0.008224637493658041,0.017,0.017297,1.2866,1716.36,1.0866782085538262,0.9918874277720717,1701.636390360378,1.0871887851482778,-0.0835952684486479,True,0.017,0.017297,1.290449412509985,3.001992685185185,0.029179826970847717,False,False,2022-09-13
ETH-16SEP22-1900-C,2022-09-16,1900.0,C,1663053716854,0.008291576166920346,0.0115,0.011758,1.3109,1710.29,1.1204227004859404,0.9915210648020971,1695.6184612024583,1.1205350988291336,-0.11380633802450525,True,0.0115,0.011758,1.3116176322895763,3.026425300925926,0.02437807142991396,True,False,2022-09-13
ETH-16SEP22-2000-C,2022-09-16,2000.0,C,1663055724540,0.008227912861491628,0.0065,0.005872,1.3938,1715.09,1.1756847763887446,0.9918641337013746,1700.3772849187706,1.1762095493386593,-0.16229702181594682,True,0.0065,0.005872,1.396522540936118,3.0031881944444443,0.017237859844020792,False,False,2022-09-13
ETH-16SEP22-2100-C,2022-09-16,2100.0,C,1663055820962,0.00822485533992897,0.0035,0.002953,1.4578,1715.84,1.2337166578021388,0.9920351903215306,1701.1208511244442,1.2344801949913764,-0.21064998673506102,True,0.0035,0.002953,1.461092879468309,3.002072199074074,0.011336771662910625,True,False,2022-09-13
ETH-16SEP22-2200-C,2022-09-16,2200.0,C,1663053277712,0.008305501268391679,0.001,0.001404,1.3961000000000001,1704.2,1.3024089493612225,0.9911850616768462,1689.5807036123872,1.3020982041854037,-0.2639769665836379,True,0.001,0.001404,1.3950517575662928,3.0315079629629627,0.004796222611600322,False,False,2022-09-13
