instrument,expiry,strike,cp,ts,tau,price_btc,mark_btc,trade_iv,index,k_solved,ratio,forward,k,x,otm,c,c_mark,market_iv,days,vega_w,heldout_A,heldout_B,date
ETH-13JUN25-2000-P,2025-06-13,2000.0,P,1749019898079,0.024787605308219177,0.0019,0.002006,0.9743999999999999,2632.41,0.7586296195279729,1.001490118779344,2636.1794162658307,0.7586737031855806,0.2761834975978528,True,0.24322629681441943,0.24333229681441937,0.9742268146250316,9.0474759375,0.01078304511439308,False,False,2025-06-04
ETH-13JUN25-2200-P,2025-06-13,2200.0,P,1749020571686,0.024766245370370372,0.0041,0.004237,0.8109999999999999,2632.7,0.8344254826269859,1.0014603257543278,2636.4698315243645,0.8344491462388536,0.18098347693561348,True,0.16965085376114641,0.16978785376114647,0.8109007585495188,9.039679560185187,0.02093641505827325,True,False,2025-06-04
ETH-13JUN25-2300-P,2025-06-13,2300.0,P,1749017748744,0.024855760273972606,0.007,0.007105,0.7478,2626.36,0.8744042362147313,1.0015239232322792,2630.1207531136592,0.8744845639794877,0.13412063593199539,True,0.1325154360205122,0.1326204360205122,0.7474333243891308,9.072352500000001,0.0307215674365762,False,False,2025-06-04
ETH-13JUN25-2400-P,2025-06-13,2400.0,P,1749018185047,0.02484192519660071,0.012,0.012014,0.6958,2623.98,0.9133005819112894,1.0014677925391782,2627.7373451298295,0.9133332920233025,0.09065441349809264,True,0.09866670797669752,0.09868070797669748,0.695631153225966,9.067302696759258,0.04262965005521503,True,False,2025-06-04
ETH-13JUN25-2450-P,2025-06-13,2450.0,P,1749023916063,0.024660195871385085,0.015,0.015256,0.6708,2628.79,0.9308447321096672,1.001227904544316,2632.5542326937875,0.9306550913836305,0.07186654147037047,True,0.08434490861636945,0.08460090861636949,0.6718497160112905,9.000971493055555,0.04785676486268408,False,False,2025-06-04
ETH-13JUN25-2600-P,2025-06-13,2600.0,P,1749021999944,0.02472095560629122,0.0345,0.034856,0.6446999999999999,2627.65,0.9880771029191081,1.0014170824018875,2631.412600298172,0.9880624572920975,0.01200936734961915,True,0.04643754270790246,0.04679354270790248,0.6448120323639379,9.023148796296296,0.06183437406333443,True,False,2025-06-04
ETH-13JUN25-2650-C,2025-06-13,2650.0,C,1749021969686,0.02472191508117707,0.037,0.037387,0.6433,2627.39,1.0071594169111553,1.0014358018171199,2631.152227997417,1.007163314916571,-0.00713778024568444,True,0.037,0.037387,0.6433280815699347,9.023499004629631,0.06271397901010232,False,False,2025-06-04
ETH-13JUN25-2800-C,2025-06-13,2800.0,C,1749017791098,0.024854417237442923,0.018,0.018087,0.6607,2625.43,1.0649338246825,1.0014631335836077,2629.1894214224985,1.0649670111958256,-0.06294382327866008,True,0.018,0.018087,0.6608572230703055,9.071862291666667,0.0540048702365694,True,False,2025-06-04
ETH-13JUN25-2900-C,2025-06-13,2900.0,C,1749021239281,0.02474507607179097,0.0115,0.011489,0.6828,2631.77,1.1003925990959753,1.0013880514220428,2635.5384998332042,1.100344388891884,-0.09562321161555841,True,0.0115,0.011489,0.6826119009585788,9.031952766203704,0.04421690647325362,False,False,2025-06-04
ETH-13JUN25-3200-C,2025-06-13,3200.0,C,1749017862604,0.02485214979705733,0.0031,0.00317,0.7768,2625.2,1.217171092455203,1.0014654093092554,2628.9590920795235,1.2172117891225076,-0.19656282443783352,True,0.0031,0.00317,0.7769019138291772,9.071034675925926,0.019104703814722426,True,False,2025-06-04
