instrument,expiry,strike,cp,ts,tau,price_btc,mark_btc,trade_iv,index,k_solved,ratio,forward,k,x,otm,c,c_mark,market_iv,days,vega_w,heldout_A,heldout_B,date
ETH-20MAY22-1500-P,2022-05-20,1500.0,P,1652772321212,0.008285096017250127,0.0015,0.001253,1.8494,2071.2,0.7238647549951508,1.0004877841200401,2072.243315711636,0.7238532215918283,0.3231666397574257,True,0.27764677840817176,0.27739977840817165,1.8494785545847336,3.0240600462962965,0.004876657756808681,False,False,2022-05-17
ETH-20MAY22-1600-P,2022-05-20,1600.0,P,1652769464305,0.008375687943937088,0.002,0.002177,1.6156,2077.06,0.7699079270294645,1.000534686414395,2078.1062675415274,0.7699317522837059,0.2614534014603638,True,0.23206824771629408,0.23224524771629418,1.6154394172501525,3.057126099537037,0.006688802500041862,True,False,2022-05-17
ETH-20MAY22-1700-P,2022-05-20,1700.0,P,1652774308730,0.008222072234906138,0.0035,0.003864,1.4454,2067.34,0.821839973615954,1.0005752418569502,2068.38137133222,0.8218987192410507,0.19613810411938143,True,0.18160128075894932,0.18196528075894935,1.4449808368809394,3.0010563657407405,0.010672769217817754,False,False,2022-05-17
ETH-20MAY22-1800-P,2022-05-20,1800.0,P,1652771756995,0.008302987220953831,0.0055,0.005893,1.2581,2074.2,0.86741334200306,1.0004508954468827,2075.244826887348,0.8673675398096586,0.14229247068177694,True,0.13813246019034142,0.1385254601903413,1.258446180681058,3.0305903356481485,0.015651460242671732,True,False,2022-05-17
ETH-20MAY22-1900-P,2022-05-20,1900.0,P,1652771914642,0.008297988267376967,0.0105,0.010471,1.1133,2071.87,0.9165835820704659,1.0005044510876828,2072.9136532075454,0.9165842470379866,0.08710129335418137,True,0.09391575296201338,0.09388675296201332,1.1132942025571764,3.028765717592593,0.02402942690751279,False,False,2022-05-17
ETH-20MAY22-2000-P,2022-05-20,2000.0,P,1652774173458,0.008226361681887366,0.0195,0.019797,0.9473,2068.97,0.9663456558125588,1.0003300231260763,2070.012192404357,0.9661778840427812,0.03440731675040011,True,0.05332211595721892,0.05361911595721891,0.9491451184193525,3.0026220138888884,0.03280589616117385,True,False,2022-05-17
ETH-20MAY22-2100-C,2022-05-20,2100.0,C,1652773420092,0.008250250761035008,0.025,0.025573,0.8436,2073.46,1.0122756337453727,1.000517870171804,2074.504454130673,1.0122899451088483,-0.012215036854527635,True,0.025,0.025573,0.8437677603666075,3.011341527777778,0.03597171570455091,False,False,2022-05-17
ETH-20MAY22-2200-C,2022-05-20,2200.0,C,1652773580667,0.008245158961187216,0.01,0.010037,0.8384999999999999,2074.57,1.0600412761957099,1.0003956881629517,2075.6150132656862,1.059926810096932,-0.0581998586617504,True,0.01,0.010037,0.8376320254459186,3.0094830208333336,0.027809323806017677,True,False,2022-05-17
ETH-20MAY22-2300-C,2022-05-20,2300.0,C,1652770088945,0.00835588073947235,0.004,0.004224,0.8551000000000001,2082.75,1.1041824624305931,1.00011478551015,2083.7991337381277,1.1037532182259955,-0.09871638865182322,True,0.004,0.004224,0.852704307763851,3.0498964699074076,0.01716801950315195,False,False,2022-05-17
ETH-20MAY22-2400-C,2022-05-20,2400.0,C,1652769945163,0.008360440036783358,0.002,0.001779,0.9577,2078.41,1.1541600449925624,1.0004928348027526,2079.4569475705975,1.154147482016345,-0.1433619606274979,True,0.002,0.001779,0.9576431479524559,3.0515606134259254,0.01024837718453223,True,False,2022-05-17
ETH-27MAY22-1400-P,2022-05-27,1400.0,P,1652774280850,0.02740103849568747,0.0055,0.005185,1.5302,2068.0,0.6764981588849457,1.0007160891495428,2069.505433933488,0.6764901299819418,0.39083742130486393,True,0.32900987001805826,0.3286948700180582,1.5302383866394764,10.001379050925927,0.016386107818588926,False,True,2022-05-17
