instrument,expiry,strike,cp,ts,tau,price_usdc,mark_usdc,trade_iv,index,f_solved,ratio,forward,k,x,otm,c,c_mark,market_iv,days,vega_w,heldout_A,heldout_B,date
HYPE_USDC-4SEP26-62-P,2026-09-04,62.0,P,1787847821676,0.020959485159817354,0.1,0.16475002,1.0937000000000001,84.955,84.96291037813722,1.000093112567091,84.95535027454291,0.7297951194320301,0.3149914425439025,True,0.2713819694702796,0.27214413476994304,1.0934475238269092,7.650212083333334,0.006793353566372153,False,False,2026-08-27
HYPE_USDC-4SEP26-70-P,2026-09-04,70.0,P,1787796375155,0.02259084363901573,0.32,0.43180983,0.7544,81.971,81.97048872164906,0.9999937626922821,81.97133797133256,0.8539570261068663,0.15787440717765214,True,0.14994677744105078,0.15131078872556958,0.7544363676164845,8.24565792824074,0.020988226851977928,True,False,2026-08-27
HYPE_USDC-4SEP26-71-P,2026-09-04,71.0,P,1787796542952,0.022585522831050225,0.41,0.51773554,0.7528,82.06,82.0604388294831,1.0000053476661357,82.06033833828488,0.8652170029729852,0.1447749330239967,True,0.1397793205653094,0.14109220255168242,0.7527954744747365,8.243715833333333,0.02455256079395821,False,False,2026-08-27
HYPE_USDC-4SEP26-73-P,2026-09-04,73.0,P,1787802276245,0.022403721302638256,1.05,0.96768137,0.8377,81.269,81.26788166561485,0.9999862391024233,81.2693350769446,0.8982477822770998,0.10730932192882392,True,0.11467222007072153,0.11365930874417929,0.837781826903956,8.177358275462964,0.03916483052536039,True,False,2026-08-27
HYPE_USDC-4SEP26-74-P,2026-09-04,74.0,P,1787808902946,0.02219358999238965,1.33,1.22806962,0.8238,80.742,80.74246026221051,1.0000057004063623,80.7423329040921,0.9164956886729937,0.08719791583456157,True,0.09997646356937218,0.09871404797728045,0.8237921316764225,8.100660347222222,0.0441212615514132,False,False,2026-08-27
HYPE_USDC-4SEP26-75-P,2026-09-04,75.0,P,1787859967585,0.020574340911973618,0.492,0.5967043,0.7718,85.723,85.70634379624259,0.9998056973769303,85.72335344105282,0.8749074434141605,0.133637177174756,True,0.1308319494146365,0.1320533703670027,0.7725960542419171,7.509634432870371,0.02582927461649434,True,False,2026-08-27
HYPE_USDC-4SEP26-77-P,2026-09-04,77.0,P,1787860912568,0.020544375697615424,0.9,0.90026677,0.7741,85.092,85.09267501256646,1.0000079327382887,85.0923508394021,0.9048991976414532,0.09993172530744811,True,0.10567754622708325,0.10568068129148533,0.7740821633803227,7.49869712962963,0.036202098480304507,False,False,2026-08-27
HYPE_USDC-4SEP26-80-P,2026-09-04,80.0,P,1787845304787,0.021039295186453578,1.6,1.69769232,0.7498999999999999,85.074,85.07179296721249,0.9999740574936231,85.07435076518702,0.9403539290097823,0.06149895436086627,True,0.07845314957041338,0.07960146653223943,0.7500685635811014,7.679342743055556,0.04775789508000548,True,False,2026-08-27
HYPE_USDC-4SEP26-86-C,2026-09-04,86.0,C,1787797323625,0.022560767852612885,2.13,2.05419072,0.8254,81.092,81.09157833457323,0.9999948001599817,81.09233434716302,1.0605194768697477,-0.05875886059628824,True,0.026266354485262357,0.025331503113547562,0.8253423878114037,8.234680266203704,0.05504626737882656,False,False,2026-08-27
HYPE_USDC-4SEP26-87-C,2026-09-04,87.0,C,1787797323823,0.022560761574074075,2.0,1.98793236,0.8602,81.092,81.09257753059018,1.0000071219181939,81.09233434716302,1.0728510986938147,-0.07031968299736438,True,0.02466324364813367,0.024514430075344686,0.8602177278577351,8.234677974537037,0.05341111377954063,True,False,2026-08-27
