instrument,expiry,strike,cp,ts,tau,price_usdc,mark_usdc,trade_iv,index,f_solved,ratio,forward,k,x,otm,c,c_mark,market_iv,days,vega_w,heldout_A,heldout_B,date
HYPE_USDC-31JUL26-55-P,2026-07-31,55.0,P,1785218824683,0.008434021974885844,1.44,1.22546083,0.7668,55.055,55.220888226323396,1.0030131364330832,55.05531466567866,0.998995289264723,0.0010052157954290042,True,0.02716022376329874,0.02326343066888492,0.7280279252680145,3.078418020833333,0.03659463255679701,False,False,2026-07-28
HYPE_USDC-31JUL26-60-C,2026-07-31,60.0,C,1785219330441,0.00841798449391172,0.092,0.12058264,0.6137,54.865,55.09901564620575,1.0042652993020276,54.865313579737716,1.0935871151597423,-0.08946322431699268,True,0.0016768335765782714,0.0021977936902657625,0.6376741388389691,3.072564340277778,0.011885551050211381,True,False,2026-07-28
HYPE_USDC-31JUL26-62-C,2026-07-31,62.0,C,1785207106282,0.008805610032978183,0.048,0.07334873,0.6328,55.662,55.667137448050426,1.0000922972234276,55.662318134974214,1.113859466823816,-0.1078309816835567,True,0.0008623428130248898,0.0013177447950000652,0.6332224227959062,3.2140476620370366,0.007610426088780949,False,False,2026-07-28
HYPE_USDC-31JUL26-70-C,2026-07-31,70.0,C,1785219383464,0.008416303145611365,0.01,0.02851277,1.02,54.931,55.146770470938,1.0039280273604705,54.9313139569593,1.2743186892424887,-0.24241167441002656,True,0.00018204552703464125,0.0005190622241867508,1.0350990820433912,3.071950648148148,0.0015869234899139073,True,False,2026-07-28
HYPE_USDC-7AUG26-46-P,2026-08-07,46.0,P,1785218956287,0.027607931031202435,0.284,0.26351668,0.7898999999999999,54.735,54.735061548827254,1.000001124487572,54.73474516805163,0.8404168112734715,0.17385730631623195,True,0.1647718490396083,0.16439762020311488,0.7898811540534298,10.07689482638889,0.025216714766193297,False,True,2026-07-28
HYPE_USDC-7AUG26-48-P,2026-08-07,48.0,P,1785220105584,0.027571487062404868,0.386,0.42447277,0.7302,55.192,55.19129976651226,0.9999873127720006,55.19174304037829,0.8696953086783867,0.139612348584723,True,0.13729849109556858,0.1379955658368366,0.7302284950395159,10.063592777777776,0.03177877477877685,True,True,2026-07-28
HYPE_USDC-7AUG26-50-P,2026-08-07,50.0,P,1785218956461,0.02760792551369863,0.76,0.78555155,0.7001999999999999,54.735,54.73528857566694,1.0000052722328847,54.73474516805163,0.9134965339929038,0.09047569737718088,True,0.10038861332378834,0.10085543837105138,0.7001571784206012,10.0768928125,0.04674194753964556,False,True,2026-07-28
HYPE_USDC-7AUG26-51-P,2026-08-07,51.0,P,1785224714850,0.02742532819634703,0.91,0.94011658,0.6872,55.021,55.02074190700284,0.9999953091910877,55.020743836509894,0.9269231283303395,0.07588464206475695,True,0.08961608827320189,0.0901634560094412,0.6872001618218014,10.010244791666667,0.0508459824993208,True,True,2026-07-28
HYPE_USDC-7AUG26-53-P,2026-08-07,53.0,P,1785214481059,0.027749839580162354,1.13,1.16960419,0.6664,56.257,56.256656261132896,0.9999938898471816,56.256738082014806,0.9421093687076753,0.05963390848309079,True,0.07797711405911112,0.07868110421833896,0.6664072182284133,10.128691446759259,0.055751996207302465,False,True,2026-07-28
HYPE_USDC-7AUG26-55-P,2026-08-07,55.0,P,1785278417514,0.02572242789193303,2.13,2.07961994,0.6587000000000001,55.402,55.4018305755995,0.9999969419082253,55.40174206267282,0.9927485662415029,0.007277853200977634,True,0.0456978782329408,0.04478851946326523,0.6586886407439043,9.388686180555556,0.06351104094029467,True,True,2026-07-28
HYPE_USDC-7AUG26-60-C,2026-08-07,60.0,C,1785265379583,0.026135857971841706,0.65,0.67937154,0.6215999999999999,55.159,55.15849810457138,0.9999909009331457,55.15874319401772,1.0877695271074876,-0.08412929429156997,True,0.011784169876997782,0.01231666097993476,0.6215797504237184,9.539588159722223,0.04732029240923909,False,True,2026-07-28
HYPE_USDC-7AUG26-61-C,2026-08-07,61.0,C,1785265396602,0.026135318302891935,0.488,0.51301108,0.6232,55.162,55.16258913020715,1.0000106800008548,55.1617431800505,1.1058388746144798,-0.10060420949862946,True,0.008846710996915839,0.009300124514294407,0.6232639359815465,9.539391180555556,0.04114719294966869,True,True,2026-07-28
HYPE_USDC-7AUG26-63-C,2026-08-07,63.0,C,1785265216942,0.026141015284119735,0.262,0.28457627,0.6236999999999999,55.177,55.17669566747309,0.9999944844314315,55.176743110214396,1.1417854053864471,-0.13259318235601908,True,0.0047483774001785585,0.005157540187385921,0.623696945048398,9.541470578703704,0.028999011392194265,False,True,2026-07-28
