instrument,expiry,strike,cp,ts,tau,price_usdc,mark_usdc,trade_iv,index,f_solved,ratio,forward,k,x,otm,c,c_mark,market_iv,days,vega_w,heldout_A,heldout_B,date
HYPE_USDC-17JUL26-63-P,2026-07-17,63.0,P,1783787635071,0.01546058247716895,0.71,0.72697589,0.675,67.118,67.11830116698353,1.0000044871269038,67.11923843557294,0.9386280516348982,0.06333598939156042,True,0.07195013751844748,0.07220305889234391,0.6750822965868426,5.643112604166667,0.03612097409794232,False,False,2026-07-11
HYPE_USDC-17JUL26-64-P,2026-07-17,64.0,P,1783778220011,0.015759132071283613,1.09,1.09724694,0.6589,66.623,66.62985791828464,1.000102936197479,66.62422930202295,0.9606114872995121,0.040185231359962506,True,0.05574892709355772,0.055857700434366664,0.6583206383325494,5.7520832060185185,0.043574907871918776,True,False,2026-07-11
HYPE_USDC-17JUL26-65-P,2026-07-17,65.0,P,1783790177436,0.015379964611872146,1.25,1.25809363,0.6527,67.084,67.0839707352813,0.9999995637600814,67.085237808218,0.9689165921394027,0.03157674701966814,True,0.049716419247893384,0.049837066207857106,0.6528396512077072,5.613687083333334,0.0450966374949781,False,False,2026-07-11
HYPE_USDC-17JUL26-67-C,2026-07-17,67.0,C,1783754406048,0.01651426788432268,1.88,1.89836137,0.6349,66.391,66.39232165288452,1.000019907109164,66.39222502124801,1.0091543095378634,-0.009112662817998452,True,0.02831656868554005,0.028593127725308993,0.6349134264314391,6.0277077777777786,0.051138554695607595,True,False,2026-07-11
HYPE_USDC-17JUL26-68-C,2026-07-17,68.0,C,1783758853665,0.016373234874429224,1.56,1.59829747,0.6299,66.652,66.65993538257874,1.000119056931206,66.65322983711981,1.0202056249362752,-0.020004200053805907,True,0.023404717277949842,0.02397929513552085,0.6307415441766989,5.976230729166667,0.04996057698386268,False,False,2026-07-11
HYPE_USDC-17JUL26-69-C,2026-07-17,69.0,C,1783762682122,0.016251835299340437,1.19,1.22809303,0.6225,66.694,66.69878468270609,1.0000717408268522,66.6952306120877,1.0345567346684394,-0.03397305929844182,True,0.01784235527906439,0.01841350601428797,0.6228942781339558,5.931919884259259,0.04716829687807918,True,False,2026-07-11
HYPE_USDC-17JUL26-70-C,2026-07-17,70.0,C,1783753529910,0.016542050038051752,0.81,0.84121453,0.6225,66.306,66.30757705590784,1.0000237845128321,66.30722345286063,1.055691919444714,-0.054196399768734964,True,0.012215863639288836,0.01268661974057833,0.622533366390002,6.03784826388889,0.041892380499575374,False,False,2026-07-11
HYPE_USDC-17JUL26-72-C,2026-07-17,72.0,C,1783740918199,0.016941964770421106,0.56,0.57566223,0.6124,67.038,67.03709519377811,0.9999865030844911,67.03923695944364,1.0739979042953225,-0.07138804477687574,True,0.008353317033408065,0.008586944841694056,0.6122260569325659,6.183817141203703,0.03599820432074549,True,False,2026-07-11
HYPE_USDC-17JUL26-73-C,2026-07-17,73.0,C,1783761405652,0.016292311897513952,0.374,0.40143055,0.6245,66.815,66.81613559596768,1.0000169961231413,66.81623284473325,1.092548874607111,-0.08851338346944307,True,0.005597442179493966,0.0060079793922659394,0.6244927919185498,5.946693842592593,0.028709376309998053,False,False,2026-07-11
HYPE_USDC-17JUL26-74-C,2026-07-17,74.0,C,1783761419577,0.01629187033866058,0.27,0.29413222,0.6268,66.824,66.82464118736796,1.0000095951659278,66.82523301079779,1.1073661350053638,-0.10198434430464087,True,0.004040389952046598,0.004401514319485775,0.6267595719484198,5.946532673611111,0.023757259734401095,True,False,2026-07-11
HYPE_USDC-17JUL26-75-C,2026-07-17,75.0,C,1783761415623,0.016291995719178082,0.168,0.2077336,0.6099,66.824,66.82541216779987,1.0000211326439583,66.82523301079779,1.1223305422351662,-0.11540736463678164,True,0.002514020414606772,0.003108610185712841,0.6099111087399766,5.9465784374999995,0.01796444078387732,False,False,2026-07-11
HYPE_USDC-17JUL26-76-C,2026-07-17,76.0,C,1783782099601,0.01563611107940132,0.162,0.18618779,0.6335999999999999,67.425,67.42528618417334,1.0000042444816217,67.4262441002191,1.1271575484322884,-0.1196990198146138,True,0.0024026253006056673,0.0027613549069003384,0.6335406508685137,5.707180543981482,0.01689980482881502,True,False,2026-07-11
HYPE_USDC-24JUL26-58-P,2026-07-24,58.0,P,1783765847296,0.03532955048198883,0.65,0.66664547,0.7216,66.787,66.78946031804223,1.0000368382775424,66.78943402376935,0.8684008308763131,0.14110188418859948,True,0.1413312474007491,0.1415804705038235,0.7215987010025529,12.895285925925924,0.04058152812916382,False,True,2026-07-11
HYPE_USDC-24JUL26-59-P,2026-07-24,59.0,P,1783765887318,0.03532828139269407,0.79,0.80522665,0.708,66.787,66.78943402376935,1.000036444574084,66.78943402376935,0.8833732589948703,0.12400745082929933,True,0.1284549592187899,0.12868293914140116,0.7080000000000038,12.894822708333335,0.04555302205268788,True,True,2026-07-11
HYPE_USDC-24JUL26-60-P,2026-07-24,60.0,P,1783799072469,0.03427598715753424,0.87,0.83950501,0.7208,67.554,67.5541748880435,1.0000025888628876,67.55646197675766,0.8881459781100228,0.11861915973694431,True,0.12473213857257248,0.12428073852722232,0.7209227654029033,12.5107353125,0.0467915405697311,False,True,2026-07-11
HYPE_USDC-24JUL26-62-P,2026-07-24,62.0,P,1783766005272,0.03532454109589041,1.44,1.45798551,0.6788,66.705,66.71762084796588,1.00018920392723,66.70743103531427,0.9294316845626658,0.0731819714956746,True,0.0921551158529832,0.09242473364099957,0.6781465729128241,12.893457499999998,0.06117689013723884,True,True,2026-07-11
HYPE_USDC-24JUL26-64-P,2026-07-24,64.0,P,1783766064000,0.03532267884322679,2.06,2.07716034,0.6625,66.727,66.73125703294576,1.0000637977572162,66.72943183709491,0.95909703167025,0.0417630291646568,True,0.0717739040366362,0.07203106702345574,0.6623636302749062,12.892777777777779,0.06927673464566331,False,True,2026-07-11
HYPE_USDC-24JUL26-68-C,2026-07-24,68.0,C,1783782329721,0.034806896213850844,3.04,3.04006923,0.6537999999999999,67.478,67.47836257022125,1.000005373161938,67.48045920697002,1.007699129483344,-0.007669642438950218,True,0.045050078729843616,0.04505110465647205,0.6535916114533493,12.704517118055557,0.0744289525352385,True,True,2026-07-11
HYPE_USDC-31JUL26-58-P,2026-07-31,58.0,P,1783778616827,0.05410271350202942,1.13,1.12928863,0.7103,66.696,66.73421568178269,1.00057298311417,66.72860143377645,0.8691925014727158,0.140190657566762,True,0.14774176622839064,0.14773110558236002,0.7100540395733663,19.747490428240738,0.06013694437473153,False,False,2026-07-11
HYPE_USDC-31JUL26-60-P,2026-07-31,60.0,P,1783778898039,0.05409379632800609,1.56,1.55759007,0.6949,66.717,66.75478495385795,1.0005663467160986,66.74961169871152,0.8988816335115578,0.10660391779357048,True,0.12448928895974276,0.12445318492949198,0.6946478832786112,19.74423565972222,0.07053038758054299,True,False,2026-07-11
HYPE_USDC-31JUL26-64-P,2026-07-31,64.0,P,1783744987480,0.055169093099949267,2.84,2.85975458,0.6664,66.752,66.77539512032398,1.000350478192773,66.78462880693662,0.9583043455255771,0.042589863023504274,True,0.08422040980712042,0.08451620511740221,0.6669698091605893,20.136718981481483,0.08813086296552267,False,False,2026-07-11
HYPE_USDC-31JUL26-66-P,2026-07-31,66.0,P,1783744987255,0.05516910023465246,3.76,4.12674162,0.6655,66.752,66.7743581261809,1.0003349431654618,66.78462880693662,0.9882513563232513,0.011818204356750612,True,0.06804902397637624,0.0735404316034245,0.6662292135976533,20.13672158564815,0.09260273844195446,True,False,2026-07-11
HYPE_USDC-31JUL26-85-C,2026-07-31,85.0,C,1783802648687,0.053340668220446474,0.396,0.38146896,0.6786,67.795,67.79904507775919,1.0000596663140229,67.82813863204501,1.2531672210719085,-0.22567412357117506,True,0.005838284935817362,0.005624051723863424,0.6775815070619395,19.469343900462963,0.03635236538755677,False,False,2026-07-11
