instrument,expiry,strike,cp,ts,tau,price_usdc,mark_usdc,trade_iv,index,f_solved,ratio,forward,k,x,otm,c,c_mark,market_iv,days,vega_w,heldout_A,heldout_B,date
HYPE_USDC-21AUG26-50-P,2026-08-21,50.0,P,1786881810784,0.013235325215626585,0.086,0.05082588,0.7078,57.276,57.27544064180938,0.9999902339864757,57.27597937058447,0.8729663036661887,0.1358583222079862,True,0.12853519837611727,0.12792108194569496,0.7078385981863137,4.830893703703704,0.010654109491047288,False,False,2026-08-16
HYPE_USDC-21AUG26-51-P,2026-08-21,51.0,P,1786902934645,0.012565491977422627,0.096,0.06027181,0.6865000000000001,57.701,57.701326259781624,1.000005654317631,57.700979217509854,0.8838671490781844,0.12344851148645032,True,0.11779660084949217,0.11717740529190346,0.6864739652136005,4.5864045717592585,0.011601598152847593,True,False,2026-08-16
HYPE_USDC-21AUG26-54-P,2026-08-21,54.0,P,1786923673903,0.011907854420345003,0.344,0.3563223,0.5623,57.055,57.05457819492235,0.999992607044472,57.05497945018327,0.9464555157214511,0.055031308146740975,True,0.059573756452774296,0.059789728837984946,0.5623439218400934,4.346366863425926,0.028316229480817717,False,False,2026-08-16
HYPE_USDC-21AUG26-55-P,2026-08-21,55.0,P,1786924258395,0.011889320300608828,0.442,0.52513728,0.5107,57.204,57.20393016086076,0.9999987791214033,57.20397939651711,0.9614715720869709,0.03929028060259048,True,0.04625516309234623,0.04770851093417594,0.5107059980297951,4.339601909722222,0.033242101897214986,True,False,2026-08-16
HYPE_USDC-21AUG26-56-P,2026-08-21,56.0,P,1786898533619,0.012705047596397767,0.73,0.67461627,0.5565,57.703,57.70326295378,1.000004557020952,57.70297921678951,0.970487152658246,0.02995711431927547,True,0.042163840581763146,0.0412040334669187,0.5564619887054166,4.637342372685185,0.039504369241389725,False,False,2026-08-16
HYPE_USDC-21AUG26-58-C,2026-08-21,58.0,C,1786913053388,0.012244628741755454,1.14,1.17847011,0.5207,57.604,57.60431917848063,1.0000055409082813,57.603979252446884,1.0068748852543254,-0.006851360986910745,True,0.019790299468791912,0.020458137185894867,0.5207622939179928,4.469289490740741,0.04396638431334116,True,False,2026-08-16
HYPE_USDC-21AUG26-59-C,2026-08-21,59.0,C,1786899520966,0.012673739028411974,0.89,0.85672704,0.5418,57.772,57.77171710547667,0.9999951032589606,57.77197919193739,1.021256339582598,-0.021033574842426673,True,0.015405392241161225,0.014829456286302271,0.5417600311650228,4.625914745370371,0.042746603743846374,False,False,2026-08-16
HYPE_USDC-21AUG26-60-C,2026-08-21,60.0,C,1786916536034,0.012134194761542365,0.5,0.47667847,0.5707,57.308,57.307389325626964,0.9999893439943283,57.307979359058855,1.0469746215282603,-0.045904692366602294,True,0.008724788512735502,0.00831783767864867,0.5706275259569558,4.428981087962963,0.03442369827814155,True,False,2026-08-16
HYPE_USDC-28AUG26-48-P,2026-08-28,48.0,P,1786924606903,0.03105635137620497,0.16,0.13673686,0.644,57.144,57.14461802873063,1.0000108152864804,57.14412828624305,0.8399813146078838,0.17437563190661465,True,0.16281862310747575,0.16241152721332774,0.6439759054106978,11.335568252314815,0.019758450896990805,False,True,2026-08-16
HYPE_USDC-28AUG26-50-P,2026-08-28,50.0,P,1786924408279,0.031062649701927954,0.268,0.2899929,0.5934,57.134,57.13294695290721,0.9999815688190431,57.134128263793414,0.8751336813812141,0.13337862557261543,True,0.12955703515098915,0.12994196970181426,0.5934654215889621,11.337867141203704,0.02913216868784925,True,True,2026-08-16
HYPE_USDC-28AUG26-52-P,2026-08-28,52.0,P,1786924137709,0.031071229420345,0.494,0.54144125,0.5660000000000001,57.193,57.19282015730458,0.9999968555121184,57.19312839624631,0.9092001339694658,0.09519003965502928,True,0.0994372673032442,0.10026675943508412,0.566020005896248,11.340998738425926,0.04248349169761196,False,True,2026-08-16
HYPE_USDC-28AUG26-54-P,2026-08-28,54.0,P,1786904512858,0.03169352936326738,0.84,0.88694787,0.5445,57.507,57.50691248746896,0.9999984782281977,57.50712910116511,0.9390140117237384,0.06292487792169282,True,0.07559287290307526,0.0764092563799379,0.5445164188498461,11.568138217592594,0.05568321968888214,True,True,2026-08-16
HYPE_USDC-28AUG26-58-C,2026-08-28,58.0,C,1786920697507,0.031180317510147135,1.84,1.81522725,0.5529,57.145,57.14529154185966,1.0000051017912268,57.145128288488024,1.0149596603790316,-0.014848868235023708,True,0.032198720260300316,0.031765214365013165,0.5529187087746777,11.380815891203705,0.07007038936643997,False,True,2026-08-16
HYPE_USDC-28AUG26-60-C,2026-08-28,60.0,C,1786904512819,0.03169353059994926,1.18,1.05963117,0.529,57.507,57.506355775324046,0.99998879745638,57.50712910116511,1.043348901915265,-0.042435637736133625,True,0.02051919507100021,0.018426083627578124,0.5289294932512011,11.568138668981481,0.06546779161988901,True,True,2026-08-16
HYPE_USDC-28AUG26-68-C,2026-08-28,68.0,C,1786862857372,0.033014416159309994,0.118,0.13860224,0.5671,57.087,57.08790029121174,1.0000157705118808,57.08712815828009,1.1911616890494618,-0.17492904022629302,True,0.0020670158721740658,0.0024279070338888067,0.5671360702601578,12.050261898148147,0.018703463380059408,False,True,2026-08-16
HYPE_USDC-28AUG26-70-C,2026-08-28,70.0,C,1786898602705,0.0318809390854896,0.082,0.10185472,0.5828,57.711,57.711129559137845,1.0000022449643542,57.711129559137845,1.212937617661243,-0.19304520049537063,True,0.0014208697806888848,0.0017649060203478995,0.5828000000000051,11.636542766203704,0.014018278547267858,True,True,2026-08-16
HYPE_USDC-25SEP26-40-P,2026-09-25,40.0,P,1786924280801,0.10777902076991375,0.222,0.25183988,0.6657,57.196,57.19448422886901,0.9999734986514618,57.20708215656644,0.699214126854548,0.35779825053349124,True,0.30466651154949487,0.3051881231904858,0.666012040702426,39.33934258101852,0.028537124500644544,False,False,2026-08-16
HYPE_USDC-25SEP26-45-P,2026-09-25,45.0,P,1786924229570,0.10778064529426687,0.59,0.63881021,0.6161,57.204,57.203897425632995,0.9999982068672295,57.215083706626814,0.7865058841954988,0.24015507501719596,True,0.22380608184173112,0.2246591822278159,0.6164383888443936,39.33993553240741,0.057150755197842615,True,False,2026-08-16
HYPE_USDC-25SEP26-48-P,2026-09-25,48.0,P,1786911877817,0.10817231681253171,1.06,1.03143275,0.6173,57.649,57.6801709252813,1.0005407019251211,57.66016992873451,0.8324637277227233,0.1833656283797865,True,0.185919846264487,0.18542440460978293,0.6166107557515869,39.48289563657408,0.07914003053822978,False,False,2026-08-16
HYPE_USDC-25SEP26-54-P,2026-09-25,54.0,P,1786890136271,0.10886173671359715,2.79,2.8260074,0.5718,57.131,57.14485363704848,1.0002424889648085,57.142069562326,0.94501302479255,0.05655656873411763,True,0.10381264815506508,0.10444278634004489,0.5716613032758049,39.734533900462964,0.12178992379767013,True,False,2026-08-16
HYPE_USDC-25SEP26-55-P,2026-09-25,55.0,P,1786838416613,0.11050175631024861,3.38,3.34484121,0.5764,56.895,56.917745407469624,1.0003997786707026,56.90602383554529,0.9665057632377624,0.034068017353327915,True,0.09289040912121294,0.09227256960914987,0.5757679287848014,40.333141053240745,0.12774040874132248,False,False,2026-08-16
HYPE_USDC-25SEP26-58-C,2026-09-25,58.0,C,1786898579644,0.10859399911212583,4.2,4.17621719,0.5704,57.708,57.73163128187665,1.0004094975025413,57.71918136042969,1.0048652567994119,-0.004853459686066803,True,0.07276610480271603,0.07235406136343911,0.5712673322721012,39.63680967592593,0.13115917465493557,True,False,2026-08-16
HYPE_USDC-25SEP26-60-C,2026-09-25,60.0,C,1786890215874,0.10885921251902587,3.08,3.13755388,0.5666,57.131,57.14158016769108,1.0001851913618014,57.142069562326,1.0500144719917224,-0.04880394692370881,True,0.05390074289557508,0.054907949677562996,0.5665713982605455,39.733612569444446,0.12979033140953936,False,False,2026-08-16
HYPE_USDC-25SEP26-64-C,2026-09-25,64.0,C,1786900443086,0.10853490975393201,1.98,1.98194224,0.5431,57.965,57.975096998508484,1.0001741912966182,57.976231156118864,1.1039006628019727,-0.09884996446048018,True,0.03415192675543603,0.034185427380800416,0.5430467056113084,39.61524206018518,0.11806736367919084,True,False,2026-08-16
HYPE_USDC-25SEP26-65-C,2026-09-25,65.0,C,1786900443345,0.10853490154109588,1.89,1.93609824,0.5668,57.965,57.975177293833426,1.000175576534692,57.976231156118864,1.1211491106582536,-0.11435415099644548,True,0.03259956644837076,0.033394689537277075,0.5667522320315524,39.615239062499995,0.11486343494819043,False,False,2026-08-16
HYPE_USDC-25SEP26-70-C,2026-09-25,70.0,C,1786900443123,0.1085349085806697,1.1,1.04862139,0.5920000000000001,57.965,57.976231156118864,1.0001937575453956,57.976231156118864,1.2073913499396578,-0.18846212315016742,True,0.01897329264190891,0.018087091366395722,0.5920000000000053,39.61524163194444,0.090113623994379,True,False,2026-08-16
HYPE_USDC-25DEC26-35-P,2026-12-25,35.0,P,1786924017529,0.3571024375634196,1.09,1.11412643,0.703,57.092,57.396485204956946,1.0053332376682713,57.46173287798463,0.6091010181387966,0.49577114959488505,True,0.40986812785466875,0.4102879973711562,0.7040310071906267,130.34238971064815,0.09088776580893573,False,False,2026-08-16
HYPE_USDC-25DEC26-40-P,2026-12-25,40.0,P,1786924035939,0.35710185378614917,1.93,1.9544723,0.6753,57.102,57.44173228953751,1.0059495690087479,57.47179763887547,0.6959935419340864,0.36241489752110173,True,0.3375881464642334,0.33801396053314003,0.6758456016316591,130.34217663194445,0.1302861838736921,True,False,2026-08-16
HYPE_USDC-25DEC26-45-P,2026-12-25,45.0,P,1786924305901,0.3570932933472856,3.16,3.23210953,0.6524,57.189,57.49211986423829,1.0053003176176938,57.55936105862578,0.781801590086559,0.24615429174640616,True,0.2730982549061861,0.2743510403553947,0.6538109545296608,130.33905207175926,0.16957714323572748,False,False,2026-08-16
HYPE_USDC-25DEC26-54-P,2026-12-25,54.0,P,1786840028377,0.35976571610223235,6.96,6.92549982,0.6385000000000001,56.764,57.13795801141462,1.0065879432635934,57.13160872076508,0.9451860574052615,0.056373484724793435,True,0.17663792332697215,0.17603405130634298,0.6383193082868697,131.3144863773148,0.22595042655130734,True,False,2026-08-16
HYPE_USDC-25DEC26-58-C,2026-12-25,58.0,C,1786865162609,0.35896871483384074,8.5,8.40412428,0.6382,57.108,57.48542644919072,1.0066089943473895,57.477836495409974,1.009084606109552,-0.009043589302669046,True,0.14788308882639983,0.14621504204792277,0.6385174463381154,131.02358091435187,0.23568707207816808,False,False,2026-08-16
HYPE_USDC-25DEC26-70-C,2026-12-25,70.0,C,1786866742098,0.35891862956621007,4.64,4.71205021,0.6299,57.384,57.77267484709543,1.0067732268070444,57.75562389599717,1.2120031830329072,-0.19227451390844902,True,0.08033849670389555,0.0815859979018697,0.6303867462435113,131.0052997916667,0.22705584560848088,True,False,2026-08-16
HYPE_USDC-25DEC26-100-C,2026-12-25,100.0,C,1786910701823,0.3575246758307965,1.11,1.10486735,0.6552,57.743,58.06662847671886,1.0056046356565966,58.11694881197833,1.7206684460246346,-0.5427128467374066,True,0.019099419750873446,0.01901110386187856,0.6543379983993366,130.49650667824073,0.11729687011679135,False,False,2026-08-16
