symbol,origin_date,target_date,target_split,candidate,calendar_gap_days,origin_v0_slow,origin_v0_fast,forecast_v0_slow,forecast_v0_fast,state_fit_information_cutoff,origin_clean_quotes,optimizer_evaluations
JSWENERGY,2026-04-15,2026-04-16,validation,full_start_3,1,0.025374002120300505,0.07393340864889887,0.029481163608315875,0.07821166616443587,2026-04-15,22,8
JSWENERGY,2026-04-15,2026-04-16,validation,training_half_a,1,0.030842149177613767,0.06583101425627046,0.0315442935234686,0.0736764192208107,2026-04-15,22,9
JSWENERGY,2026-04-15,2026-04-16,validation,training_half_b,1,0.044799139160323305,0.043108264498599995,0.04648620120673749,0.051647506392632936,2026-04-15,22,9
JSWENERGY,2026-04-17,2026-04-20,validation,full_start_1,3,0.014536064417821432,0.059706954047998674,0.027050314744425152,0.07338683087034314,2026-04-17,18,17
JSWENERGY,2026-04-17,2026-04-20,validation,full_start_2,3,0.03659152874749278,0.035821555565563205,0.0397302388659827,0.05904803546869575,2026-04-17,18,8
JSWENERGY,2026-04-17,2026-04-20,validation,full_start_3,3,0.014583208671696265,0.05967225387260332,0.027165506874533396,0.07328097575979342,2026-04-17,18,11
JSWENERGY,2026-04-17,2026-04-20,validation,training_half_a,3,0.0075887603850092935,0.06809579685318543,0.01009086271111126,0.09132979986601308,2026-04-17,18,7
JSWENERGY,2026-04-17,2026-04-20,validation,training_half_b,3,0.03765984772605912,0.02670004628444795,0.04293973958237246,0.05291894375615641,2026-04-17,18,17
JSWENERGY,2026-04-24,2026-04-27,validation,full_start_1,3,0.011156615600415013,0.035818781627870104,0.023802402456755578,0.05136000893006737,2026-04-24,11,6
JSWENERGY,2026-04-24,2026-04-27,validation,full_start_2,3,0.014047014417350788,0.02439082376375503,0.018092977002242758,0.04808724701109257,2026-04-24,11,8
JSWENERGY,2026-04-24,2026-04-27,validation,full_start_3,3,0.011128448853385896,0.03592555726697902,0.023846302242287953,0.05138967526526103,2026-04-24,11,6
JSWENERGY,2026-04-24,2026-04-27,validation,training_half_a,3,0.024136539471814385,0.0121679081479302,0.026348269793067328,0.03706503978291198,2026-04-24,11,9
JSWENERGY,2026-04-24,2026-04-27,validation,training_half_b,3,0.002467455913858581,0.022141083385691485,0.009163019636752784,0.04871522413074447,2026-04-24,11,8
JSWENERGY,2026-04-27,2026-04-28,validation,full_start_1,1,0.05279598697276737,0.02551018567678141,0.056519752331980755,0.031106309757610223,2026-04-27,17,8
JSWENERGY,2026-04-27,2026-04-28,validation,full_start_2,1,0.007149413108958825,0.06415342664770919,0.008610369870690679,0.07161046941784688,2026-04-27,17,10
JSWENERGY,2026-04-27,2026-04-28,validation,full_start_3,1,0.05287224763856701,0.02553875101730118,0.05661494830693997,0.031111741979998442,2026-04-27,17,13
JSWENERGY,2026-04-27,2026-04-28,validation,training_half_a,1,0.0071421646033592474,0.06408838403998726,0.00798375287708522,0.07195123665365821,2026-04-27,17,10
JSWENERGY,2026-04-27,2026-04-28,validation,training_half_b,1,0.006128041387841265,0.054988409213108866,0.008340752284232922,0.063210695431827,2026-04-27,17,13
JSWENERGY,2026-04-29,2026-04-30,validation,full_start_1,1,0.04951457007068875,0.02378269295120759,0.053281473678115754,0.02942490399086456,2026-04-29,18,12
JSWENERGY,2026-04-29,2026-04-30,validation,full_start_2,1,0.0070881904055526915,0.06360406040571401,0.00854997969284979,0.0710687373356631,2026-04-29,18,9
JSWENERGY,2026-04-29,2026-04-30,validation,full_start_3,1,0.04958924211104241,0.023795428777221964,0.05337545562406787,0.029415059962701495,2026-04-29,18,9
JSWENERGY,2026-04-29,2026-04-30,validation,training_half_a,1,0.007037673892416517,0.06315076341871771,0.007879876959587362,0.07102300372431825,2026-04-29,18,16
JSWENERGY,2026-04-29,2026-04-30,validation,training_half_b,1,0.00618924046959454,0.05553756349223127,0.008401119498550408,0.06374519857920191,2026-04-29,18,13
JSWENERGY,2026-04-30,2026-05-04,validation,full_start_1,4,0.056151275776557666,0.006257634051666793,0.07058219349978506,0.029735932106398855,2026-04-30,12,13
JSWENERGY,2026-04-30,2026-05-04,validation,full_start_2,4,0.005966534202658409,0.05353916586966366,0.011755278994154919,0.08332913634870387,2026-04-30,12,9
JSWENERGY,2026-04-30,2026-05-04,validation,full_start_3,4,0.056219094220648,0.00626519229015542,0.07072094485565794,0.02965966513608101,2026-04-30,12,12
JSWENERGY,2026-04-30,2026-05-04,validation,training_half_a,4,0.006049556567494492,0.054284145787799394,0.00941180435718142,0.08565314436328364,2026-04-30,12,10
JSWENERGY,2026-04-30,2026-05-04,validation,training_half_b,4,0.004813545717655084,0.043193119128340826,0.013555584009215221,0.07599860427903826,2026-04-30,12,8
NHPC,2026-01-29,2026-01-30,validation,full_start_1,1,0.009527468133857707,0.08549229235518278,0.009538893540090146,0.08919162065429287,2026-01-29,12,7
NHPC,2026-01-29,2026-01-30,validation,full_start_2,1,0.009522332448827142,0.08544621033374081,0.009534049483567078,0.08914763572569179,2026-01-29,12,8
NHPC,2026-01-29,2026-01-30,validation,full_start_3,1,0.00951084515576204,0.08534313205280111,0.009521932825450788,0.08905121771640956,2026-01-29,12,8
NHPC,2026-01-29,2026-01-30,validation,training_half_a,1,0.007508284133628497,0.06737366382677346,0.007530597731287086,0.07280965412748597,2026-01-29,12,10
NHPC,2026-01-29,2026-01-30,validation,training_half_b,1,0.009113095366573823,0.08177402623447125,0.009133048375996267,0.08564247022986626,2026-01-29,12,8
NHPC,2026-01-30,2026-02-02,validation,full_start_1,3,0.010486819535919067,0.09410078808039714,0.010520662078796053,0.10481947111394746,2026-01-30,11,7
NHPC,2026-01-30,2026-02-02,validation,full_start_2,3,0.010481671494005161,0.09405459344535923,0.010516382026282328,0.10478182591701168,2026-01-30,11,7
NHPC,2026-01-30,2026-02-02,validation,full_start_3,3,0.010468981582277733,0.09394072377399405,0.010501817488875076,0.10469306097787073,2026-01-30,11,7
NHPC,2026-01-30,2026-02-02,validation,training_half_a,3,0.00858462268975522,0.07703191199102652,0.008650989553407012,0.09292782522944065,2026-01-30,11,7
NHPC,2026-01-30,2026-02-02,validation,training_half_b,3,0.010072288813242028,0.09038110285516385,0.010131732180828856,0.10179832994372162,2026-01-30,11,7
NHPC,2026-02-03,2026-02-04,validation,full_start_1,1,0.01072563681776675,0.09624375376719206,0.010736883778047296,0.09983171646409084,2026-02-03,14,7
NHPC,2026-02-03,2026-02-04,validation,full_start_2,1,0.010721277667529672,0.09620463804947946,0.010732813353015722,0.09979531274088438,2026-02-03,14,7
NHPC,2026-02-03,2026-02-04,validation,full_start_3,1,0.010710966277773728,0.09611211143557952,0.010721877638243837,0.09971082015482396,2026-02-03,14,7
NHPC,2026-02-03,2026-02-04,validation,training_half_a,1,0.009107469562425712,0.0817235445224413,0.009129504643931252,0.08702804241333151,2026-02-03,14,7
NHPC,2026-02-03,2026-02-04,validation,training_half_b,1,0.010371477972040837,0.09306580011076607,0.01039125288989054,0.09687726419639353,2026-02-03,14,6
NHPC,2026-02-04,2026-02-05,validation,full_start_1,1,0.01212103198157038,0.10876497472915725,0.012132071122516616,0.11222324033099013,2026-02-04,13,7
NHPC,2026-02-04,2026-02-05,validation,full_start_2,1,0.012116200145053988,0.1087216174822331,0.012127524838289036,0.11218343837849937,2026-02-04,13,7
NHPC,2026-02-04,2026-02-05,validation,full_start_3,1,0.012104814850800082,0.10861945446148596,0.012115521441644614,0.11209113025461365,2026-02-04,13,7
NHPC,2026-02-04,2026-02-05,validation,training_half_a,1,0.010614797645261619,0.095249166852905,0.010636570208605423,0.10042972526915439,2026-02-04,13,7
NHPC,2026-02-04,2026-02-05,validation,training_half_b,1,0.011727686667279707,0.10523539133776433,0.011747269648799075,0.10898544592142889,2026-02-04,13,6
NHPC,2026-02-11,2026-02-12,validation,full_start_1,1,0.006836331091563262,0.06134406538523852,0.006848157294876811,0.06529352543256284,2026-02-11,14,6
NHPC,2026-02-11,2026-02-12,validation,full_start_2,1,0.006835313884375231,0.06133493773717457,0.006847437350371771,0.06528457229143841,2026-02-11,14,6
NHPC,2026-02-11,2026-02-12,validation,full_start_3,1,0.006832912865163277,0.06131339280648699,0.006844393948600869,0.0652655405449869,2026-02-11,14,6
NHPC,2026-02-11,2026-02-12,validation,training_half_a,1,0.005832845860753087,0.05233954778837927,0.005855451254856314,0.057913300359689224,2026-02-11,14,6
NHPC,2026-02-11,2026-02-12,validation,training_half_b,1,0.00675330655218203,0.06059906595437179,0.006773593528793337,0.06457436183498066,2026-02-11,14,5
NHPC,2026-02-12,2026-02-13,validation,full_start_1,1,0.006799744705435132,0.06101576682380325,0.006811576357641305,0.06496862744762583,2026-02-12,9,6
NHPC,2026-02-12,2026-02-13,validation,full_start_2,1,0.0067989222280279964,0.061008386533531925,0.006811051198529344,0.06496138271047175,2026-02-12,9,6
NHPC,2026-02-12,2026-02-13,validation,full_start_3,1,0.006796628153609462,0.060987801244545996,0.006808114567616624,0.06494325590832545,2026-02-12,9,6
NHPC,2026-02-12,2026-02-13,validation,training_half_a,1,0.005918491655111486,0.05310806837913207,0.005941082133035069,0.05867477875778415,2026-02-12,9,5
NHPC,2026-02-12,2026-02-13,validation,training_half_b,1,0.006733334482028601,0.060419851700276715,0.006753624285170845,0.06439605192170395,2026-02-12,9,5
NHPC,2026-02-23,2026-02-24,validation,full_start_1,1,0.003171915806778913,0.011084168464746207,0.003184287759687182,0.015554229709725198,2026-02-23,9,16
NHPC,2026-02-23,2026-02-24,validation,full_start_2,1,0.0031491232760733462,0.01111170647569439,0.0031618043054231215,0.015578355057738247,2026-02-23,9,11
NHPC,2026-02-23,2026-02-24,validation,full_start_3,1,0.003227738787681672,0.010992002225412719,0.0032397495055144637,0.0154552476029986,2026-02-23,9,7
NHPC,2026-02-23,2026-02-24,validation,training_half_a,1,0.0005347982689200263,0.004798875205188188,0.000558326377680024,0.010808257712043523,2026-02-23,9,5
NHPC,2026-02-23,2026-02-24,validation,training_half_b,1,0.002864665239577605,0.011461312926544636,0.0028855025529816447,0.015684564953315938,2026-02-23,9,10
NHPC,2026-02-26,2026-02-27,validation,full_start_1,1,0.010405472896379917,0.0011596110795273745,0.01041676753939201,0.005732472703685709,2026-02-26,9,10
NHPC,2026-02-26,2026-02-27,validation,full_start_2,1,0.010413185058852645,0.0011604705415758313,0.010424767345604408,0.005729560333443573,2026-02-26,9,10
NHPC,2026-02-26,2026-02-27,validation,full_start_3,1,0.010423700805398457,0.0011616424418171183,0.010434654367901391,0.005724731516461912,2026-02-26,9,11
NHPC,2026-02-26,2026-02-27,validation,training_half_a,1,0.0005347982851990809,0.004798875318289857,0.0005583263939562544,0.010808257824108769,2026-02-26,9,5
NHPC,2026-02-26,2026-02-27,validation,training_half_b,1,0.011168269016781479,0.001244618925138369,0.011187931169427928,0.005519425854505267,2026-02-26,9,17
NHPC,2026-03-04,2026-03-05,validation,full_start_1,1,0.04514840499368725,0.005031447506052491,0.04515452529382668,0.009564203940899296,2026-03-04,11,13
NHPC,2026-03-04,2026-03-05,validation,full_start_2,1,0.04516500044486445,0.005033296943277665,0.04517132626477097,0.009562518619802285,2026-03-04,11,13
NHPC,2026-03-04,2026-03-05,validation,full_start_3,1,0.04516895340137275,0.00503373747032864,0.045174802555475686,0.00955749896271596,2026-03-04,11,13
NHPC,2026-03-04,2026-03-05,validation,training_half_a,1,0.029990401032088953,0.0033422028640679884,0.030008799115887455,0.00936493331161481,2026-03-04,11,13
NHPC,2026-03-04,2026-03-05,validation,training_half_b,1,0.046175373403144766,0.005145895350793019,0.0461900812038718,0.009401015880029284,2026-03-04,11,12
NHPC,2026-03-05,2026-03-06,validation,full_start_1,1,0.026357245749698967,0.0029373152477670606,0.026366164659369425,0.007491763087262737,2026-03-05,11,10
NHPC,2026-03-05,2026-03-06,validation,full_start_2,1,0.02637386671124225,0.0029391675279405757,0.026383034827885156,0.007489946843361017,2026-03-05,11,10
NHPC,2026-03-05,2026-03-06,validation,full_start_3,1,0.026384490135923016,0.0029403514280938823,0.02639309890651792,0.007485374746744877,2026-03-05,11,10
NHPC,2026-03-05,2026-03-06,validation,training_half_a,1,0.01163406070612889,0.0012965278780754095,0.011655655753331301,0.007338003480326094,2026-03-05,11,8
NHPC,2026-03-05,2026-03-06,validation,training_half_b,1,0.027521637953023505,0.0030670779328999297,0.027538985708458363,0.007332688472846072,2026-03-05,11,10
NHPC,2026-03-09,2026-03-10,validation,full_start_1,1,0.015722190883279825,0.039251279971978754,0.015732693695546474,0.0434295811282267,2026-03-09,12,6
NHPC,2026-03-09,2026-03-10,validation,full_start_2,1,0.015866597419894008,0.039080662728411035,0.015877354838046795,0.04325938991707157,2026-03-09,12,6
NHPC,2026-03-09,2026-03-10,validation,full_start_3,1,0.015674227655068446,0.03927442061951766,0.01568440986518929,0.04345041087354762,2026-03-09,12,11
NHPC,2026-03-09,2026-03-10,validation,training_half_a,1,0.02060976386324881,0.017165899677849053,0.020629795690658592,0.02306195930176702,2026-03-09,12,11
NHPC,2026-03-09,2026-03-10,validation,training_half_b,1,0.01589558406277309,0.038645117811242906,0.015914577186010165,0.042731196461498144,2026-03-09,12,9
NHPC,2026-03-10,2026-03-11,validation,full_start_1,1,0.004412008255180042,0.039590025593801564,0.0044241955183360465,0.043764817960990465,2026-03-10,9,7
NHPC,2026-03-10,2026-03-11,validation,full_start_2,1,0.00441137256043094,0.039584321349866065,0.004423862665322811,0.04375786371536877,2026-03-10,9,7
NHPC,2026-03-10,2026-03-11,validation,full_start_3,1,0.004409373407182657,0.039566382460741054,0.004421210531640046,0.043739407355387505,2026-03-10,9,7
NHPC,2026-03-10,2026-03-11,validation,training_half_a,1,0.00290519886206676,0.026069057592732398,0.002928314138867072,0.031883534817877424,2026-03-10,9,8
NHPC,2026-03-10,2026-03-11,validation,training_half_b,1,0.0043653106924929665,0.03917099698075574,0.0043859356282722195,0.0432544219693316,2026-03-10,9,7
NHPC,2026-03-11,2026-03-12,validation,full_start_1,1,0.006722752745395046,0.06032489919794206,0.0067345958641866766,0.06428491595489422,2026-03-11,11,7
NHPC,2026-03-11,2026-03-12,validation,full_start_2,1,0.006721000189769076,0.06030917308872258,0.006733140946549976,0.0642693671928029,2026-03-11,11,13
NHPC,2026-03-11,2026-03-12,validation,full_start_3,1,0.006716583252591226,0.06026953883488933,0.006728081425956434,0.0642322886512387,2026-03-11,11,6
NHPC,2026-03-11,2026-03-12,validation,training_half_a,1,0.005277775975118664,0.047358770394528425,0.005300478040893897,0.052978163374716725,2026-03-11,11,7
NHPC,2026-03-11,2026-03-12,validation,training_half_b,1,0.006584319387618429,0.059082702932546416,0.006604630280000495,0.06306565059834912,2026-03-11,11,6
NHPC,2026-03-19,2026-03-20,validation,full_start_1,1,0.008092988779525587,0.07262036115627668,0.008104627825988572,0.07645301927118164,2026-03-19,14,6
NHPC,2026-03-19,2026-03-20,validation,full_start_2,1,0.008091899536543448,0.07261058711347353,0.008103832934747979,0.07644414652176507,2026-03-19,14,6
NHPC,2026-03-19,2026-03-20,validation,full_start_3,1,0.008089002857188722,0.07258459450349676,0.008100299409047829,0.07642226439250793,2026-03-19,14,6
NHPC,2026-03-19,2026-03-20,validation,training_half_a,1,0.007268615639655993,0.06522306001379898,0.007290970978282046,0.07067875696461812,2026-03-19,14,6
NHPC,2026-03-19,2026-03-20,validation,training_half_b,1,0.008004466863536645,0.07182603242493742,0.008024576770704533,0.07574467542323893,2026-03-19,14,5
NHPC,2026-04-01,2026-04-02,validation,full_start_1,1,0.042374084430256004,0.03878921818975138,0.0423806179161851,0.0429723054663847,2026-04-01,10,6
NHPC,2026-04-01,2026-04-02,validation,full_start_2,1,0.04241521433841991,0.038738357735848925,0.042421956083633916,0.042920608721734144,2026-04-01,10,6
NHPC,2026-04-01,2026-04-02,validation,full_start_3,1,0.04238151411800234,0.0387154001048291,0.04238777277347393,0.042897068144428174,2026-04-01,10,7
NHPC,2026-04-01,2026-04-02,validation,training_half_a,1,0.04498166260573911,0.014338309201361933,0.04499744979249723,0.020260278914264518,2026-04-01,10,8
NHPC,2026-04-01,2026-04-02,validation,training_half_b,1,0.04072775169255429,0.03977814312153987,0.04074323046350442,0.04385850436364891,2026-04-01,10,7
NHPC,2026-04-02,2026-04-06,validation,full_start_1,4,0.05459075453022655,0.018994821111887397,0.05460960643752072,0.03627646674025237,2026-04-02,10,11
NHPC,2026-04-02,2026-04-06,validation,full_start_2,4,0.05460576569266534,0.01899244044205517,0.05462535258792028,0.03626550598155576,2026-04-02,10,9
NHPC,2026-04-02,2026-04-06,validation,full_start_3,4,0.054589228970768684,0.01898711573131317,0.054607085938991565,0.03625004433222667,2026-04-02,10,11
NHPC,2026-04-02,2026-04-06,validation,training_half_a,4,0.04890160873145935,0.00544971361286509,0.04896201088556547,0.02913533289282899,2026-04-02,10,13
NHPC,2026-04-02,2026-04-06,validation,training_half_b,4,0.051329923396497716,0.023192806519036015,0.05138582475696592,0.03972336856633063,2026-04-02,10,8
NHPC,2026-04-06,2026-04-07,validation,full_start_1,1,0.07344239318992395,0.014013236672206114,0.07344429960288332,0.01845295809338432,2026-04-06,10,10
NHPC,2026-04-06,2026-04-07,validation,full_start_2,1,0.07377721742952732,0.013642184023503841,0.07377921544185664,0.018082783059225505,2026-04-06,10,11
NHPC,2026-04-06,2026-04-07,validation,full_start_3,1,0.07326213708107908,0.014237861987807066,0.07326385907903712,0.018668140246594966,2026-04-06,10,10
NHPC,2026-04-06,2026-04-07,validation,training_half_a,1,0.0646713694545939,0.007207133908754604,0.06468372745715127,0.013194448793786284,2026-04-06,10,12
NHPC,2026-04-06,2026-04-07,validation,training_half_b,1,0.07203815929814954,0.0165594428811885,0.07204920688917953,0.02075696901334123,2026-04-06,10,9
NHPC,2026-04-08,2026-04-09,validation,full_start_1,1,0.008721935376381874,0.07826405228893611,0.008733480752416242,0.08203825201966447,2026-04-08,13,7
NHPC,2026-04-08,2026-04-09,validation,full_start_2,1,0.008719026307141609,0.07823794850149772,0.008730864847824565,0.08201357804936571,2026-04-08,13,7
NHPC,2026-04-08,2026-04-09,validation,full_start_3,1,0.008711622704154903,0.0781715141671126,0.00872282778723081,0.08195243956999443,2026-04-08,13,7
NHPC,2026-04-08,2026-04-09,validation,training_half_a,1,0.00843600091515954,0.06283196647558174,0.00845815294049232,0.0683095737584879,2026-04-08,13,9
NHPC,2026-04-08,2026-04-09,validation,training_half_b,1,0.008490484356510942,0.07618718586654329,0.0085105254804492,0.0800838218593638,2026-04-08,13,7
NHPC,2026-04-09,2026-04-10,validation,full_start_1,1,0.00876266026183082,0.07862948661353868,0.008774199572616562,0.08239990110874712,2026-04-09,10,6
NHPC,2026-04-09,2026-04-10,validation,full_start_2,1,0.008759905177534147,0.07860476457052779,0.008771737534988278,0.0823766179962997,2026-04-09,10,6
NHPC,2026-04-09,2026-04-10,validation,full_start_3,1,0.00875303282679191,0.07854309729211098,0.00876423182632656,0.0823202486486933,2026-04-09,10,6
NHPC,2026-04-09,2026-04-10,validation,training_half_a,1,0.007334232074290625,0.06581185227717208,0.007356575985075581,0.07126215394176993,2026-04-09,10,7
NHPC,2026-04-09,2026-04-10,validation,training_half_b,1,0.008540900984199688,0.07663958655691627,0.008560934972965784,0.08053393967099709,2026-04-09,10,6
NHPC,2026-04-13,2026-04-15,validation,full_start_1,2,0.01006958798578117,0.09035686767197092,0.010092275630406156,0.09761695156102851,2026-04-13,10,7
NHPC,2026-04-13,2026-04-15,validation,full_start_2,2,0.010066884016502574,0.09033260429648454,0.010090151591320193,0.09759726503903571,2026-04-13,10,7
NHPC,2026-04-13,2026-04-15,validation,full_start_3,2,0.010060849879234859,0.09027845851183444,0.010082861999738083,0.0975572242222692,2026-04-13,10,7
NHPC,2026-04-13,2026-04-15,validation,training_half_a,2,0.008975592850675609,0.08054018264016319,0.00901970510765815,0.09112215932351675,2026-04-13,10,7
NHPC,2026-04-13,2026-04-15,validation,training_half_b,2,0.009847965537071065,0.08836819541452728,0.00988766074299735,0.09601918034733359,2026-04-13,10,7
NHPC,2026-04-15,2026-04-16,validation,full_start_1,1,0.00929482450332689,0.08340472607886748,0.009306284557697483,0.08712567777098518,2026-04-15,16,6
NHPC,2026-04-15,2026-04-16,validation,full_start_2,1,0.009292900764303736,0.08338746389967147,0.009304652502267932,0.08711008268677689,2026-04-15,16,6
NHPC,2026-04-15,2026-04-16,validation,full_start_3,1,0.009288466260477444,0.0833476720158357,0.00929958659974306,0.08707602490381938,2026-04-15,16,6
NHPC,2026-04-15,2026-04-16,validation,training_half_a,1,0.008311589950437836,0.07458192275154402,0.008333763643341291,0.07995186153888567,2026-04-15,16,9
NHPC,2026-04-15,2026-04-16,validation,training_half_b,1,0.009136530832477046,0.08198431838280229,0.009156480525214283,0.08585170121386942,2026-04-15,16,5
NHPC,2026-04-30,2026-05-04,validation,full_start_1,4,0.008083041573944724,0.07253110245380073,0.008129593284768283,0.08762882043538478,2026-04-30,10,13
NHPC,2026-04-30,2026-05-04,validation,full_start_2,4,0.008079067173948724,0.072495415580593,0.008126797699969393,0.0875991604386579,2026-04-30,10,12
NHPC,2026-04-30,2026-05-04,validation,full_start_3,4,0.008069759027167785,0.07241191492562822,0.008114946584068972,0.08753721561787686,2026-04-30,10,13
NHPC,2026-04-30,2026-05-04,validation,training_half_a,4,0.008306138534375833,0.05202853760646496,0.008394813934599732,0.07403021528516729,2026-04-30,10,7
NHPC,2026-04-30,2026-05-04,validation,training_half_b,4,0.007764858490340688,0.06967596808270855,0.007845416657120768,0.0852753652422732,2026-04-30,10,11
NHPC,2026-05-04,2026-05-05,validation,full_start_1,1,0.007083865430941515,0.06356525135421814,0.007095654768410203,0.0674917039513383,2026-05-04,9,13
NHPC,2026-05-04,2026-05-05,validation,full_start_2,1,0.007081368103222536,0.06354284222382468,0.007093454351714629,0.06746974790216942,2026-05-04,9,13
NHPC,2026-05-04,2026-05-05,validation,full_start_3,1,0.007075384324588054,0.06348914811604266,0.007086829786659796,0.06741919743100733,2026-05-04,9,12
NHPC,2026-05-04,2026-05-05,validation,training_half_a,1,0.007657977383197362,0.04596643298597226,0.007680264910090634,0.0515985843859007,2026-05-04,9,9
NHPC,2026-05-04,2026-05-05,validation,training_half_b,1,0.006883489691677,0.0617672309999685,0.006903758244225594,0.06573663215228931,2026-05-04,9,10
NTPC,2025-12-18,2025-12-19,validation,full_start_1,1,0.0021967372765620604,0.007169814956885139,0.0034711468809282553,0.00862610676017387,2025-12-18,17,19
NTPC,2025-12-18,2025-12-19,validation,full_start_2,1,0.0008527406082526768,0.007651501735618023,0.0010923092508591942,0.01026721842213997,2025-12-18,17,15
NTPC,2025-12-18,2025-12-19,validation,full_start_3,1,0.0008490060108858099,0.00761833789889173,0.00108868823826639,0.010235658387063001,2025-12-18,17,10
NTPC,2025-12-18,2025-12-19,validation,training_half_a,1,0.0008023611608907094,0.007199740239038997,0.0008070354657164561,0.010198841790663979,2025-12-18,17,16
NTPC,2025-12-18,2025-12-19,validation,training_half_b,1,0.003289575501084853,0.006446333315419373,0.004348699972931733,0.008067942551954602,2025-12-18,17,18
NTPC,2025-12-19,2025-12-22,validation,full_start_1,3,0.0014510085929051173,0.0038826886332576885,0.0052525908591255915,0.008393872928039767,2025-12-19,13,19
NTPC,2025-12-19,2025-12-22,validation,full_start_2,3,0.000534798543211459,0.004798875173116308,0.0012565709564681983,0.012660947550610632,2025-12-19,13,9
NTPC,2025-12-19,2025-12-22,validation,full_start_3,3,0.0005347982587334885,0.00479887514402919,0.0012567565053743686,0.0126630137207724,2025-12-19,13,9
NTPC,2025-12-19,2025-12-22,validation,training_half_a,3,0.0005347986117228166,0.004798878309863467,0.0005490042727518268,0.01374467578558232,2025-12-19,13,7
NTPC,2025-12-19,2025-12-22,validation,training_half_b,3,0.002382381411777664,0.0029512919680366886,0.005553251878274684,0.007961570605111178,2025-12-19,13,20
NTPC,2025-12-22,2025-12-23,validation,full_start_1,1,0.0018833420435334903,0.010047140771403926,0.003161994411050348,0.011425702637809856,2025-12-22,20,17
NTPC,2025-12-22,2025-12-23,validation,full_start_2,1,0.0010892730753218338,0.009774312838261044,0.0013256247020359026,0.012332669093438497,2025-12-22,20,7
NTPC,2025-12-22,2025-12-23,validation,full_start_3,1,0.0012015035090695192,0.009620041170123685,0.001436391514348507,0.012183273679066658,2025-12-22,20,20
NTPC,2025-12-22,2025-12-23,validation,training_half_a,1,0.0010591916474832826,0.009504384853287725,0.0010638064265147996,0.012441223644227908,2025-12-22,20,8
NTPC,2025-12-22,2025-12-23,validation,training_half_b,1,0.002509824189690884,0.009694255224975462,0.00357955169534116,0.011228110245853518,2025-12-22,20,17
NTPC,2025-12-23,2025-12-24,validation,full_start_1,1,0.0005347982633919351,0.004798875171758747,0.001831707296149468,0.006319217072857347,2025-12-23,9,5
NTPC,2025-12-23,2025-12-24,validation,full_start_2,1,0.0005347982658000495,0.004798875206799336,0.0007786911586087804,0.00749167265097983,2025-12-23,9,5
NTPC,2025-12-23,2025-12-24,validation,full_start_3,1,0.0005347982649795265,0.0047988751995377684,0.0007787539460092224,0.0074923803261164185,2025-12-23,9,5
NTPC,2025-12-23,2025-12-24,validation,training_half_a,1,0.0005347982606591783,0.00479887516023796,0.0005395345787387075,0.007862838984732987,2025-12-23,9,5
NTPC,2025-12-23,2025-12-24,validation,training_half_b,1,0.0005348041324868794,0.0047988725151297575,0.0016313878987460617,0.006464993791788241,2025-12-23,9,5
NTPC,2025-12-24,2025-12-26,validation,full_start_1,2,0.0005347982589488508,0.004798875143796036,0.0031110586935985535,0.007798487449978429,2025-12-24,11,5
NTPC,2025-12-24,2025-12-26,validation,full_start_2,2,0.000534798258676173,0.00479887514276817,0.0010192669213784644,0.010111708015006896,2025-12-24,11,5
NTPC,2025-12-24,2025-12-26,validation,full_start_3,2,0.0005347982585847905,0.004798875141918835,0.0010193916462956296,0.010113104256491423,2025-12-24,11,5
NTPC,2025-12-24,2025-12-26,validation,training_half_a,2,0.0005347982572469651,0.004798875130381099,0.0005442697956676221,0.010844026093758008,2025-12-24,11,5
NTPC,2025-12-24,2025-12-26,validation,training_half_b,2,0.0005347982792281785,0.0047988752524474034,0.0027130546582911502,0.008086101440276994,2025-12-24,11,5
NTPC,2025-12-26,2025-12-29,validation,full_start_1,3,0.0005347987742381192,0.00479887923399678,0.00437309065533209,0.009237799656316353,2025-12-26,13,5
NTPC,2025-12-26,2025-12-29,validation,full_start_2,3,0.0005347989777082501,0.004798881544291908,0.0012565713734765845,0.012660953419149773,2025-12-26,13,5
NTPC,2025-12-26,2025-12-29,validation,full_start_3,3,0.0005347988925764789,0.00479888075301436,0.0012567571137053306,0.012663018887252062,2025-12-26,13,5
NTPC,2025-12-26,2025-12-29,validation,training_half_a,3,0.0005347986213796802,0.004798878279290771,0.0005490042824019756,0.013744675757421165,2025-12-26,13,5
NTPC,2025-12-26,2025-12-29,validation,training_half_b,3,0.0005347982647001286,0.004798875117347214,0.0037800186284790843,0.009663406357360002,2025-12-26,13,6
NTPC,2025-12-29,2025-12-30,validation,full_start_1,1,0.0005348117600194454,0.004798932549652734,0.0018317206100588457,0.006319272900707863,2025-12-29,13,6
NTPC,2025-12-29,2025-12-30,validation,full_start_2,1,0.0005348025572694475,0.004798913542872348,0.000778695391711031,0.007491709951174666,2025-12-29,13,6
NTPC,2025-12-29,2025-12-30,validation,full_start_3,1,0.0005348018294089726,0.004798907080512836,0.0007787574619598399,0.007492411345636371,2025-12-29,13,6
NTPC,2025-12-29,2025-12-30,validation,training_half_a,1,0.0005347989394302575,0.00479888117501608,0.0005395352573524699,0.007862844837014604,2025-12-29,13,6
NTPC,2025-12-29,2025-12-30,validation,training_half_b,1,0.002466649569025076,0.00286702381078907,0.0035369641618090003,0.0045853408829557435,2025-12-29,13,19
