t_days,tau_days,S,C_BS,C_SH,C_DH,C_PINN
35.08617234468938,694.9138276553106,105.0,15.031863093954284,15.08432188891525,15.080204171355014,
36.2406015037594,693.7593984962406,105.0,,,,15.069989741106086
36.54809619238477,693.4519038076153,105.0,15.017328297023479,15.070376132342243,15.065856901168566,
38.010020040080164,691.9899799599199,105.0,15.002776074350312,15.056415690896085,15.051496344243917,
38.05263157894737,691.9473684210526,105.0,,,,15.052190839099337
39.47194388777555,690.5280561122245,105.0,14.988206365052827,15.042440524025329,15.037122468575884,
39.86466165413534,690.1353383458646,105.0,,,,15.034371364032726
40.93386773547094,689.0661322645291,105.0,14.973619107891741,15.028450591002803,15.022735242020957,
41.67669172932331,688.3233082706766,105.0,,,,15.016531254682402
42.395791583166336,687.6042084168337,105.0,14.959014241267603,15.014445850924586,15.008334632296433,
43.48872180451128,686.5112781954887,105.0,,,,14.998670449504353
43.857715430861724,686.1422845691383,105.0,14.944391703217761,15.000426262708883,14.99392060697936,
45.30075187969925,684.6992481203008,105.0,,,,14.98078888663179
45.31963927855712,684.6803607214429,105.0,14.929751431413305,14.986391785094863,14.979493133505681,
46.78156312625251,683.2184368737475,105.0,14.915093363156128,14.972342376641732,14.965052179169174,
47.11278195488722,682.8872180451128,105.0,,,,14.962886503872445
48.243486973947896,681.7565130260521,105.0,14.900417435375758,14.958277995727453,14.950597711120528,
48.92481203007519,681.0751879699249,105.0,,,,14.944963238705837
49.70541082164329,680.2945891783567,105.0,14.885723584626383,14.94419860054768,14.93612969636633,
50.73684210526316,679.2631578947369,105.0,,,,14.927019028280519
51.16733466933868,678.8326653306614,105.0,14.871011747083555,14.930104149114717,14.921648101768065,
52.54887218045113,677.4511278195489,105.0,,,,14.909053809411239
52.629258517034074,677.370741482966,105.0,14.856281858541143,14.915994599256198,14.907152894041118,
54.09118236472946,675.9088176352706,105.0,14.841533854408066,14.901869908614103,14.892644039753725,
54.3609022556391,675.6390977443609,105.0,,,,14.891067518576161
55.55310621242485,674.4468937875752,105.0,14.826767669705067,14.887730034643482,14.878121505325966,
56.17293233082707,673.827067669173,105.0,,,,14.873060091913985
57.015030060120246,672.9849699398798,105.0,14.811983239061476,14.87357493461138,14.863585257028712,
57.984962406015036,672.015037593985,105.0,,,,14.855031465221057
58.476953907815634,671.5230460921844,105.0,14.79718049671181,14.859404565595602,14.849035260982637,
59.796992481203006,670.203007518797,105.0,,,,14.836981573948371
59.93887775551102,670.061122244489,105.0,14.782359376492533,14.845218884483462,14.834471483157028,
61.40080160320642,668.5991983967936,105.0,14.767519811838572,14.831017847970735,14.81989388936888,
61.609022556390975,668.390977443609,105.0,,,,14.818910353198754
62.862725450901806,667.1372745490982,105.0,14.752661735779975,14.816801412560329,14.805302445281649,
63.421052631578945,666.578947368421,105.0,,,,14.800817737723658
64.3246492985972,665.6753507014027,105.0,14.737785080938433,14.80256953456108,14.790697116404315,
65.23308270676692,664.7669172932331,105.0,,,,14.782703661920303
65.78657314629258,664.2134268537075,105.0,14.722889779523753,14.788322170086547,14.776077868090155,
67.04511278195488,662.9548872180451,105.0,,,,14.764568059828473
67.24849699398798,662.7515030060121,105.0,14.707975763330346,14.774059275053729,14.761444665535725,
68.71042084168337,661.2895791583167,105.0,14.693042963733669,14.759780805181856,14.746797473779695,
68.85714285714286,661.1428571428571,105.0,,,,14.746410865127485
70.17234468937876,659.8276553106213,105.0,14.678091311686583,14.745486715991118,14.732136257701681,
70.66917293233082,659.3308270676691,105.0,,,,14.728232011132935
71.63426853707415,658.3657314629259,105.0,14.663120737715701,14.731176962801323,14.717460982021194,
72.4812030075188,657.5187969924812,105.0,,,,14.710031430793652
73.09619238476954,656.9038076152304,105.0,14.648131171917745,14.716851500730678,14.702771611296377,
74.29323308270676,655.7067669172932,105.0,,,,14.691809056688298
74.55811623246494,655.441883767535,105.0,14.63312254395573,14.702510284694473,14.688068109922925,
76.02004008016033,653.9799599198396,105.0,14.618094783055259,14.688153269403733,14.673350442132874,
76.10526315789474,653.8947368421052,105.0,,,,14.673564821022232
77.48196392785572,652.5180360721442,105.0,14.60304781800063,14.67378040936397,14.658618571993419,
77.9172932330827,652.0827067669173,105.0,,,,14.655298655624104
78.9438877755511,651.056112224449,105.0,14.587981577131064,14.659391658873751,14.64387246340564,
79.72932330827068,650.2706766917294,105.0,,,,14.63701049194256
80.40581162324649,649.5941883767536,105.0,14.572895988336727,14.644986972023407,14.629112080103406,
81.54135338345864,648.4586466165414,105.0,,,,14.618700261042793
81.86773547094188,648.1322645290581,105.0,14.557790979054802,14.630566302693687,14.614337385652062,
83.32965931863728,646.6703406813627,105.0,14.542666476265495,14.616129604554338,14.599548343447253,
83.35338345864662,646.6466165413534,105.0,,,,14.600367893603151
84.79158316633267,645.2084168336673,105.0,14.527522406488014,14.601676831062738,14.584744916713623,
85.16541353383458,644.8345864661654,105.0,,,,14.582013319911612
86.25350701402806,643.7464929859719,105.0,14.512358695776447,14.587207935462525,14.569927068503578,
86.97744360902256,643.0225563909775,105.0,,,,14.5636364698623
