tau_days,C_DH_FAST_HEAVY,C_PINN_FAST_HEAVY,ATM_IV_pct_FAST_HEAVY,C_DH_SLOW_HEAVY,C_PINN_SLOW_HEAVY,ATM_IV_pct_SLOW_HEAVY
74.04511278195488,3.5728327060875587,3.5714897474114853,19.890516605803967,4.216468065407486,4.217540254558657,23.476820112910566
75.85714285714286,3.617286132203479,3.6159917938468733,19.89618644503301,4.2742928021558715,4.27535055510744,23.513120843365037
77.66917293233082,3.6612807214758902,3.660036504125577,19.902038065422854,4.331451608051523,4.332496840029776,23.548268277421293
79.4812030075188,3.704833468255153,3.703640560047361,19.9080622975052,4.387963694504093,4.388998125433252,23.58230595701521
81.29323308270676,3.7479603379107274,3.74681963508863,19.91425036329423,4.443847368557141,4.444872529445348,23.615275507409372
83.10526315789474,3.790676349298805,3.7895884760019123,19.920593861021654,4.499120096541703,4.500137337665211,23.647216733960043
84.9172932330827,3.8329956491424455,3.831960976412643,19.927084750312854,4.553798561587191,4.554809061930776,23.6781677132383
86.72932330827068,3.8749315792603545,3.873950243348187,19.933715337807286,4.6078987157275435,4.60890349324041,23.708164878891992
88.54135338345864,3.9164967374564874,3.9155686575031656,19.940478263226453,4.661435827236954,4.66243574954901,23.737243102604154
90.35338345864662,3.957703032774984,3.9568279279355107,19.947366485889777,4.714424523743221,4.715420319058161,23.765435770476927
92.16541353383458,3.9985617357355396,3.997739141792944,19.95437327167696,4.766878831592419,4.767871099534804,23.79277485514081
93.97744360902256,4.039083524086095,4.038312809590716,19.96149218043274,4.8188122118767325,4.819801434120843,23.819290983868736
95.78947368421052,4.079278524544117,4.0785589064940675,19.968717053809698,4.870237593483967,4.871224144034519,23.8450135029514
97.6015037593985,4.119156350940056,4.118486910003003,19.976042003542688,4.921167403481536,4.922151558512064,23.869970538570985
99.41353383458646,4.158726139128022,4.158105834389484,19.983461400149583,4.971613595109359,4.972595542293198,23.894189054393138
101.22556390977444,4.1979965789855855,4.197424262197921,19.99096986204661,5.021587673622207,5.022567520915619,23.91769490608146
103.0375939849624,4.236975943787846,4.236450373086035,19.998562245073312,5.071100720193594,5.072078504049951,23.94051289292192
104.84962406015038,4.275672117209073,4.275191970255266,20.00623363241517,5.120163414067841,5.12113910707849,23.96266680673413
106.66165413533834,4.314092618176602,4.3136565046946265,20.013979324914665,5.168786053126212,5.1697595710954225,23.984179478230676
108.47368421052632,4.35224462377779,4.3518510974411,20.021794831761603,5.216978573013497,5.217949781485176,24.005072820978203
110.28571428571428,4.390134990398698,4.38978256004019,20.029675861549574,5.264750564955467,5.265719285216253,24.025367873099285
112.09774436090225,4.427770273254916,4.427457413373184,20.037618313690594,5.312111292383487,5.313077306971689,24.045084836847796
113.90977443609022,4.46515674445771,4.464881905002457,20.045618270174874,5.359069706469671,5.360032764222766,24.064243116181036
115.7218045112782,4.502300409744597,4.502062025171538,20.053671987665858,5.40563446066562,5.406594281340427,24.082861352441277
117.53383458646616,4.539207023989899,4.5390035215840925,20.061775889919137,5.451813924327709,5.452770202827548,24.100957458255984
119.34586466165413,4.57588210559976,4.575711913073849,20.06992656051442,5.497616195503518,5.4985686057461205,24.11854864975568
121.1578947368421,4.612330949885579,4.612192502266824,20.078120735889637,5.543049112946841,5.543997311404958,24.135651477202615
122.96992481203007,4.648558641501143,4.648450387326883,20.086355298666607,5.588120267421709,5.58906389636642,24.15228185411962
124.78195488721805,4.684570066020067,4.684490472867181,20.094627271257906,5.632837012350183,5.6337757028244395,24.16845508500023
126.59398496240601,4.720369920723511,4.720317480101113,20.102933809743828,5.677206473853524,5.678139848400879,24.18418589167658
128.406015037594,4.7559627246612335,4.755935956299687,20.111272198010116,5.721235560231736,5.722163235402308,24.199488438419674
130.21804511278197,4.791352828043616,4.7913502836146815,20.119639842136593,5.764930970922061,5.765852559575388,24.21437635583751
132.03007518796994,4.826544421016776,4.826564687321788,20.128034265025892,5.808299204973899,5.809214318395678,24.228862763636577
133.8421052631579,4.861541541868419,4.8615832435318165,20.136453101264102,5.851346569073734,5.852254818921196,24.242960292305895
135.65413533834587,4.896348084707991,4.896409886413588,20.144894092203707,5.8940791851510745,5.894980185239584,24.25668110378078
137.46616541353384,4.930967806660536,4.931048414967706,20.15335508126003,5.936502997593685,5.9373963655356,24.27003691113899
139.2781954887218,4.965404334610635,4.965502499386496,20.161834009411976,5.978623780097908,5.979509138802877,24.2830389973787
141.09022556390977,4.99966117152958,4.999775687032115,20.170328910899524,6.020447142177998,6.021324121222774,24.295698233327776
142.90225563909775,5.0337417024160835,5.033871408061616,20.178837909109156,6.061978535355999,6.06284677223082,24.308025094725675
144.71428571428572,5.06764919987841,5.067792980725147,20.18735921264067,6.103223259052493,6.104082400290184,24.32002967852245
146.52631578947367,5.1013868293834586,5.10154361636107,20.195891111545635,6.1441864661965715,6.145036168389895,24.33172171843296
148.33834586466165,5.1349576541963255,5.135126424109485,20.204431973732586,6.184873168572125,6.185713099284534,24.34311059978505
150.15037593984962,5.168364640031841,5.168544415363918,20.212980241530236,6.225288241916182,6.22611808049068,24.354205373694523
151.9624060150376,5.201610659438055,5.201800507979049,20.22153442840296,6.265436430783955,6.266255869054552,24.36501477060378
153.77443609022555,5.234698495929935,5.234897530251004,20.230093115811503,6.305322353193987,6.306131096104314,24.37554721321196
155.58646616541353,5.26763084789012,5.267838224685148,20.23865495021264,6.344950505066022,6.34574827119927,24.38581082872905
157.3984962406015,5.300410332252431,5.300625251565264,20.247218640192425,6.3843252644632535,6.38511178648776,24.395813461081424
159.21052631578948,5.333039487982299,5.333261192336916,20.25578295372598,6.423450895649641,6.424225920684479,24.405562681594255
161.02255639097743,5.365520779367749,5.365748552816527,20.264346715560073,6.462331552972484,6.463094842877249,24.41506580017791
162.8345864661654,5.397856599132872,5.398089766237088,20.272908804711278,6.500971284579671,6.501722616172789,24.424329875541552
164.64661654135338,5.430049271385496,5.430287196140673,20.281468152075867,6.539374035980206,6.540113201190062,24.433361725055462
166.45864661654136,5.462101054409397,5.462343139126721,20.290023738146168,6.57754365345638,6.578270459409547,24.442167934185537
168.2706766917293,5.494014143310971,5.494259827464837,20.298574590828746,6.615483887335127,6.616198156385819,24.4507548655192
170.08270676691728,5.5257906725293235,5.526039431580224,20.307119783359127,6.6531983951257425,6.653899964830937,24.459128667401313
171.89473684210526,5.557432718218358,5.557684062418855,20.315658432310375,6.69069074453073,6.691379467574879,24.4672952821929
173.70676691729324,5.5889423005085925,5.589195773699632,20.32418969569006,6.727964416336018,6.728640160409427,24.47526045420374
175.51879699248119,5.620321385656002,5.6205765640597205,20.332712771121887,6.765022807186499,6.765685454821413,24.48302973724943
177.33082706766916,5.651571888084684,5.651828379099255,20.34122689410832,6.801869232252377,6.802518680620562,24.490608501909296
179.14285714285714,5.682695672329757,5.682953113330888,20.349731336371455,6.838506927791649,6.839143088467148,24.498001942474048
180.95488721804512,5.713694554886101,5.713952612039538,20.358225404266513,6.874939053613527,6.875561852304216,24.505215083601087
182.7669172932331,5.744570305968777,5.744828673057195,20.36670843726692,6.911168695447589,6.911778071698871,24.512252786690535
184.57894736842104,5.775324651189962,5.775583048457456,20.3751798065168,6.947198867222854,6.947794774096774,24.51911975599431
186.39097744360902,5.8059592731572796,5.806217446173911,20.383638913447573,6.983032513260961,6.983614916993888,24.5258205444722
188.203007518797,5.836475812998038,5.836733531546753,20.39208518845593,7.018672510387441,7.019241390029196,24.532359559404128
190.01503759398497,5.866875871813421,5.867132928801061,20.40051808964119,7.054121669964664,7.054677017001795,24.538741067771973
191.82706766917292,5.897161012066676,5.897417222460619,20.408937101598458,7.089382739849909,7.08992455781583,24.544969201418972
193.6390977443609,5.927332758908754,5.927587958700331,20.417341734164886,7.124458406282019,7.124986710356321,24.55104796199849
195.45112781954887,5.957392601445022,5.957646646640738,20.425731521718156,7.1593512956995395,7.159866112298785,24.556981225721035
197.26315789473685,5.987341993946122,5.987594759587211,20.434106021522872,7.19406397649347,7.194565342855563,24.56277274790738
