expiry,cp,strike,tau,days,mid,forward,discount,k,x,c,market_iv,vega_w,symbol,spot
2026-10-16,P,23300.0,0.059273349754471086,21.634772660381945,7.7,30490.158934608164,0.9996706622202309,0.7641809952506708,0.2689506130947574,0.23607162844843366,0.45739402308696064,0.0045878367507029,_NDX,30478.8555
2026-10-16,P,23400.0,0.05927334975428082,21.6347726603125,8.05,30490.158934608164,0.9996706622202309,0.7674607420114034,0.2646679513027565,0.232803364583115,0.4532986328256735,0.004789648254109719,_NDX,30478.8555
2026-10-16,P,23500.0,0.059273349754090564,21.634772660243055,8.399999999999999,30490.158934608164,0.9996706622202309,0.7707404887721359,0.26040355251629893,0.22953510071779637,0.44909370067492627,0.004993639207822718,_NDX,30478.8555
2026-10-16,P,23600.0,0.0592733497539003,21.63477266017361,8.75,30490.158934608164,0.9996706622202309,0.7740202355328684,0.2561572616348478,0.22626683685247773,0.4447869819900772,0.005199979919989634,_NDX,30478.8555
2026-10-16,P,23700.0,0.05927334975371004,21.634772660104165,9.1,30490.158934608164,0.9996706622202309,0.7772999822936008,0.2519289255253268,0.2229985729871592,0.4403853833738715,0.005408839763168894,_NDX,30478.8555
2026-10-16,P,23800.0,0.05927334975351979,21.634772660034724,9.5,30490.158934608164,0.9996706622202309,0.7805797290543333,0.2477183929889833,0.21973194953547104,0.43618641835767374,0.005640862331313466,_NDX,30478.8555
2026-10-16,P,23900.0,0.05927334975336124,21.63477265997685,9.899999999999999,30490.158934608164,0.9996706622202309,0.7838594758150658,0.24352551472894732,0.21646532608378288,0.43188194353614884,0.005875603503046769,_NDX,30478.8555
2026-10-16,P,24000.0,0.05927334975317098,21.63477265990741,10.2,30490.158934608164,0.9996706622202309,0.7871392225757983,0.23935014331846666,0.21319542180483375,0.4269405649601592,0.006072618106225634,_NDX,30478.8555
2026-10-16,P,24100.0,0.05927334975298072,21.634772659837964,10.7,30490.158934608164,0.9996706622202309,0.7904189693365308,0.23519213316980295,0.2099320791804068,0.4229839898063335,0.006354055695701078,_NDX,30478.8555
2026-10-16,P,24200.0,0.05927334975282217,21.63477265978009,11.7,30490.158934608164,0.9996706622202309,0.7936987160972633,0.23105134050377155,0.20668514069228516,0.42133284876613986,0.006837571768465494,_NDX,30478.8555
