split,index,check,x,K/F,tau_days,v_slow,v_fast,teacher,reference,abs_diff,reference_error,seconds
train,57556,accepted_vs_adaptive_1e-10,-0.20163311668252853,1.2233990810510216,7.416852915589966,0.0028869339883693438,0.10372373303966405,5.602748959847293e-11,5.605613740819135e-11,2.8647809718416e-14,,0.07482708300085505
train,52127,accepted_vs_adaptive_1e-10,-0.31639703556418985,1.3721749497427578,26.995274194309708,0.0013078245086952614,0.05748313118923365,-3.316505905753796e-14,9.257551917225029e-15,4.242261097476299e-14,,0.05305899999802932
train,68802,accepted_vs_adaptive_1e-10,-0.2506850313646916,1.2849053157160408,13.75577310215502,0.0020424338679087585,0.010562415888431763,-7.278142312450709e-14,-1.5015220524195315e-15,7.127990107208756e-14,,0.09656354099570308
train,59554,accepted_vs_adaptive_1e-10,-0.2044792466766208,1.226885993619772,22.54232561380036,0.016665013482722354,0.006236405174691885,2.649258585317158e-08,2.6492614876026647e-08,2.902285506581749e-14,,0.03696154100180138
train,85897,accepted_vs_adaptive_1e-10,-0.35044823110295553,1.4197037613802594,13.328388915280575,0.00017068427893127914,0.20346710743013907,4.593256518850451e-10,4.593716377403176e-10,4.5985855272510936e-14,,0.05397070800245274
train,44597,accepted_vs_adaptive_1e-10,-0.1793616014045139,1.1964533051514188,21.037129120078035,0.013965084297555982,0.02462004123420959,1.5307743677226213e-07,1.5307746226502988e-07,2.5492767754620518e-14,,0.05062858299788786
train,36327,accepted_vs_adaptive_1e-10,-0.22156610733867907,1.248029749419094,11.935441013773124,0.0005870209617501148,0.037239422196176424,-3.170822670594264e-14,1.940702875534821e-16,3.1902296993496124e-14,,0.06512633400416235
train,83588,accepted_vs_adaptive_1e-10,-0.20836892663981557,1.2316674806849937,8.36234831982253,0.005168933333543926,0.006357926599024573,-7.285794534240485e-14,-1.6426740356470004e-15,7.121527130675785e-14,,0.08632966699951794
train,55603,accepted_vs_adaptive_1e-10,-0.120658130174121,1.1282391355115609,23.224770471684167,0.0057172168422841224,0.0030913695930969987,9.9255730660133e-06,9.925573083079727e-06,1.7066426397094325e-14,,0.038787042001786176
train,59116,accepted_vs_adaptive_1e-10,-0.0973973131802669,1.1022982442503901,21.03515107772309,0.02465838750817939,0.016546134049533735,0.0005863951907889714,0.00058639519080304,1.4068607390171906e-14,,0.04274720799730858
train,18971,accepted_vs_adaptive_1e-10,-0.09805308369954108,1.1030213360076329,16.33335748209995,0.00031779831780313797,0.21131612912063197,0.005546137763864589,0.005546137763879411,1.482147737874584e-14,,0.055295500002102926
train,99621,accepted_vs_adaptive_1e-10,-0.20453882255732375,1.2269590886106916,16.156155457436515,0.1753131633481511,0.0014965508963126135,0.0004288627964884051,0.00042886279651663944,2.8234359294998512e-14,,0.021175125002628192
train,55122,accepted_vs_adaptive_1e-10,-0.13846341074853624,1.1485076577658755,8.240968981845722,0.002021985756676013,0.014637365304043092,1.608182173932688e-13,-6.004837180228798e-15,1.668230545734976e-13,,0.08052175000193529
train,28442,accepted_vs_adaptive_1e-10,-0.2913405943435371,1.3382202966024832,7.9800072584909785,0.00021713181823659737,0.11143637992197183,-4.050173997408555e-14,-7.428614926543915e-17,4.042745382482011e-14,,0.0524733339989325
train,44467,fallback_vs_adaptive_1e-11,-0.26639748364118454,1.3052537726121562,9.068489340961067,0.0016135106410382508,0.0017464462600439705,-1.8347844202915886e-16,-4.639506278455284e-16,2.8047218581636957e-16,,0.16981241699977545
train,85669,fallback_vs_adaptive_1e-11,-0.3073048357863338,1.359755407009579,13.51936198807618,0.0009217477332010445,0.005271001062101468,1.1095441427010885e-15,9.585809666290298e-16,1.5096317607205863e-16,,0.17025887499767123
train,38780,fallback_vs_adaptive_1e-11,-0.18801033752379473,1.2068459910842706,8.704976442147444,0.0005435030090920517,0.007321972799238599,-1.3530336557239463e-14,-2.0098023097174854e-16,1.3329356326267714e-14,,0.13261387500097044
train,86347,fallback_vs_adaptive_1e-11,-0.19835521799937345,1.2193954681178263,7.174485756245541,0.002701470100020277,0.0034785831587573154,-1.8275138086402588e-14,-3.3306690738754696e-16,1.794207117901504e-14,,0.1512507090010331
train,40367,fallback_vs_adaptive_1e-11,-0.2540475188217429,1.28923306564849,10.584053846283593,0.0002780610536695981,0.0064748625938912865,1.9266792537952385e-16,1.9266792537952385e-16,0.0,,0.2462212919999729
train,21642,fallback_vs_adaptive_1e-11,-0.18038637801171595,1.1976800309627493,13.592714499744003,0.0003352811900972883,0.003226951991760309,3.349986696687269e-16,1.794386620691262e-16,1.555600075996007e-16,,0.1428756669993163
train,14153,fallback_vs_adaptive_1e-11,-0.3285573047062005,1.388962832154608,10.597255398999387,0.0005599460507358169,0.0043310404542946665,2.671400959679735e-15,2.7824232621422506e-15,1.1102230246251565e-16,,0.16659583300497616
train,93804,fallback_vs_adaptive_1e-11,-0.3195405019863072,1.3764951222236717,8.955324245419781,0.004604226726325738,0.0021910759965441725,-1.0761431645101244e-13,-1.0782264926004141e-13,2.0833280902896455e-16,,0.15353379199950723
train,57705,fallback_vs_adaptive_1e-11,-0.20219168714395913,1.2240826265266216,7.7399987717812735,0.00034730784332470265,0.003095773478483637,1.9542218580210258e-15,1.5713986123558117e-15,3.8282324566521404e-16,,0.17967229199712165
train,33038,fallback_vs_adaptive_1e-11,-0.35333341978355387,1.423805789319138,12.279742136936997,0.0005239266638672316,0.0012064985586156837,-5.80796165171496e-15,-6.053532203903566e-15,2.455705521886059e-16,,0.24415670899907127
train,30232,fallback_vs_adaptive_1e-11,-0.35983164390070016,1.4330881251229373,9.156771352252074,0.00121683638272967,0.005117154345221591,-5.4835616963956425e-15,-5.611196508857384e-15,1.2763481246174142e-16,,0.20107808300235774
train,12204,fallback_vs_adaptive_1e-11,-0.15335360604092396,1.1657371177580247,8.65662105177353,0.0003399318040604857,0.0034198496123677372,1.2942281887951265e-16,5.551115123125783e-17,7.391166764825482e-17,,0.14127470899984473
train,7368,fallback_vs_adaptive_1e-11,-0.21695157755925645,1.2422839462605542,7.467160902107639,0.00032419328309859434,0.003149529464443095,-8.926861109116398e-14,7.588785543750405e-13,8.481471654662045e-13,,0.27106054199975915
train,40612,fallback_vs_adaptive_1e-11,-0.278915995791933,1.3216963111540732,8.693902166527241,0.004588147109030543,0.001042147693344368,-9.145499704192629e-14,-9.160173480954683e-14,1.4673776762054633e-16,,0.12973025000246707
train,45103,fallback_vs_adaptive_1e-11,-0.17859874606782816,1.1955409324109418,7.691564307310717,0.0008106855363073613,0.002503179981274303,-1.0252925729764385e-15,-5.269298517715505e-16,4.98362721204888e-16,,0.15876087499782443
train,70918,fallback_vs_adaptive_1e-11,-0.149078654326098,1.1607642847512196,14.748514765646624,0.0005931391512249046,0.002504866928958074,1.4671914455615545e-16,1.7848421046819898e-17,1.2887072350933555e-16,,0.1060470830052509
train,45309,fallback_vs_adaptive_1e-11,-0.2593582306171988,1.2960980236693522,8.911856996965334,0.001309762561503365,0.005498483807083973,1.4709992729527315e-14,1.4788141547647466e-14,7.814881812015089e-17,,0.12711629200202879
train,49372,fallback_vs_adaptive_1e-11,-0.24652099608031575,1.279566048807096,11.416491013916911,0.002300142203953066,0.0014067009357726008,-1.289304056382959e-16,-1.7908103175780234e-17,1.1102230246251565e-16,,0.15847395799937658
train,42331,fallback_vs_adaptive_1e-11,-0.1017396013041083,1.1070951480572266,9.443742731296663,0.00027825138394502484,0.0022460563363786044,-1.4860243957586688e-13,-2.3779899839754624e-17,1.4857865967602712e-13,,0.14239787500264356
train,23777,fallback_vs_adaptive_1e-11,-0.31106511994885844,1.3648780990842782,8.826988468154221,0.0011617154000549434,0.0011693172913084832,2.2585178689292553e-15,2.389794974731014e-15,1.3127710580175855e-16,,0.2431407920012134
train,63857,accepted_vs_adaptive_1e-10,0.23451530769793183,0.7909541261118671,73.30537962206225,0.00016960096500059758,0.0019257128434137037,0.2095984771929884,0.20959847719301417,2.5757174171303632e-14,,0.07695537499967031
train,6813,accepted_vs_adaptive_1e-10,0.14041420758382095,0.8689982151913439,41.546783318041754,0.005276326046050433,0.01730402958024583,0.13353974784334788,0.1335397478433653,1.7430501486614958e-14,,0.12630933299806202
train,63108,accepted_vs_adaptive_1e-10,0.33508243360079915,0.7152791208887143,86.1586470814171,0.013070475247601646,0.0018208856398654765,0.2858984390193906,0.2858984390194206,2.9976021664879227e-14,,0.040940833001513965
train,58951,accepted_vs_adaptive_1e-10,0.229395908069718,0.7950137188435469,36.347424760843474,0.000927132268603002,0.024466609194497623,0.2051601587476206,0.20516015874764626,2.5646151868841116e-14,,0.09735787499812432
train,38390,accepted_vs_adaptive_1e-10,0.3535255912682116,0.7022080219642919,34.00461364309653,0.00022808547528822753,0.004532051468640255,0.29779197866511453,0.2977919786652059,9.137135492665038e-14,,0.09955333400284871
train,94740,accepted_vs_adaptive_1e-10,0.2917413827625088,0.7469616881643424,79.2429542616621,0.00361337197155801,0.1746170974024766,0.2546620140511373,0.2546620140511656,2.8310687127941492e-14,,0.04514404100336833
train,79810,accepted_vs_adaptive_1e-10,0.19025269178604798,0.8267501945625619,48.63600756235667,0.008266231396700734,0.005297155690009147,0.17329675875357498,0.17329675875359773,2.275957200481571e-14,,0.057471041996905115
train,22378,accepted_vs_adaptive_1e-10,0.3226214890314877,0.7242479382813211,48.80815802134513,0.004610592978444219,0.0014074873746592483,0.2757521051068941,0.2757521051069258,3.175237850427948e-14,,0.0791828750006971
train,77918,accepted_vs_adaptive_1e-10,0.15131859219545019,0.8595738015261981,33.19753660244701,0.0484026065717094,0.0022879900538377703,0.14159755885008352,0.14159755885010183,1.8318679906315083e-14,,0.04225783300353214
train,68897,accepted_vs_adaptive_1e-10,0.34304155501346645,0.7096087231474709,42.49652975313374,0.0010938081477121597,0.0017261913447155558,0.290391277303651,0.29039127730368175,3.0753177782116836e-14,,0.10346562499762513
train,48910,accepted_vs_adaptive_1e-10,0.12868036452127923,0.8792549617156237,37.9620715877779,0.000222004731114904,0.14247928150036182,0.1301879435508121,0.13018794355083174,1.965094753586527e-14,,0.05840562499361113
train,60945,accepted_vs_adaptive_1e-10,0.22932713100409674,0.7950683994346214,40.013900888757725,0.004551968083348543,0.025691012267343775,0.20496266226310922,0.20496266226313486,2.5646151868841116e-14,,0.08444683400011854
train,29907,accepted_vs_adaptive_1e-10,0.22061091474984684,0.8020286771180438,55.60631976395305,0.01388781979095647,0.004736199325034924,0.19817208533290365,0.1981720853329284,2.475797344914099e-14,,0.057858000000123866
train,86650,accepted_vs_adaptive_1e-10,0.12231126677255083,0.8848728941019726,66.99063105303061,0.001034667160816518,0.13177340972453158,0.12804173279409725,0.12804173279411524,1.7985612998927536e-14,,0.055282250003074296
train,71722,accepted_vs_adaptive_1e-10,0.14918120499295506,0.8614130084176268,32.51417060423134,0.014760070606447776,0.16302154314789385,0.1433378264625792,0.14333782646259807,1.887379141862766e-14,,0.053792458995303605
train,61975,accepted_vs_adaptive_1e-10,0.3130800343323644,0.7311913898122842,45.375748687490486,0.0005924558401918833,0.0052185710643869905,0.2688404609244398,0.26884046092447056,3.0753177782116836e-14,,0.048272625004756264
train,3429,accepted_vs_adaptive_1e-10,0.2204121948377924,0.8021880720231721,68.58037505305758,0.0004297772017535605,0.024388956318531302,0.19905023045927805,0.19905023045934422,6.616929226765933e-14,,0.07502050000039162
train,98192,accepted_vs_adaptive_1e-10,0.18101309222220785,0.8344244341541688,46.72509530016934,0.00047565553426013875,0.005939097653888101,0.16672273441585406,0.16672273441587526,2.120525977034049e-14,,0.05724216700036777
train,86051,accepted_vs_adaptive_1e-10,0.11240916189481281,0.8936785234852256,69.58704054846731,0.0038026267873142133,0.09754614552918059,0.11964143699021046,0.11964143699022722,1.6764367671839864e-14,,0.033439749997342005
train,61123,accepted_vs_adaptive_1e-10,0.34588376585978153,0.7075947289916992,35.56043763318438,0.054097718357763,0.0355997760102948,0.29241174271837966,0.2924117427184112,3.1530333899354446e-14,,0.0549134579996462
train,64337,accepted_vs_adaptive_1e-10,0.16137681635508638,0.8509713507619333,32.18177819282237,0.04704014249659408,0.003810007424043599,0.14986005946722925,0.14986005946724879,1.9539925233402755e-14,,0.0444880409995676
train,76287,accepted_vs_adaptive_1e-10,0.3158955362159469,0.7291356144547235,88.11402747112095,0.06506448769102934,0.038574849510156176,0.27300439456697634,0.2730043945670051,2.8754776337791554e-14,,0.033911250000528526
train,70612,accepted_vs_adaptive_1e-10,0.28166470847243297,0.7545266285115965,32.163661904868455,0.005364478094263415,0.017132813118408915,0.24547804264367046,0.2454780426437001,2.964295475749168e-14,,0.059719457996834535
train,98715,accepted_vs_adaptive_1e-10,0.21850265451459583,0.8037213459517806,40.947354654728635,0.08530640520398448,0.1962194177984701,0.20281059315933925,0.20281059315936334,2.4091839634365897e-14,,0.02842929200414801
train,51313,accepted_vs_adaptive_1e-10,0.2327336250114097,0.7923646115297986,39.74876755275328,0.0031057767148509924,0.00273210927620419,0.20777674512467736,0.20777674512470345,2.609024107869118e-14,,0.08644170800107531
train,63122,accepted_vs_adaptive_1e-10,0.24817671098785954,0.7802220572849154,32.203349894250195,0.009756193825176885,0.0054610204992309175,0.21978136888739008,0.2197813688874174,2.731148640577885e-14,,0.08117300000594696
train,39163,accepted_vs_adaptive_1e-10,0.22585983637036244,0.7978299205665198,55.370940939996544,0.0036471010123968898,0.01772127350368245,0.2024211890826466,0.20242118908267193,2.531308496145357e-14,,0.06861204199958593
train,51043,accepted_vs_adaptive_1e-10,0.18143403082055143,0.834073266617603,35.484515647326525,0.1298482229339507,0.04672529722848885,0.17143705222202932,0.17143705222205086,2.1538326677728037e-14,,0.06706524999754038
train,40535,accepted_vs_adaptive_1e-10,0.3510800885773794,0.7039273750559555,40.365537662168286,0.05056679023200558,0.004664772972025272,0.2961051090577085,0.2961051090577401,3.164135620181696e-14,,0.06797604199527996
train,98682,accepted_vs_adaptive_1e-10,0.11645630166966336,0.890068990655653,50.118616413582565,0.005474911309253757,0.021069572731548063,0.1117606084613132,0.11176060846132829,1.509903313490213e-14,,0.038724375001038425
train,29375,accepted_vs_adaptive_1e-10,0.2997010679082931,0.7410397081252039,47.36905287712937,0.02424720357973845,0.019849475714313086,0.2592382041883776,0.25923820418840693,2.930988785010413e-14,,0.07800850000057835
train,93326,accepted_vs_adaptive_1e-10,0.24005892238019932,0.7865815124461472,49.40990748371656,0.07273473370369535,0.01821088436935759,0.21435895312696562,0.21435895312699105,2.5424107263916085e-14,,0.039260624995222315
train,74193,accepted_vs_adaptive_1e-10,0.32259252280675155,0.7242689173137062,30.45200563745996,0.00019526569970473956,0.017219785712568297,0.2757318999172129,0.27573189991775515,5.422329252269265e-13,,0.10934904200257733
train,79749,accepted_vs_adaptive_1e-10,0.23203112000601722,0.7929214472025173,79.0693535854043,0.016208162049986884,0.023425234475309836,0.20877968096883837,0.20877968096886368,2.531308496145357e-14,,0.051679167001566384
train,88363,accepted_vs_adaptive_1e-10,0.22915451914011364,0.7952056495181974,37.850251645877286,0.0014974911729025177,0.0016160744703589858,0.2048655871270857,0.204865587127112,2.631228568361621e-14,,0.08763183299743105
train,29469,accepted_vs_adaptive_1e-10,0.14311137831927823,0.8666575366599667,87.0581855844347,0.00020830301611248365,0.03466745000478541,0.143945017559845,0.14394501755986444,1.942890293094024e-14,,0.05489849999867147
train,63845,accepted_vs_adaptive_1e-10,0.35992127634492643,0.6977312518634289,40.466185212746154,0.0004081131973070428,0.0729087748083926,0.30228453775216535,0.302284537752197,3.164135620181696e-14,,0.07193533299869159
train,41388,accepted_vs_adaptive_1e-10,0.30863636424387186,0.734447792952306,83.27898879878055,0.005155992040923638,0.011385131673323251,0.26645351001991546,0.26645351001994466,2.919886554764162e-14,,0.0729377499956172
train,95548,accepted_vs_adaptive_1e-10,0.29073955076953895,0.7477103932568048,31.653676822750747,0.00030647396976583093,0.14946725228239122,0.25240815099503744,0.2524081509950663,2.886579864025407e-14,,0.06027324999740813
train,47270,accepted_vs_adaptive_1e-10,0.20539855482332015,0.8143226994872714,39.582062632158014,0.007652771405591659,0.0029326749783870716,0.1856861452637889,0.18568614526381233,2.3425705819590803e-14,,0.04368275000160793
train,39406,accepted_vs_adaptive_1e-10,0.09490553163632848,0.9094588454991912,39.82464168676962,0.009230895941368817,0.20036846276865372,0.10836870999509407,0.10836870999511039,1.63202784619898e-14,,0.04819583300559316
train,4837,accepted_vs_adaptive_1e-10,0.04306708226921102,0.9578471333525491,33.59194702274757,0.00450718241194215,0.10535690446566981,0.06465121202186264,0.06465121202187318,1.0547118733938987e-14,,0.02976283399766544
train,33885,accepted_vs_adaptive_1e-10,0.06721832790890309,0.9349910444114408,40.98628875491074,0.0008702430219093957,0.07613007492045203,0.08177841354915882,0.08177841354917459,1.5765166949677223e-14,,0.05220691700378666
train,2877,accepted_vs_adaptive_1e-10,0.10299718587906881,0.9021295121794872,43.251239240814265,0.0001880797302177516,0.008245757356925674,0.09938110681452228,0.09938110681454215,1.9872992140790302e-14,,0.06799312500515953
train,29424,accepted_vs_adaptive_1e-10,0.08800025598336658,0.9157606423038034,65.27038687744435,0.01085591310520105,0.002116252217930577,0.09686931152575062,0.09686931152576483,1.4210854715202004e-14,,0.0709085420021438
train,44572,accepted_vs_adaptive_1e-10,0.10311327834695244,0.9020247878170401,61.16257601769531,0.005987228346165777,0.0012173908564619494,0.10789429630819258,0.10789429630820824,1.5654144647214707e-14,,0.03126041599898599
train,73298,accepted_vs_adaptive_1e-10,0.035851670487516474,0.9647833887199383,62.05859818412401,0.00026602802812629526,0.06827049422361413,0.06954337150143108,0.06954337150144474,1.3655743202889425e-14,,0.03502308300085133
train,57785,accepted_vs_adaptive_1e-10,0.03352110203790709,0.9670345046173192,31.224874939827934,0.06931935678756693,0.0933084117321299,0.06258379516513446,0.06258379516514667,1.2212453270876722e-14,,0.04446787499909988
train,19603,accepted_vs_adaptive_1e-10,0.03175091828576032,0.9687478494053064,76.20735751332579,0.013874695705816927,0.004865770484622571,0.06565015798967244,0.06565015798968554,1.3100631690576847e-14,,0.021979416997055523
train,25298,accepted_vs_adaptive_1e-10,0.0360514652784526,0.9645906492792997,50.88472999481876,0.002698043719356895,0.01002969147537627,0.05024502660272889,0.050245026602737664,8.770761894538737e-15,,0.11198850000073435
train,39708,accepted_vs_adaptive_1e-10,0.052978540217372805,0.9484003647295907,54.70666101313017,0.0031861045056951814,0.15216469385281675,0.08580346874110334,0.08580346874111888,1.554312234475219e-14,,0.06748545799928252
train,99310,accepted_vs_adaptive_1e-10,0.057804341068209364,0.9438345990412771,46.154971279568684,0.16712902031305726,0.0041381679922005464,0.09155096960624254,0.09155096960625853,1.5987211554602254e-14,,0.0268449170034728
train,10664,accepted_vs_adaptive_1e-10,0.05202253675855478,0.9493074722885113,83.6208105384308,0.00323778113476062,0.04641797539502592,0.08605951257774103,0.08605951257775668,1.5654144647214707e-14,,0.03441812499659136
train,25293,accepted_vs_adaptive_1e-10,0.09245564561124053,0.9116896475047395,47.451992930263096,0.014208725622269401,0.006580576617199403,0.09092212146187861,0.0909221214618916,1.2989609388114332e-14,,0.033079375003580935
train,90407,accepted_vs_adaptive_1e-10,0.09032777400899122,0.9136316714717907,46.520182688473554,0.1707126383188836,0.001819643400394507,0.11126625986585881,0.1112662598658759,1.709743457922741e-14,,0.04375900000013644
train,68686,accepted_vs_adaptive_1e-10,0.06693274200928062,0.9352581028022382,36.29875806068283,0.04059993448720391,0.0026327902576379395,0.07444377963564786,0.07444377963565896,1.1102230246251565e-14,,0.036630458998843096
train,79185,accepted_vs_adaptive_1e-10,0.06712405502534063,0.9350791928682418,87.16497247495357,0.14567761687969308,0.017476908067827458,0.11723051590757738,0.1172305159075977,2.0317081350640365e-14,,0.04731941699719755
train,17392,accepted_vs_adaptive_1e-10,0.10408340018956735,0.9011501381947474,65.23645359230139,0.008859035181202653,0.0025920672208899313,0.10821171823244335,0.1082117182324589,1.554312234475219e-14,,0.10722749999695225
train,74658,accepted_vs_adaptive_1e-10,0.08462550922822376,0.918856323191384,58.71412800022237,0.02374606081811802,0.00809666671155178,0.09294921876437601,0.09294921876438966,1.3655743202889425e-14,,0.045378791000985075
train,92336,accepted_vs_adaptive_1e-10,0.10246573972243261,0.9026090728605765,51.48211321571456,0.00043246454483523793,0.0018499171814830091,0.09933545192557902,0.09933545192559246,1.3433698597964394e-14,,0.04774979200010421
train,51368,accepted_vs_adaptive_1e-10,0.07901723368785091,0.9240239999666863,30.648818691034215,0.03442656097990079,0.11211813417248515,0.08802207595248379,0.08802207595249711,1.3322676295501878e-14,,0.06933979099994758
train,39898,accepted_vs_adaptive_1e-10,0.10327012407067243,0.9018833201809685,79.77283143068428,0.020015835958732592,0.04593387617406827,0.11058089049384057,0.11058089049385667,1.609823385706477e-14,,0.04996533299708972
train,23326,accepted_vs_adaptive_1e-10,0.0967398013771803,0.907792181681144,56.55164160565309,0.004256065595502735,0.20001134205573137,0.11311159444999908,0.11311159445001595,1.687538997430238e-14,,0.05694808300177101
train,65663,accepted_vs_adaptive_1e-10,0.050933055794862514,0.9503422883120819,83.52786668862774,0.03236595654010334,0.028993914970664607,0.079453268278046,0.07945326827806021,1.4210854715202004e-14,,0.09610541599977296
train,90703,accepted_vs_adaptive_1e-10,0.07904680996861141,0.9239966711775778,33.48693908540178,0.00015016785064844596,0.06502836132699436,0.08354252767943948,0.0835425276794518,1.2323475573339238e-14,,0.06968833400605945
train,91325,accepted_vs_adaptive_1e-10,0.0838357957962726,0.9195822429684143,30.764727350687906,0.0002770377689797831,0.0818113723303546,0.08594907349948377,0.08594907349949577,1.199040866595169e-14,,0.06015191700134892
train,61147,accepted_vs_adaptive_1e-10,0.0589140797608973,0.9427877702278753,59.04309621431434,0.0022247723640903853,0.004575030483629477,0.06803934175781534,0.06803934175782578,1.0436096431476471e-14,,0.050110707998101134
train,41030,accepted_vs_adaptive_1e-10,0.05632576311011911,0.9452311642863666,80.31147738723124,0.00028390738218440735,0.0011316797848708413,0.07342596048217209,0.07342596048218464,1.2545520178264269e-14,,0.030673583001771476
train,85229,accepted_vs_adaptive_1e-10,0.058262277310946575,0.9434024819198237,63.412556944672986,0.02211926283240897,0.0012181309644351554,0.07933659306153107,0.07933659306154439,1.3322676295501878e-14,,0.03677295899979072
train,15850,accepted_vs_adaptive_1e-10,0.031809271560575614,0.9686913214451353,59.155719251633734,0.010811401498260499,0.0031116099816256636,0.058839154455487486,0.05883915445549881,1.1324274851176597e-14,,0.05179845800012117
train,48655,accepted_vs_adaptive_1e-10,0.08009762813617549,0.9230262286573495,35.25248444664501,0.16556298714184337,0.021526687040289483,0.1016368924466643,0.10163689244668028,1.5987211554602254e-14,,0.019068208006501663
train,30622,accepted_vs_adaptive_1e-10,0.06746526008736248,0.9347601935394316,34.2079966238709,0.0021818614769576854,0.15277620364961006,0.08468711302625842,0.08468711302627141,1.2989609388114332e-14,,0.11707062499772292
train,5569,accepted_vs_adaptive_1e-10,0.02380061696648067,0.9764803839710251,54.423571979631895,0.016307159398277038,0.0036494183130341864,0.05441602312188876,0.05441602312189986,1.1102230246251565e-14,,0.03940091699769255
train,17581,accepted_vs_adaptive_1e-10,0.060316418054015886,0.9414665894231324,88.59477506651872,0.06685009801463257,0.002165625285640147,0.09262715103489305,0.09262715103490915,1.609823385706477e-14,,0.0317054580009426
train,98097,accepted_vs_adaptive_1e-10,0.08617232540253011,0.9174361200485736,57.08198172708944,0.096973741359452,0.12624107920908317,0.11668001443056986,0.11668001443058829,1.84297022087776e-14,,0.018924875002994668
train,99120,accepted_vs_adaptive_1e-10,0.07571540177047026,0.9270800143487028,70.71871498927216,0.04047052102857448,0.01357688480930294,0.10027531067280004,0.10027531067281625,1.6209256159527285e-14,,0.0436080409999704
train,36821,accepted_vs_adaptive_1e-10,0.040294422541313546,0.9605066027227341,30.90064838558644,0.03089448893843979,0.013961200617449328,0.05117007700475629,0.051170077004764725,8.43769498715119e-15,,0.03993150000314927
train,68165,accepted_vs_adaptive_1e-10,0.05423575964526489,0.9472087665727625,43.85924971850416,0.004169680176517406,0.025189043173913423,0.06724386202221744,0.06724386202222843,1.099120794378905e-14,,0.051845249996404164
train,39089,accepted_vs_adaptive_1e-10,0.05309651443555635,0.9482884845376556,38.67390483828013,0.11137774665159583,0.07873753246244268,0.08487248362227162,0.08487248362228683,1.5210055437364645e-14,,0.10845045799942454
train,85068,accepted_vs_adaptive_1e-10,0.029905030263467247,0.970537700881633,66.44425197637523,0.0018207742066168263,0.0057302017461362785,0.053054012220171254,0.053054012220182134,1.0880185641326534e-14,,0.04552887499448843
train,10996,accepted_vs_adaptive_1e-10,0.016146575999300583,0.9839830811811459,54.879625837689275,0.006713431316769384,0.04444696957602875,0.04857150525502962,0.048571505255040504,1.0880185641326534e-14,,0.05528866699751234
train,39430,accepted_vs_adaptive_1e-10,-0.0008501239212279077,1.0008504853789892,32.1338431979643,0.011366887265039793,0.1918838407750802,0.044720826327394436,0.04472082632740637,1.1934897514720433e-14,,0.03905908299930161
train,50412,accepted_vs_adaptive_1e-10,-0.0017644971846797475,1.0017660548258536,41.130758500856224,0.0015041360897092159,0.10206532104348146,0.039025720649895956,0.03902572064990495,8.992806499463768e-15,,0.02708054200047627
train,63484,accepted_vs_adaptive_1e-10,-0.014148399912338905,1.0142489622279631,89.33620867377,0.00021281191261483733,0.0013264025568344396,0.021605274588229972,0.0216052745882378,7.827072323607354e-15,,0.057139374999678694
train,15703,accepted_vs_adaptive_1e-10,-0.00039824705259000615,1.0003983263634755,50.70476309628854,0.0002519853110040695,0.026620974622871035,0.02571435330441718,0.025714353304424398,7.216449660063518e-15,,0.04176104100042721
train,55062,accepted_vs_adaptive_1e-10,0.01483779131426316,0.9852717462767542,73.22642766815791,0.01134274749725328,0.0371723578331401,0.05883086167857654,0.058830861678589974,1.3433698597964394e-14,,0.05033533299865667
train,23129,accepted_vs_adaptive_1e-10,-0.008996999173052744,1.0090375938221223,36.39777848073154,0.002885991922511682,0.13237977731902645,0.03911467721081474,0.0391146772108264,1.1657341758564144e-14,,0.06319804200029466
train,34808,accepted_vs_adaptive_1e-10,-0.01410469556422489,1.0142046361068728,34.964143033711885,0.00031807433253162474,0.004982021416715854,0.010592639286953587,0.010592639286958416,4.829470157119431e-15,,0.04741266700148117
train,18577,accepted_vs_adaptive_1e-10,-0.002544526395493296,1.0025477664503342,64.58881856888695,0.028634284163900285,0.04871044292896433,0.051269151795243995,0.051269151795257706,1.3711254354120683e-14,,0.047919791999447625
train,32434,accepted_vs_adaptive_1e-10,-0.0056578346741632535,1.0056738704490868,70.64993203042684,0.04165541303952713,0.023962732482833777,0.050268200318552725,0.05026820031856649,1.3766765505351941e-14,,0.021874250000109896
train,89338,accepted_vs_adaptive_1e-10,-0.003208807118893875,1.0032139608514272,35.96014949858762,0.11738595764757548,0.0029287373025636064,0.04648413394258094,0.04648413394259371,1.27675647831893e-14,,0.015329333997215144
train,39939,accepted_vs_adaptive_1e-10,0.01768990550933852,0.9824656423098704,83.25406063359343,0.04567669837100272,0.05649917578957914,0.06327914375105947,0.06327914375107357,1.4099832412739488e-14,,0.019417167000938207
train,86926,accepted_vs_adaptive_1e-10,0.00024821837813793213,0.9997518124254949,72.05800379201376,0.0003323542821859257,0.0013129266583678802,0.03604312182042879,0.03604312182043823,9.43689570931383e-15,,0.03725341700192075
train,45814,accepted_vs_adaptive_1e-10,-0.011354570864333946,1.011419278682012,74.21931304094454,0.009001874532395777,0.0022723644459004375,0.03498144910275025,0.034981449102761075,1.0824674490095276e-14,,0.04114149999804795
train,98306,accepted_vs_adaptive_1e-10,-0.008205208762694927,1.0082389637471847,67.79840378794438,0.009572623672467246,0.0010832884878027073,0.03479252894557838,0.03479252894558865,1.0269562977782698e-14,,0.027595750005275477
