method,seed,surface_id,parameter_range_scaled_rmse,noisy_price_rmse,clean_latent_price_rmse
model1,11,R2_FINAL_interior_train_009063,0.11776932606867573,0.0007876079881344923,0.0007390625746936549
model1,11,R2_FINAL_interior_train_009064,0.15584757789129133,0.00046146167669341797,0.0003271372600407262
model1,11,R2_FINAL_interior_train_009066,0.114388468649146,0.0002824237435787131,0.00013268946084229788
model1,11,R2_FINAL_interior_train_009067,0.12495666155737362,0.000480084007974676,0.0004557647694805845
model1,11,R2_FINAL_interior_train_009071,0.10117466118738065,0.0007956728686541379,0.0006896396215829801
model1,11,R2_FINAL_interior_train_009072,0.1139475839533824,0.0008817622061046285,0.0005199399639437114
model1,11,R2_FINAL_interior_train_009074,0.14269794419746468,0.0013739421825405837,0.001247471964273018
model1,11,R2_FINAL_interior_train_009076,0.10135486686158891,0.000798729474621879,0.0007230166213526301
model1,11,R2_FINAL_interior_train_009077,0.13423677230003073,0.0006601515933718268,0.00044060280430532434
model1,11,R2_FINAL_interior_train_009078,0.11360525362968026,0.00043995896223878925,0.0004163468803193898
model1,11,R2_FINAL_interior_train_009079,0.13116778208493127,0.0004086088385244273,0.00015685887748896935
model1,11,R2_FINAL_interior_train_009081,0.09424037875308434,0.0003231276009264618,0.00025807292176518255
model1,11,R2_FINAL_interior_train_009082,0.12307232568700442,0.0007201307412026568,0.000624323136832255
model1,11,R2_FINAL_interior_train_009083,0.14744908215683114,0.0008861288517169237,0.0007621769885822
model1,11,R2_FINAL_interior_train_009084,0.17896897843885376,0.0006980831800798094,0.0005388733330866278
model1,11,R2_FINAL_interior_train_009085,0.09042375453039475,0.0004772714107422147,0.00024049518382935828
model1,11,R2_FINAL_interior_train_009086,0.12671084417356382,0.0007640743403461404,0.0008112250538878875
model1,11,R2_FINAL_interior_train_009087,0.1285015513284116,0.0003818054872682153,0.0002530446388482407
model1,11,R2_FINAL_interior_train_009088,0.16052244923273024,0.000509552972590081,0.0003678242496382286
model1,11,R2_FINAL_interior_train_009089,0.1417832669300534,0.0005782422732759675,0.0005115058522502672
model1,11,R2_FINAL_interior_train_009090,0.1914180051606106,0.0009066871809606212,0.0005068756547298816
model1,11,R2_FINAL_interior_train_009091,0.13757306916799134,0.0007451487383813206,0.0006134533372514111
model1,11,R2_FINAL_interior_train_009092,0.08445340253937207,0.000700362018586583,0.0007908781364865989
model1,11,R2_FINAL_interior_train_009093,0.11394311931792823,0.0011248510283088887,0.001115661069601363
model1,11,R2_FINAL_interior_train_009094,0.13234551534978348,0.0005914071779576551,0.0005131454843551763
model1,11,R2_FINAL_interior_train_009095,0.14934085414488046,0.0005515257329325204,0.00033176265248291756
model1,11,R2_FINAL_interior_train_009096,0.14293813157740945,0.00043711020550051,0.00042858833692228465
model1,11,R2_FINAL_interior_train_009097,0.1382993760305315,0.0005147095238979605,0.0003051309595311646
model1,11,R2_FINAL_interior_train_009098,0.147508419462269,0.0009053324639324008,0.0006205701942470884
model1,11,R2_FINAL_interior_train_009099,0.11041570035176333,0.0008365140047744382,0.0007419338132028788
model1,11,R2_FINAL_interior_train_009100,0.16334935193717834,0.000984907566794742,0.0010240644379422748
model1,11,R2_FINAL_interior_train_009101,0.11813974358343705,0.0006981615374715094,0.000579961602264363
model1,11,R2_FINAL_interior_train_009102,0.12614174461157032,0.0009357036544993882,0.0008674861481731533
model1,11,R2_FINAL_interior_train_009103,0.10723747308697121,0.0005423430937439949,0.0004714919028679917
model1,11,R2_FINAL_interior_train_009104,0.11819612361754964,0.0006832698433344504,0.000488664722466065
model1,11,R2_FINAL_interior_train_009106,0.11867777497248704,0.0006596496180662204,0.0005647703655630949
model1,11,R2_FINAL_interior_train_009107,0.10537126583540488,0.000878290595148451,0.0008393301706511693
model1,11,R2_FINAL_interior_train_009108,0.1389516150893297,0.0004409552071422109,0.00031495233421546657
model1,11,R2_FINAL_interior_train_009110,0.146638850596351,0.0005471020626172438,0.00046566154710949874
model1,11,R2_FINAL_interior_train_009111,0.1497439913434595,0.0006678292458610092,0.0005911797258825867
model1,11,R2_FINAL_interior_train_009112,0.09999785964294058,0.00057707809482137,0.0005105062735921631
model1,11,R2_FINAL_interior_train_009114,0.13659212693352646,0.0003230834845068277,0.00020283793234147506
model1,11,R2_FINAL_interior_train_009115,0.15095893787177653,0.0004928046639495992,0.0002885104043398296
model1,11,R2_FINAL_interior_train_009116,0.10462154160730025,0.0015446417195717072,0.0015546568606336064
model1,11,R2_FINAL_interior_train_009117,0.0724854127015969,0.0006200649334115565,0.00041181856673690615
model1,11,R2_FINAL_interior_train_009118,0.10890441665700124,0.0023203621585837714,0.00241166105554622
model1,11,R2_FINAL_interior_train_009120,0.0895337985192936,0.00048524363210366173,0.0004343275877206716
model1,11,R2_FINAL_interior_train_009121,0.14689690455424462,0.0004991011389610812,0.00044273834339124776
model1,11,R2_FINAL_interior_train_009122,0.17216811200375765,0.0008975390874080803,0.0009325893876467668
model1,11,R2_FINAL_interior_train_009123,0.16461075103215134,0.0006478672773483072,0.00045596865345867195
model1,11,R2_FINAL_interior_train_009124,0.11671175428237049,0.00029391060346074886,0.0001040376141782297
model1,11,R2_FINAL_interior_train_009125,0.11874440924191647,0.0003560088573492992,0.00024853631255151694
model1,11,R2_FINAL_interior_train_009126,0.16320665158872744,0.0006107694283450805,0.00041029366397348036
model1,11,R2_FINAL_interior_train_009127,0.1423060068828524,0.0007933656419347818,0.0006966982739757039
model1,11,R2_FINAL_interior_train_009128,0.14666524064275066,0.0007169098415433815,0.000759662675121336
model1,11,R2_FINAL_interior_train_009129,0.10514274412732053,0.0008003916358922752,0.0006125092736325582
model1,11,R2_FINAL_interior_train_009130,0.14918918139555848,0.0007064691342673432,0.00048084000960697305
model1,11,R2_FINAL_interior_train_009131,0.12245850436286651,0.0005050417330287516,0.0002986622708239928
model1,11,R2_FINAL_interior_train_009132,0.1253911268411748,0.0002765373516997443,6.931682907439845e-05
model1,11,R2_FINAL_interior_train_009134,0.13931571130693854,0.0017723681368602882,0.0018220551368859099
model1,11,R2_FINAL_interior_train_009135,0.12371546423618777,0.0006466222629159884,0.0006576933716830861
model1,11,R2_FINAL_interior_train_009136,0.1121248150959075,0.000552946860210335,0.0003535473508976735
model1,11,R2_FINAL_interior_train_009137,0.15131804506236632,0.0006747426371667602,0.0005005895963419032
model1,11,R2_FINAL_interior_train_009138,0.12753073825987465,0.0005982455151509606,0.000414155653048889
model1,11,R2_FINAL_interior_train_009139,0.15898336082773004,0.0009691944954212829,0.0007931332531288623
model1,11,R2_FINAL_interior_train_009140,0.1227841540055914,0.0009428403725053289,0.0008262867418372283
model1,11,R2_FINAL_interior_train_009141,0.11764054779625258,0.00047145977455966513,0.0003227562768554766
model1,11,R2_FINAL_interior_train_009142,0.10027231127007447,0.0005300534415778495,0.0004988675043063392
model1,11,R2_FINAL_interior_train_009143,0.14348526147740645,0.0008170123047205631,0.0006218311231084985
model1,11,R2_FINAL_interior_train_009144,0.15112362254952683,0.0010812786719521946,0.000805777440177298
model1,11,R2_FINAL_interior_train_009145,0.12585491814587324,0.0007116829360409447,0.0007208331869053456
model1,11,R2_FINAL_interior_train_009146,0.1348692071108783,0.0008456115869194383,0.0008001240446720196
model1,11,R2_FINAL_interior_train_009147,0.13060543051941764,0.0007601627939747302,0.0006251254843430727
model1,11,R2_FINAL_interior_train_009148,0.0998224493669957,0.0004295027937578641,0.00015576341568024162
model1,11,R2_FINAL_interior_train_009149,0.1780303482314235,0.00041764793014271686,0.00011759006431843704
model1,11,R2_FINAL_interior_train_009152,0.13651845490254302,0.0003597697333639557,0.00029228517602088817
model1,11,R2_FINAL_interior_train_009153,0.12762963738729285,0.0006602292306709123,0.0006414795767696799
model1,11,R2_FINAL_interior_train_009154,0.11531309243538362,0.000388625062211908,8.306797871281997e-05
model1,11,R2_FINAL_interior_train_009155,0.14416231005089844,0.0010097853304632085,0.0009625772171065488
model1,11,R2_FINAL_interior_train_009156,0.15373701460335734,0.0013613408294937074,0.001325296773027376
model1,11,R2_FINAL_interior_train_009157,0.09202588311483963,0.0003997405534596468,0.00027043410948196674
model1,11,R2_FINAL_interior_train_009158,0.15758232321282006,0.0003212600600129143,0.0001702479057252776
model1,11,R2_FINAL_interior_train_009159,0.11492999656528749,0.0008713096656952236,0.0008373348763164899
model1,11,R2_FINAL_interior_train_009160,0.08143823377869612,0.0003116105031974519,0.00014698564469669252
model1,11,R2_FINAL_interior_train_009161,0.10118986840525447,0.0007626933670969717,0.0006719928140506932
model1,11,R2_FINAL_interior_train_009162,0.1052239351388433,0.0006586481388980764,0.00047378304204013003
model1,11,R2_FINAL_interior_train_009163,0.13662210099505925,0.0008987103124133632,0.0008084839810812926
model1,11,R2_FINAL_interior_train_009164,0.18608980007904927,0.0007917682718086464,0.0006556594918054198
model1,11,R2_FINAL_interior_train_009165,0.1179350489654229,0.0006824751489933843,0.0004864173739707443
model1,11,R2_FINAL_interior_train_009166,0.12460319027194472,0.0003591776990657677,0.0003034174715874297
model1,11,R2_FINAL_interior_train_009167,0.13404650118116807,0.00036180362562284764,5.146765862164875e-05
model1,11,R2_FINAL_interior_train_009169,0.14366233398728323,0.00033535506250979434,0.00021137628303554248
model1,11,R2_FINAL_interior_train_009170,0.12153568030417415,0.0009309159570168645,0.0008100000646345105
model1,11,R2_FINAL_interior_train_009171,0.11177937600157967,0.0006842174776589587,0.0005866525411243168
model1,11,R2_FINAL_interior_train_009172,0.13315623833564466,0.0005520273013760169,0.0005503647921853273
model1,11,R2_FINAL_interior_train_009173,0.13901396550720277,0.0013569001385142316,0.0013222584483631372
model1,11,R2_FINAL_interior_train_009174,0.15765140899831895,0.0007115157659629494,0.0006535855754285382
model1,11,R2_FINAL_interior_train_009175,0.12566950403596416,0.00022538694672840918,0.00017309038292291054
model1,11,R2_FINAL_interior_train_009176,0.153247681953408,0.0012379736085457076,0.0013713526798325765
model1,11,R2_FINAL_interior_train_009178,0.10893348404481183,0.0008837205449814666,0.0007030832637292974
model1,11,R2_FINAL_interior_train_009179,0.14821226346702254,0.00045816972811201504,0.00028378333518929864
model1,11,R2_FINAL_interior_train_009180,0.12348211292137384,0.0007350536653587835,0.0005851182545393775
model1,11,R2_FINAL_interior_train_009181,0.11676904000610931,0.0005593026221206204,0.0003798345484447998
model1,11,R2_FINAL_interior_train_009183,0.1567491226431157,0.0007455445512906508,0.0005103226512711117
model1,11,R2_FINAL_interior_train_009184,0.16163942451516772,0.0006082874340225355,0.00037360876641577377
model1,11,R2_FINAL_interior_train_009185,0.09392957165813955,0.00046802288623464607,0.0003526124117268389
model1,11,R2_FINAL_interior_train_009186,0.15875516811341858,0.001159072185533455,0.0010969102321473218
model1,11,R2_FINAL_interior_train_009187,0.07376062091198182,0.00022325292346482773,7.81192378484844e-05
model1,11,R2_FINAL_interior_train_009189,0.14517606850517487,0.0012439860718063689,0.0012019540992455478
model1,11,R2_FINAL_interior_train_009190,0.12830224026557258,0.0006250486827969605,0.00033005534666637936
model1,11,R2_FINAL_interior_train_009191,0.10355915359209397,0.0006607278517706127,0.00034629035759152136
model1,11,R2_FINAL_interior_train_009192,0.14867054235597768,0.0012139746514683281,0.0011320912422511263
model1,11,R2_FINAL_interior_train_009193,0.18517177115043454,0.0006646283786994263,0.0006017144366660168
model1,11,R2_FINAL_interior_train_009195,0.13812734623734055,0.00033010577941323087,0.0002734098149269229
model1,11,R2_FINAL_interior_train_009196,0.153924148884867,0.00019490406283928993,4.832438067360503e-05
model1,11,R2_FINAL_interior_train_009199,0.08751104727437298,0.0005778185199740887,0.00039740976972187255
model1,11,R2_FINAL_interior_train_009200,0.13514505358243661,0.0005628565061353777,0.0004511931182218329
model1,11,R2_FINAL_interior_train_009201,0.1358363401626304,0.000559058324580324,0.0002522958514249858
model1,11,R2_FINAL_interior_train_009202,0.18802639955130096,0.0012698392611376307,0.001261868334881327
model1,11,R2_FINAL_interior_train_009203,0.13827982547556505,0.0008139874874538178,0.0007986174632960397
model1,11,R2_FINAL_interior_train_009204,0.10400537807668961,0.0007967897685637828,0.0008350675036145773
model1,11,R2_FINAL_interior_train_009205,0.1608215917383506,0.000579136159429526,0.0005989277387796782
model1,11,R2_FINAL_interior_train_009206,0.1362104503845145,0.0007889693812887302,0.0007922881826684686
model1,11,R2_FINAL_interior_train_009207,0.1386790567087784,0.00041844373594137436,0.0002697499724949309
model1,11,R2_FINAL_interior_train_009208,0.13063768249249666,0.0009863148604259012,0.0007733039746208583
model1,11,R2_FINAL_interior_train_009210,0.14419184259798146,0.0008777048623180501,0.0007187332935721457
model1,11,R2_FINAL_interior_train_009211,0.13706290091232184,0.00042949677180571425,0.0002310026591945868
model1,11,R2_FINAL_interior_train_009212,0.08291863880293539,0.00037247683144328423,0.00024913240517935
model1,11,R2_FINAL_interior_train_009214,0.16087604103308065,0.0005754986550360665,0.0004516290022784524
model1,11,R2_FINAL_interior_train_009216,0.11195713216613684,0.0008832614178855494,0.0007762155947378459
model1,11,R2_FINAL_interior_train_009217,0.1622410639325843,0.00042875317162638306,0.0002964107034114694
model1,11,R2_FINAL_interior_train_009219,0.15724832268415176,0.0012322180846674748,0.0011207468123074305
model1,11,R2_FINAL_interior_train_009221,0.13575448095903286,0.0009381023552248755,0.0008522305368875184
model1,11,R2_FINAL_interior_train_009222,0.11839004334482942,0.0005835325821104255,0.00047435715816146733
model1,11,R2_FINAL_interior_train_009223,0.11316945916528165,0.0006416812586497744,0.00044562393752857287
model1,11,R2_FINAL_interior_train_009224,0.12678462344133448,0.000870645529322294,0.000781694888951328
model1,11,R2_FINAL_interior_train_009225,0.1319585735657987,0.0004607894611926737,0.0003459551950734728
model1,11,R2_FINAL_interior_train_009226,0.12085009429024599,0.0005884776861857778,0.00045691513972056
model1,11,R2_FINAL_interior_train_009228,0.17332986269566467,0.0006111411373730225,0.0005779078956686616
model1,11,R2_FINAL_interior_train_009229,0.08284373446115717,0.00041408889559377537,0.00014711579565291428
model1,11,R2_FINAL_interior_train_009230,0.15480598510834784,0.0003696114637545783,0.0002686571673416719
model1,11,R2_FINAL_interior_train_009231,0.13825221318922637,0.0005983946762488384,0.00037793109341817974
model1,11,R2_FINAL_interior_train_009232,0.14864558782412132,0.0009058476681374087,0.0008828292077819402
model1,11,R2_FINAL_interior_train_009233,0.15046269997829462,0.0005279019058105916,0.0003031035413799667
model1,11,R2_FINAL_interior_train_009235,0.09787223463422359,0.0007038594209225608,0.0005063635954885152
model1,11,R2_FINAL_interior_train_009236,0.10927235083005181,0.0007333132076362187,0.000678124205054109
model1,11,R2_FINAL_interior_train_009237,0.1200337525829305,0.0003582175774096492,0.00033487142620318937
model1,11,R2_FINAL_interior_train_009238,0.153591471512073,0.0005418647488195662,0.0005817274078361778
model1,11,R2_FINAL_interior_train_009239,0.08321705112101807,0.0006859428774401347,0.0005515701136437864
model1,11,R2_FINAL_interior_train_009240,0.10306170752899736,0.0006510619565859455,0.0005003573881614042
model1,11,R2_FINAL_interior_train_009241,0.15151216835802167,0.0005990970425608999,0.0004544203358380124
model1,11,R2_FINAL_interior_train_009242,0.12464571933943562,0.0010529791352342965,0.0008661999149148882
model1,11,R2_FINAL_interior_train_009243,0.10086459664575141,0.0004746453708294912,0.00034605020263997607
model1,11,R2_FINAL_interior_train_009244,0.07936371724839417,0.00032485578926029946,0.00026139527483665754
model1,11,R2_FINAL_interior_train_009245,0.10949478250112142,0.0003848828642449777,0.00016433226419738126
model1,11,R2_FINAL_interior_train_009246,0.13690493115232702,0.0005395454973010725,0.0004921524702641053
model1,11,R2_FINAL_interior_train_009247,0.14036920315708296,0.0008917062888009755,0.0008974338586280078
model1,11,R2_FINAL_interior_train_009249,0.1669380598800263,0.0013301340333653404,0.0011608423552870028
model1,11,R2_FINAL_interior_train_009250,0.12325582342399664,0.0008025548808883833,0.00045869022381912804
model1,11,R2_FINAL_interior_train_009251,0.1153266487792786,0.00032130963728648,0.00020888064143727422
model1,11,R2_FINAL_interior_train_009252,0.14608012673625406,0.0003537822351157821,0.00029430479700091384
model1,11,R2_FINAL_interior_train_009253,0.16236523647275994,0.000575649263848529,0.00039334358359044164
model1,11,R2_FINAL_interior_train_009255,0.1059472950086206,0.0003873871962317154,0.00022798482878826418
model1,11,R2_FINAL_interior_train_009256,0.07409014298015325,0.00026684200996815563,0.00023431305746149172
model1,11,R2_FINAL_interior_train_009257,0.1337250660533519,0.0015567576134548568,0.0013814929719615397
model1,11,R2_FINAL_interior_train_009259,0.13136855006905815,0.0007748412093750225,0.0006801292592562309
model1,11,R2_FINAL_interior_train_009260,0.1445421377592697,0.0007128014000885174,0.0005326991472785118
model1,11,R2_FINAL_interior_train_009261,0.1199356055181114,0.0016530486633215098,0.001511874625737745
model1,11,R2_FINAL_interior_train_009262,0.10533193998682135,0.0007333763820189897,0.0007538082077032049
model1,11,R2_FINAL_interior_train_009263,0.14569189459828355,0.00032129284458862645,0.00016726862998609276
model1,11,R2_FINAL_interior_train_009264,0.17465568066015805,0.0003159434672381705,1.2539106026980544e-05
model1,11,R2_FINAL_interior_train_009265,0.12766467160087855,0.0005171484283462627,0.00018212704201961855
model1,11,R2_FINAL_interior_train_009266,0.11414419140265326,0.0006867172948199699,0.000454240438061141
model1,11,R2_FINAL_interior_train_009269,0.16501335629455663,0.0006097425366636836,0.0002860468174894766
model1,11,R2_FINAL_interior_train_009270,0.1382108440068275,0.0008308259103719859,0.0008177617520624543
model1,11,R2_FINAL_interior_train_009271,0.14170285611480507,0.0006770131423099893,0.0006040765697831593
model1,11,R2_FINAL_interior_train_009272,0.1516461075608394,0.00051476474900905,0.0003593336335956819
model1,11,R2_FINAL_interior_train_009273,0.14217058901528468,0.0008879768702970149,0.0004945943043585668
model1,11,R2_FINAL_interior_train_009274,0.17288277605273822,0.0013528750497713603,0.0012929107516450643
model1,11,R2_FINAL_interior_train_009275,0.11919061514118816,0.00040275048359384244,0.0003001242154712594
model1,11,R2_FINAL_interior_train_009277,0.13550541307281874,0.0015523223182624698,0.0015180344841163374
model1,11,R2_FINAL_interior_train_009278,0.18001171317891806,0.0006881820469017643,0.0005535943560017372
model1,11,R2_FINAL_interior_train_009279,0.13981175743498017,0.0007615422707027583,0.0006903195077831342
model1,11,R2_FINAL_interior_train_009280,0.14587168467741218,0.0009222585887258682,0.0007763460153144843
model1,11,R2_FINAL_interior_train_009281,0.15498977225675079,0.0015477009459799384,0.0014063001449727188
model1,11,R2_FINAL_interior_train_009283,0.11219741435484239,0.0014186469236765573,0.00145165661640097
model1,11,R2_FINAL_interior_train_009287,0.16091757904146778,0.0005652061093324939,0.0005226492251169211
model1,11,R2_FINAL_interior_train_009288,0.1607980645822391,0.0012561863461473966,0.001230136733329988
model1,11,R2_FINAL_interior_train_009289,0.11089007583652466,0.0006259569685576171,0.0004313661464000079
model1,11,R2_FINAL_interior_train_009290,0.12699977038665064,0.0006295396385222151,0.00046023304042098925
model1,11,R2_FINAL_interior_train_009292,0.1525738812713454,0.0003579779305407305,0.00012045705688615929
model1,11,R2_FINAL_interior_train_009293,0.14312227172797884,0.001383894672409998,0.0012959981335149465
model1,11,R2_FINAL_interior_train_009294,0.13535077407265153,0.0006120321251019635,0.0003564780628421044
model1,11,R2_FINAL_interior_train_009295,0.14126228369809948,0.00032015798498416693,0.00026222401905945364
model1,11,R2_FINAL_interior_train_009296,0.14384956107561858,0.0012217601538727341,0.0012555428579125978
model1,11,R2_FINAL_interior_train_009297,0.16380805004236523,0.00044613787474435257,0.000319777362307694
model1,11,R2_FINAL_interior_train_009298,0.18798823607559637,0.000638841456828535,0.00028123101668179256
model1,11,R2_FINAL_interior_train_009299,0.13918001922458426,0.0008434801917130086,0.0005637258815656204
model1,11,R2_FINAL_interior_train_009300,0.12536623868533933,0.0009347202584550956,0.0008234235520724049
model1,11,R2_FINAL_interior_train_009301,0.16511485109661606,0.0004950847835478245,0.0004554281608899361
model1,11,R2_FINAL_interior_train_009302,0.11582516357029861,0.0015147023282780403,0.0014073075261764282
model1,11,R2_FINAL_interior_train_009303,0.15576199645088162,0.0007391105478715002,0.0008106634163549818
model1,11,R2_FINAL_interior_train_009304,0.11162543854687966,0.0002584109121775765,0.00020008299236424067
model1,11,R2_FINAL_interior_train_009306,0.09763566533937067,0.0002058309559472371,0.00015274492654976295
model1,11,R2_FINAL_interior_train_009307,0.15214022337516475,0.0011414028210411085,0.0010754294528156968
model1,11,R2_FINAL_interior_train_009308,0.09975216745763016,0.0008273885656749035,0.0007739075164972639
model1,11,R2_FINAL_interior_train_009309,0.16133519188783,0.000378479705209203,0.0002963492094641293
model1,11,R2_FINAL_interior_train_009311,0.1629467006346744,0.0011836210193468116,0.0011954968115378774
model1,11,R2_FINAL_interior_train_009313,0.15564597208503175,0.0006083606377759285,0.0004761451794867376
model1,11,R2_FINAL_interior_train_009315,0.11805869778000226,0.0004515028787742927,0.0003456176462285472
model1,11,R2_FINAL_interior_train_009316,0.14349064282157484,0.0006591728696988729,0.0005284588844291745
model1,11,R2_FINAL_interior_train_009317,0.1284229546845171,0.00041659718264546646,0.00025350053956913404
model1,11,R2_FINAL_interior_train_009318,0.18186148732085666,0.0006407285611298307,0.0006307468068010863
model1,11,R2_FINAL_interior_train_009320,0.12066222584952556,0.0008006279653740048,0.0007769551490727995
