instrument,expiry,strike,cp,ts,tau,price_usdc,mark_usdc,trade_iv,index,f_solved,ratio,forward,k,x,otm,c,c_mark,market_iv,days,vega_w,heldout_A,heldout_B,date
SOL_USDC-7AUG26-70-P,2026-08-07,70.0,P,1785398910479,0.021901621036276,0.9,0.84229435,0.5156000000000001,73.362,73.36196376116266,0.9999995060271347,73.37322801983586,0.9540264465545398,0.04706388616280844,True,0.05823960775830428,0.057453140383795454,0.5164265084317295,7.99409167824074,0.047672336136830265,False,False,2026-07-30
SOL_USDC-7AUG26-71-P,2026-08-07,71.0,P,1785394901814,0.022028734969558598,1.1,1.15010692,0.5031,73.5929,73.5939096356012,1.0000137191984715,73.60416335897303,0.9646193470568734,0.036021714470992235,True,0.050325459728514765,0.051006221763070236,0.5039129835461797,8.040488263888887,0.051749713462942326,True,False,2026-07-30
SOL_USDC-7AUG26-72-P,2026-08-07,72.0,P,1785422522149,0.02115289989218671,1.0,1.05384656,0.483,74.6345,74.63442926427545,0.999999052238247,74.64592277536654,0.9645536865646505,0.036089785598987414,True,0.04884289241541406,0.049564252109258966,0.48390039042559324,7.720808460648149,0.049933117727366236,False,False,2026-07-30
SOL_USDC-7AUG26-73-P,2026-08-07,73.0,P,1785400395791,0.021854522101725015,1.8,1.84850651,0.4927,73.6752,73.69810360356199,1.000310872635052,73.6864759549496,0.9906838270380945,0.009359839918784805,True,0.033743993354625634,0.034402275751379885,0.4915226550972737,7.976900567129631,0.05817798042387582,True,False,2026-07-30
SOL_USDC-7AUG26-74-C,2026-08-07,74.0,C,1785386027524,0.022310136859462204,2.0,2.0210542,0.4949,73.6209,73.63752609371836,1.000225833883019,73.63216764435995,1.0049955388712262,-0.004983102567083662,True,0.02716204159111422,0.027447979119148043,0.49549631445561504,8.143199953703704,0.05956093340855151,False,False,2026-07-30
SOL_USDC-7AUG26-74-P,2026-08-07,74.0,P,1785440041038,0.020597379566210047,1.6,1.74236021,0.4447,74.5913,74.61507779196931,1.0003187743338608,74.60271616362672,0.9919209890119177,0.008111823042818503,True,0.02952595129104274,0.03143419561940941,0.44342118170327094,7.518043541666667,0.05653359334474985,True,False,2026-07-30
SOL_USDC-7AUG26-75-C,2026-08-07,75.0,C,1785392582457,0.022102281297564686,1.5,1.53945787,0.49200000000000005,73.4999,73.50434439891043,1.0000604680946563,73.51114912536646,1.0202534022709187,-0.02005103004060312,True,0.020405068045418376,0.020941828393603222,0.4913483886401256,8.06733267361111,0.05765432673495892,False,False,2026-07-30
SOL_USDC-7AUG26-76-C,2026-08-07,76.0,C,1785386021922,0.022310314497716893,1.2,1.2301381,0.4901,73.6155,73.62782097783723,1.0001673693425601,73.62676681789247,1.03223329347026,-0.0317247010759633,True,0.01629842042321463,0.01670775661034537,0.4901898910056781,8.143264791666667,0.05507991141074917,True,False,2026-07-30
SOL_USDC-7AUG26-77-C,2026-08-07,77.0,C,1785433389765,0.020808290049467274,1.1,1.05929139,0.4694,74.6858,74.69845862598869,1.0001694917372337,74.69723062680758,1.0308280421358218,-0.030362403671117713,True,0.014726114887654598,0.014181133371493938,0.4695056160594578,7.595025868055555,0.05281167787244826,False,False,2026-07-30
SOL_USDC-7AUG26-78-C,2026-08-07,78.0,C,1785385963241,0.022312175260020294,0.7,0.74873159,0.503,73.5242,73.52384840955304,0.9999952180309755,73.53545284447011,1.0607128532270353,-0.05894118513950744,True,0.009519217913575956,0.010181913091411728,0.5022042303297568,8.143943969907408,0.04504198050787737,True,False,2026-07-30
SOL_USDC-7AUG26-80-C,2026-08-07,80.0,C,1785449325833,0.020302960648148148,0.4,0.41448611,0.4646,74.7065,74.71121757758688,1.0000631481542688,74.71793379493292,1.070693419060061,-0.06830649377304313,True,0.005353467095300305,0.005547344378360057,0.4641863236624326,7.410580636574074,0.03448951836509655,False,False,2026-07-30
