instrument,expiry,strike,cp,ts,tau,price_usdc,mark_usdc,trade_iv,index,f_solved,ratio,forward,k,x,otm,c,c_mark,market_iv,days,vega_w,heldout_A,heldout_B,date
SOL_USDC-29AUG25-140-P,2025-08-29,140.0,P,1755792291729,0.02099531554414003,0.2,0.19842305,0.9117000000000001,181.3056,181.30404853360477,0.9999914428103973,181.30578572086543,0.7721761301955419,0.2585426070574538,True,0.22892697856188038,0.22891828082510535,0.9117276252054071,7.66329017361111,0.007467642263866911,False,False,2025-08-21
SOL_USDC-29AUG25-145-P,2025-08-29,145.0,P,1755756561739,0.022128306094622022,0.3,0.39296975,0.9303,186.8168,186.81810661240354,1.0000069940840628,186.81699136627756,0.7761606636502874,0.2533957394424513,True,0.22544518599864438,0.22594283746664012,0.930282438795354,8.076831724537039,0.009755443796820607,True,False,2025-08-21
SOL_USDC-29AUG25-155-P,2025-08-29,155.0,P,1755807351115,0.020517785546676815,1.0,1.00945362,0.8421,180.4229,180.42172384051915,0.9999934810964637,180.42308481666936,0.8590918404787162,0.15187944713818743,True,0.1464506875243723,0.1465030844779529,0.8421294777662643,7.488991724537038,0.02393111807690444,False,False,2025-08-21
SOL_USDC-29AUG25-160-P,2025-08-29,160.0,P,1755806483704,0.020545290969051243,1.7,1.75248243,0.835,180.2888,180.28717700614447,0.9999909978109814,180.2889846793037,0.8874640915228762,0.11938721870701857,True,0.12196521444955444,0.12225631614993482,0.8350445209979714,7.499031203703703,0.03269804337442721,True,False,2025-08-21
SOL_USDC-29AUG25-165-P,2025-08-29,165.0,P,1755794254201,0.020933085965246068,2.4,2.40543057,0.8079000000000001,181.3123,181.31230559189882,1.0000000308412547,181.31248572772859,0.9100310954192943,0.09427650926461621,True,0.10320572051407728,0.10323567195387029,0.8079048422719383,7.640576377314814,0.03970606439677092,False,False,2025-08-21
SOL_USDC-29AUG25-170-P,2025-08-29,170.0,P,1755794577859,0.020922822837392184,3.7,3.7292018,0.8140000000000001,181.6574,181.65594848313586,0.9999920095913288,181.65758608123267,0.9358265936880847,0.06632508282163856,True,0.08454139688042073,0.08470214876879445,0.814050603204122,7.636830335648147,0.047552170145077746,True,False,2025-08-21
SOL_USDC-29AUG25-175-P,2025-08-29,175.0,P,1755809579954,0.02044710952562151,5.4,5.50499451,0.7879999999999999,180.8677,180.86787778402183,1.000000982950642,180.86788527230144,0.9675570637459094,0.03298087520156125,True,0.06229898279253576,0.06287948667713605,0.7880002804077375,7.463194976851851,0.053674943516265464,False,False,2025-08-21
SOL_USDC-29AUG25-180-P,2025-08-29,180.0,P,1755809578237,0.02044716397133435,8.0,7.87467578,0.8184,180.8501,180.85095128757104,1.0000047071445968,180.85028525427282,0.9952984024709868,0.004712684804262962,True,0.04893708208327929,0.04824410988351868,0.8183701159744482,7.463214849537038,0.056768533691503524,True,False,2025-08-21
SOL_USDC-29AUG25-185-C,2025-08-29,185.0,C,1755781025300,0.02135257166412988,8.5,8.34934373,0.8576,183.5499,183.5504350209136,1.0000029148526564,183.55008801982,1.0078992715057888,-0.007868235594218117,True,0.04630888544756327,0.04548809439469419,0.8576162132203443,7.793688657407406,0.05829551675961208,False,False,2025-08-21
SOL_USDC-29AUG25-190-C,2025-08-29,190.0,C,1755800654181,0.020730143930745813,5.3,5.30941415,0.8301999999999999,181.6527,181.65299980824574,1.0000016504475062,181.65288607641824,1.0459509017658561,-0.044926425502681576,True,0.02917652515452125,0.02922835009495209,0.8302043080033712,7.566502534722222,0.05464068536667375,True,False,2025-08-21
