instrument,expiry,strike,cp,ts,tau,price_usdc,mark_usdc,trade_iv,index,f_solved,ratio,forward,k,x,otm,c,c_mark,market_iv,days,vega_w,heldout_A,heldout_B,date
SOL_USDC-24APR26-74-P,2026-04-24,74.0,P,1776633749133,0.012171831145357687,0.2,0.24845692,0.8289,85.085,85.08582297227832,1.0000096723544494,85.08531184120322,0.8697153292228392,0.13958932866749685,True,0.13263525274803323,0.13320476256061342,0.8288727788972771,4.442718368055556,0.012789392773882895,False,False,2026-04-19
SOL_USDC-24APR26-75-P,2026-04-24,75.0,P,1776636946922,0.012070429921359715,0.3,0.35974437,0.7778,83.8914,83.90530713306453,1.0001657754318622,83.89170746659362,0.8940096973215813,0.11203865675158968,True,0.10956634146770494,0.1102785020829099,0.7769878355399603,4.405706921296296,0.01749802287385794,True,False,2026-04-19
SOL_USDC-24APR26-76-P,2026-04-24,76.0,P,1776637119002,0.01206497330035515,0.5,0.44875237,0.8172,83.8129,83.82000791312905,1.0000848069107386,83.81320717888678,0.9067783295512047,0.09785725835023698,True,0.09918731735373731,0.09857586682314723,0.8167481882460796,4.403715254629629,0.02299426440875207,False,False,2026-04-19
SOL_USDC-24APR26-78-P,2026-04-24,78.0,P,1776565574525,0.014333633783612378,0.3,0.35037063,0.6083,85.4027,85.4400608753578,1.0004374671451581,85.40301300559119,0.9133167233209146,0.09067255457848476,True,0.0901960333072428,0.0907858325218992,0.6062406352587998,5.231776331018518,0.020903656348972992,True,False,2026-04-19
SOL_USDC-24APR26-80-P,2026-04-24,80.0,P,1776622687614,0.012522589611872146,0.7,0.75504221,0.6718000000000001,85.1811,85.18688031160906,1.0000678590862182,85.18141219341501,0.9391720322545255,0.06275660861560724,True,0.06904572302770162,0.06969189933052011,0.6713972882766709,4.570745208333333,0.03050146694827687,False,False,2026-04-19
SOL_USDC-24APR26-81-P,2026-04-24,81.0,P,1776583994630,0.013749536085743277,1.1,1.05246297,0.6491,84.6467,84.64715669644663,1.0000053953248813,84.64701023480963,0.9569150732590215,0.044040634143095655,True,0.05608006971116275,0.055518478346409994,0.6490879790884817,5.018580671296296,0.038678620489106585,True,False,2026-04-19
SOL_USDC-24APR26-82-P,2026-04-24,82.0,P,1776609926821,0.012927231703450025,0.8,0.81362533,0.6537000000000001,86.8026,86.80237372851113,0.9999973932636941,86.80291813630167,0.9446687019351132,0.056920992918759246,True,0.06454757808376588,0.06470454665455305,0.6537402733242624,4.718439571759259,0.032859222248819916,False,False,2026-04-19
SOL_USDC-24APR26-83-P,2026-04-24,83.0,P,1776638802486,0.012011590372907154,1.9,2.02857563,0.6247,83.785,83.79961125764157,1.0001743898984494,83.78530707663175,0.9906271504631057,0.009417051104356297,True,0.032049856595688375,0.03358444105310876,0.6229907769961107,4.384230486111111,0.04308059435507705,True,False,2026-04-19
SOL_USDC-24APR26-84-P,2026-04-24,84.0,P,1776614109916,0.012794586631151699,1.4,1.47936236,0.6184000000000001,86.3238,86.30171484398744,0.99974415913094,86.32411638147335,0.9730768587169444,0.02729220842869925,True,0.04314108892833801,0.0440604422136851,0.6205147196644821,4.67002412037037,0.041247443265474276,False,False,2026-04-19
SOL_USDC-24APR26-85-C,2026-04-24,85.0,C,1776584549572,0.013731938990360223,2.3,2.24326432,0.6137,84.7258,84.7266938382039,1.000010549775911,84.7261105247155,1.0032326454452858,-0.0032274316801460725,True,0.02714629511204891,0.026476658802195536,0.6137731156970557,5.012157731481482,0.046747539407091455,True,False,2026-04-19
