instrument,expiry,strike,cp,ts,tau,price_usdc,mark_usdc,trade_iv,index,f_solved,ratio,forward,k,x,otm,c,c_mark,market_iv,days,vega_w,heldout_A,heldout_B,date
SOL_USDC-1MAY26-74-P,2026-05-01,74.0,P,1776982091660,0.02030404426686961,0.2,0.24355934,0.6826000000000001,86.0897,86.08841357176688,0.9999850571179466,86.08978093510329,0.8595677581730997,0.15132562285917217,True,0.14275539793007075,0.14326137366292613,0.6826549687514992,7.410976157407408,0.015696461277179264,False,False,2026-04-23
SOL_USDC-1MAY26-76-P,2026-05-01,76.0,P,1776931646476,0.021903650558092336,0.3,0.36228971,0.6114,85.8605,85.85946923650368,0.9999879949045682,85.8605807196266,0.8851559046423664,0.12199148605146172,True,0.11833813182332709,0.1190636068839187,0.6114473210342768,7.994832453703703,0.02236731955027302,True,False,2026-04-23
SOL_USDC-1MAY26-78-P,2026-05-01,78.0,P,1776964898329,0.02084924121638762,0.5,0.56775893,0.5733,85.1635,85.15697303202487,0.9999233595616064,85.16358006435927,0.91588446541414,0.08786505172354192,True,0.08998658885133515,0.09078222156133631,0.5736342594246567,7.609973043981482,0.031379446801516095,False,False,2026-04-23
SOL_USDC-1MAY26-80-P,2026-05-01,80.0,P,1776966467481,0.02079948373287671,1.1,1.03584921,0.6059,84.7515,84.7449476950854,0.9999226880360278,84.75157967702765,0.9439352081089812,0.057697750669932664,True,0.06904390100251734,0.06828697363615477,0.6063196417610416,7.591811562499999,0.04492128764130363,True,False,2026-04-23
SOL_USDC-1MAY26-81-P,2026-05-01,81.0,P,1776967659456,0.020761686453576865,1.0,1.0176579,0.5664,85.6382,85.63902263455306,1.0000096059299828,85.63828051063673,0.9458387010694285,0.05568323073720833,True,0.06583831993142875,0.06604451160055969,0.5663540271424214,7.578015555555556,0.04425733723098043,False,False,2026-04-23
SOL_USDC-1MAY26-82-P,2026-05-01,82.0,P,1776967188719,0.020776613425925926,1.3,1.2832569,0.5534,85.3968,85.40244383264644,1.0000660895097526,85.39688028369049,0.9602224311660336,0.04059032222706839,True,0.05500060737684265,0.054804545179437114,0.5530161123275992,7.583463900462963,0.04945761459907414,True,False,2026-04-23
SOL_USDC-1MAY26-83-P,2026-05-01,83.0,P,1776966597132,0.020795372526636227,1.8,1.75539495,0.5452,84.8745,84.87506095663679,1.0000066092482052,84.87457979266306,0.9779135307975321,0.02233402717354775,True,0.043294232520968534,0.04276869177474085,0.5451612509725275,7.590310972222223,0.054598734724081555,False,False,2026-04-23
SOL_USDC-1MAY26-84-P,2026-05-01,84.0,P,1776971876512,0.020627964485032978,1.8,1.94878866,0.5142,85.545,85.5454295463387,1.0000050212910012,85.54508042301707,0.98193840703198,0.018226694558136265,True,0.039103130261562424,0.04084243144947697,0.5141712065769323,7.529207037037037,0.05503718360521535,True,False,2026-04-23
SOL_USDC-1MAY26-85-P,2026-05-01,85.0,P,1776985465244,0.020197068619989853,2.2,2.10698006,0.5478999999999999,85.9648,85.96519602887787,1.0000046068725557,85.96488081768166,0.9887758720944658,0.011287593775387381,True,0.0368159740068027,0.03573390492097117,0.5478719109535939,7.3719300462962964,0.05574557820519762,False,False,2026-04-23
SOL_USDC-1MAY26-86-C,2026-05-01,86.0,C,1776953202889,0.021220101185946222,2.5,2.47151825,0.5292,85.715,85.7154699354847,1.0000054825349671,85.71508058283837,1.0033240290416139,-0.0033185166692253337,True,0.02916639619307017,0.02883411219116138,0.5292389424731014,7.745336932870371,0.058113816723432236,True,False,2026-04-23
