instrument,expiry,strike,cp,ts,tau,price_usdc,mark_usdc,trade_iv,index,f_solved,ratio,forward,k,x,otm,c,c_mark,market_iv,days,vega_w,heldout_A,heldout_B,date
SOL_USDC-19DEC25-120-P,2025-12-19,120.0,P,1765388768302,0.02354235470573313,1.2,1.2448559,0.8096,136.7393,136.73845903705205,0.9999938498811393,136.73907723093774,0.8775838072779502,0.130582821333148,True,0.13119203079482944,0.13152007089066997,0.8096182265462682,8.592959467592593,0.032937773143171666,False,False,2025-12-10
SOL_USDC-19DEC25-124-P,2025-12-19,124.0,P,1765395834431,0.023318289225012685,1.6,1.60075314,0.7833,137.9184,137.91861309357367,1.0000015450699375,137.91817531000495,0.8990838206877343,0.10637901116195915,True,0.11251726086952685,0.11252272164362931,0.7832859982923052,8.51117556712963,0.03882568798605048,True,False,2025-12-10
SOL_USDC-19DEC25-128-P,2025-12-19,128.0,P,1765407862838,0.022936870941146627,2.3,2.32435989,0.7325,137.5104,137.5099235415446,0.9999965351096687,137.51017597469888,0.9308402021356681,0.07166765753733849,True,0.08588583274645711,0.08606298247248523,0.7325093844246384,8.37195789351852,0.04724145148947387,False,False,2025-12-10
SOL_USDC-19DEC25-132-P,2025-12-19,132.0,P,1765388744850,0.023543098363774734,4.0,3.94928302,0.7376999999999999,136.7019,136.70164280841144,0.9999981185953629,136.701677291868,0.9656062940483928,0.03499909094293323,True,0.06365450274095241,0.063283497929565,0.7377015741025269,8.593230902777778,0.057251338392032114,True,False,2025-12-10
SOL_USDC-19DEC25-136-P,2025-12-19,136.0,P,1765359074039,0.02448395360857433,5.1,5.1537721,0.7404999999999999,138.6681,138.66696197317725,0.9999917931606277,138.66787408862996,0.9807606909230845,0.01942679318912022,True,0.05601783498653112,0.05640561117732823,0.740544398830753,8.93664306712963,0.06085552797940023,False,False,2025-12-10
SOL_USDC-19DEC25-144-C,2025-12-19,144.0,C,1765382406366,0.023744090372907152,3.0,3.24549972,0.7143999999999999,136.1417,136.1412117660376,0.9999964137809181,136.1414782045188,1.0577232001526804,-0.05611867364159491,True,0.02203590000318084,0.02383916909675714,0.7143885387934164,8.66659298611111,0.05543467678645913,True,False,2025-12-10
SOL_USDC-19DEC25-148-C,2025-12-19,148.0,C,1765410258881,0.02286089291603247,2.1,2.12791336,0.718,136.7458,136.74492506600384,0.9999936017486741,136.74557722034825,1.082301914317248,-0.07909017506658922,True,0.015356986622069062,0.015561112858305727,0.7179751823373274,8.344225914351851,0.04805391937775019,False,False,2025-12-10
SOL_USDC-19DEC25-152-C,2025-12-19,152.0,C,1765409308617,0.022891025589802133,1.5,1.52153801,0.7402,136.7863,136.78582272298706,0.9999965107835145,136.78607715436763,1.1112242061629047,-0.1054622960246433,True,0.010966028350291823,0.011123485969137734,0.7401914290778486,8.355224340277779,0.04077459816513652,True,False,2025-12-10
SOL_USDC-19DEC25-156-C,2025-12-19,156.0,C,1765397612340,0.02326191210045662,1.5,1.60794951,0.7123,140.8504,140.8513988767122,1.0000070917563046,140.8501705333322,1.1075598943849527,-0.10215930218360576,True,0.010649614369086085,0.01141602813764062,0.7123398575708485,8.490597916666667,0.04109419213579438,False,False,2025-12-10
SOL_USDC-19DEC25-160-C,2025-12-19,160.0,C,1765399667835,0.023196732781582952,1.1,1.09851488,0.7624,140.1566,140.15782563174758,1.0000087447308768,140.15637166363766,1.141582063668038,-0.13241507548386433,True,0.007848376687717762,0.007837780523002795,0.7624428010140439,8.466807465277778,0.03382945344697991,True,False,2025-12-10
