S,tau_days,C_BS,C_SH,C_DH
285.43620401921095,84.45920022854165,12.543302569696857,12.49945289202077,12.490128035850315
285.92329651753727,84.45920022854165,12.822413363135684,12.815311591505392,12.796704186246926
286.41038901586353,84.45920022854165,13.104947846999849,13.134703269429542,13.106846567718062
286.89748151418985,84.45920022854165,13.390887839705565,13.457562621163047,13.420508374979853
287.38457401251617,84.45920022854165,13.680214200229084,13.783824478549125,13.73764217885571
287.8716665108425,84.45920022854165,13.972906850791366,14.113423907353434,14.05819999607717
288.35875900916875,84.45920022854165,14.268944800152145,14.446296297071179,14.382133357164607
288.84585150749507,84.45920022854165,14.568306167476125,14.782377443353356,14.70939337231622
289.33294400582133,84.45920022854165,14.870968206728433,15.121603623336112,15.03993079524225
289.82003650414765,84.45920022854165,15.176907331560535,15.463911664173432,15.373696084896224
290.30712900247397,84.45920022854165,15.486099140645736,15.809239005084331,15.710639465059469
290.79422150080023,84.45920022854165,15.79851844342383,16.157523753235505,16.05071098175096
291.28131399912655,84.45920022854165,16.114139286215273,16.508704733781553,16.39386055843794
291.7684064974528,84.45920022854165,16.432934978663233,16.86272153438705,16.740038049034236
292.25549899577913,84.45920022854165,16.754878120466643,17.21951454455316,17.089193288681294
292.74259149410545,84.45920022854165,17.07994062836179,17.57902499006572,17.441276142311825
293.2296839924317,84.45920022854165,17.408093763315836,17.941194962875226,17.796236551005702
293.71677649075804,84.45920022854165,17.739308157892655,18.305967446713307,18.154024576152548
294.2038689890843,84.45920022854165,18.073553843753476,18.673286338736798,18.51459044143953
294.6909614874106,84.45920022854165,18.410800279254882,19.04309646748563,18.877884572693272
295.17805398573694,84.45920022854165,18.751016377107998,19.41534360742385,19.243857635602698
295.66514648406326,84.45920022854165,19.094170532062236,19.789974490324706,19.612460571359563
296.1522389823895,84.45920022854165,19.440230648578627,20.16693681374915,19.983644630254847
296.63933148071584,84.45920022854165,19.789164168459894,20.54617924685214,20.357361403272737
297.1264239790421,84.45920022854165,20.140938098400593,20.927651433740486,20.733562851726287
297.6135164773684,84.45920022854165,20.495519037428604,21.311303994593768,21.112201334984235
298.10060897569474,84.45920022854165,20.85287320420316,21.69708852474658,21.49322963633658
298.587701474021,84.45920022854165,21.21296646414084,22.08495759191977,21.87660098705254
299.0747939723473,84.45920022854165,21.575764356338738,22.47486473177587,22.262269088682505
299.5618864706736,84.45920022854165,21.94123212026661,22.866764441961905,22.65018813366006
