S,tau_days,C_BS,C_SH,C_DH,C_PINN
229.16917293233084,84.45920022854165,0.11290177547026839,0.018128251466808385,0.026682295377724766,0.02672617655507784
229.52255639097746,84.45920022854165,0.11839740545680193,0.01993620433296089,0.028812349387362483,0.028861589328570695
229.87593984962405,84.45920022854165,0.12412359122714439,0.021893987259222873,0.031089832429367074,0.031144790803787285
230.22932330827066,84.45920022854165,0.13008819628752866,0.024011237299608575,0.033523123223194805,0.033584168907161184
230.58270676691728,84.45920022854165,0.13629927352772425,0.026297999663894664,0.036120946301025754,0.036188456711918025
230.9360902255639,84.45920022854165,0.142765066736679,0.02876473199821723,0.03889237818372362,0.03896673856794404
231.28947368421052,84.45920022854165,0.14949401201633797,0.031422308038224066,0.04184685321303814,0.04192845589236641
231.64285714285714,84.45920022854165,0.15649473908977224,0.03428202061607467,0.04499416901725833,0.04508341259718239
231.99624060150376,84.45920022854165,0.16377607249988707,0.03735558400637308,0.04834449158507927,0.04844178013066507
232.34962406015038,84.45920022854165,0.17134703269478863,0.04065513559709035,0.05190835992659199,0.05201410210991072
232.703007518797,84.45920022854165,0.17921683699636626,0.04419323687331619,0.05569669029790115,0.05581129852244115
233.0563909774436,84.45920022854165,0.18739490044820564,0.04798287370549764,0.05972077996907283,0.05984466947557705
233.40977443609023,84.45920022854165,0.1958908365394744,0.052037455934103936,0.06399231051433417,0.06412589847309053
233.76315789473685,84.45920022854165,0.2047144578012284,0.056370816245550466,0.06852335060552694,0.06866705519956603
234.11654135338347,84.45920022854165,0.2138757762717654,0.06099720833696694,0.07332635829023731,0.07348059779387585
234.46992481203006,84.45920022854165,0.22338500382775361,0.06593130436824271,0.07841418273772213,0.07857937459430972
234.8233082706767,84.45920022854165,0.2332525523779278,0.07118819170286678,0.08380006543668861,0.08397662533898785
235.1766917293233,84.45920022854165,0.24348903391638202,0.07678336894058962,0.08949764083005315,0.08968598180649666
235.5300751879699,84.45920022854165,0.25410526043224263,0.08273274124755349,0.09552093637382485,0.09572146788293667
235.88345864661653,84.45920022854165,0.26511224367319586,0.08905261499021346,0.10188437200834458,0.10209749904300561
236.23684210526315,84.45920022854165,0.2765211947599414,0.09575969168294575,0.10860275903125599,0.10882888123413079
236.59022556390977,84.45920022854165,0.2883435236489994,0.10287106125954151,0.11569129836403379,0.11593080915419701
236.9436090225564,84.45920022854165,0.30059083844151874,0.11040419468180085,0.12316557820427446,0.12341886391494623
237.296992481203,84.45920022854165,0.3132749445356832,0.11837693589857193,0.13104157105898018,0.13130901008478887
237.65037593984962,84.45920022854165,0.32640784362063224,0.12680749317218606,0.13933563015419068,0.13961759210625715
238.00375939849624,84.45920022854165,0.34000173250978166,0.135714429788829,0.14806448521928464,0.14836133008517302
238.35714285714286,84.45920022854165,0.35406900181186834,0.1451166541718357,0.15724523764510137,0.15755731495017394
238.71052631578948,84.45920022854165,0.36862223443782566,0.15503340941818505,0.1668953550172358,0.1672230029830296
239.0639097744361,84.45920022854165,0.3836742039421706,0.16548426227924865,0.177032665026939,0.17737620972183454
239.41729323308272,84.45920022854165,0.3992378726974256,0.1764890916084821,0.18767534876467099,0.18803510324099668
239.7706766917293,84.45920022854165,0.4153263899004695,0.18806807629932268,0.1988419334016794,0.19921819681354108
240.12406015037595,84.45920022854165,0.4319530894098372,0.20024168273798668,0.21055128426798955,0.2109443409630826
240.47744360902254,84.45920022854165,0.4491314874130512,0.21303065179616576,0.22282259633592177,0.22323271491442986
240.83082706766916,84.45920022854165,0.4668752799236268,0.22645598538990197,0.23567538511962385,0.23610281745352407
241.18421052631578,84.45920022854165,0.48519834010700286,0.24053893263130618,0.24912947700412685,0.24957445720897983
241.5375939849624,84.45920022854165,0.5041147154354901,0.2553009756001186,0.26320499901643163,0.2636677423691881
241.89097744360902,84.45920022854165,0.5236386246718455,0.2707638147631551,0.2779223680549874,0.27840306985038843
242.24436090225564,84.45920022854165,0.5437844546820904,0.2869493540695254,0.2933022795938942,0.29380111393270636
242.59774436090225,84.45920022854165,0.5645667570774154,0.3038796857500098,0.3093656958797716,0.30988281438255566
242.95112781954887,84.45920022854165,0.5860002446862217,0.32157707484922504,0.326133833640661,0.3266693640811157
243.3045112781955,84.45920022854165,0.608099787856754,0.340063943519171,0.3436281513271341,0.34418219618005985
243.6578947368421,84.45920022854165,0.6308804105913718,0.35936285510291816,0.3618703359072771,0.3624429708066769
244.01127819548873,84.45920022854165,0.6543572865137534,0.3794964980369653,0.38088228923813394,0.3814735613420268
244.36466165413535,84.45920022854165,0.6785457346702595,0.4004876696010469,0.4006861140369883,0.4012960402964136
244.71804511278197,84.45920022854165,0.7034612151671723,0.4223592595433078,0.4213040994762836,0.4219326648077671
245.07142857142856,84.45920022854165,0.7291193246453996,0.44513423360922644,0.4427587064282289,0.44340586178926433
245.4248120300752,84.45920022854165,0.7555357915950432,0.4688356170017586,0.4650725523840225,0.4657382127532631
245.7781954887218,84.45920022854165,0.7827264715115075,0.4934864778002877,0.48826839607433625,0.4889524383393074
246.1315789473684,84.45920022854165,0.8107073418960731,0.5191099103646564,0.512369121818207,0.5130713825747993
246.48496240601503,84.45920022854165,0.8394944971029634,0.5457290187513528,0.5373977236269537,0.5381179968968387
246.83834586466165,84.45920022854165,0.8691041430365447,0.5733669001670656,0.5633772890916002,0.5641153239648876
