symbol,origin_date,target_date,target_split,calendar_gap_days,candidate,kappa,theta,sigma,rho,origin_v0,forecast_v0,origin_clean_quotes,optimizer_evaluations,state_information_cutoff
ADANIPOWER,2026-07-28,2026-07-29,test,1,half_b,9.996663266201848,0.9996663266177306,3.3383423592835735,-0.0723602595508474,0.005333673379835712,0.032197026421092234,14,6,2026-07-28
ADANIPOWER,2026-07-29,2026-07-30,test,1,main,9.996658890599742,0.5603971189096888,3.039316435159249,-0.0553112678806645,0.005333683411284959,0.020329528656756635,11,6,2026-07-29
ADANIPOWER,2026-07-29,2026-07-30,test,1,half_a,9.99651570680753,0.4521119159440641,2.9904735402853317,-0.0511243769824217,0.016965108522502447,0.02872106572592431,11,7,2026-07-29
ADANIPOWER,2026-07-29,2026-07-30,test,1,half_b,9.996663266201848,0.9996663266177306,3.3383423592835735,-0.0723602595508474,0.005333690382639488,0.0321970429645404,11,6,2026-07-29
CESC,2025-06-10,2025-06-11,validation,1,main,4.809113021671593,0.999637032536248,3.084228499188672,0.0782937239110708,0.01205356837765647,0.024980278613087936,9,10,2025-06-10
CESC,2025-06-10,2025-06-11,validation,1,half_a,5.506302104860819,0.8793728154859137,3.095346362786221,0.1348525235979984,0.01285533052747399,0.025829297519304517,9,6,2025-06-10
CESC,2025-06-10,2025-06-11,validation,1,half_b,5.135373391083448,0.9996663258130148,3.1871787055975345,0.0253676544646803,0.005334106558039749,0.019225925025401658,9,9,2025-06-10
CESC,2025-07-01,2025-07-02,validation,1,main,4.809113021671593,0.999637032536248,3.084228499188672,0.0782937239110708,0.005333673379830445,0.01834834188775436,13,6,2025-07-01
CESC,2025-07-01,2025-07-02,validation,1,half_a,5.506302104860819,0.8793728154859137,3.095346362786221,0.1348525235979984,0.005333673379834435,0.018420258677990353,13,6,2025-07-01
CESC,2025-07-01,2025-07-02,validation,1,half_b,5.135373391083448,0.9996663258130148,3.1871787055975345,0.0253676544646803,0.005333673379819611,0.01922549789911565,13,6,2025-07-01
CESC,2025-07-02,2025-07-03,validation,1,main,4.809113021671593,0.999637032536248,3.084228499188672,0.0782937239110708,0.005333673379829796,0.018348341887753694,12,6,2025-07-02
CESC,2025-07-02,2025-07-03,validation,1,half_a,5.506302104860819,0.8793728154859137,3.095346362786221,0.1348525235979984,0.005333673379834412,0.018420258677990242,12,6,2025-07-02
CESC,2025-07-02,2025-07-03,validation,1,half_b,5.135373391083448,0.9996663258130148,3.1871787055975345,0.0253676544646803,0.005333673379819083,0.019225497899115096,12,6,2025-07-02
CESC,2025-07-15,2025-07-16,validation,1,main,4.809113021671593,0.999637032536248,3.084228499188672,0.0782937239110708,0.02315237529471729,0.035933810658522525,11,6,2025-07-15
CESC,2025-07-15,2025-07-16,validation,1,half_a,5.506302104860819,0.8793728154859137,3.095346362786221,0.1348525235979984,0.0250641978158774,0.037855367063915124,11,6,2025-07-15
CESC,2025-07-15,2025-07-16,validation,1,half_b,5.135373391083448,0.9996663258130148,3.1871787055975345,0.0253676544646803,0.015216033078150504,0.02896979111996556,11,5,2025-07-15
CESC,2025-07-16,2025-07-17,test,1,main,4.809113021671593,0.999637032536248,3.084228499188672,0.0782937239110708,0.012455805351401894,0.0253772506132951,13,6,2025-07-16
CESC,2025-07-16,2025-07-17,test,1,half_a,5.506302104860819,0.8793728154859137,3.095346362786221,0.1348525235979984,0.012717319276373545,0.02569335264706807,13,6,2025-07-16
CESC,2025-07-16,2025-07-17,test,1,half_b,5.135373391083448,0.9996663258130148,3.1871787055975345,0.0253676544646803,0.0060952075195445255,0.019976392643052288,13,9,2025-07-16
CESC,2025-08-01,2025-08-04,test,3,main,4.809113021671593,0.999637032536248,3.084228499188672,0.0782937239110708,0.005333673379860905,0.04386885258896067,16,6,2025-08-01
CESC,2025-08-01,2025-08-04,test,3,half_a,5.506302104860819,0.8793728154859137,3.095346362786221,0.1348525235979984,0.005333673379859781,0.04400854475159255,16,6,2025-08-01
CESC,2025-08-01,2025-08-04,test,3,half_b,5.135373391083448,0.9996663258130148,3.1871787055975345,0.0253676544646803,0.005333673379832238,0.04642961029986714,16,6,2025-08-01
CESC,2025-08-04,2025-08-05,test,1,main,4.809113021671593,0.999637032536248,3.084228499188672,0.0782937239110708,0.0053336733799126245,0.018348341887835407,17,6,2025-08-04
CESC,2025-08-04,2025-08-05,test,1,half_a,5.506302104860819,0.8793728154859137,3.095346362786221,0.1348525235979984,0.005333673379912742,0.018420258678067403,17,6,2025-08-04
CESC,2025-08-04,2025-08-05,test,1,half_b,5.135373391083448,0.9996663258130148,3.1871787055975345,0.0253676544646803,0.005333673379848673,0.019225497899144406,17,6,2025-08-04
CESC,2025-08-06,2025-08-07,test,1,main,4.809113021671593,0.999637032536248,3.084228499188672,0.0782937239110708,0.005333673385927804,0.01834834189377188,15,6,2025-08-06
CESC,2025-08-06,2025-08-07,test,1,half_a,5.506302104860819,0.8793728154859137,3.095346362786221,0.1348525235979984,0.005333673385077946,0.018420258683155333,15,6,2025-08-06
CESC,2025-08-06,2025-08-07,test,1,half_b,5.135373391083448,0.9996663258130148,3.1871787055975345,0.0253676544646803,0.0053336733819012916,0.01922549790116823,15,6,2025-08-06
CESC,2025-08-07,2025-08-08,test,1,main,4.809113021671593,0.999637032536248,3.084228499188672,0.0782937239110708,0.005333673508922683,0.018348342015156782,19,6,2025-08-07
CESC,2025-08-07,2025-08-08,test,1,half_a,5.506302104860819,0.8793728154859137,3.095346362786221,0.1348525235979984,0.005333673503747108,0.018420258800047717,19,6,2025-08-07
CESC,2025-08-07,2025-08-08,test,1,half_b,5.135373391083448,0.9996663258130148,3.1871787055975345,0.0253676544646803,0.005333673415166828,0.019225497933968994,19,6,2025-08-07
CESC,2025-08-11,2025-08-12,test,1,main,4.809113021671593,0.999637032536248,3.084228499188672,0.0782937239110708,0.019485844879224862,0.032315272314556776,18,9,2025-08-11
CESC,2025-08-11,2025-08-12,test,1,half_a,5.506302104860819,0.8793728154859137,3.095346362786221,0.1348525235979984,0.019191777878698482,0.03207087216431437,18,6,2025-08-11
CESC,2025-08-11,2025-08-12,test,1,half_b,5.135373391083448,0.9996663258130148,3.1871787055975345,0.0253676544646803,0.013167777855287305,0.02695015207706708,18,7,2025-08-11
CESC,2025-08-13,2025-08-14,test,1,main,4.809113021671593,0.999637032536248,3.084228499188672,0.0782937239110708,0.005333673382445585,0.018348341890335185,15,6,2025-08-13
CESC,2025-08-13,2025-08-14,test,1,half_a,5.506302104860819,0.8793728154859137,3.095346362786221,0.1348525235979984,0.005333673381498574,0.018420258679629486,15,6,2025-08-13
CESC,2025-08-13,2025-08-14,test,1,half_b,5.135373391083448,0.9996663258130148,3.1871787055975345,0.0253676544646803,0.005333692935566017,0.019225517181648777,15,5,2025-08-13
CESC,2025-08-14,2025-08-18,test,4,main,4.809113021671593,0.999637032536248,3.084228499188672,0.0782937239110708,0.005333693923053254,0.0563791446395856,13,6,2025-08-14
CESC,2025-08-14,2025-08-18,test,4,half_a,5.506302104860819,0.8793728154859137,3.095346362786221,0.1348525235979984,0.005333685412872438,0.05651608035131439,13,6,2025-08-14
CESC,2025-08-14,2025-08-18,test,4,half_b,5.135373391083448,0.9996663258130148,3.1871787055975345,0.0253676544646803,0.005333673393633795,0.05974728337218016,13,6,2025-08-14
CESC,2025-08-18,2025-08-19,test,1,main,4.809113021671593,0.999637032536248,3.084228499188672,0.0782937239110708,0.030725746574074928,0.04340805231533529,14,6,2025-08-18
CESC,2025-08-18,2025-08-19,test,1,half_a,5.506302104860819,0.8793728154859137,3.095346362786221,0.1348525235979984,0.030764468133328903,0.04347028986071422,14,5,2025-08-18
CESC,2025-08-18,2025-08-19,test,1,half_b,5.135373391083448,0.9996663258130148,3.1871787055975345,0.0253676544646803,0.02676908985726624,0.04036144010759002,14,6,2025-08-18
CESC,2025-08-19,2025-08-20,test,1,main,4.809113021671593,0.999637032536248,3.084228499188672,0.0782937239110708,0.034814808153493894,0.04744359121430208,10,5,2025-08-19
CESC,2025-08-19,2025-08-20,test,1,half_a,5.506302104860819,0.8793728154859137,3.095346362786221,0.1348525235979984,0.034805438066786376,0.04745075621352657,10,5,2025-08-19
CESC,2025-08-19,2025-08-20,test,1,half_b,5.135373391083448,0.9996663258130148,3.1871787055975345,0.0253676544646803,0.03137704792708006,0.044905020381158844,10,6,2025-08-19
JSWENERGY,2026-01-29,2026-01-30,validation,1,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.005333673443840901,0.01670271319582245,19,8,2026-01-29
JSWENERGY,2026-01-29,2026-01-30,validation,1,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.007893127732133092,0.0174493215182544,19,8,2026-01-29
JSWENERGY,2026-01-29,2026-01-30,validation,1,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.005333673505514407,0.017760142219830355,19,6,2026-01-29
JSWENERGY,2026-01-30,2026-02-02,validation,3,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.01255656993410222,0.04518079548037568,13,6,2026-01-30
JSWENERGY,2026-01-30,2026-02-02,validation,3,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.017515351485754813,0.045633112709414725,13,8,2026-01-30
JSWENERGY,2026-01-30,2026-02-02,validation,3,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.005333673421611406,0.04161499175788508,13,7,2026-01-30
JSWENERGY,2026-02-02,2026-02-03,validation,1,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.007860498814500972,0.01916127267801665,14,9,2026-02-02
JSWENERGY,2026-02-02,2026-02-03,validation,1,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.01418820386721684,0.02368374168122389,14,9,2026-02-02
JSWENERGY,2026-02-02,2026-02-03,validation,1,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.005333690267326296,0.01776015852879731,14,6,2026-02-02
JSWENERGY,2026-02-04,2026-02-05,validation,1,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.006557982668663432,0.01789394591367305,19,11,2026-02-04
JSWENERGY,2026-02-04,2026-02-05,validation,1,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.013512235160651656,0.023014286246005322,19,6,2026-02-04
JSWENERGY,2026-02-04,2026-02-05,validation,1,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.005333685958981805,0.017760154336849077,19,6,2026-02-04
JSWENERGY,2026-02-06,2026-02-09,validation,3,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.005333673381225828,0.03852763699943479,17,6,2026-02-06
JSWENERGY,2026-02-06,2026-02-09,validation,3,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.00533367346908489,0.03380018098810711,17,7,2026-02-06
JSWENERGY,2026-02-06,2026-02-09,validation,3,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.005333676999875373,0.0416149950538976,17,5,2026-02-06
JSWENERGY,2026-02-09,2026-02-10,validation,1,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.009800861490171377,0.021049213613926754,17,7,2026-02-09
JSWENERGY,2026-02-09,2026-02-10,validation,1,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.016814797920581343,0.026285027285216644,17,6,2026-02-09
JSWENERGY,2026-02-09,2026-02-10,validation,1,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.005333673411802906,0.017760142128650624,17,7,2026-02-09
JSWENERGY,2026-02-12,2026-02-13,validation,1,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.0070241509197676855,0.018347519946670388,12,13,2026-02-12
JSWENERGY,2026-02-12,2026-02-13,validation,1,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.013797902404198408,0.023297200953445008,12,5,2026-02-12
JSWENERGY,2026-02-12,2026-02-13,validation,1,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.005333678376391602,0.017760146959113654,12,6,2026-02-12
JSWENERGY,2026-02-20,2026-02-23,validation,3,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.005333673379883141,0.038527636998198056,12,5,2026-02-20
JSWENERGY,2026-02-20,2026-02-23,validation,3,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.005333673379950071,0.033800180901524146,12,5,2026-02-20
JSWENERGY,2026-02-20,2026-02-23,validation,3,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.005333673379833399,0.04161499171940253,12,5,2026-02-20
JSWENERGY,2026-02-25,2026-02-26,validation,1,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.005333673380072356,0.016702713133776692,12,5,2026-02-25
JSWENERGY,2026-02-25,2026-02-26,validation,1,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.005333673380478518,0.014914528693871332,12,5,2026-02-25
JSWENERGY,2026-02-25,2026-02-26,validation,1,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.005333673379878479,0.017760142097588694,12,5,2026-02-25
JSWENERGY,2026-02-27,2026-03-02,validation,3,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.005333673384838663,0.03852763700276263,10,5,2026-02-27
JSWENERGY,2026-02-27,2026-03-02,validation,3,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.005333673393165751,0.03380018091436143,10,5,2026-02-27
JSWENERGY,2026-02-27,2026-03-02,validation,3,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.005333673380974777,0.04161499172045385,10,5,2026-02-27
JSWENERGY,2026-03-02,2026-03-04,validation,2,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.005333673379924474,0.02776460162599864,12,6,2026-03-02
JSWENERGY,2026-03-02,2026-03-04,validation,2,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.005333673380257327,0.024403068031791264,12,6,2026-03-02
JSWENERGY,2026-03-02,2026-03-04,validation,2,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.005333673379831305,0.02985089156160914,12,6,2026-03-02
JSWENERGY,2026-03-04,2026-03-05,validation,1,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.0053338968031198235,0.016702930520723247,11,8,2026-03-04
JSWENERGY,2026-03-04,2026-03-05,validation,1,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.009409810487643298,0.01895139033344828,11,7,2026-03-04
JSWENERGY,2026-03-04,2026-03-05,validation,1,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.0053336781205628745,0.017760146710196545,11,6,2026-03-04
JSWENERGY,2026-03-09,2026-03-10,validation,1,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.027758594802911842,0.038521792458273196,12,6,2026-03-09
JSWENERGY,2026-03-09,2026-03-10,validation,1,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.030762402067966335,0.040098239811266034,12,7,2026-03-09
JSWENERGY,2026-03-09,2026-03-10,validation,1,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.01629222325048472,0.028422630692287232,12,5,2026-03-09
JSWENERGY,2026-03-11,2026-03-12,validation,1,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.04547743682105511,0.055761934006253566,12,6,2026-03-11
JSWENERGY,2026-03-11,2026-03-12,validation,1,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.04717937777670216,0.05635703036077255,12,6,2026-03-11
JSWENERGY,2026-03-11,2026-03-12,validation,1,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.03477110446901453,0.0464022778684024,12,6,2026-03-11
JSWENERGY,2026-03-13,2026-03-16,validation,3,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.08690955280061481,0.11366885631859874,16,6,2026-03-13
JSWENERGY,2026-03-13,2026-03-16,validation,3,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.0834514016913742,0.10968149578013175,16,6,2026-03-13
JSWENERGY,2026-03-13,2026-03-16,validation,3,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.07770859663942441,0.10828102119468236,16,6,2026-03-13
JSWENERGY,2026-03-18,2026-03-19,validation,1,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.07762067796878437,0.08703677841370927,14,5,2026-03-18
JSWENERGY,2026-03-18,2026-03-19,validation,1,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.07732359481500786,0.08621079391625364,14,6,2026-03-18
JSWENERGY,2026-03-18,2026-03-19,validation,1,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.07119926205982118,0.08184627542502154,14,6,2026-03-18
JSWENERGY,2026-03-25,2026-03-27,validation,2,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.005333673382459171,0.027764601628398222,11,7,2026-03-25
JSWENERGY,2026-03-25,2026-03-27,validation,2,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.005333673427262418,0.02440306807789483,11,7,2026-03-25
JSWENERGY,2026-03-25,2026-03-27,validation,2,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.005333673386704056,0.02985089156811549,11,6,2026-03-25
JSWENERGY,2026-03-27,2026-03-30,validation,3,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.006915515654241498,0.0399847044317565,12,8,2026-03-27
JSWENERGY,2026-03-27,2026-03-30,validation,3,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.00815997595124927,0.03654556994432878,12,8,2026-03-27
JSWENERGY,2026-03-27,2026-03-30,validation,3,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.005333755534874976,0.04161506739409998,12,6,2026-03-27
JSWENERGY,2026-03-30,2026-04-01,validation,2,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.04007324100190318,0.06065244468324815,13,5,2026-03-30
JSWENERGY,2026-03-30,2026-04-01,validation,2,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.035859341391989485,0.05434331223298594,13,6,2026-03-30
JSWENERGY,2026-03-30,2026-04-01,validation,2,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.024206012762686607,0.0477172778822299,13,5,2026-03-30
JSWENERGY,2026-04-01,2026-04-02,validation,1,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.023261475262993506,0.03414616918972141,10,5,2026-04-01
JSWENERGY,2026-04-01,2026-04-02,validation,1,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.02502156061300418,0.03441271402075852,10,5,2026-04-01
JSWENERGY,2026-04-01,2026-04-02,validation,1,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.007659393878269692,0.020023029850197938,10,8,2026-04-01
JSWENERGY,2026-04-02,2026-04-06,validation,4,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.04454311138159523,0.0841407691247989,13,6,2026-04-02
JSWENERGY,2026-04-02,2026-04-06,validation,4,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.04300308581987149,0.07934516117208246,13,7,2026-04-02
JSWENERGY,2026-04-02,2026-04-06,validation,4,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.029562227823011964,0.07477574921720198,13,5,2026-04-02
JSWENERGY,2026-04-08,2026-04-09,validation,1,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.03190969109866164,0.04256074080742289,18,6,2026-04-08
JSWENERGY,2026-04-08,2026-04-09,validation,1,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.03505150642265747,0.044346016660371745,18,7,2026-04-08
JSWENERGY,2026-04-08,2026-04-09,validation,1,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.020453796132622007,0.03247177258749495,18,5,2026-04-08
JSWENERGY,2026-04-09,2026-04-10,validation,1,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.05311748975270034,0.06319557971745504,13,6,2026-04-09
JSWENERGY,2026-04-09,2026-04-10,validation,1,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.05324085085417974,0.062360098339714565,13,6,2026-04-09
JSWENERGY,2026-04-09,2026-04-10,validation,1,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.04287968382114656,0.05429179207257806,13,7,2026-04-09
JSWENERGY,2026-04-15,2026-04-16,validation,1,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.10019765189302424,0.10900380231856743,22,9,2026-04-15
JSWENERGY,2026-04-15,2026-04-16,validation,1,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.09763871542725833,0.10633016893894942,22,6,2026-04-15
JSWENERGY,2026-04-15,2026-04-16,validation,1,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.09286497862613786,0.10292666092419728,22,6,2026-04-15
JSWENERGY,2026-04-17,2026-04-20,validation,3,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.07451343552274933,0.10225053789271393,18,5,2026-04-17
JSWENERGY,2026-04-17,2026-04-20,validation,3,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.07497532833842255,0.10144808186843413,18,9,2026-04-17
JSWENERGY,2026-04-17,2026-04-20,validation,3,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.06847849677596994,0.09977898648647576,18,5,2026-04-17
JSWENERGY,2026-04-24,2026-04-27,validation,3,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.04533305343272069,0.07537188814906565,11,6,2026-04-24
JSWENERGY,2026-04-24,2026-04-27,validation,3,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.038643189422086714,0.06615608691521402,11,5,2026-04-24
JSWENERGY,2026-04-24,2026-04-27,validation,3,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.02672509341787408,0.061319068415402744,11,6,2026-04-24
JSWENERGY,2026-04-27,2026-04-28,validation,1,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.07860984579897007,0.08799922242611419,17,7,2026-04-27
JSWENERGY,2026-04-27,2026-04-28,validation,1,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.0686813659535396,0.07765183692975197,17,6,2026-04-27
JSWENERGY,2026-04-27,2026-04-28,validation,1,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.06081620678837758,0.07174373359995362,17,6,2026-04-27
JSWENERGY,2026-04-29,2026-04-30,validation,1,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.07890168545229945,0.0882831776037471,18,9,2026-04-29
JSWENERGY,2026-04-29,2026-04-30,validation,1,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.06988554516964832,0.07884441332178271,18,7,2026-04-29
JSWENERGY,2026-04-29,2026-04-30,validation,1,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.06347616786610379,0.07433183193307996,18,6,2026-04-29
JSWENERGY,2026-04-30,2026-05-04,validation,4,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.06389746810314735,0.10148682361372807,12,7,2026-04-30
JSWENERGY,2026-04-30,2026-05-04,validation,4,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.05918328989852173,0.0949107057015095,12,7,2026-04-30
JSWENERGY,2026-04-30,2026-05-04,validation,4,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.04850910748412344,0.09175660844823519,12,6,2026-04-30
JSWENERGY,2026-05-07,2026-05-08,test,1,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.07965862796133535,0.08901967020219681,15,7,2026-05-07
JSWENERGY,2026-05-07,2026-05-08,test,1,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.07643871821467277,0.08533444351151065,15,11,2026-05-07
JSWENERGY,2026-05-07,2026-05-08,test,1,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.06884994372472383,0.0795604273658288,15,7,2026-05-07
JSWENERGY,2026-05-08,2026-05-11,test,3,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.09642087661442487,0.12242993218803305,12,6,2026-05-08
JSWENERGY,2026-05-08,2026-05-11,test,3,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.09155466404607009,0.1175527718089141,12,8,2026-05-08
JSWENERGY,2026-05-08,2026-05-11,test,3,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.08629817563622501,0.11619305896675786,12,8,2026-05-08
JSWENERGY,2026-05-14,2026-05-15,test,1,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.08077494682518054,0.09010583007684697,21,6,2026-05-14
JSWENERGY,2026-05-14,2026-05-15,test,1,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.07914969399042401,0.08801929778094053,21,5,2026-05-14
JSWENERGY,2026-05-14,2026-05-15,test,1,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.07519093824004242,0.08573011062656577,21,10,2026-05-14
JSWENERGY,2026-05-26,2026-05-27,test,1,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.005333673379819127,0.016702713133530278,16,6,2026-05-26
JSWENERGY,2026-05-26,2026-05-27,test,1,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.005333673379824688,0.014914528693223739,16,6,2026-05-26
JSWENERGY,2026-05-26,2026-05-27,test,1,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.005333673379815155,0.017760142097527076,16,6,2026-05-26
JSWENERGY,2026-05-29,2026-06-01,test,3,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.0053336733824499456,0.03852763700056233,22,6,2026-05-29
JSWENERGY,2026-05-29,2026-06-01,test,3,half_a,3.5339972572349736,0.99966632579337,2.6439522032901586,-0.0952939977221693,0.005333673387413911,0.033800180908774236,22,6,2026-05-29
JSWENERGY,2026-05-29,2026-06-01,test,3,half_b,9.99666326620186,0.4652927704993684,3.0337764623323613,-0.1414654673126826,0.005333673380203563,0.04161499171974348,22,6,2026-05-29
JSWENERGY,2026-06-01,2026-06-02,test,1,main,9.996663265939349,0.4261526026477331,2.9033742402422864,-0.1220503677663624,0.00533367345641701,0.016702713208058773,13,6,2026-06-01
