method,seed,surface_id,parameter_range_scaled_rmse,noisy_price_rmse,clean_latent_price_rmse
model2,22,R2_FINAL_interior_train_009590,0.10042831399049153,0.0010759104647788573,0.001028334576344158
model2,22,R2_FINAL_interior_train_009591,0.1437754610069851,0.0020692434312193204,0.0020031967605620596
model2,22,R2_FINAL_interior_train_009592,0.17237177738554188,0.0026357001878143447,0.0026387975448512895
model2,22,R2_FINAL_interior_train_009593,0.17591743349023997,0.000183550437990884,0.00015867687574140033
model2,22,R2_FINAL_interior_train_009594,0.14917499021666378,0.0012341748127590597,0.0012301362103819575
model2,22,R2_FINAL_interior_train_009595,0.09554568267619981,0.0022461889105400636,0.0022373203377792244
model2,22,R2_FINAL_interior_train_009596,0.170697604478585,0.0004227976356769451,0.0004133469926414613
model2,22,R2_FINAL_interior_train_009598,0.1273041690080633,0.0008115216948229685,0.0008193906821517146
model2,22,R2_FINAL_interior_train_009599,0.12937126856015638,0.0014987680935941376,0.001499142582484063
model2,22,R2_FINAL_interior_train_009600,0.06330476907301552,0.0011059707637868978,0.0010873083599391657
model2,22,R2_FINAL_interior_train_009601,0.10635881591738616,0.0012715356636549399,0.0012750139608981
model2,22,R2_FINAL_interior_train_009602,0.14877795917818357,0.0014189582898870403,0.0014386772550083915
model2,22,R2_FINAL_interior_train_009604,0.12393257318628069,0.0004651408293050579,0.0004942172963718421
model2,22,R2_FINAL_interior_train_009605,0.15461995773561885,0.0006067061412443327,0.000617135509143027
model2,22,R2_FINAL_interior_train_009609,0.1513037370744156,0.0009060789575308886,0.0008994940964321442
model2,22,R2_FINAL_interior_train_009610,0.14559161243251795,0.0014070258641977061,0.0014019185903263085
model2,22,R2_FINAL_interior_train_009611,0.12684812980477125,0.00047691902007472516,0.0004812516360343796
model2,22,R2_FINAL_interior_train_009612,0.11113264326986863,0.0005995267141788211,0.0005735410267870194
model2,22,R2_FINAL_interior_train_009614,0.15725322444988485,0.0016152494360149878,0.0016143167425609873
model2,22,R2_FINAL_interior_train_009615,0.11853191801401244,0.0013980893390890437,0.0014182167761336855
model2,22,R2_FINAL_interior_train_009616,0.09236864034707855,0.0013597714003687309,0.0013330536890902923
model2,22,R2_FINAL_interior_train_009617,0.11855574778401129,0.0017691280053077352,0.0017883073239248818
model2,22,R2_FINAL_interior_train_009618,0.14554366614833064,0.0011218134258913568,0.0011041269080378233
model2,22,R2_FINAL_interior_train_009620,0.1397603642769851,0.00050443314127623,0.000506950080315287
model2,22,R2_FINAL_interior_train_009621,0.07746986877596715,0.0007525710324656838,0.000727876843241074
model2,22,R2_FINAL_interior_train_009622,0.130951254392018,0.0011820564855310638,0.00115696763205574
model2,22,R2_FINAL_interior_train_009623,0.10121932306958567,0.00031618248301702186,0.00029101046642071067
model2,22,R2_FINAL_interior_train_009624,0.08779256656988868,0.000519957907483504,0.0005155986822684943
model2,22,R2_FINAL_interior_train_009625,0.16409177803786282,0.0011892059978152998,0.001206189199862921
model2,22,R2_FINAL_interior_train_009627,0.14856511350589938,0.00033628597592539944,0.0003169396913934749
model2,22,R2_FINAL_interior_train_009628,0.15518017659643618,0.0002197535986417859,0.0002278758290896711
model2,22,R2_FINAL_interior_train_009629,0.1328808880643721,0.00021060929397082905,0.00016717250487526837
model2,22,R2_FINAL_interior_train_009631,0.14594638123146028,0.0007122079572015005,0.0007192875368720523
model2,22,R2_FINAL_interior_train_009632,0.12457856212384079,0.0016288720799070915,0.0016339479674894453
model2,22,R2_FINAL_interior_train_009633,0.13145578098524244,0.0015059671301715222,0.0015095364701801551
model2,22,R2_FINAL_interior_train_009634,0.1367322245210362,0.0008984008027290525,0.0009112412845169489
model2,22,R2_FINAL_interior_train_009635,0.15507176223629526,0.0016588477660569262,0.0016735115105345388
model2,22,R2_FINAL_interior_train_009636,0.1225546653129144,0.0006667794932173513,0.0006506856694823816
model2,22,R2_FINAL_interior_train_009637,0.07569789686258753,0.0013611423216048002,0.0013683664222862292
model2,22,R2_FINAL_interior_train_009638,0.08925567577037696,0.00046140183007441313,0.0004594985453729978
model2,22,R2_FINAL_interior_train_009639,0.15591820571923307,0.0013690064525473862,0.0013258391663614332
model2,22,R2_FINAL_interior_train_009640,0.12902029384738364,0.0016668124426095937,0.0016850423911061129
model2,22,R2_FINAL_interior_train_009641,0.15805834931965723,0.00011699866139474104,0.00010509849002804183
model2,22,R2_FINAL_interior_train_009642,0.19309663512759484,0.0004058543557864413,0.00036873816635583386
model2,22,R2_FINAL_interior_train_009643,0.13371234098744242,0.0006928755458307512,0.0006891339754763952
model2,22,R2_FINAL_interior_train_009644,0.1371693504346849,0.0006200216857119646,0.0006438035438964849
