generator_factors,case,quote,x,tau,holdout,true_price,observed_price,observed_iv
1,1,18,-0.14842000511827322,0.0821917808219178,False,0.0013503099418745723,0.0013503099418745723,0.29915190617835624
1,1,19,-0.16551443847757333,0.0821917808219178,False,0.0008063191519391416,0.0008063191519391416,0.29912755644139644
1,1,20,-0.1823215567939546,0.0821917808219178,True,0.0004712021209567589,0.0004712021209567589,0.2991661154176511
1,1,21,0.2231435513142097,0.1643835616438356,False,0.2523751079207539,0.2523751079207539,0.3163485244724381
1,1,22,0.19845093872383818,0.1643835616438356,False,0.22314540238121106,0.22314540238121106,0.3147567427110877
1,1,23,0.17435338714477766,0.1643835616438356,True,0.1958627250292646,0.1958627250292646,0.313262882971192
1,1,24,0.15082288973458366,0.1643835616438356,False,0.17054332629693203,0.17054332629693203,0.3118667308099602
1,1,25,0.12783337150988489,0.1643835616438356,False,0.14721291686275195,0.14721291686275195,0.31056793293119433
1,1,26,0.10536051565782628,0.1643835616438356,True,0.12589691557952132,0.12589691557952132,0.3093659477868543
1,1,27,0.08338160893905101,0.1643835616438356,False,0.10661048933389417,0.10661048933389417,0.3082600011723058
1,1,28,0.06187540371808741,0.1643835616438356,False,0.08934954882957025,0.08934954882957025,0.3072490485909046
1,1,29,0.040821994520255166,0.1643835616438356,True,0.07408380762041855,0.07408380762041855,0.30633174606446445
1,1,30,0.020202707317519466,0.1643835616438356,False,0.06075273647401791,0.06075273647401791,0.30550643079223616
1,1,31,-0.0,0.1643835616438356,False,0.049264812108556544,0.049264812108556544,0.3047711126224613
1,1,32,-0.01980262729617973,0.1643835616438356,True,0.03949996669635125,0.03949996669635125,0.304123476732494
1,1,33,-0.03922071315328133,0.1643835616438356,False,0.031314698923903705,0.031314698923903705,0.30356089727331037
1,1,34,-0.058268908123975824,0.1643835616438356,False,0.0245489947269108,0.0245489947269108,0.3030804610934248
1,1,35,-0.0769610411361284,0.1643835616438356,True,0.019034071236471883,0.019034071236471883,0.3026790000887382
1,1,36,-0.09531017980432493,0.1643835616438356,False,0.014599999913567058,0.014599999913567058,0.30235313029121363
1,1,37,-0.11332868530700327,0.1643835616438356,False,0.011082445346472625,0.011082445346472625,0.30209929555110643
1,1,38,-0.1310282624064042,0.1643835616438356,True,0.008328014830210312,0.008328014830210312,0.3019138135988328
1,1,39,-0.14842000511827322,0.1643835616438356,False,0.006197988455341447,0.006197988455341447,0.30179292238061073
1,1,40,-0.16551443847757333,0.1643835616438356,False,0.004570440141409865,0.004570440141409865,0.30173282481308034
1,1,41,-0.1823215567939546,0.1643835616438356,True,0.0033409368590119615,0.0033409368590119615,0.3017297304499995
1,1,42,0.2231435513142097,0.2465753424657534,False,0.2562793022192753,0.2562793022192753,0.31805585741839054
1,1,43,0.19845093872383818,0.2465753424657534,False,0.2280506245302929,0.2280506245302929,0.31657480084800044
1,1,44,0.17435338714477766,0.2465753424657534,True,0.20185020189317826,0.20185020189317826,0.31518558449827544
1,1,45,0.15082288973458366,0.2465753424657534,False,0.17764960840981525,0.17764960840981525,0.31388744575924454
1,1,46,0.12783337150988489,0.2465753424657534,False,0.15542046540471088,0.15542046540471088,0.312679507765451
1,1,47,0.10536051565782628,0.2465753424657534,True,0.1351294737102381,0.1351294737102381,0.31156074514903337
1,1,48,0.08338160893905101,0.2465753424657534,False,0.11673424251675779,0.11673424251675779,0.3105299548064748
1,1,49,0.06187540371808741,0.2465753424657534,False,0.10018020558627272,0.10018020558627272,0.309585732619295
1,1,50,0.040821994520255166,0.2465753424657534,True,0.08539881382778935,0.08539881382778935,0.3087264569226282
1,1,51,0.020202707317519466,0.2465753424657534,False,0.07230706655702257,0.07230706655702257,0.307950279281569
1,1,52,-0.0,0.2465753424657534,False,0.06080831267100928,0.06080831267100928,0.30725512283039447
1,1,53,-0.01980262729617973,0.2465753424657534,True,0.05079413726993531,0.05079413726993531,0.3066386880810432
1,1,54,-0.03922071315328133,0.2465753424657534,False,0.042147064436813486,0.042147064436813486,0.3060984657484743
1,1,55,-0.058268908123975824,0.2465753424657534,False,0.03474376168083865,0.03474376168083865,0.305631755807354
1,1,56,-0.0769610411361284,0.2465753424657534,True,0.028458427225566907,0.028458427225566907,0.3052356917196714
1,1,57,-0.09531017980432493,0.2465753424657534,False,0.023166072549658634,0.023166072549658634,0.30490726858068956
1,1,58,-0.11332868530700327,0.2465753424657534,False,0.018745469494173578,0.018745469494173578,0.30464337383448464
1,1,59,-0.1310282624064042,0.2465753424657534,True,0.015081601974661435,0.015081601974661435,0.3044408192112081
